company,id,created,description,latitude,location,__CLASS__,title,adref,category,salary_is_predicted,redirect_url,longitude,contract_time,salary_max,salary_min,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",5315071271,2025-07-21T20:38:23Z,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",50.71942,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen'}",Adzuna::API::Response::Job,Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS1BQLXk0TjI4Qkc4YzhTeXptOWVMQSIsImkiOiI1MzE1MDcxMjcxIn0.IqieUOaTHa4g2Fhp1aNGn70ujun6FQtKLMNn11aP-jE,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5315071271?utm_medium=api&utm_source=a4bcf954,7.112412,,,,
"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",5315071270,2025-07-21T20:38:23Z,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxNTA3MTI3MCIsInMiOiJLUFAteTROMjhCRzhjOFN5em05ZUxBIn0.0BQN5UskObSP2bhM7I9o8d-uoEwaV7nbpu8JZt03ZCw,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,https://www.adzuna.de/details/5315071270?utm_medium=api&utm_source=a4bcf954,,,,,
"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",5290381193,2025-07-07T17:56:16Z,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS1BQLXk0TjI4Qkc4YzhTeXptOWVMQSIsImkiOiI1MjkwMzgxMTkzIn0.Kz-RyUPiTgU394V5No6HWvN92wUejaWmn97NY6wgC7s,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5290381193?utm_medium=api&utm_source=a4bcf954,,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",5316169508,2025-07-22T08:57:28Z,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",Adzuna::API::Response::Job,Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS1BQLXk0TjI4Qkc4YzhTeXptOWVMQSIsImkiOiI1MzE2MTY5NTA4In0.zikVvUI99MdvjFNPoVR3p0FWKrW9TNKlXqokyc9t1zs,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,https://www.adzuna.de/details/5316169508?utm_medium=api&utm_source=a4bcf954,,,,,
"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",5290381194,2025-07-07T17:56:16Z,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",Adzuna::API::Response::Job,Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS1BQLXk0TjI4Qkc4YzhTeXptOWVMQSIsImkiOiI1MjkwMzgxMTk0In0.61qSovlxZ7jHgjFAOpSmG9wOiflTlXe6-54BZdnzG1I,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5290381194?utm_medium=api&utm_source=a4bcf954,,,,,
"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",5290380716,2025-07-07T17:56:09Z,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",50.71942,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen'}",Adzuna::API::Response::Job,Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS1BQLXk0TjI4Qkc4YzhTeXptOWVMQSIsImkiOiI1MjkwMzgwNzE2In0.XR-pIxiMhnXPWNSYEXys8BbSVnrmjoWv_ph8_vdPkZA,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5290380716?utm_medium=api&utm_source=a4bcf954,7.112412,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",5290380826,2025-07-07T17:56:11Z,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",53.557429,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",Adzuna::API::Response::Job,Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5MDM4MDgyNiIsInMiOiJLUFAteTROMjhCRzhjOFN5em05ZUxBIn0.2C4yf3ejU5xRI8idfP0vaPjsuou3L-1X11RuCHaqiVs,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,https://www.adzuna.de/details/5290380826?utm_medium=api&utm_source=a4bcf954,9.987297,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stenon'}",5340347182,2025-08-06T21:58:58Z,"Wer Sind Wir? Stenon offers the world’s first real-time soil analysis solution for agriculture. With our IoT solution consisting of intelligent sensor fusion, artificial intelligence and data analysis, we are solving a major and global problem in agriculture and society. We provide the necessary data for cultivation optimization that is currently not economically accessible and thus creates extreme value for farmers. Stenon is expanding internationally. At Stenon, we pride ourselves on having a…",52.39407,"{'display_name': 'Potsdam, Brandenburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Potsdam']}",Adzuna::API::Response::Job,Head of Data Science (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0MDM0NzE4MiIsInMiOiJLUFAteTROMjhCRzhjOFN5em05ZUxBIn0.NtTKbdKJ87-e7pvJC_wrn79loKuKhJXSiyJIL4xjOm0,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5340347182?utm_medium=api&utm_source=a4bcf954,13.10641,full_time,,,
"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",5345327840,2025-08-09T13:26:25Z,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",52.507706,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS1BQLXk0TjI4Qkc4YzhTeXptOWVMQSIsImkiOiI1MzQ1MzI3ODQwIn0.BPMVZUhGu9tTRsUdt0ntw5e0pDr8o1eZIHlcuKHMRqY,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5345327840?utm_medium=api&utm_source=a4bcf954,13.420806,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",5345327841,2025-08-09T13:26:25Z,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",,"{'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Eschborn, Main-Taunus-Kreis'}",Adzuna::API::Response::Job,Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS1BQLXk0TjI4Qkc4YzhTeXptOWVMQSIsImkiOiI1MzQ1MzI3ODQxIn0.1NIXFOLm1TrS1je5utjHki3JXJSJG6d7-zj4lrggZ10,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5345327841?utm_medium=api&utm_source=a4bcf954,,,,,
"{'display_name': 'master-TMS', '__CLASS__': 'Adzuna::API::Response::Company'}",5192887633,2025-05-10T21:53:49Z,"In Deutschland - Berlin | Bonn | Frankfurt/Main | Hamburg | Köln | München Du bist bereit, deine persönliche Entwicklung in den Bereichen Data Science, Analytics und KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierte Entscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdaten in umsetzbare Erkenntnisse verwandeln. Werde Pionier der digitalen Transformation und unterstütze uns als (Senior) Consultant – Data Science. Mehr von uns für dich: Steile Lernkurve: werd…",,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",Adzuna::API::Response::Job,Senior Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS1BQLXk0TjI4Qkc4YzhTeXptOWVMQSIsImkiOiI1MTkyODg3NjMzIn0.L9yDilplGESrpzvGbDJ17vpimPfrIpPA4004tVieM7U,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5192887633?utm_medium=api&utm_source=a4bcf954,,,,,
"{'display_name': 'Workwise GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5341221927,2025-08-07T04:48:12Z," Über das Unternehmen PMMG Process Solutions ist eine spezialisierte, inhabergeführte Beratung für prozess- und datenbasierte Transformationen. Mit über 15 Jahren Erfahrung in Business Process Management, Process Mining, Process Intelligence, Projektmanagement und digitaler Transformation begleiten wir Unternehmen bei der nachhaltigen Steigerung ihrer operativen Exzellenz und Profitabilität.  Was bieten wir dir? - Einblicke in transformative Kundenprojekte mit führenden Unternehmen - Mitarbeit …",48.137418,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",Adzuna::API::Response::Job,Werkstudent Process & Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0MTIyMTkyNyIsInMiOiJLUFAteTROMjhCRzhjOFN5em05ZUxBIn0._5ozXoW0eOZzepV5b_U-Gu1Gw47Mar0KBfcC4G2bXwo,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5341221927?utm_medium=api&utm_source=a4bcf954,11.555737,,,,contract
"{'display_name': 'prenode GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5254277617,2025-06-17T08:40:13Z,"Deine Aufgaben Übernimm die Verantwortung für die Organisation, Koordination und Planung komplexer Kundenprojekte, insbesondere in den Bereichen Data Science und AI. Kommuniziere proaktiv mit Kunden und entwickle innovative, AI-basierte Lösungen, um die Zukunft datengetriebener Projekte und Anwendungen mitzugestalten. Leite End-to-End-Prozesse, von der Potenzialanalyse bis zur Implementierung von datengetriebenen Lösungen. Halte Potenzial-Workshops und identifiziere neue Use Cases für die Integ…",49.03084,"{'display_name': 'Hagsfeld, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld']}",Adzuna::API::Response::Job,Senior Data Science Consultant (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NDI3NzYxNyIsInMiOiJLUFAteTROMjhCRzhjOFN5em05ZUxBIn0.0AoVM6XcmXByQjVNPaN4VY0_wmlUsylM3FyZKr4zsNI,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5254277617?utm_medium=api&utm_source=a4bcf954,8.45882,full_time,,,
"{'display_name': 'prenode', '__CLASS__': 'Adzuna::API::Response::Company'}",4847425518,2024-09-01T13:34:45Z,"Deine Aufgaben Übernimm die Verantwortung für die Organisation, Koordination und Planung komplexer Kundenprojekte, insbesondere in den Bereichen Data Science und AI. Kommuniziere proaktiv mit Kunden und entwickle innovative, AI-basierte Lösungen, um die Zukunft datengetriebener Projekte und Anwendungen mitzugestalten. Leite End-to-End-Prozesse, von der Potenzialanalyse bis zur Implementierung von datengetriebenen Lösungen. Halte Potenzial-Workshops und identifiziere neue Use Cases für die Integ…",,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",Adzuna::API::Response::Job,Senior Data Science Consultant (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEtkOHpZTjI4Qkdaai1IdGc1SFZuUSIsImkiOiI0ODQ3NDI1NTE4In0.pL-eyZ3CMQ9W2clgvLHEPy9Ka8npRNQUJDLUiEx1ThU,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",0,https://www.adzuna.de/details/4847425518?utm_medium=api&utm_source=a4bcf954,,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}",5325998232,2025-07-29T02:51:31Z,"Praktikum Data Engineering und Data Science in Bosch Fertigungssteuerung Auf der Breit 4, 76227 Karlsruhe, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkomme…",49.00018,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Durlach'], 'display_name': 'Durlach, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,Praktikum Data Engineering und Data Science in Bosch Fertigungssteuerung,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyNTk5ODIzMiIsInMiOiI0S2Q4ellOMjhCR1pqLUh0ZzVIVm5RIn0.m23KPtL5dIxSdiPimE2tu_u1x0KYVjsRZ3wQ4a8Op3E,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5325998232?utm_medium=api&utm_source=a4bcf954,8.47624,full_time,,,
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5330697258,2025-07-31T23:11:38Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten au…",48.36497,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ulm', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte']}",Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEtkOHpZTjI4Qkdaai1IdGc1SFZuUSIsImkiOiI1MzMwNjk3MjU4In0.MtrsDFGGlNyednTZNnqS1MQ4BYnbtpbBspGobJ2XH1o,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5330697258?utm_medium=api&utm_source=a4bcf954,8.29909,,,,permanent
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5327473375,2025-07-29T23:09:54Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Dat…",49.46856,"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], 'display_name': 'Neuostheim, Mannheim', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEtkOHpZTjI4Qkdaai1IdGc1SFZuUSIsImkiOiI1MzI3NDczMzc1In0.0xuo_NOMwTmPhaELEnNbmUKp6BB3qRT7J3wmmElMlxA,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,https://www.adzuna.de/details/5327473375?utm_medium=api&utm_source=a4bcf954,8.50014,,,,permanent
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5327473373,2025-07-29T23:09:53Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten …",49.99512,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberstadt, Mainz'}",Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyNzQ3MzM3MyIsInMiOiI0S2Q4ellOMjhCR1pqLUh0ZzVIVm5RIn0.gtoDVBscvzDjsvYq6DhsJE-Qz8lPcganWHYLrmsKAT4,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,https://www.adzuna.de/details/5327473373?utm_medium=api&utm_source=a4bcf954,8.26743,,,,permanent
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5327782545,2025-07-30T02:44:43Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Frankfurt Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",50.05078,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], 'display_name': 'Flughafen, Frankfurt am Main', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEtkOHpZTjI4Qkdaai1IdGc1SFZuUSIsImkiOiI1MzI3NzgyNTQ1In0.nMxseYb51SRZLrp5AqiZUjCKVtr98pABwXR0s2xRcZY,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,https://www.adzuna.de/details/5327782545?utm_medium=api&utm_source=a4bcf954,8.56413,,,,permanent
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5325985530,2025-07-29T02:45:35Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten auf, m…",,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEtkOHpZTjI4Qkdaai1IdGc1SFZuUSIsImkiOiI1MzI1OTg1NTMwIn0.E8aiIq0mIULV7LU048V3Iny8WB1Z1uairPhzdZXLMH0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,https://www.adzuna.de/details/5325985530?utm_medium=api&utm_source=a4bcf954,,,,,permanent
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5325985525,2025-07-29T02:45:35Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Stuttgart Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",48.77713,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], 'display_name': 'Mitte, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyNTk4NTUyNSIsInMiOiI0S2Q4ellOMjhCR1pqLUh0ZzVIVm5RIn0.mCLDDpUedhDYPM5m6Ss00GopE3M3yhOcyTPs-WSnn3Y,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",0,https://www.adzuna.de/details/5325985525?utm_medium=api&utm_source=a4bcf954,9.18071,,,,permanent
