longitude,category,adref,company,salary_is_predicted,location,redirect_url,latitude,id,created,description,title,__CLASS__,contract_time,salary_min,salary_max,contract_type
9.026231,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkZtckJ5R0U4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MzI4MDc4In0.tPXPbmqeWNi_BFviV6o9Hv7bzLinh-l019E5zB1OmRY,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen'], 'display_name': 'Sindelfingen, Böblingen (Kreis)'}",https://www.adzuna.de/land/ad/5807328078?se=JFmrByGE8RGF5LNal_k3gA&utm_medium=api&utm_source=a4bcf954&v=EC58AB38E3ACA1312FDAB3AB25A0491CAA46D938,48.720071,5807328078,2026-07-19T21:32:48Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Werkstudent*in Prozessautomatisierung & Digitale Transformation,Adzuna::API::Response::Job,,,,
11.034353,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkZtckJ5R0U4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MjAwOTcwIn0.WwYYL8FTHuuSOD6YC5cPNKVXciU58Pvo3bYcl0N2nsM,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Thüringer Landesrechenzentrum'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Thüringen', 'Erfurt (Kreis)', 'Erfurt'], 'display_name': 'Erfurt, Erfurt (Kreis)'}",https://www.adzuna.de/land/ad/5807200970?se=JFmrByGE8RGF5LNal_k3gA&utm_medium=api&utm_source=a4bcf954&v=C16945A34D1D6D2BF63A8E307FE13CAC66B79C9E,50.977166,5807200970,2026-07-19T15:32:38Z,"Mit Ihrem Know-how und Ihren Ideen gestalten Sie die Digitalisierung des Freistaats Thüringen aktiv mit. Sie denken lösungsorientiert, arbeiten strukturiert und behalten auch in komplexen Situationen den Überblick? Dann sind Sie beim Thüringer Landesrechenzentrum genau richtig. Gemeinsam mit dem Thüringer Ministerium für Digitales und Infrastruktur treiben wir die Digitalisierung der Thüringer Landesverwaltung aktiv voran. Wir suchen Sie zum nächstmöglichen Zeitpunkt für das Thüringer Ministeri…",Referent (m/w/d) Data Governance,Adzuna::API::Response::Job,,,,
9.856945,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs', 'label': 'Technikerstellen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjQ4Njg0OSIsInMiOiJKRm1yQnlHRThSR0Y1TE5hbF9rM2dBIn0.6gWE-9Sk3wt0D__tASn-UIHZ3zVWEhMwHZOxPjKb5SM,"{'display_name': 'Liebherr-Digital Development Center GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ulm, Baden-Württemberg'}",https://www.adzuna.de/land/ad/5792486849?se=JFmrByGE8RGF5LNal_k3gA&utm_medium=api&utm_source=a4bcf954&v=0E6A3B0B465A2E9DAB668E027A459FBADCECFA3C,48.383137,5792486849,2026-07-08T16:31:21Z,"Liebherr-Digital Development Center GmbH in Ulm develops digital solutions for the entire Liebherr Group. Our passionate team from the areas of software development, engineering and data science works together on various projects from the whole Liebherr product world. Our mission: creating outstanding digital experiences! Senior Solution Architect - Federated Energy & Construction Ecosystems (m/f/d) Job-ID 82724 Aufgaben Your responsibilities Understand the business - Assess and support the bus…",Senior Solution Architect - Federated Energy & Construction Ecosystems (m/f/d),Adzuna::API::Response::Job,,,,
9.68571,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk1MjM2MSIsInMiOiJKRm1yQnlHRThSR0Y1TE5hbF9rM2dBIn0.Vy2RzehiqpFdIMPmPnfOGAJwCPhzpWAzRBG3Ane-ROE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'EDAG Group'}",0,"{'display_name': 'Ziehers-Nord, Fulda', 'area': ['Deutschland', 'Hessen', 'Fulda (Kreis)', 'Fulda', 'Ziehers-Nord'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5804952361?se=JFmrByGE8RGF5LNal_k3gA&utm_medium=api&utm_source=a4bcf954&v=35DE0E83E9F5A3A1676A8FA572A8910465242846,50.55781,5804952361,2026-07-17T17:16:32Z,"Über uns DIE MOBILITÄT, INDUSTRIE UND ÖFFENTLICHE LÖSUNGEN DER ZUKUNFT GESTALTEN Die EDAG Group ist ein global führender, unabhängiger Engineering-Dienstleister der Mobilitätsindustrie mit Experten in Mobility, Industry und Public Solutions und verbindet exzellente Ingenieurskunst mit neuesten Technologietrends. Hohe Kompetenz und die Leidenschaft für neue Herausforderungen machen unseren Bereich Electrics/Electronics zum Wegweiser in der automobilen Zukunft. Gehen auch Sie den nächsten Schritt…","Softwareentwickler - Backend, Data & AI (m/w/d)",Adzuna::API::Response::Job,full_time,,,
13.38475,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkZtckJ5R0U4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA0OTUyNDIzIn0.aegRy9zy6mpNPFSpxmxlA5YIedepRcG_r0rHrG9J9Ig,"{'display_name': 'EDAG Group', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Berlin', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Berlin'}",https://www.adzuna.de/land/ad/5804952423?se=JFmrByGE8RGF5LNal_k3gA&utm_medium=api&utm_source=a4bcf954&v=8BB71A560DCB4C31194A8EC7B8CE096069A8CEB3,52.51551,5804952423,2026-07-17T17:16:34Z,"Über uns DIE MOBILITÄT, INDUSTRIE UND ÖFFENTLICHE LÖSUNGEN DER ZUKUNFT GESTALTEN Die EDAG Group ist ein global führender, unabhängiger Engineering-Dienstleister der Mobilitätsindustrie mit Experten in Mobility, Industry und Public Solutions und verbindet exzellente Ingenieurskunst mit neuesten Technologietrends. Hohe Kompetenz und die Leidenschaft für neue Herausforderungen machen unseren Bereich Electrics/Electronics zum Wegweiser in der automobilen Zukunft. Gehen auch Sie den nächsten Schritt…","Softwareentwickler - Backend, Data & AI (m/w/d)",Adzuna::API::Response::Job,full_time,,,
11.28507,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk1MjU1MSIsInMiOiJKRm1yQnlHRThSR0Y1TE5hbF9rM2dBIn0.kkREKg3UuqM6jFUwgOgebku_3gIOqLueJp46UIc6IUc,"{'display_name': 'EDAG Group', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Bayern', 'Ingolstadt', 'Pettenhofen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pettenhofen, Ingolstadt'}",https://www.adzuna.de/land/ad/5804952551?se=JFmrByGE8RGF5LNal_k3gA&utm_medium=api&utm_source=a4bcf954&v=1049FB1E45C90A8398E8679C186D88DE6C5F103D,48.77669,5804952551,2026-07-17T17:16:36Z,"Über uns DIE MOBILITÄT, INDUSTRIE UND ÖFFENTLICHE LÖSUNGEN DER ZUKUNFT GESTALTEN Die EDAG Group ist ein global führender, unabhängiger Engineering-Dienstleister der Mobilitätsindustrie mit Experten in Mobility, Industry und Public Solutions und verbindet exzellente Ingenieurskunst mit neuesten Technologietrends. Hohe Kompetenz und die Leidenschaft für neue Herausforderungen machen unseren Bereich Electrics/Electronics zum Wegweiser in der automobilen Zukunft. Gehen auch Sie den nächsten Schritt…","Softwareentwickler - Backend, Data & AI (m/w/d)",Adzuna::API::Response::Job,full_time,,,
12.20687,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk1MjU0MSIsInMiOiJKRm1yQnlHRThSR0Y1TE5hbF9rM2dBIn0.E0eA2Rv3pm4505WJAp07sUdGm--Di5DtI6U1hz3UcSc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'EDAG Group'}",0,"{'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Wenzenbach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wenzenbach, Regensburg (Kreis)'}",https://www.adzuna.de/land/ad/5804952541?se=JFmrByGE8RGF5LNal_k3gA&utm_medium=api&utm_source=a4bcf954&v=D1DB3D20E10333CA83356046E20829CC313663E9,49.05856,5804952541,2026-07-17T17:16:36Z,"Über uns DIE MOBILITÄT, INDUSTRIE UND ÖFFENTLICHE LÖSUNGEN DER ZUKUNFT GESTALTEN Die EDAG Group ist ein global führender, unabhängiger Engineering-Dienstleister der Mobilitätsindustrie mit Experten in Mobility, Industry und Public Solutions und verbindet exzellente Ingenieurskunst mit neuesten Technologietrends. Hohe Kompetenz und die Leidenschaft für neue Herausforderungen machen unseren Bereich Electrics/Electronics zum Wegweiser in der automobilen Zukunft. Gehen auch Sie den nächsten Schritt…","Softwareentwickler - Backend, Data & AI (m/w/d)",Adzuna::API::Response::Job,full_time,,,
8.5086,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MTM1NzA5NyIsInMiOiJKRm1yQnlHRThSR0Y1TE5hbF9rM2dBIn0.2wZ-IawcQoHO5BCpgac4YxeYw_8ClHJX8mCqaimd96o,"{'display_name': 'Nagarro', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'display_name': 'Kronberg im Taunus, Hochtaunuskreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Hochtaunuskreis', 'Kronberg im Taunus']}",https://www.adzuna.de/land/ad/5781357097?se=JFmrByGE8RGF5LNal_k3gA&utm_medium=api&utm_source=a4bcf954&v=A05432661683FAB7B52F911465C126E667CD0245,50.17968,5781357097,2026-06-29T22:27:32Z,Als globale SAP Business Unit der Nagarro Gruppe sind wir ein führender deutscher IT-Full-Service-Provider für kritische Unternehmensapplikationen und komplexe ERP-Landschaften in der digitalen Transformation. Mit mehr als 1.000 Mitarbeiter:innen ist Nagarro in Deutschland einer der leistungsfähigsten und innovativsten SAP-Partner für den deutschen Mittelstand und Großkunden mit internationaler Ausprägung. Aufgaben Wir bieten das duale Studium in Wirtschaftsinformatik an unserem Standort in Kro…,Duales Studium Wirtschaftsinformatik (m/f/d),Adzuna::API::Response::Job,,,,
8.98349,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNTEyODQyMCIsInMiOiJKRm1yQnlHRThSR0Y1TE5hbF9rM2dBIn0.N5lrCpVlKKjbmIzGJJ-dU-fhKM7MMY-plh25-Ai1pK0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Böblingen, Böblingen (Kreis)'}",https://www.adzuna.de/land/ad/5805128420?se=JFmrByGE8RGF5LNal_k3gA&utm_medium=api&utm_source=a4bcf954&v=054DE98A0E8A0868DC4709143CB138883BB97CF2,48.68872,5805128420,2026-07-17T21:13:23Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Werkstudent*in Ladungsträgermanagement Schwerpunkt Digitalisierung,Adzuna::API::Response::Job,,,,
9.315933,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk1Mjk4MiIsInMiOiJKRm1yQnlHRThSR0Y1TE5hbF9rM2dBIn0.Xo9ANJxXt70nHqAtibZCJsazsE9jpkAyuRhCyjiS76c,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar'], 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)'}",https://www.adzuna.de/land/ad/5804952982?se=JFmrByGE8RGF5LNal_k3gA&utm_medium=api&utm_source=a4bcf954&v=2D0C2F77172E912414DBB61C1C7368CC37D15F1C,48.745846,5804952982,2026-07-17T17:18:27Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Praktikant*in Entwicklung einer App zur Steuerung und Anwendung von Drohnen im Produktionsumfeld (Pflicht-Praktikum),Adzuna::API::Response::Job,,,,
6.86811,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMzMzIzNCIsInMiOiJKRm1yQnlHRThSR0Y1TE5hbF9rM2dBIn0.YuyC-YvFiUTBb6QFfCF4mZ1aULuzs5Ma0rJtBROvpKg,"{'display_name': 'Skopos Group', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'display_name': 'Hürth, Rhein-Erft-Kreis', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5727333234?utm_medium=api&utm_source=a4bcf954,50.87096,5727333234,2026-05-12T23:14:56Z,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 140 Mitarbeitende. Begleite unser Wachstum u…",Initiativbewerbung Data Science / BI,Adzuna::API::Response::Job,full_time,,,
11.56803,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkZtckJ5R0U4UkdGNUxOYWxfazNnQSIsImkiOiI1NjA3MjM3OTk0In0.zxbYdaP-dF_55qatg20vuAdqQcrVr1JkW5MoUC6W8dk,"{'display_name': 'Flexa', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'display_name': 'Maxvorstadt, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt']}",https://www.adzuna.de/details/5607237994?utm_medium=api&utm_source=a4bcf954,48.1476,5607237994,2026-01-31T07:21:56Z,"Short Facts Join us on our journey to build Europe's energy backbone : We at Flexa are building Europe's largest virtual power plant with currently above 100k assets signed up, aiming to breach the million in the near future. To optimize the value creation from both trading algorithms across markets and dispatching to the assets, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow…",Head of Data Science,Adzuna::API::Response::Job,full_time,140000.0,200000.0,
9.1557,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2Njk1NTM2MSIsInMiOiJKRm1yQnlHRThSR0Y1TE5hbF9rM2dBIn0.jN6tdE3Y9eZJ1DxLSU1k2VgzrJifPVRIp7oF8zNUdxw,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Feuerbach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Feuerbach, Stuttgart'}",https://www.adzuna.de/details/5766955361?utm_medium=api&utm_source=a4bcf954,48.81065,5766955361,2026-06-17T19:30:56Z,"Pflichtpraktikum Data Science im Qualitätsmanagement Wernerstraße 51, 70469 Stuttgart, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Rob…",Pflichtpraktikum Data Science im Qualitätsmanagement,Adzuna::API::Response::Job,full_time,,,
13.420806,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkZtckJ5R0U4UkdGNUxOYWxfazNnQSIsImkiOiI1Nzg0MjQ2NjExIn0.7pVmyawjBaXhvSrmrVF3hDnk-0TE4KSaJl4MVl2NHLo,"{'display_name': 'Peec AI', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",https://www.adzuna.de/details/5784246611?utm_medium=api&utm_source=a4bcf954,52.507706,5784246611,2026-07-01T22:58:19Z,"What you’ll do Build, mentor, and lead an elite data science team as a trusted, empathetic player-coach, while clearly communicating complex technical ideas to executives, customers, and partners Personally design, train, deploy, and own the models that power Peec AI’s AI Search recommendations, taking hands-on responsibility for our most business-critical ML systems Develop and ship novel algorithms that reverse-engineer AI search and LLM behavior, turning deep technical insight into durable, …",Engineering Manager (Data Science),Adzuna::API::Response::Job,full_time,120000.0,160000.0,
,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkZtckJ5R0U4UkdGNUxOYWxfazNnQSIsImkiOiI1NzM0NDYzNzgzIn0.CVRaJcYevtK1WweLtdLK1bm05NhNOJOjA1N76ZoRLTU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Just Eat'}",0,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",https://www.adzuna.de/details/5734463783?utm_medium=api&utm_source=a4bcf954,,5734463783,2026-05-19T23:10:02Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Data Science Team Leader,Adzuna::API::Response::Job,full_time,,,
13.420806,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMjI1NzkzMCIsInMiOiJKRm1yQnlHRThSR0Y1TE5hbF9rM2dBIn0.PQ2cBBf67_mBdRil_V8nj_ZAbxrAP1RUb_gz8UqxrLM,"{'display_name': 'Melotech', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",https://www.adzuna.de/details/5502257930?utm_medium=api&utm_source=a4bcf954,52.507706,5502257930,2025-11-18T19:20:38Z,"Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as our first dedicated Data Scientist to bring order to the cha…","Data Science, Music & Audio",Adzuna::API::Response::Job,full_time,,,
10.85789,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkZtckJ5R0U4UkdGNUxOYWxfazNnQSIsImkiOiI1NjcyNDc3OTUwIn0.pJNRUNP6kyE0x-fA21jfU_Cw8xJ3nABrCqg_o5NkZWM,"{'display_name': 'UCB', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Monheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Monheim, Donau-Ries (Kreis)'}",https://www.adzuna.de/details/5672477950?utm_medium=api&utm_source=a4bcf954,48.84099,5672477950,2026-03-19T22:33:09Z,"Make your mark for patients To strengthen our Global Advanced Analytics team, we are looking for an adaptable, collaborative individual with an intrapreneurial mindset for our Analytics Lead opening . This hybrid role is based in our headquarters in Monheim, Germany requiring 40% onsite presence and 5-10% international/ domestic travel. About the role You will help to inform on the commercial viability of various assets in development. You will be responsible for making exceptional business imp…",Data Science Lead 1,Adzuna::API::Response::Job,,,,
13.420806,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkZtckJ5R0U4UkdGNUxOYWxfazNnQSIsImkiOiI0ODcwNDg5MDc1In0.DpVsFJzqroq1e2ar6PAoRogX6LeonlBcclubNXmDFLQ,"{'display_name': 'Mapp Digital Us Llc', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,52.507706,4870489075,2024-09-20T13:48:26Z,"INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…",Team Lead Data Science,Adzuna::API::Response::Job,full_time,,,
,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODEwODQ0OSIsInMiOiJKRm1yQnlHRThSR0Y1TE5hbF9rM2dBIn0.z44MLRg-MnUGB35ztkpRsbvKzDBHehx-l2zyZNHc_zs,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",https://www.adzuna.de/details/5708108449?utm_medium=api&utm_source=a4bcf954,,5708108449,2026-04-23T10:57:19Z,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab sofort für 4 bis 6 Monate. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Da…",Praktikum Data Science in Neckarsulm,Adzuna::API::Response::Job,full_time,,,
6.089788,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MzE4MTA0NyIsInMiOiJKRm1yQnlHRThSR0Y1TE5hbF9rM2dBIn0.ccXX488yrdCaOmyQARhQgdshiqndoYGhAdr7mQEa79w,"{'display_name': 'adesso SE', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'display_name': 'Aachen, Aachen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Aachen']}",https://www.adzuna.de/land/ad/5773181047?se=JFmrByGE8RGF5LNal_k3gA&utm_medium=api&utm_source=a4bcf954&v=E5F32F42F1C428D39FF722C46C83603532888759,50.773914,5773181047,2026-06-23T06:22:14Z,"adesso steht für digitale Exzellenz – und damit auch für vielfältige Entwicklungsmöglichkeiten für alle adessi. Wir wachsen gemeinsam und lernen voneinander: in anspruchsvollen Projekten, interdisziplinären Teams und mit zielgerichteten Trainingsangeboten. Wir haben IT im Herzen und den Erfolg unserer Kunden im Fokus. Als Treiber der KI-Transformation verbinden wir Mut zur Veränderung mit technologischer Expertise und zukunftsfähigen Strategien. Was uns stark macht, sind unsere adessi, die etwa…",Senior ML Engineer (all genders),Adzuna::API::Response::Job,,,,
