salary_is_predicted,adref,id,location,redirect_url,title,description,category,created,__CLASS__,company,latitude,longitude,contract_time,salary_max,salary_min,contract_type
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnVzdk1vNG04UkcxOHJld3FiMG1CUSIsImkiOiI1NTA1MzM2ODM3In0.hrk39xd0-hi00yAlN6JrLStc89VlzlDPNSodMWUEwtU,5505336837,"{'display_name': 'Mitte, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5505336837?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Stuttgart Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-11-20T17:58:31Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",48.77713,9.18071,,,,contract
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnVzdk1vNG04UkcxOHJld3FiMG1CUSIsImkiOiI1NTA1MzM2ODE4In0.rqS8SXkD7KoaScvld9jaeuMqOrmw5mo1qypNB6c18VI,5505336818,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], 'display_name': 'Flughafen, Frankfurt am Main'}",https://www.adzuna.de/details/5505336818?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Frankfurt Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-11-20T17:58:30Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",50.05078,8.56413,,,,contract
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnVzdk1vNG04UkcxOHJld3FiMG1CUSIsImkiOiI1NTA1MzM2ODIwIn0.O8mWY3ce95G6q52Pog4GKTFScouMvTq0Jrn8CWxPcPA,5505336820,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], 'display_name': 'Neuostheim, Mannheim'}",https://www.adzuna.de/details/5505336820?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Mannheim Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data …","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-11-20T17:58:30Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",49.46856,8.50014,,,,contract
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyOSIsInMiOiJCdXN2TW80bThSRzE4cmV3cWIwbUJRIn0.L4zCjkOesvCsavxFYOvInPaCKXJTklRaBr9zLDvaOCc,5505336829,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Malstatt, Saarbrücken', 'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt']}",https://www.adzuna.de/details/5505336829?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Saarbrücken Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Da…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2025-11-20T17:58:31Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",49.253,6.96191,,,,contract
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyNiIsInMiOiJCdXN2TW80bThSRzE4cmV3cWIwbUJRIn0.Lp_zsCye-OjGO84YoaKzot5MK4lTCl3Wk1VSPmT1d8s,5505336826,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ulm', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte']}",https://www.adzuna.de/details/5505336826?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Ulm Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwa…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-11-20T17:58:31Z,Adzuna::API::Response::Job,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",48.36497,8.29909,,,,contract
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnVzdk1vNG04UkcxOHJld3FiMG1CUSIsImkiOiI1NjY0NjQ4MjA5In0.NTFtkgCxmagtueYKJgvKCPudxkCuImFty8tf1LWD2iE,5664648209,"{'display_name': 'Mitte, Berlin', 'area': ['Deutschland', 'Berlin', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5664648209?utm_medium=api&utm_source=a4bcf954,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",2026-03-14T03:19:06Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",52.51551,13.38475,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnVzdk1vNG04UkcxOHJld3FiMG1CUSIsImkiOiI1NjY0NjQ4MzMxIn0.mewjzDJsm50KlU6ft98QStEmHMab-EmstZxkmhthkQ0,5664648331,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}",https://www.adzuna.de/details/5664648331?utm_medium=api&utm_source=a4bcf954,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",2026-03-14T03:19:07Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",48.14093,11.56907,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NDY0ODI2NSIsInMiOiJCdXN2TW80bThSRzE4cmV3cWIwbUJRIn0.IcTR8Pqjunz0OUvGWr0MI1oXdNwCvIi86HOve3ySHFA,5664648265,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neustadt, Hamburg', 'area': ['Deutschland', 'Hamburg', 'Neustadt']}",https://www.adzuna.de/details/5664648265?utm_medium=api&utm_source=a4bcf954,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2026-03-14T03:19:07Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",53.55197,9.98553,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NDY0ODM0NyIsInMiOiJCdXN2TW80bThSRzE4cmV3cWIwbUJRIn0.Z7V59yPH9pjdQImbRbEc5cxxqf17220biXLEMmcva-U,5664648347,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf'], 'display_name': 'Altendorf, Essen'}",https://www.adzuna.de/details/5664648347?utm_medium=api&utm_source=a4bcf954,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",2026-03-14T03:19:08Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",51.46121,6.96735,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnVzdk1vNG04UkcxOHJld3FiMG1CUSIsImkiOiI1NjcyNzg4ODk5In0.LRmDFxwWYttqZ22NSsLFLfWW1YoLRo1c2nDqCQ8WeFw,5672788899,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5672788899?se=BusvMo4m8RG18rewqb0mBQ&utm_medium=api&utm_source=a4bcf954&v=E2E82A747722916ECDCBBD3E266C78B38939FC29,Praktikum in Stuttgart ab Juni 2026 im Prompt-Engineering bei Daimler Trucks in Stuttgart,"Bei Daimler Truck verändern wir das Transportwesen von heute und erzielen gemeinsam echte Wirkung. Wir übernehmen weltweit Verantwortung und arbeiten als ein globales Team zusammen. Wir treiben unseren Fortschritt und Erfolg gemeinsam voran – jede:r bei Daimler Truck macht den Unterschied. Gemeinsam wollen wir unseren CO2-Fußabdruck reduzieren, die Sicherheit auf und abseits der Straße erhöhen, intelligentere Technologien und attraktive Finanzlösungen entwickeln. All dies ist unerlässlich, um u…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung', 'tag': 'logistics-warehouse-jobs'}",2026-03-20T06:56:07Z,Adzuna::API::Response::Job,"{'display_name': 'Daimler Truck AG', '__CLASS__': 'Adzuna::API::Response::Company'}",48.776198,9.187224,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnVzdk1vNG04UkcxOHJld3FiMG1CUSIsImkiOiI1NjUyNjIyODAxIn0.NxA69SlLE9aXfRQQjcVtTAce13ohPsz9_dEz1cMXybk,5652622801,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",https://www.adzuna.de/details/5652622801?utm_medium=api&utm_source=a4bcf954,Data Science Manager Finance (m/f/d),"Job Description Our vision is to transform the way the world moves because people expect better. As a Data Science Manager Finance (m/f/d), you lead the Data Science Finance team while remaining hands-on, drive technical architecture, and partner with the Finance team to execute ambitious roadmaps. Apply now and be part of our Data Science team in Pullach near Munich. YOUR ROLE AT SIXT You build, grow, and lead the Data Science Finance team while staying hands-on - hiring top talent and fosteri…","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",2026-03-03T19:50:07Z,Adzuna::API::Response::Job,"{'display_name': 'SIXT Germany', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnVzdk1vNG04UkcxOHJld3FiMG1CUSIsImkiOiI1NjY4Mzg4OTYzIn0.WbpcOJp_TRZscL9z-7xI-UHS0OwM8vuYFWKa3HPQMFc,5668388963,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5668388963?utm_medium=api&utm_source=a4bcf954,Duales Studium Data Science – in Kooperation mit der DHBW Stuttgart,"Stellenbeschreibung Du hast (bald) Dein Abitur in der Tasche und interessierst Dich für Daten, Analysen und Programmierung? Du willst direkt in die Praxis einsteigen und gleichzeitig ein Studium absolvieren? Dann starte dein duales Studium Data Science bei SIXT in Kooperation mit der DHBW Stuttgart. Bei SIXT wirst Du vom ersten Tag an Teil unseres internationalen Unternehmens. Du erhältst Einblicke in alle zentralen Bereiche rund um das Thema Data Science und lernst praxisnah wie Du im Team dat…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",2026-03-16T08:30:47Z,Adzuna::API::Response::Job,"{'display_name': 'SIXT Germany', '__CLASS__': 'Adzuna::API::Response::Company'}",48.776198,9.187224,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnVzdk1vNG04UkcxOHJld3FiMG1CUSIsImkiOiI1NjY4Mzg4OTY0In0.6h9rrqZy4RlAsQCtGgxDKInAkTBrJ_F9AUuM7PApZlU,5668388964,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",https://www.adzuna.de/details/5668388964?utm_medium=api&utm_source=a4bcf954,Duales Studium Data Science – in Kooperation mit der DHBW Stuttgart,"Stellenbeschreibung Du hast (bald) Dein Abitur in der Tasche und interessierst Dich für Daten, Analysen und Programmierung? Du willst direkt in die Praxis einsteigen und gleichzeitig ein Studium absolvieren? Dann starte dein duales Studium Data Science bei SIXT in Kooperation mit der DHBW Stuttgart. Bei SIXT wirst Du vom ersten Tag an Teil unseres internationalen Unternehmens. Du erhältst Einblicke in alle zentralen Bereiche rund um das Thema Data Science und lernst praxisnah wie Du im Team dat…","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",2026-03-16T08:30:47Z,Adzuna::API::Response::Job,"{'display_name': 'SIXT Germany', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDA0ODczMiIsInMiOiJCdXN2TW80bThSRzE4cmV3cWIwbUJRIn0.x3T4yOOHpbrhBg9ICd9i_Hjdg39V3JV_Ekldj3rLal8,5574048732,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}",https://www.adzuna.de/land/ad/5574048732?se=BusvMo4m8RG18rewqb0mBQ&utm_medium=api&utm_source=a4bcf954&v=F6D1165FD32639C754DB53C0DE11578CCCF39EA4,Junior Consultant Data Engineering (m/w/d),"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2026-01-08T19:14:09Z,Adzuna::API::Response::Job,"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",53.557429,9.987297,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NTQ3NzM4NyIsInMiOiJCdXN2TW80bThSRzE4cmV3cWIwbUJRIn0.I3Dz6F9M476YyK7AUYEIOqLzrwW_VNDqpGvGYYj0aMs,5585477387,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",https://www.adzuna.de/land/ad/5585477387?se=BusvMo4m8RG18rewqb0mBQ&utm_medium=api&utm_source=a4bcf954&v=B0B01910D2891B8B2409F7FC92DDCEE696EB4E39,Wirtschaftsinformatiker als IT Berater - Data Engineering - SAP Analytics Cloud (m/w/d),"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2026-01-15T03:23:06Z,Adzuna::API::Response::Job,"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",53.557429,9.987297,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk1WbE00NG04Ukd4QjRrcldQSllFUSIsImkiOiI1NTg1NDc3Mzg3In0.sDy1roI9KTAVR_DJN0LCsFnR4ZSMad1tflySLLjswsk,5585477387,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5585477387?se=BMVlM44m8RGxB4krWPJYEQ&utm_medium=api&utm_source=a4bcf954&v=B0B01910D2891B8B2409F7FC92DDCEE696EB4E39,Wirtschaftsinformatiker als IT Berater - Data Engineering - SAP Analytics Cloud (m/w/d),"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2026-01-15T03:23:06Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",53.557429,9.987297,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NTQ3NzM4NSIsInMiOiJCTVZsTTQ0bThSR3hCNGtyV1BKWUVRIn0.M142lW9WJomfGJqUqMsjbOTFb4q9jwEYFIVlEJf8SXw,5585477385,"{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}",https://www.adzuna.de/land/ad/5585477385?se=BMVlM44m8RGxB4krWPJYEQ&utm_medium=api&utm_source=a4bcf954&v=AB3F17E91905C5D9EE6E3F54329A9E86C35038ED,Junior Consultant Business Intelligence / Power BI - Data-Lake-Lösungen (m/w/d),"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2026-01-15T03:23:05Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",53.557429,9.987297,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk1WbE00NG04Ukd4QjRrcldQSllFUSIsImkiOiI1NTg1NDc3Mzg5In0.AEsOPK-7xxKaZeDu8ke2Z88XJjhBwjj2RALV0WWiOhY,5585477389,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",https://www.adzuna.de/land/ad/5585477389?se=BMVlM44m8RGxB4krWPJYEQ&utm_medium=api&utm_source=a4bcf954&v=8D91CD7EA478C83E173A3DE1DC3B724442A916A3,Informatiker als Junior IT Berater - Solution Design / SAP Azure Cloud (m/w/d),"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2026-01-15T03:23:06Z,Adzuna::API::Response::Job,"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",53.557429,9.987297,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk1WbE00NG04Ukd4QjRrcldQSllFUSIsImkiOiI1NTg1NDc3MzkxIn0.sTS4Ae3k_divQTaiVoPPUs1LiFHP14o6yscdLozoBOY,5585477391,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",https://www.adzuna.de/land/ad/5585477391?se=BMVlM44m8RGxB4krWPJYEQ&utm_medium=api&utm_source=a4bcf954&v=91E07C4D5D73F6D60BB2654F4AA0109A13726490,Informatiker als Junior Berater Data Engineering - Konzeption & Realisierung (m/w/d),"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2026-01-15T03:23:06Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",53.557429,9.987297,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzODk0ODY1NyIsInMiOiJCTVZsTTQ0bThSR3hCNGtyV1BKWUVRIn0.udusadNzIl1xIMao-Os3Vj7lKfEnC86wFZO_D1qyZuo,5638948657,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",https://www.adzuna.de/details/5638948657?utm_medium=api&utm_source=a4bcf954,Werkstudent Data Science - Data-Driven Scheduling Optimization (m/w/d),"Innovationen bringen tiefgreifende Veränderungen mit sich und beeinflussen unser Leben in vielfältiger Weise. Bei TÜV SÜD sind wir in hohem Maße bestrebt, ein wichtiger Teil dieser Entwicklung und des Fortschritts zu sein. Wir sind von Anfang an dabei und begleiten diesen Prozess. Wir sorgen für eine sichere und nachhaltige Zukunft und schaffen Vertrauen in neue Technologien. Wir beraten, wir prüfen, wir zertifizieren. Für die Sicherheit von Menschen und der Gesellschaft fordern wir uns jeden T…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2026-02-20T22:53:15Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TÜV Süd'}",48.137418,11.555737,,,,
