location,adref,company,redirect_url,description,longitude,category,title,id,created,__CLASS__,latitude,salary_is_predicted,contract_time,salary_min,salary_max,contract_type
"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDQxNzI0MCIsInMiOiJaaWxmZzVsSDhSR3pmSTdMU0g3NE5RIn0.IQZnVD8RriAKgCAF-lDb6uLGyPtsbHMYQ35n8AFQXec,"{'display_name': 'Mindrift', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5710417240?utm_medium=api&utm_source=a4bcf954,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (…",8.650578,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",Freelance Data Science Engineer (Python & SQL),5710417240,2026-04-25T19:41:36Z,Adzuna::API::Response::Job,50.129683,0,part_time,,,
"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDQxNzI0MiIsInMiOiJaaWxmZzVsSDhSR3pmSTdMU0g3NE5RIn0.DQxvsapaGrRuiK_0sJWg0glcYmf8MIw-RL5tI3uT_cQ,"{'display_name': 'Mindrift', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5710417242?utm_medium=api&utm_source=a4bcf954,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (…",,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",Freelance Data Science Engineer (Python & SQL),5710417242,2026-04-25T19:41:36Z,Adzuna::API::Response::Job,,0,part_time,,,
"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmlsZmc1bEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1NzEwNDE3MjQzIn0.cM111Kjsz4AaLXrQN9OXsuyJU9OAoSdowMdk3__Y08k,"{'display_name': 'Mindrift', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5710417243?utm_medium=api&utm_source=a4bcf954,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (…",9.187224,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Freelance Data Science Engineer (Python & SQL),5710417243,2026-04-25T19:41:36Z,Adzuna::API::Response::Job,48.776198,0,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Erkrath'], 'display_name': 'Erkrath, Düsseldorf'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmlsZmc1bEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1NjkyMzMwNDU2In0.ElYwsF8lcJG8gHiE0CC27QdR-rgzsARvXjHAbCPfQLs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Timocom GmbH'}",https://www.adzuna.de/details/5692330456?utm_medium=api&utm_source=a4bcf954,"Stellenbeschreibung Als Werkstudent (m/w/d) im Bereich Data Science bekommst du spannende Einblicke in die Welt der Datenanalyse und des maschinellen Lernens. Du wirst uns bei administrativen und organisatorischen Aufgaben unterstützen und bekommst die Chance, Verantwortung zu übernehmen. Je nach Wohnort arbeitest du entweder zweimal pro Woche gemeinsam mit deinem Team im Headquarter in Erkrath oder du hast die Möglichkeit, bis zu 100 % remote zu arbeiten. Du unterstützt aktiv bei Data Science-…",6.9116,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Werkstudent Data Science (m/w/d),5692330456,2026-04-07T22:28:35Z,Adzuna::API::Response::Job,51.22442,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Warendorf (Kreis)', 'Telgte'], 'display_name': 'Telgte, Warendorf (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDY1OTI5MiIsInMiOiJaaWxmZzVsSDhSR3pmSTdMU0g3NE5RIn0.-wsp69LuSRg7WsWbR_OfGdsP8kpKvUGx53mn4on3FjQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Takko Fashion'}",https://www.adzuna.de/details/5710659292?utm_medium=api&utm_source=a4bcf954,Specialist Data Science (m/w/d) für unsere Zentrale in Telgte (bei Münster) Aus Westfalen in die Welt - mit rund 18.000 Kolleginnen und Kollegen und fast 2.000 Stores in 17 Ländern sind wir einer der größten Fashion Discounter in Europa. Unsere internationalen Geschäfte steuern wir aus unserer Zentrale im westfälischen Telgte bei Münster. Takko Fashion steht für aktuelle Trends sowie gute Qualität aus sozial verantwortungsbewusster Produktion – und das zu einem erschwinglichen Preis. Durch unse…,7.7853,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Specialist Data Science (m/w/d),5710659292,2026-04-26T00:03:52Z,Adzuna::API::Response::Job,51.98437,0,full_time,,,permanent
"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDk0NjczNiIsInMiOiJaaWxmZzVsSDhSR3pmSTdMU0g3NE5RIn0.4F7dMfsieLE0Fehi2AJ3uN34rLqGI7rkOUM_V7njAqA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ANDREAS STIHL AG & Co. KG'}",https://www.adzuna.de/details/5700946736?utm_medium=api&utm_source=a4bcf954,"Praktikum Data Analytics / Data Science Datum: 12.11.2025 Standort: Fellbach, BW, DE, 70736 Unternehmen: STIHL Das ist die Aufgabe Mitwirken im innovativen Big Data Team: Unterstütze andere Fachbereiche durch Expertise in Data Analytics und erhalte Einblicke in Data Science und Data Visualization, um datengetriebene Entscheidungen voranzutreiben Beteiligen an Analytics Projekten: Arbeite interdisziplinär, um Produkte und interne Prozesse durch datengetriebene Insights zu optimieren, mit der Cha…",,"{'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Buchhaltung & Finanzwesen'}",Praktikum Data Analytics / Data Science in Fellbach,5700946736,2026-04-16T04:31:05Z,Adzuna::API::Response::Job,,0,,,,
"{'display_name': 'HafenCity, Hamburg', 'area': ['Deutschland', 'Hamburg', 'HafenCity'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDM1MjU5MTkzMiIsInMiOiJaaWxmZzVsSDhSR3pmSTdMU0g3NE5RIn0.TWMKjVcEzbf6g5AoYs8cF48YMiIjVUPVLeYLlrkIV50,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg DACH'}",https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",9.99333,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Praktikum: Data Science (w/m/d),4352591932,2023-10-05T13:37:27Z,Adzuna::API::Response::Job,53.54167,0,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bult, Hannover', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA2NzAyMDc5OCIsInMiOiJaaWxmZzVsSDhSR3pmSTdMU0g3NE5RIn0.o9Cz8W_AWi7XEXdXU81RReDijeSKDnkT9ByB4ZJ6m0g,"{'display_name': 'IT-P GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5067020798?utm_medium=api&utm_source=a4bcf954,"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…",9.77223,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Data Science Specialist (m/w/d),5067020798,2025-02-28T14:07:24Z,Adzuna::API::Response::Job,52.36489,0,part_time,,,
"{'display_name': 'Bad Cannstatt, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Bad Cannstatt'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5MzY1NTQwMiIsInMiOiJaaWxmZzVsSDhSR3pmSTdMU0g3NE5RIn0.fPcZRdkCJ77xA3VIobU4qqnHrQBWUvB2RB6JumXTSl8,"{'display_name': 'MWAY DIGITAL GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5593655402?utm_medium=api&utm_source=a4bcf954,"Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…",9.21546,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",DHBW Data Science & Künstliche Intelligenz – 2027,5593655402,2026-01-21T06:59:03Z,Adzuna::API::Response::Job,48.80499,0,full_time,,,
"{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmlsZmc1bEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1Njg5MDk3Mjg0In0.rdSKEJc8u0VpNEuL5TTH9KD36dB3aa5N4--KvuLdPRI,"{'display_name': 'Sanofi', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5689097284?utm_medium=api&utm_source=a4bcf954,"Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten für unseren Bereich IT/Data Sciences Werkstudenten*innen in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien, bei einfachen Labortätigkeiten sowie bei administrativen Arbeiten. Sie unterstützen bei der Datenpflege, indem Sie bei der Überprüfung großer biologischer Datensätze helfen und erle…",8.650578,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Werkstudent*in IT/Data Sciences - Sommersemesterferien 2026,5689097284,2026-04-03T22:36:39Z,Adzuna::API::Response::Job,50.129683,0,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTk5MDc2NiIsInMiOiJaaWxmZzVsSDhSR3pmSTdMU0g3NE5RIn0.m6woa1rOm3sLcVtaq7uavdNrNGcWb7IVgED9u93kExQ,"{'display_name': 'Sanofi Group', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5679990766?utm_medium=api&utm_source=a4bcf954,"Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten für unseren Bereich IT/Data Sciences Werkstudenten*innen in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien, bei einfachen Labortätigkeiten sowie bei administrativen Arbeiten. Sie unterstützen bei der Datenpflege, indem Sie bei der Überprüfung großer biologischer Datensätze helfen und erle…",8.650578,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Werkstudent*in IT/Data Sciences - Sommersemesterferien 2026,5679990766,2026-03-27T05:54:25Z,Adzuna::API::Response::Job,50.129683,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDk0MTU0MiIsInMiOiJaaWxmZzVsSDhSR3pmSTdMU0g3NE5RIn0.3h4ty12HkaQ-35Y9RaoGqdH3LWAq-nApJobAJAi8cN8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sanofi Group'}",https://www.adzuna.de/details/5680941542?utm_medium=api&utm_source=a4bcf954,"Fu00fcr unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten fu00fcr unseren Bereich IT/Data Sciences Werkstudenten*innen in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tu00e4tigkeit unterstu00fctzen Sie, unter Einhaltung geltender Regularien, bei einfachen Labortu00e4tigkeiten sowie bei administrativen Arbeiten. Sie unterstu00fctzen bei der Datenpflege, indem Sie bei der u00dcberpru00fcfung grou00dfer bio…",8.650578,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Werkstudent*in IT/Data Sciences - Sommersemesterferien 2026,5680941542,2026-03-28T04:24:31Z,Adzuna::API::Response::Job,50.129683,0,,,,
"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmlsZmc1bEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1NDMzODg1MTY1In0.NXApFIXhXaTrciardeXtSbPasM0PhjSQ1p8vsLLWoMY,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'applike group'}",https://www.adzuna.de/details/5433885165?utm_medium=api&utm_source=a4bcf954,"adjoe is a leading mobile ad platform developing cutting-edge advertising and monetization solutions that take its app partners’ business to the next level. Part of the applike group ecosystem, adjoe is home to an advanced tech stack , powerful financial backing from Bertelsmann, and a highly motivated workforce to be reckoned with. Meet Your Team: Programmatic Data Science Did you know that in-app ads are sold in a real-time auction before they get rendered in thousands of mobile apps? Dozens …",9.987297,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Data Science Director (f/m/d),5433885165,2025-10-06T13:46:18Z,Adzuna::API::Response::Job,53.557429,0,full_time,,,
"{'display_name': 'Altona-Altstadt, Hamburg', 'area': ['Deutschland', 'Hamburg', 'Altona-Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNjIyNDAyMCIsInMiOiJaaWxmZzVsSDhSR3pmSTdMU0g3NE5RIn0.7mo7VT3u9uPN5YcnLSB_jhFVkl1neJtjFAi3JcSodNI,"{'display_name': 'ENCAVIS', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5716224020?utm_medium=api&utm_source=a4bcf954,"Auf was wir bei ENCAVIS setzen? Die Sonne. Den Wind. Und auf dich. Willkommen in der Welt von Encavis! Bei uns dreht sich alles um die Kraft der Sonne, des Windes und der konzernweit über 400 Menschen, die gemeinsam das Energiesystem der Zukunft gestalten, um eine nachhaltige Energieversorgung für zukünftige Generationen sicherzustellen. Die ENCAVIS Management GmbH & Co. KG ist die Holding der ENCAVIS GmbH, einem der führenden Stromerzeuger aus Erneuerbaren Energien in Europa. Wir betreiben ein…",9.9477,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Berufsbegleitendes Studium - Data Science & Artificial Intelligence,5716224020,2026-05-01T22:59:27Z,Adzuna::API::Response::Job,53.54883,0,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Eschborn, Main-Taunus-Kreis', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmlsZmc1bEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1Njc0MzE4OTg4In0.Q_9SwARKHOaO_7wsOgQvqV2rvvtBD6mW7cE2nSz_tWM,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5674318988?utm_medium=api&utm_source=a4bcf954,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Manager Data Science (m/f/d),5674318988,2026-03-21T14:38:56Z,Adzuna::API::Response::Job,,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmlsZmc1bEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1Njc0MzE4OTg5In0.LuY5GVAB_gWHxTe5i_27QahwfP6wAK60jGXhf0znlTg,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5674318989?utm_medium=api&utm_source=a4bcf954,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",9.987297,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Manager Data Science (m/f/d),5674318989,2026-03-21T14:38:56Z,Adzuna::API::Response::Job,53.557429,0,,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmlsZmc1bEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1Njc0MzE4OTg2In0.4qyZlNk710H2-5mQ_OKo6Ip5L1szJvolWgn-ENZbHRg,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",https://www.adzuna.de/details/5674318986?utm_medium=api&utm_source=a4bcf954,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",7.112412,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Manager Data Science (m/f/d),5674318986,2026-03-21T14:38:56Z,Adzuna::API::Response::Job,50.71942,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NDMxODk4NyIsInMiOiJaaWxmZzVsSDhSR3pmSTdMU0g3NE5RIn0.03iu2qtv3z1lFSbGmipzF3tHwv-rgkdTLl0h1Wl63oY,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5674318987?utm_medium=api&utm_source=a4bcf954,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Manager Data Science (m/f/d),5674318987,2026-03-21T14:38:56Z,Adzuna::API::Response::Job,,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDg4ODc3MSIsInMiOiJaaWxmZzVsSDhSR3pmSTdMU0g3NE5RIn0.2Wj3mUtwKG2sQkAAwmj_VFsmHXjTRZgWohGX7PVmmF4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",https://www.adzuna.de/details/5714888771?utm_medium=api&utm_source=a4bcf954,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Manager Data Science (m/f/d),5714888771,2026-04-30T23:49:10Z,Adzuna::API::Response::Job,,0,,,,
"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNjI3ODUxOSIsInMiOiJaaWxmZzVsSDhSR3pmSTdMU0g3NE5RIn0.aq9-PA1aa9VSezam72EMQls-4qdKpqoBaGGeij46h7Q,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",https://www.adzuna.de/details/5716278519?utm_medium=api&utm_source=a4bcf954,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",13.420806,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Manager Data Science (m/f/d),5716278519,2026-05-01T23:51:07Z,Adzuna::API::Response::Job,52.507706,0,,,,
"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxNjY0MjczMyIsInMiOiJaaWxmZzVsSDhSR3pmSTdMU0g3NE5RIn0.O7iwn9FUILyDwEj4uDvD0k2W_XNBl8eN-mI-CTtsLm8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'master-TMS'}",https://www.adzuna.de/details/5516642733?utm_medium=api&utm_source=a4bcf954,"In Germany - Berlin | Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Help businesses make informed decisions and drive growth by transforming raw data into actionable insights. Ready to boost your personal development in data science, analytics, and AI? Become a pioneer of the digital transformation and support us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving company with a startup feel Ad…",,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Manager Data Science (m/f/d),5516642733,2025-11-27T18:58:24Z,Adzuna::API::Response::Job,,0,,,,
"{'display_name': 'Hürth, Rhein-Erft-Kreis', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmlsZmc1bEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1Njk4MDEzMzYwIn0.7K7ack-QqqJZrcI5ISLMiTS876MWU56s84dtucmruaY,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SKOPOS GROUP'}",https://www.adzuna.de/details/5698013360?utm_medium=api&utm_source=a4bcf954,"Das sind wir Daten sind für Dich nicht gleich Daten? Du liebst es, Daten zu analysieren und interaktiv aufzubereiten. Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company - immer erfolgsorientiert. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 140 Mitarbeitende. Begleite unser Wachstum und verstärke ab sofort unser Team in Hürth. Das si…",6.86811,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Praktikant (m/w/d) Data Science,5698013360,2026-04-13T10:33:26Z,Adzuna::API::Response::Job,50.87096,0,full_time,,,
