latitude,title,salary_is_predicted,adref,redirect_url,id,created,company,category,__CLASS__,location,longitude,description,contract_time,salary_min,salary_max,contract_type
48.18449,Projektmanager – Data Analytics / Data Science,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3ODI2OTMzOSIsInMiOiJkRzZvYTdGejhSR1JPNVNEcE03UTFRIn0.kd0n-DnTc3skJ4JX-Msjqu2cf8PY3yXgMXK42R6eYDs,https://www.adzuna.de/details/5778269339?utm_medium=api&utm_source=a4bcf954,5778269339,2026-06-26T23:23:03Z,"{'display_name': 'Guldberg', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Allach-Untermenzing, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing']}",11.44811,"Für den Standort München suchen wir: Projektmanager – Data Analytics / Data Science Ihre Aufgaben: Planung, Steuerung und Umsetzung datengetriebener Use Cases und Projekte über den gesamten Lifecycle Projektmanagement im Data-/Analytics-Umfeld (Termine, Budget, Risiken, Ressourcen) Zusammenarbeit mit Data Scientists, Data Analysts, Data Engineers, Product Ownern und Fachbereichen Übersetzung fachlicher Anforderungen in analytische Lösungsansätze Steuerung interner und externer Projektbeteiligte…",full_time,,,
51.226802,Associate Director Data Science (Mensch),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDU5OTI5MCIsInMiOiJkRzZvYTdGejhSR1JPNVNEcE03UTFRIn0.yHrbcthbP7RCyilcMfW21Iqi2Ll-lmcPU39cTWcD2vM,https://www.adzuna.de/details/5724599290?utm_medium=api&utm_source=a4bcf954,5724599290,2026-05-09T23:09:24Z,"{'display_name': 'WPP Media WPP', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}",6.808387,"About WPP Media WPP is the trusted growth partner for the world’s leading brands. With exceptional talent, trusted data and intelligence, and world-class partnerships – all united by our pioneering agentic marketing platform, WPP Open – we help clients navigate change, capture opportunity, and deliver transformational growth. WPP Media is WPP's AI-driven media operating unit, bringing together media, data, and partnerships to deliver creative personalisation at scale. Connected through WPP Open…",,,,
,Data Science Intern (FT Potential),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEc2b2E3Rno4UkdSTzVTRHBNN1ExUSIsImkiOiI1NzQ1OTU5OTI2In0.J-29ksDMGvRoo-hPS79udIkt_en92JlS8j26bI5pe3s,https://www.adzuna.de/details/5745959926?utm_medium=api&utm_source=a4bcf954,5745959926,2026-05-30T23:27:29Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Finmid'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Adzuna::API::Response::Job,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,"About finmid finmid 's mission is to enable software companies to reimagine how their business customers access capital. By productizing the complexity of financial services, finmid empowers companies to offer financial services where FinTech isn't the mission but enables the mission. About the opportunity We are looking for a Data Science Intern to join our Data team. This is an exciting opportunity for someone early in their career who is hungry to learn and build. You’ll work closely with th…",full_time,,,
52.507706,"Data Science Intern, Music & Audio",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMjI0MDk4MiIsInMiOiJkRzZvYTdGejhSR1JPNVNEcE03UTFRIn0.nMLuvHNABtTtQ55lx7OklnK5arTrfa2GtZ8DYZatXaI,https://www.adzuna.de/details/5502240982?utm_medium=api&utm_source=a4bcf954,5502240982,2025-11-18T18:47:23Z,"{'display_name': 'Melotech', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",13.420806,"Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as Data Scientist Intern to bring order to the chaos of culture…",full_time,,,
51.95537,"Senior Sales Manager (m/w/d) Data & Analytics, Region Süddeutschland",0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTIyNzI3OSIsInMiOiJkRzZvYTdGejhSR1JPNVNEcE03UTFRIn0.ikeERHZfcaAblyujDt5u9dZrAGp4VVrPCC6flI-uUTg,https://www.adzuna.de/land/ad/5779227279?se=dG6oa7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=64B68F2966CEDD9D19C48A4762D96B5783097B40,5779227279,2026-06-27T18:26:16Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Windhoff Group'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'display_name': 'Gescher, Borken (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Borken (Kreis)', 'Gescher']}",7.01065,"Kunden. Gemeinsam. Entwickeln. Die Windhoff Group führt als IT-Dienstleister seit 1997 deutschlandweit Beratungsprojekte bei führenden Großunternehmen durch. Gewinne mit uns Neukunden im gehobenen Mittelstand und Konzernumfeld und werde Teil unseres wachsenden Unternehmens mit derzeit rund 300 Mitarbeitenden! Dich erwartet ein freundschaftliches Miteinander , ein jährliches Weiterbildungsbudget von über 2000 Euro , bis zu 40 Tage Urlaub im Jahr und vieles mehr! Aufgaben Du bringst ein Netzwerk …",,,,
48.720071,"Praktikant*in ""Projektleitung Qualität E/E - Customer Readiness""",0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEc2b2E3Rno4UkdSTzVTRHBNN1ExUSIsImkiOiI1NzU0NTA1MTM4In0.LKdFntAzsCrFiitvW9Ty286mR93Gp-z04isG37gVK4k,https://www.adzuna.de/land/ad/5754505138?se=dG6oa7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=06783A0D3C18E9DB09BF9B3D30B3BE11FB181EB8,5754505138,2026-06-06T14:47:11Z,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'display_name': 'Sindelfingen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen']}",9.026231,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",,,,
51.98821,SAP Data Engineer (m/w/d),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEc2b2E3Rno4UkdSTzVTRHBNN1ExUSIsImkiOiI1NzcxODA4NDg2In0.6GQzrW8eHV88Nz8lLI7Wdmb7lAhB2twLG5Nl8ifkp6s,https://www.adzuna.de/land/ad/5771808486?se=dG6oa7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=587F18C82FA80595FF568DCA86B0B2EC5C874D3A,5771808486,2026-06-21T18:17:36Z,"{'display_name': 'technotrans SE', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Warendorf (Kreis)', 'Sassenberg'], 'display_name': 'Sassenberg, Warendorf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",8.04117,"Unser Bereich Data Analytics begleitet alle Unternehmensbereiche mit datenbasierten Entscheidungsgrundlagen und bildet die Basis für unsere Business-Intelligence-Landschaft. Er umfasst unter anderem Reporting, Data Governance, Data Engineering und Analyse. Mit deiner Expertise als Business Intelligence Engineer (m/w/d) modellierst du konsistente Datenstrukturen und arbeitest aktiv an der Weiterentwicklung unseres Data Warehouses, sodass unsere Fachbereiche auf qualitativ hochwertige und perform…",,,,
51.226802,Data Engineer Salesforce Data Cloud (all genders),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MzE4MDkyMyIsInMiOiJkRzZvYTdGejhSR1JPNVNEcE03UTFRIn0.LREJIPmAkYSHwRTRByi8eQyOzK1GigwW_qp2fB-mi7Q,https://www.adzuna.de/land/ad/5773180923?se=dG6oa7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=9DBD8C099FEB8FF40F33D01C07A314BF26299758,5773180923,2026-06-23T06:22:14Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'adesso SE'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']}",6.808387,"adesso steht für digitale Exzellenz – und damit auch für vielfältige Entwicklungsmöglichkeiten für alle adessi. Wir wachsen gemeinsam und lernen voneinander: in anspruchsvollen Projekten, interdisziplinären Teams und mit zielgerichteten Trainingsangeboten. Wir haben IT im Herzen und den Erfolg unserer Kunden im Fokus. Als Treiber der KI-Transformation verbinden wir Mut zur Veränderung mit technologischer Expertise und zukunftsfähigen Strategien. Was uns stark macht, sind unsere adessi, die etwa…",,,,
51.52196,Eventmanager (m/w/d),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEc2b2E3Rno4UkdSTzVTRHBNN1ExUSIsImkiOiI1NzgxMTE0NzE2In0.LZzS6TEZ4stExg_VzR_JvVJIHxoeKe1zBVaWK-XV-8o,https://www.adzuna.de/land/ad/5781114716?se=dG6oa7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=554B22DABCD07C9C748246F9B47B8AD2E0A338D6,5781114716,2026-06-29T13:25:21Z,"{'display_name': 'CTC gGmbH – Center for the Transformation of Chemistry', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Delitzsch, Nordsachsen (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Nordsachsen (Kreis)', 'Delitzsch']}",12.33728,"Das Center for the Transformation of Chemistry (CTC) ist ein neu entstehendes Großforschungs­zentrum in Mitteldeutschland an den Standorten Delitzsch in Sachsen und Merseburg in Sachsen-Anhalt. Am CTC wollen wir Chemie neu denken und umsetzen – und zwar auf vielen Ebenen: neue Materialien, neue chemische Prozesse und Anlagen und eine neue Art, chemisch zu forschen. Dafür bringen wir Wissenschaftler:innen aus verschiedenen Disziplinen wie Chemie, Physik, Ingenieur­wissenschaften und Data Science…",,,,
50.99977,Referentin / Referent (w/m/d) im Referat „Cybersicherheit in der zivilen Luftfahrt – Grundsatz“,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEc2b2E3Rno4UkdSTzVTRHBNN1ExUSIsImkiOiI1NzY2OTA3NTcwIn0.RgZvt7wjPBVze5gZF1iePZzvNdW2ifCVhet6OcHNviw,https://www.adzuna.de/land/ad/5766907570?se=dG6oa7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=E80953A2C24091CE25DD5C16CFFF3A23444BF670,5766907570,2026-06-17T17:47:52Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bundesamt für Sicherheit in der Informationstechnik'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Freital, Sächsische Schweiz-Osterzgebirge (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Sächsische Schweiz-Osterzgebirge (Kreis)', 'Freital']}",13.6502,"Wir sind die Cybersicherheits­behörde des Bundes. Gemein­sam gestalten wir mit derzeit rund 1.800 Beschäftigten eine sichere digitale Zukunft für Deutschland. Durch die rasante Entwicklung der Digitalisierung wächst – neben unseren Aufgaben – auch unser Team stetig weiter. Hierfür suchen wir engagierte Fachkräfte, die mit uns eine sichere digitale Welt gestalten. Referentin / Referent (w/m/d) im Referat „Cybersicherheit in der zivilen Luftfahrt – Grundsatz“ (Entgelt­gruppe E 13 TVöD bzw. die ve…",,,,
47.589089,Softwarearchitektin oder Softwarearchitekt (w/m/d) für Forschungsdaten- und KI-Infrastrukturen,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEc2b2E3Rno4UkdSTzVTRHBNN1ExUSIsImkiOiI1Nzc5MjI3MjgzIn0.x_ct2QRxSpCcXAsdq_C967L7dciNIVqqVatxh14PMpw,https://www.adzuna.de/land/ad/5779227283?se=dG6oa7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=5730AB1747564371FCD811F12F0F7AB307031746,5779227283,2026-06-27T18:26:16Z,"{'display_name': 'Karlsruher Institut für Technologie  Campus Nord', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Garmisch-Partenkirchen (Kreis), Bayern', 'area': ['Deutschland', 'Bayern', 'Garmisch-Partenkirchen (Kreis)']}",11.155003,"Das Karlsruher Institut für Technologie (KIT) – Die Universität in der Helmholtz-Gemeinschaft Im Dialog mit der Gesellschaft entwickelt das KIT Lösungen für große Herausforderungen – von Klimawandel, Energiewende und nachhaltigem Umgang mit natürlichen Ressourcen bis hin zu Künstlicher Intelligenz, technologischer Souveränität und demografischem Wandel. Als Die Universität in der Helmholtz-Gemeinschaft vereint das KIT wissenschaftliche Exzellenz vom Erkenntnisgewinn bis zur Anwendungsorientieru…",,,,
49.001249,Bachelor of Science (m/w/d) â Data Science und Künstliche Intelligenz 2026,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM4MzAwNiIsInMiOiJkRzZvYTdGejhSR1JPNVNEcE03UTFRIn0.uBT_ZSdlOGSchtjbkQdztQp2ZTRIUE75NmQq8Frvt_M,https://www.adzuna.de/details/5750383006?utm_medium=api&utm_source=a4bcf954,5750383006,2026-06-03T11:37:34Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BGV-Versicherung AG'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",Adzuna::API::Response::Job,"{'display_name': 'Karlsruhe, Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe']}",8.412378,"Darauf kannst du dich freuen: Wechsel zwischen Theoriephasen an der DHBW Karlsruhe und Praxiseinsätzen bei uns im Unternehmen Mitarbeit in spannenden Projekten mit direktem Bezug zur Praxis Einblicke in verschiedene Unternehmensbereiche und interdisziplinäre Zusammenarbeit Moderne Arbeitsumgebung, offene Unternehmenskultur und individuelle Betreuung Sehr gute Entwicklungschancen nach deinem Studium Einführungsmonat/Vorpraktikum bereits vor dem 1.10. Rotationsplan mit Wunsch-Stationen (deine per…",,,,
51.22442,Werkstudent Data Science (m/w/d),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEc2b2E3Rno4UkdSTzVTRHBNN1ExUSIsImkiOiI1Nzc3MzI2NDQ0In0.i8swM4jj1-N1ouhK5wVyh5Uw_oe5ojtw25vSfJqrd7E,https://www.adzuna.de/details/5777326444?utm_medium=api&utm_source=a4bcf954,5777326444,2026-06-26T08:38:21Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Timocom GmbH'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Erkrath'], 'display_name': 'Erkrath, Düsseldorf', '__CLASS__': 'Adzuna::API::Response::Location'}",6.9116,"Stellenbeschreibung Als Werkstudent (m/w/d) im Bereich Data Science bekommst du spannende Einblicke in die Welt der Datenanalyse und des maschinellen Lernens. Du wirst uns bei administrativen und organisatorischen Aufgaben unterstützen und bekommst die Chance, Verantwortung zu übernehmen. Je nach Wohnort arbeitest du entweder zweimal pro Woche gemeinsam mit deinem Team im Headquarter in Erkrath oder du hast die Möglichkeit, bis zu 100 % remote zu arbeiten. Du unterstützt aktiv bei Data Science-…",,,,
51.88209,Applikationsingenieur (m/w/d) TwinCAT Machine Learning,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEc2b2E3Rno4UkdSTzVTRHBNN1ExUSIsImkiOiI1NzcyMjU5MzgyIn0.qRDdTu8KtGahQSuOdQFPqmJ3DZnfPtxyXdDszaizzBI,https://www.adzuna.de/land/ad/5772259382?se=dG6oa7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=1D814453948C05B1E2236696B28D2621643811A7,5772259382,2026-06-22T06:18:27Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Beckhoff Automation GmbH & Co. KG'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'display_name': 'Verl, Gütersloh (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Gütersloh (Kreis)', 'Verl']}",8.5107,"Beckhoff Automation ist ein führendes Technologieunternehmen für Automatisierungstechnik und ein Pionier im Bereich der PC-basierten Steuerungstechnik. Seit unserer Gründung im Jahr 1980 sind wir ein eigenständiges und inhabergeführtes Familienunternehmen. Im Geschäftsjahr 2025 erzielten wir weltweit mit 5.450 Mitarbeitenden und Vertretungen in über 75 Ländern einen Umsatz von 1,24 Milliarden Euro. Wir bieten Ihnen die Möglichkeit, an der Entwicklung von Automatisierungssystemen mitzuwirken, di…",,,,
50.71942,Senior IT-Architect Data Fusion Platform (m/w/d),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDkwMDA1NSIsInMiOiJkRzZvYTdGejhSR1JPNVNEcE03UTFRIn0.gpbsJXgpWqVSXofVtMA1gpnCIZQmfFMqtdK2ct7pClo,https://www.adzuna.de/land/ad/5760900055?se=dG6oa7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=605ECAA97346D13F5194CE2D9B86B97DABA556DB,5760900055,2026-06-12T05:27:45Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BWI GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}",7.112412,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 8.000 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…",,,,
51.444823,(Senior) Data Engineer - Azure Databricks / Lakehouse (m/w/d),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NjM0MDc1NyIsInMiOiJkRzZvYTdGejhSR1JPNVNEcE03UTFRIn0.0fq3BTky1WMFOKm8iRZxMmjlf9IVcDFsZmU71Y2aeLM,https://www.adzuna.de/land/ad/5756340757?se=dG6oa7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=01391CE8EE7C8CBE17A3B53AC85409DB5C8F2495,5756340757,2026-06-08T17:06:31Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deichmann SE'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], 'display_name': 'Essen, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",7.014478,"Als eigenfinanziertes Familienunternehmen sind wir mehr als nur ein ca. 4.700 Standorte umspannendes Filialnetz in 34 Ländern, mehr als ca. 8,7 Mrd. Euro Jahresumsatz und mehr als einer der erfolgreichsten Online-Shops für Schuhe in Europa. Deichmann ist Wegbereiter, Förderer und Arbeitgeber von über 49.000 engagierten Mitarbeiterinnen und Mitarbeitern weltweit. Als nachhaltig expandierendes Unternehmen sind wir seit mehreren Jahrzehnten in der Lage, unseren Mitarbeitern einen sicheren Arbeitsp…",,,,
48.137418,Sachbearbeiter Einkauf & Vergabemanagement – Öffentlicher Dienst / Forschungsinstitut (all genders),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEc2b2E3Rno4UkdSTzVTRHBNN1ExUSIsImkiOiI1Nzc1NzMyOTA5In0.dOaGRZ6ZHF8iCCstqKt8OxiEEy9xZdWISWWxRNSVJ0Q,https://www.adzuna.de/land/ad/5775732909?se=dG6oa7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=907AB0B14146F689E0EAD4B3C0C90B7E065E3180,5775732909,2026-06-25T06:22:52Z,"{'display_name': 'Fraunhofer-Institut für Translationale Medizin und Pharmakologie ITMP', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}",11.555737,"Die Fraunhofer-Gesellschaft ist eine der weltweit führenden Organisationen für anwendungs­orientierte Forschung. 74 Institute entwickeln wegweisende Technologien für unsere Wirtschaft und Gesellschaft – genauer: 30 000 Menschen aus Technik, Wissenschaft, Verwaltung und IT. Sie wissen: Wer zu Fraunhofer kommt, will und kann etwas verändern. Für sich, für uns und die Märkte von heute und morgen. Das Fraunhofer-Institut für Translationale Medizin und Pharmakologie ITMP erforscht und entwickelt inn…",,,,
51.339254,Portfoliomanager (gn),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEc2b2E3Rno4UkdSTzVTRHBNN1ExUSIsImkiOiI1NzgwMzUzMDU0In0.rKU2rR9PvL_utD0Hmbym_XkVT6pPqtvscWM1Y-FILxA,https://www.adzuna.de/land/ad/5780353054?se=dG6oa7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=0F681EB41A945C54E9827EB468C08A555A89998C,5780353054,2026-06-28T18:23:59Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Energy2market GmbH'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Leipzig, Leipzig (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Leipzig (Kreis)', 'Leipzig']}",12.373598,"Unser virtuelles Kraftwerk ist in der Lage, tausende dezentrale Energieerzeuger, Verbraucher und Speicher bestmöglich an allen relevanten Energie- und Flexibilitätsmärkten zu platzieren. 4.700 technische Einheiten vermarkten 4.568 MW Erzeugungsleistung und Flexibilität mit uns. Als Portfoliomanager (gn) übernimmst Du die Verantwortung für ein spannendes Energieportfolio und gestaltest aktiv Vermarktungs- und Handelsstrategien in einem hochdynamischen Marktumfeld. Dabei treibst Du datenbasierte …",,,,
,Global SAP Key User (m/w/d) Materials Management & Planning,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEc2b2E3Rno4UkdSTzVTRHBNN1ExUSIsImkiOiI1NzU4NTgzNjU1In0.u5gLWb0kSSVnHLl02w_biUU-1RLfG72My3xx1atxUsg,https://www.adzuna.de/land/ad/5758583655?se=dG6oa7Fz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=66C12B8EB3F86B78E5E08B44E7B487353277F3E9,5758583655,2026-06-10T17:07:30Z,"{'display_name': 'Schülke & Mayr GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,"Die Schülke & Mayr GmbH ist ein traditionsreiches Hamburger Healthcare-Unternehmen und seit mehr als 130 Jahren führend in den Bereichen Infektionsprävention und Hygienelösungen. Unsere mehr als 1.000 Mitarbeitenden sind weltweit in den Kernbereichen Hygiene und Desinfektion tätig. Wir produzieren Medizinprodukte und Arzneimittel in Form von Desinfektionsmitteln und Antiseptika, aber auch Biozide, medizinische und kosmetische Hautpflegemittel und Systemreiniger. Damit bieten wir umfassenden Sch…",,,,
