longitude,category,description,latitude,redirect_url,company,adref,location,created,salary_is_predicted,title,__CLASS__,id,contract_time,salary_min,contract_type,salary_max
8.23838,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","ID: 31003 Aufgaben In dieser Position analysieren Sie Daten, die als Grundlage für künftige Entscheidungen herangezogen werden: Dabei entwickeln Sie maßgeschneiderte Reporting-Lösungen, erstellen Kennzahlen und bedienen weitere quantitative Steuerungsinstrumente Sie wählen geeignete Methoden aus den Bereichen Data Analytics und KI aus und evaluieren verschiedene Modelle hinsichtlich ihrer Effektivität Sie analysieren Unternehmensdaten nach Trends und Mustern und helfen bei der Optimierung von G…",50.08407,https://www.adzuna.de/land/ad/5225778060?se=SgWGz4xK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=863D36F658B55D4F56B6ABBA72994F3298E09A5A,"{'display_name': 'R+V Allgemeine Versicherung', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2dXR3o0eEs4QkdHRjRFODYxU3A0ZyIsImkiOiI1MjI1Nzc4MDYwIn0.c4a5BrNqwdpvdUtdF9_ySucQJ9_WU4ZFsD8P_4O7pnQ,"{'display_name': 'Wiesbaden, Wiesbaden (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Wiesbaden (Kreis)', 'Wiesbaden']}",2025-06-01T05:30:29Z,0,"Business Analyst (m/w/d) Datenmanagement & Data Science - Business Analysis, Datenbankentwicklung/BI, Ingenieur",Adzuna::API::Response::Job,5225778060,,,,
8.786477,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Das ATLAS-Labor (A-LAB) für Studierende und Promovenden beschäftigt sich mit maritimen Technologien von Morgen. In einem Team aus jungen motivierten Mitarbeiterinnen und Mitarbeitern bekommen Sie die Chance, durch Unterstützung und in enger Abstimmung mit unseren Experten, Ihr Forschungs- und Entwicklungsthema voran zu treiben. ATLAS ELEKTRONIK ist ein Unternehmen der thyssenkrupp AG und steht für maritime Sicherheit. Seit Jahrzehnten unterstützen wir als führendes Systemhaus für maritime Elekt…",53.10403,https://www.adzuna.de/land/ad/5240302085?se=SgWGz4xK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=1FD17CACBD6EA71B1CD722015B267E80AF8D46FE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ATLAS ELEKTRONIK GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2dXR3o0eEs4QkdHRjRFODYxU3A0ZyIsImkiOiI1MjQwMzAyMDg1In0.SBA5hgU2O4KbHd3tDs9kzWDR1VzoyU5ccBqWnzeXt54,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bremen'], 'display_name': 'Bremen, Deutschland'}",2025-06-08T20:02:08Z,0,Abschlussarbeit: Identifikation und Benchmarking von Suchalgorithmen in maritimer Simulationsumgebung (m/w/d),Adzuna::API::Response::Job,5240302085,,,,
9.209895,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Vertriebsstellen', 'tag': 'sales-jobs'}","Die Duale Hochschule Baden-Württemberg (DHBW) ist mit rund 33.000 Studierenden an neun Studienakademien und drei Campus sowie dem Center for Advanced Studies die größte Hochschule Baden-Württembergs. Gemeinsam mit 9.000 ausgewählten Unternehmen sowie sozialen und gesundheitsnahen Einrichtungen sorgt die DHBW für einen in Theorie und Praxis exzellent qualifizierten Fach- und Führungskräftenachwuchs in den Bereichen Wirtschaft, Technik, Sozialwesen und Gesundheit. Seit 1. Januar 2023 ist sie Teil…",49.142335,https://www.adzuna.de/land/ad/5218719640?se=SgWGz4xK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=818EAE0EBFFC583B306695CFC3D1576E122149BF,"{'display_name': 'Duale Hochschule Baden-Württemberg Heilbronn', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxODcxOTY0MCIsInMiOiJTZ1dHejR4SzhCR0dGNEU4NjFTcDRnIn0.XwAcGvucD1WvLDhibQ1F-sZkXP5K2eowTaSovxnB0iw,"{'display_name': 'Heilbronn, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-05-27T19:48:08Z,0,Vertriebsexpert*in (m/w/d) im Studiengang Wein-Technologie-Management,Adzuna::API::Response::Job,5218719640,,,,
7.151245,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Du arbeitest gerne im Team? Du bist interessiert an innovativen Technologien? Du möchtest Verantwortung übernehmen und etwas bewegen? Dann bieten wir dir bei Kuraray den richtigen Rahmen für die Entfaltung deiner Persönlichkeit. Als weltweit tätiges, dynamisch wachsendes Unternehmen der Spezialchemie mit japanischen Wurzeln zählen wir zu den größten Anbietern von Polymeren und synthetischen Mikrofasern und sind international führend in der Entwicklung und Anwendung innovativer Hochleistungsmate…",50.81563,https://www.adzuna.de/land/ad/5251522745?se=SgWGz4xK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=17FD5E90FC0C232D8C2B75E5BB29B994311592CB,"{'display_name': 'Kuraray Europe GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2dXR3o0eEs4QkdHRjRFODYxU3A0ZyIsImkiOiI1MjUxNTIyNzQ1In0.DuAKybfIJpa5-jo45K8JcoEpOXY-6hloKaEH8lDVKtA,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Sieg-Kreis', 'Troisdorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Troisdorf, Rhein-Sieg-Kreis'}",2025-06-15T08:18:54Z,0,AI Engineer (m/w/d),Adzuna::API::Response::Job,5251522745,,,,
10.137982,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Die Duale Hochschule Schleswig-Holstein (DHSH) bietet als staatlich anerkannte Hochschule für angewandte Wissenschaften in Trägerschaft der Wirtschaftsakademie Schleswig-Holstein an den Studienstandorten Kiel, Lübeck und Flensburg im Zusammenspiel mit der Wirtschaft im Land duale Studiengänge und praxisverbundene Forschung. Sie setzt die Tradition der früheren Berufsakademie fort, aus der heraus sie sich in 2018 zur Dualen Hochschule gewandelt hat. Damit kann die noch junge Hochschule auf knapp…",54.319658,https://www.adzuna.de/land/ad/5135590817?se=SgWGz4xK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=2C2AC8A6C754D0821EEEB460684BB074A6655647,"{'display_name': 'Duale Hochschule Schleswig-Holstein ', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTEzNTU5MDgxNyIsInMiOiJTZ1dHejR4SzhCR0dGNEU4NjFTcDRnIn0.CWrsfUCg_7cG4dAVGOD06ea_Cov_cysGNyOl5oo7EOc,"{'display_name': 'Kiel, Schleswig-Holstein', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel']}",2025-04-08T18:52:16Z,0,Duales Studium Wirtschaftsinformatik an der DHSH in Kiel,Adzuna::API::Response::Job,5135590817,,,,
9.187224,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}","Für den Standort: Berlin, Frankfurt, Hannover, Karlsruhe, Köln, München, Münster, Nürnberg, Stuttgart Wir sind die msg for banking ag – mehr als 600 kluge Köpfe, die mit Fachexpertise, IT-​Kompetenz und Leidenschaft namhafte Kunden der Finanzdienstleistungsbranche unterstützen und mit einem passgenauen Leistungsangebot bei der digitalen Transformation begleiten. Wir möchten Menschen gewinnen und begeistern, mit denen wir unsere langfristigen Ziele erreichen und das sich ändernde Geschäft stetig…",48.776198,https://www.adzuna.de/land/ad/5225780892?se=SgWGz4xK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=E2F805630E1FE2A5D135186C39BEC10A5A095436,"{'display_name': 'msg for banking', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2dXR3o0eEs4QkdHRjRFODYxU3A0ZyIsImkiOiI1MjI1NzgwODkyIn0._4mdDfuMqfdoyfIA1jiRsR3DhwsTfyh3fbu9p8C7LMc,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-06-01T05:35:52Z,0,"Consultant Data Science & Business Intelligence / Banking (m/w/d) - Consulting, Datenbankentwicklung/BI, Ingenieur",Adzuna::API::Response::Job,5225780892,,,,
8.786477,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}","Das ATLAS-Labor (A-LAB) für Studierende und Promovenden beschäftigt sich mit maritimen Technologien von Morgen. In einem Team aus jungen motivierten Mitarbeiterinnen und Mitarbeitern bekommen Sie die Chance, durch Unterstützung und in enger Abstimmung mit unseren Experten, Ihr Forschungs- und Entwicklungsthema voran zu treiben. ATLAS ELEKTRONIK ist ein Unternehmen der thyssenkrupp AG und steht für maritime Sicherheit. Seit Jahrzehnten unterstützen wir als führendes Systemhaus für maritime Elekt…",53.10403,https://www.adzuna.de/land/ad/5208523172?se=SgWGz4xK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=01CC4044BFB36D0CF1FA6782A99192CA1505A116,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ATLAS ELEKTRONIK GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2dXR3o0eEs4QkdHRjRFODYxU3A0ZyIsImkiOiI1MjA4NTIzMTcyIn0.i_8qw37pbW7i1iBI4H2nJijGxQ_VBiFW7KObl-WdQUc,"{'display_name': 'Bremen, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bremen']}",2025-05-21T07:35:37Z,0,Abschlussarbeit im A-LAB im Bereich: Skalierung hybrider Kommunikationsnetze zwischen unbemannten Fahrzeugen (UxVs) (m/w/d),Adzuna::API::Response::Job,5208523172,,,,
8.786477,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","ATLAS ELEKTRONIK ist ein Unternehmen der thyssenkrupp AG und steht für maritime Sicherheit. Seit Jahrzehnten unterstützen wir als führendes Systemhaus für maritime Elektronik Marinen auf der ganzen Welt, die See sicherer zu machen. Unseren Kunden bieten wir ein breites Angebot u. a. an Sonaren und Sensoren, Führungssystemen für unbemannte Unterwasserfahrzeuge, U-Boote und Überwasserschiffe, Minenabwehrsystemen sowie Funk- und Kommunikationsanlage. Aufgaben Analyse einer Vorarbeit zu KI Modellen…",53.10403,https://www.adzuna.de/land/ad/5240303035?se=SgWGz4xK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=3C0AFF444C45A9966AE027D17F7571F344DFA6DF,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ATLAS ELEKTRONIK GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2dXR3o0eEs4QkdHRjRFODYxU3A0ZyIsImkiOiI1MjQwMzAzMDM1In0.LXJ4J7ZEtDCZDgoZ5o29FUewgT9zbfUeDQuHE0xCp4Q,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bremen'], 'display_name': 'Bremen, Deutschland'}",2025-06-08T20:02:13Z,0,Masterarbeit Entwicklung eines intelligenten Superclassifiers zur Optimierung von KI Modellen (m/w/d),Adzuna::API::Response::Job,5240303035,,,,
,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","tesa ist einer der weltweit führenden Hersteller von Klebebandlösungen mit einem Sortiment von mehr als 7.000 verschiedenen Produkten. Mit Leidenschaft für Technologie treiben wir Innovation, Zuverlässigkeit und Nachhaltigkeit voran, um die Zukunft jeden Tag ein Stück besser zu machen. Unsere Lösungen bereichern die Arbeit, Produkte und das Leben in einer Vielzahl von Branchen, zum Beispiel der Automobil- oder Elektronikindustrie, aber auch bei Dir Zuhause. Damit sprechen wir ein breites Indust…",,https://www.adzuna.de/land/ad/5166725740?se=SgWGz4xK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=7891892D7EC9CF59D5B61EA5ED72E151ECD8ADE8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'tesa SE'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE2NjcyNTc0MCIsInMiOiJTZ1dHejR4SzhCR0dGNEU4NjFTcDRnIn0.iZXg1NzDxS8QDm-ACv83i_7BiRCE0S0txa4JPOVGVtQ,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",2025-04-28T15:42:12Z,0,Duales Studium Data Science B.Sc. / M.Sc. (m/w/d) | 01.09.2025,Adzuna::API::Response::Job,5166725740,,,,
6.089788,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","adesso steht für IT-Exzellenz und damit auch für exzellente Entwicklungsmöglichkeiten für alle adessi. Wir wachsen gemeinsam und lernen voneinander - an unseren Projekten, im Team und mit herausragenden Trainingsangeboten. Wir haben IT im Herzen, die Branche im Blick und den Erfolg unserer Kunden im Sinn. Denn erfolgreiches Geschäft entsteht durch innovative Ideen, zukunftsfähige Strategien und kluge IT-Lösungen. Immer sind dabei Menschen beteiligt, die etwas bewegen wollen und das einfach mach…",50.773914,https://www.adzuna.de/land/ad/5157451642?se=SgWGz4xK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=EC6F784E67F94104B2FD1777C5C8E7692A65D345,"{'display_name': 'adesso SE', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE1NzQ1MTY0MiIsInMiOiJTZ1dHejR4SzhCR0dGNEU4NjFTcDRnIn0.p9SvVsBnschALg3m-9CYvNXLsEgpHglGPN9vIs-n28w,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Aachen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Aachen, Aachen (Kreis)'}",2025-04-23T07:08:13Z,0,Lead Consultant AI (all genders),Adzuna::API::Response::Job,5157451642,,,,
9.856945,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.383137,https://www.adzuna.de/land/ad/5237447165?se=SgWGz4xK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=490A8BB8039A20BCC1758C979F63C5CF40CDD0E5,"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU2dXR3o0eEs4QkdHRjRFODYxU3A0ZyIsImkiOiI1MjM3NDQ3MTY1In0.l5-ZFpabMcP2-9Ce4zCLJnDN1YYjVmCeo63EZJqtrlo,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], 'display_name': 'Ulm, Baden-Württemberg'}",2025-06-07T01:56:51Z,0,Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),Adzuna::API::Response::Job,5237447165,,,,
8.235274,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.754667,https://www.adzuna.de/land/ad/5237362152?se=SgWGz4xK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=4631A40E58E58A781AB576DBBF1EC21432165961,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNzM2MjE1MiIsInMiOiJTZ1dHejR4SzhCR0dGNEU4NjFTcDRnIn0.Jut8ZvGYKdnpotVa6dkv4CzFBTfRtqG8-eR75S3cjIg,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Baden-Baden'], 'display_name': 'Baden-Baden, Baden-Württemberg'}",2025-06-07T01:32:31Z,0,Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),Adzuna::API::Response::Job,5237362152,,,,
,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",,https://www.adzuna.de/land/ad/5237338151?se=9gHS0IxK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=86E8F86B9BAB421C07A0C0C6B687791E4454891D,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNzMzODE1MSIsInMiOiI5Z0hTMEl4SzhCR0dGNEU4NjFTcDRnIn0.4rNFv3DBvpXegl70EpU9DdMqMz3ob-d5S2WH3z2zyto,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",2025-06-07T01:24:44Z,0,"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Campusmodell Germersheim/Stuttgart 2026 (w/m/d)",Adzuna::API::Response::Job,5237338151,,,,
13.420806,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}","Wir prüfen und beraten unsere Mandanten mit rund 2.000 Kolleginnen und Kollegen an 10 bundesweiten Standorten und als Teil des Netzwerks Grant Thornton International mit 76.000 Mitarbeiterinnen und Mitarbeitern in 156 Ländern. Schwerpunkte unserer Arbeit sind Audit & Assurance, Tax, Advisory und Legal. Deine Stärken. Unsere gemeinsame Wirkung. We call our work ‘demonstrating impact'. That means an environment in which you can share your curiosity, knowledge and passion for excellence with other…",52.507706,https://www.adzuna.de/land/ad/5224415508?se=9gHS0IxK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=BC18DE2F02DAA134F93C7747743010D1EE48FC8D,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Grant Thornton AG Wirtschaftsprüfungsgesellschaft'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOWdIUzBJeEs4QkdHRjRFODYxU3A0ZyIsImkiOiI1MjI0NDE1NTA4In0.F6JU0oc4lcx1_IcCpjYneHgu2zLOzBhAanFYJScOGu0,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",2025-05-31T07:50:33Z,0,Working Student/ Intern in Audit - Data Analytics – Flexplace in Germany (m/f/x),Adzuna::API::Response::Job,5224415508,,,,
8.696891,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Heidelberg Materials is one of the world's largest integrated manufacturers of building materials and solutions with leading market positions in cement, aggregates, and ready-mixed concrete. We are represented in more than 50 countries with around 51,000 employees at almost 3,000 locations. At the centre of our actions lies the responsibility for the environment. As the front runner on the path to carbon neutrality and circular economy in the building materials industry, we are working on susta…",49.403755,https://www.adzuna.de/land/ad/5222973088?se=9gHS0IxK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=9DD16CC66E9C4A17B2EE03EB0F533C70AE26C198,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Heidelberg Materials AG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyMjk3MzA4OCIsInMiOiI5Z0hTMEl4SzhCR0dGNEU4NjFTcDRnIn0.6Fx1Dy2lrkqCP1yIaDfX0yNBoCgz83DxRBf8MfnKf3k,"{'display_name': 'Heidelberg, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heidelberg']}",2025-05-30T07:55:46Z,0,Manager Advanced Analytics & MLOps (f/m/d),Adzuna::API::Response::Job,5222973088,,,,
11.555737,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Die Zukunft im Fokus. Nimm Deine Zukunft in die Hand. Jobs werden häufig an verschiedenen Standorten mehrfach besetzt und Du kannst flexibel jeden Monat beginnen. Deine Aufgaben Als Consultant*in im Bereich Data Science/Analytics & AI analysierst du Geschäftsprozesse und erarbeitest datengetriebene Lösungsansätze für unsere Kunden. Du übernimmst Projektverantwortung, bist kommunikativ stark und hast ein gutes Gespür für Menschen. Als Consultant*in sind Big Data, AI und Machine-Learning-Pipeline…",48.137418,https://www.adzuna.de/land/ad/5225781168?se=9gHS0IxK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=0AA6ECB44228003C47C65465AD1BF6D9212F9E22,"{'display_name': 'verovis', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOWdIUzBJeEs4QkdHRjRFODYxU3A0ZyIsImkiOiI1MjI1NzgxMTY4In0.qW31LCeulGA52_xkpiuEiR85VesBMbLz8z_cBO_xDQM,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}",2025-06-01T05:35:54Z,0,"Consultant im Bereich Data Science/Analytics & AI (all genders) - Consulting, Business Analysis, Datenbankentwicklung/BI, Ingenieur",Adzuna::API::Response::Job,5225781168,,,,
6.92606,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","Deine Tätigkeiten Du extrahierst und validierst große Datenbestände auf Grundlage verschiedener Fragestellungen Du analysierst Datensätze mit geeigneten statistischen Methoden Du ergänzt unser motiviertes Team mit Machine Learning- und Data Science-Expertise Deine Erfahrung Du studierst (Wirtschafts-)Informatik, Mathematik oder etwas vergleichbares Du hast Erfahrung im Umgang mit Data Science und Machine Learning Du hast grundliegende Kenntnisse mit Python Du bist in der Lage, deine Arbeit selb…",50.9111,https://www.adzuna.de/details/4783696939?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nerou GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDc4MzY5NjkzOSIsInMiOiI5Z0hTMEl4SzhCR0dGNEU4NjFTcDRnIn0.ZAfoQtI8xavAqsSe31yQbjBszSIv_4gAOAwCYdv2WxU,"{'display_name': 'Klettenberg, Köln', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Klettenberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",2024-07-17T21:51:40Z,0,Werkstudent:in Data Science,Adzuna::API::Response::Job,4783696939,part_time,450.0,contract,450.0
6.92606,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Deine Tätigkeiten Du extrahierst und validierst große Datenbestände auf Grundlage verschiedener Fragestellungen Du analysierst Datensätze mit geeigneten statistischen Methoden Du ergänzt unser motiviertes Team mit Machine Learning- und Data Science-Expertise Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändern…",50.9111,https://www.adzuna.de/details/4703047400?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'nerou GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOWdIUzBJeEs4QkdHRjRFODYxU3A0ZyIsImkiOiI0NzAzMDQ3NDAwIn0.F1Tx0AxbKeK8ajLVM2p0n451jPdmo4G6q_8-W1xTqhg,"{'display_name': 'Klettenberg, Köln', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Klettenberg']}",2024-05-22T08:24:33Z,0,Werkstudent:in Data Science,Adzuna::API::Response::Job,4703047400,,,,
9.58848,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}","Du befindest Dich auf den letzten Metern Deines Studiums und suchst ein spannendes Thema aus dem Bereich Sensorik und Industrie 4.0 für Deine Bachelor-/Masterarbeit? wenglor bietet Dir die Möglichkeit, Deine wissenschaftliche Arbeit bei einem weltweiten Innovations- und Marktführer zu schreiben. Abschlussarbeit - Effiziente Speicherung und Indexierung von JSON-Daten (Data Science) wenglor sensoric GmbH in Tettnang Deine Aufgaben Effiziente Speicherung und Indexierung von JSON-Daten in PostgreSQ…",47.67055,https://www.adzuna.de/details/5236547951?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'wenglor sensoric gmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNjU0Nzk1MSIsInMiOiI5Z0hTMEl4SzhCR0dGNEU4NjFTcDRnIn0.F88YXCFO403iwdlshEA98vwynIEV51RCpiMZ3zXmMdg,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Bodenseekreis', 'Tettnang'], 'display_name': 'Tettnang, Bodenseekreis'}",2025-06-06T19:02:18Z,0,Abschlussarbeit - Data Science,Adzuna::API::Response::Job,5236547951,,,,
