latitude,salary_is_predicted,id,title,created,company,adref,longitude,__CLASS__,description,redirect_url,location,category,contract_time,salary_max,contract_type,salary_min
53.54167,0,4352591932,Praktikum: Data Science (w/m/d),2023-10-05T13:37:27Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg DACH'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBiRkhnc0E4Ukc0Z01KMGEzSmVEUSIsImkiOiI0MzUyNTkxOTMyIn0.T1AUV5mK8im2Asl8j1VGx2DOzJoBYOJcXqfxxLAWD1E,9.99333,Adzuna::API::Response::Job,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Hamburg', 'HafenCity'], 'display_name': 'HafenCity, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
,0,5588397106,Werkstudent Data Science (m/w/d),2026-01-16T21:10:40Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBiRkhnc0E4Ukc0Z01KMGEzSmVEUSIsImkiOiI1NTg4Mzk3MTA2In0.h58HXjU3gi9sk4Zy54BvRLKVz_CyDhkQ7ZkuipKIw64,,Adzuna::API::Response::Job,Werkstudent Data Science (m/w/d) InDeutschland - Berlin | Köln | München Du suchst nach Praxiserfahrungneben deinem Studium und möchtest dein Wissen im Bereich Data Science anwenden?Dann unterstütze unser Team ab dem nächstmöglichen Zeitpunkt für 15–20 Stundenpro Woche bei internen datengetriebenen Projekten. Idealerweise bist du nochmindestens 12 Monate immatrikuliert und kannst uns über diesen Zeitraum hinwegbegleiten. Mehr von uns für dich: Persönliche Weiterentwicklung: profitiere von regel…,https://www.adzuna.de/details/5588397106?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
52.507706,0,5588397107,Werkstudent Data Science (m/w/d),2026-01-16T21:10:40Z,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4ODM5NzEwNyIsInMiOiJ6UGJGSGdzQThSRzRnTUowYTNKZURRIn0.Fvgc1E35KjsFdetHz_M7Rp-NltyoDCdlSRm0dHsjl3o,13.420806,Adzuna::API::Response::Job,Werkstudent Data Science (m/w/d) InDeutschland - Berlin | Köln | München Du suchst nach Praxiserfahrungneben deinem Studium und möchtest dein Wissen im Bereich Data Science anwenden?Dann unterstütze unser Team ab dem nächstmöglichen Zeitpunkt für 15–20 Stundenpro Woche bei internen datengetriebenen Projekten. Idealerweise bist du nochmindestens 12 Monate immatrikuliert und kannst uns über diesen Zeitraum hinwegbegleiten. Mehr von uns für dich: Persönliche Weiterentwicklung: profitiere von regel…,https://www.adzuna.de/details/5588397107?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
,0,5588397109,Werkstudent Data Science (m/w/d),2026-01-16T21:10:40Z,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4ODM5NzEwOSIsInMiOiJ6UGJGSGdzQThSRzRnTUowYTNKZURRIn0.AvqLgCLP96IO86gpD8Fq0HIOPnIfxHtZi_eHXmFYSy4,,Adzuna::API::Response::Job,Werkstudent Data Science (m/w/d) InDeutschland - Berlin | Köln | München Du suchst nach Praxiserfahrungneben deinem Studium und möchtest dein Wissen im Bereich Data Science anwenden?Dann unterstütze unser Team ab dem nächstmöglichen Zeitpunkt für 15–20 Stundenpro Woche bei internen datengetriebenen Projekten. Idealerweise bist du nochmindestens 12 Monate immatrikuliert und kannst uns über diesen Zeitraum hinwegbegleiten. Mehr von uns für dich: Persönliche Weiterentwicklung: profitiere von regel…,https://www.adzuna.de/details/5588397109?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
52.507706,0,5496052351,"Senior Director, Data Science (all genders)",2025-11-14T14:27:59Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HelloFresh'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NjA1MjM1MSIsInMiOiJ6UGJGSGdzQThSRzRnTUowYTNKZURRIn0.afS9IYkF58lZ5QeoIDerrHUxZuesBA345WM8dVVXfJg,13.420806,Adzuna::API::Response::Job,"About the role: What's in the Box As a Senior Director of Data Science , you will lead a multidisciplinary organization of data scientists, data engineers and analysts who partner deeply with product and engineering teams to drive measurable business impact. Your mission is to elevate how data, experimentation, and machine learning power our products and decisions - focusing on all aspects of personalization and search for the consumer product organization. What you’ll do: The Recipe Define the…",https://www.adzuna.de/details/5496052351?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
53.09622,0,5527513652,Data-Science-Experte (w/m/d),2025-12-04T18:17:46Z,"{'display_name': 'ZECH Building SE', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBiRkhnc0E4Ukc0Z01KMGEzSmVEUSIsImkiOiI1NTI3NTEzNjUyIn0.Ir5yZJKPe-EvmJF9MPb5JuyLMEp8dwPgweubYnGMzLc,8.77324,Adzuna::API::Response::Job,"Als Data-Science-Experte (w/m/d) entwickelst du datenbasierte Modelle und Analysen, die fundierte Entscheidungen im Konzern ermöglichen. Du arbeitest an spannenden Projekten rund um Prognosen, Textanalyse und Visualisierung und schaffst so echten Mehrwert aus Daten. Analyse & Modellierung Entwicklung und Validierung von Machine-Learning-Modellen Durchführung komplexer Datenanalysen und Forecasts Anwendung statistischer Verfahren und Python-basierter Data-Science-Methoden Datenaufbereitung & Vis…",https://www.adzuna.de/details/5527513652?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Handelshäfen, Bremen', 'area': ['Deutschland', 'Bremen', 'Handelshäfen']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
48.03693,0,5346994579,Praktikum Data Science (m/w/d),2025-08-10T22:52:16Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GROB-WERKE & Co. KG'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBiRkhnc0E4Ukc0Z01KMGEzSmVEUSIsImkiOiI1MzQ2OTk0NTc5In0.Wcr1olyZkfOKUuF0PrYObOt7XPNv37WaSRTCu1yC-FI,10.49959,Adzuna::API::Response::Job,Wir suchen Verstärkung für unser Team Test und Engineering innerhalb des Zentralen Bereichs Konstruktion am Standort Mindelheim für das Sommersemester 2026. Analyse kritischer Bearbeitungsprozesse durch umfangreiche Prozessdatenanalysen und den Einsatz von Maschine Learning Identifikation von Mustern und Zusammenhängen in großen Datensätzen zur Optimierung von Fertigungsabläufen Entwicklung und Implementierung von Prädiktionsmodellen zur vorausschauenden Wartung von Maschinenkomponenten Analyse…,https://www.adzuna.de/details/5346994579?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Mindelheim, Unterallgäu (Kreis)', 'area': ['Deutschland', 'Bayern', 'Unterallgäu (Kreis)', 'Mindelheim'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,contract,
,0,5590752767,Werkstudent Data Science (m/w/d),2026-01-18T21:17:40Z,"{'display_name': 'master-TMS', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBiRkhnc0E4Ukc0Z01KMGEzSmVEUSIsImkiOiI1NTkwNzUyNzY3In0.mQhJ6PZh4rWQwuY9OgiCEe4VmOYQt8FcIXUEEo0kFqM,,Adzuna::API::Response::Job,In Deutschland - Berlin | Köln | München Du suchst nach Praxiserfahrung neben deinem Studium und möchtest dein Wissen im Bereich Data Science anwenden? Dann unterstütze unser Team ab dem nächstmöglichen Zeitpunkt für 15–20 Stunden pro Woche bei internen datengetriebenen Projekten. Idealerweise bist du noch mindestens 12 Monate immatrikuliert und kannst uns über diesen Zeitraum hinweg begleiten. Mehr von uns für dich: Persönliche Weiterentwicklung: profitiere von regelmäßigem Feedback und bringe…,https://www.adzuna.de/details/5590752767?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
,0,5579743480,Praktikum Data Science (Schwerpunkt Machine Learning),2026-01-11T21:00:43Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'eoda'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBiRkhnc0E4Ukc0Z01KMGEzSmVEUSIsImkiOiI1NTc5NzQzNDgwIn0.zllR64Z00zV1KtyMrcd1hXedmcTdws6E42ePmg3pzkc,,Adzuna::API::Response::Job,"Du findest Dich hier wieder? Du bist motiviert, datenbegeistert und hast Lust auf ein Praktikum im Bereich Machine Learning? Du willst in die Praxis eintauchen und wertvolle Erfahrungen sammeln – anhand echter Daten und in konkreten ML-Use-Cases im Bereich erneuerbarer Energien? Dann arbeite mit unserem großartigen Machine-Learning-Team an einem agilen Kundenprojekt in der Energiewirtschaft! Gemeinsam nutzt Ihr Daten, um Anomalien zu erkennen, Ausfälle vorherzusagen und durch Predictive Mainten…",https://www.adzuna.de/details/5579743480?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
51.34653,0,5577501089,Praktikum Data Science (Schwerpunkt Machine Learning),2026-01-10T07:10:20Z,"{'display_name': 'eoda GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBiRkhnc0E4Ukc0Z01KMGEzSmVEUSIsImkiOiI1NTc3NTAxMDg5In0.d7wlpfbAfspq9w6-1RtkAaUppwoHS1Cf237WZD0WWZY,9.50202,Adzuna::API::Response::Job,"Du findest Dich hier wieder? Du bist motiviert, datenbegeistert und hast Lust auf ein Praktikum im Bereich Machine Learning? Du willst in die Praxis eintauchen und wertvolle Erfahrungen sammeln – anhand echter Daten und in konkreten ML-Use-Cases im Bereich erneuerbarer Energien? Dann arbeite mit unserem großartigen Machine-Learning-Team an einem agilen Kundenprojekt in der Energiewirtschaft! Gemeinsam nutzt Ihr Daten, um Anomalien zu erkennen, Ausfälle vorherzusagen und durch Predictive Mainten…",https://www.adzuna.de/details/5577501089?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Hessen', 'Kassel (Kreis)', 'Am Sandkopf'], 'display_name': 'Am Sandkopf, Kassel (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",full_time,,,
52.53261,0,5595333804,Werkstudent Data & Analytics (m/w/d),2026-01-22T12:23:32Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Olympia-Verlag GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NTMzMzgwNCIsInMiOiJ6UGJGSGdzQThSRzRnTUowYTNKZURRIn0.QuK5LG7i_MtRqhNU1v2xGe3EynK8GaGscGliiO7oI5A,13.3777,Adzuna::API::Response::Job,Werkstudent Data & Analytics (m/w/d) Olympia-Verlag GmbH Mobile Work - Remote Werkstudent Teilzeit Der Olympia-Verlag mit seinen starken Medienmarken kicker und ALPIN steht für Begeisterung am Sport und hochwertigen Journalismus mit Leidenschaft. Die Werte eines traditionsreichen Unternehmens verbinden wir mit der Dynamik eines modernen und innovativen Medienhauses. Die wichtigste Ressource unseres Unternehmens sind unsere Mitarbeiter*innen. Unterschiedlichste Werdegänge und vielfältige Talente…,https://www.adzuna.de/land/ad/5595333804?se=zPbFHgsA8RG4gMJ0a3JeDQ&utm_medium=api&utm_source=a4bcf954&v=600008A8C22DE2FE5378E9E41D7488D08159324D,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Wedding'], 'display_name': 'Wedding, Berlin'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
50.92101,0,5591248477,PhD Data Science (m/f/d),2026-01-19T15:16:19Z,"{'display_name': 'Forschungszentrum Jülich GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5MTI0ODQ3NyIsInMiOiJ6UGJGSGdzQThSRzRnTUowYTNKZURRIn0.M2r62A3nouafaQYyA8oVBwGbxJe3ZPtPQhfHUaSXAv4,6.3612,Adzuna::API::Response::Job,"Conducting research for a changing society: this is what drives us at Forschungszentrum Jülich. As a member of the Helmholtz Association, we aim to tackle the grand societal challenges of our time and conduct interdisciplinary research into a digitalized society, a climate-friendly energy system, and a sustainable economy. Work together with some 7,600 employees in one of Europe’s biggest research centres and help us to shape change! The Bioinformatics Division of the Institute of Bio- and Geos…",https://www.adzuna.de/details/5591248477?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düren (Kreis)', 'Jülich'], 'display_name': 'Jülich, Düren (Kreis)'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
,0,5516642733,Manager Data Science (m/f/d),2025-11-27T18:58:24Z,"{'display_name': 'master-TMS', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBiRkhnc0E4Ukc0Z01KMGEzSmVEUSIsImkiOiI1NTE2NjQyNzMzIn0.fon5ZUtpy3i7pCkXxbvSgsuD-y70GDcPAkRRjtCeR6E,,Adzuna::API::Response::Job,"In Germany - Berlin | Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Help businesses make informed decisions and drive growth by transforming raw data into actionable insights. Ready to boost your personal development in data science, analytics, and AI? Become a pioneer of the digital transformation and support us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving company with a startup feel Ad…",https://www.adzuna.de/details/5516642733?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
,0,5597878381,Manager Data Science (m/f/d),2026-01-23T22:09:26Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBiRkhnc0E4Ukc0Z01KMGEzSmVEUSIsImkiOiI1NTk3ODc4MzgxIn0.sJ_na2jJKNr0Vk9jx0VClHkBlukDKH9vcTmpbhQNxr0,,Adzuna::API::Response::Job,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",https://www.adzuna.de/details/5597878381?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
50.71942,0,5597878379,Manager Data Science (m/f/d),2026-01-23T22:09:26Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5Nzg3ODM3OSIsInMiOiJ6UGJGSGdzQThSRzRnTUowYTNKZURRIn0._nvg0cOiTw4iGA2xIsYA8Tum4fXP9KC18N3feex3XEg,7.112412,Adzuna::API::Response::Job,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",https://www.adzuna.de/details/5597878379?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
52.507706,0,5555801738,Manager Data Science (m/f/d),2025-12-25T20:49:29Z,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NTgwMTczOCIsInMiOiJ6UGJGSGdzQThSRzRnTUowYTNKZURRIn0.HJS0xw8WdQVhHPnQAE2qins1FeHA1k3u2MPa-y8PBsM,13.420806,Adzuna::API::Response::Job,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",https://www.adzuna.de/details/5555801738?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
,0,5576719786,Manager Data Science (m/f/d),2026-01-09T21:06:00Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBiRkhnc0E4Ukc0Z01KMGEzSmVEUSIsImkiOiI1NTc2NzE5Nzg2In0.m3ufUxrHeGooG0DifcmJgnOxzJHO3ofdYeS0IV-ZxSg,,Adzuna::API::Response::Job,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",https://www.adzuna.de/details/5576719786?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Eschborn, Main-Taunus-Kreis', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
,0,5597878380,Manager Data Science (m/f/d),2026-01-23T22:09:26Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5Nzg3ODM4MCIsInMiOiJ6UGJGSGdzQThSRzRnTUowYTNKZURRIn0._xJ_Sm0sukRy3xKZndtrqCAf9Odm9LGkQKxHIjH6KMQ,,Adzuna::API::Response::Job,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",https://www.adzuna.de/details/5597878380?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
53.557429,0,5555801742,Manager Data Science (m/f/d),2025-12-25T20:49:29Z,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NTgwMTc0MiIsInMiOiJ6UGJGSGdzQThSRzRnTUowYTNKZURRIn0.ZF282VpseQ0dh9Gwg7O3G-N6HqR3vMaT0dvkH2BXn84,9.987297,Adzuna::API::Response::Job,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",https://www.adzuna.de/details/5555801742?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
,0,5470836954,Duales Studium Data Science & KI - 2026,2025-10-30T11:48:56Z,"{'display_name': 'Rutronik Elektronische Bauelemente GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBiRkhnc0E4Ukc0Z01KMGEzSmVEUSIsImkiOiI1NDcwODM2OTU0In0.ZlWS_o5gG_6ND34KJOQ3pyJuRkgqcmok_jQgRyaDwgU,,Adzuna::API::Response::Job,"Entdecke die Welt der elektronischen Bauelemente! Starte als Teamplayer bei Rutronik! Die Welt der Elektronik ist unser Zuhause. Als eines der weltweit führenden Unternehmen für den Vertrieb elektronischer Bauteile mit mehr als 1.900 Mitarbeitern an über 82 Standorten rund um den Globus suchen wir laufend Verstärkung. Entdecke jetzt die Perspektiven und Chancen, die dir dein Job bei Rutronik bietet und werde Teil unseres Erfolges! Duales Studium Data Science & KI - 2026 Bachelor of Science | DH…",https://www.adzuna.de/land/ad/5470836954?se=zPbFHgsA8RG4gMJ0a3JeDQ&utm_medium=api&utm_source=a4bcf954&v=E70652E6B5948754343F2422B9EC6385EC0A4CF3,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
51.955292,0,5607386972,Spezialist Data Science (m/w/d),2026-01-31T14:41:03Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'LVM Versicherung'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwNzM4Njk3MiIsInMiOiJ6UGJGSGdzQThSRzRnTUowYTNKZURRIn0.1EhYJPgxvzebt8ahoCFHCaGLv8owIxmgzk5T2MAB0hg,7.621504,Adzuna::API::Response::Job,"Die LVM ist mehr als eine Versicherungsgesellschaft: Wir sind ein Versicherungsverein auf Gegenseitigkeit, für den die Menschen und das Miteinander zählen. Seit über 125 Jahren setzen wir dabei auf die Leitwerte Vertrauen, Verantwortung und Sicherheit – und das mit Erfolg. Nicht ohne Grund gehören wir heute zu den führenden Versicherern Deutschlands. Bei uns findest Du nicht nur einen sicheren Arbeitsplatz, sondern eine Gemeinschaft, in der Zusammenarbeit und individuelle Weiterentwicklung im M…",https://www.adzuna.de/land/ad/5607386972?se=zPbFHgsA8RG4gMJ0a3JeDQ&utm_medium=api&utm_source=a4bcf954&v=C0E6F8A1092333244AF3C6D6D495FC87293061B2,"{'display_name': 'Münster, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",,,,
51.955292,0,5608247913,Spezialist Data Science (m/w/d),2026-02-01T06:51:43Z,"{'display_name': 'LVM Versicherung', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBiRkhnc0E4Ukc0Z01KMGEzSmVEUSIsImkiOiI1NjA4MjQ3OTEzIn0.6IwIA4Y1D_ZQy4u6YS-K0AmFjSqD4q9Sg0r3FZHoLeQ,7.621504,Adzuna::API::Response::Job,"Die LVM ist mehr als eine Versicherungsgesellschaft: Wir sind ein Versicherungsverein auf Gegenseitigkeit, für den die Menschen und das Miteinander zählen. Seit über 125 Jahren setzen wir dabei auf die Leitwerte Vertrauen, Verantwortung und Sicherheit – und das mit Erfolg. Nicht ohne Grund gehören wir heute zu den führenden Versicherern Deutschlands. Bei uns findest Du nicht nur einen sicheren Arbeitsplatz, sondern eine Gemeinschaft, in der Zusammenarbeit und individuelle Weiterentwicklung im M…",https://www.adzuna.de/land/ad/5608247913?se=zPbFHgsA8RG4gMJ0a3JeDQ&utm_medium=api&utm_source=a4bcf954&v=6B785F64C3E1B4135E9A4EDA7E633A9C273B016C,"{'display_name': 'Münster, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
