longitude,title,company,id,redirect_url,__CLASS__,location,latitude,adref,created,description,category,salary_is_predicted,contract_time,salary_min,salary_max,contract_type
13.35662,Senior Consultant Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5450582062,https://www.adzuna.de/details/5450582062?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin', 'Moabit'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Moabit, Berlin'}",52.5259,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHFtYnA0U3Q4QkdhdjdtUlA2VmtYZyIsImkiOiI1NDUwNTgyMDYyIn0.XYPlpb0T__tca7vjgmCsWAZChBCsOli4iKyTnQyd598,2025-10-16T18:18:34Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Berlin Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",0,,,,permanent
9.18071,Senior Consultant Data Science (w/m/d),"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5450582054,https://www.adzuna.de/details/5450582054?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'display_name': 'Mitte, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.77713,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1MDU4MjA1NCIsInMiOiJkcW1icDRTdDhCR2F2N21SUDZWa1hnIn0.d5HovNN_B0_VZsP9_0_RU81js8mXJ_4Uqu3yzRLX-v0,2025-10-16T18:18:34Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Stuttgart Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",0,,,,permanent
8.26743,Senior Consultant Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5450582095,https://www.adzuna.de/details/5450582095?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberstadt, Mainz'}",49.99512,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1MDU4MjA5NSIsInMiOiJkcW1icDRTdDhCR2F2N21SUDZWa1hnIn0.BfPXHJb_ApeRlwV9p6Z2Jd_s70mdupcyTWEj7WlIt_Y,2025-10-16T18:18:35Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten …","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",0,,,,permanent
8.50014,Senior Consultant Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5450582053,https://www.adzuna.de/details/5450582053?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], 'display_name': 'Neuostheim, Mannheim'}",49.46856,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHFtYnA0U3Q4QkdhdjdtUlA2VmtYZyIsImkiOiI1NDUwNTgyMDUzIn0.j1_NwQyMLStQV5gdpk2tJ1RcnIR6yXp5boFxEPJwPlo,2025-10-16T18:18:34Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Dat…","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",0,,,,permanent
13.42321,Data Science / Analytics intern (m/f/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GlassDollar'}",5397924988,https://www.adzuna.de/details/5397924988?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Prenzlauer Berg'], 'display_name': 'Prenzlauer Berg, Berlin'}",52.55114,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHFtYnA0U3Q4QkdhdjdtUlA2VmtYZyIsImkiOiI1Mzk3OTI0OTg4In0.DHfxL7NPh89UKvGC5DicapWG4V8tjNu4lGEUQOA59EI,2025-09-13T23:39:07Z,"TL;DR Join GlassDollar as a Data Science / Analytics Intern (f/m/x) and learn how to understand user value and ship tools that actually get used. From scraping real-time market data to building dashboards—you’ll work hands-on with our venture and marketing teams to drive better decisions, faster. What we´re looking for Solid Python skills You’re confident in writing clean scripts and automating data flows. Analytical thinking You can connect dots, question data, and extract what actually matter…","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",0,part_time,,,
9.70266,Werkstudent Data Science - Business Analytics (all genders),"{'display_name': 'MTU Maintenance Hannover', '__CLASS__': 'Adzuna::API::Response::Company'}",4931314072,https://www.adzuna.de/details/4931314072?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'display_name': 'Schulenkamp, Langenhagen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp']}",52.46704,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHFtYnA0U3Q4QkdhdjdtUlA2VmtYZyIsImkiOiI0OTMxMzE0MDcyIn0.r34273V9IICcZez8aycb2IhNhb818WvYYMm0Mi_okDc,2024-11-08T12:49:30Z,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science - Business Analytics (all genders) STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unterstützung bei der Dokumentation von Abläuf…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",0,part_time,,,
9.73965,Werkstudent Data Science - Business Analytics (all genders),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines'}",5202238384,https://www.adzuna.de/details/5202238384?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'display_name': 'Langenhagen, Region Hannover (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen']}",52.44731,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwMjIzODM4NCIsInMiOiJkcW1icDRTdDhCR2F2N21SUDZWa1hnIn0.Q4K4jbJoY3EZZ_icrZO3iKZmcsd17uO8aRbCKvLNgr8,2025-05-16T20:02:18Z,"Kennziffer – WS HAN MVOS UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht dich: Werkstudent Data Science - Business Analytics (all genders) Code - WS HAN MVOS STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unte…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,,,,
11.08475,Senior Consultant (m/w/d) Data Science,"{'display_name': 'MID GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5348549890,https://www.adzuna.de/details/5348549890?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Gleißbühl'], 'display_name': 'Gleißbühl, Nürnberg'}",49.44932,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHFtYnA0U3Q4QkdhdjdtUlA2VmtYZyIsImkiOiI1MzQ4NTQ5ODkwIn0.vz2p0li7IbARANcZ6-duedJorCy8jhGRsfxgR7MfosQ,2025-08-12T02:56:27Z,"Werde MIDgestalter:in! Teil von MID zu sein, bedeutet MIDgestalter:in zu sein! Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden kön…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,full_time,,,
11.59038,Werkstudent Process & Data Science (w/m/d),"{'display_name': 'PMMG Process Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",5340542896,https://www.adzuna.de/details/5340542896?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], 'display_name': 'Schwabing-Freimann, München'}",48.16652,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHFtYnA0U3Q4QkdhdjdtUlA2VmtYZyIsImkiOiI1MzQwNTQyODk2In0.d_Y1KcWL0zQkQnRmEa0zHDTFYyMhi_LloNclwpDgyhI,2025-08-06T22:27:53Z,"Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Was erwartet dich? Du führst strukturierte Recherchen und Analysen zu aktuellen Trends in Process Mining, Business Process Management und datenget…","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",0,part_time,,,
9.920911,Duales Studium Data Science & Künstliche Intelligenz 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'WVV'}",5374013188,https://www.adzuna.de/details/5374013188?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Würzburg (Kreis)'], 'display_name': 'Würzburg (Kreis), Bayern'}",49.748821,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHFtYnA0U3Q4QkdhdjdtUlA2VmtYZyIsImkiOiI1Mzc0MDEzMTg4In0.ox52kD39Sh04m4al8xnM4UpxrZKILqTikS7GmuWn26w,2025-08-29T22:56:04Z,"Würzburg und die Region bieten ein einzigartiges Zuhause mit besonderer Lebensqualität. Unsere Mitarbeitenden leisten täglich mit viel Energie, Engagement und einem klaren Bekenntnis zu Würzburg, in den verschiedensten Lebensbereichen einen unverzichtbaren Beitrag - persönlich, nah und individuell. Als starker, zuverlässiger Dienstleister gestalten wir die Energie- und Mobilitätswende aktiv mit und tragen tagtäglich zu mehr Nachhaltigkeit in der Region bei. Wir investieren in den Ausbau regiona…","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,full_time,,,
13.40933,Trainee (m/w/d) – Risikomanagement | Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'S Rating und Risikosysteme GmbH'}",5448993848,https://www.adzuna.de/details/5448993848?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Mitte'], 'display_name': 'Mitte, Berlin'}",52.52219,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHFtYnA0U3Q4QkdhdjdtUlA2VmtYZyIsImkiOiI1NDQ4OTkzODQ4In0.ZmmmX9eo9woWJ2xkBbm6pd_5aYFPtS9xRJw1_IVEbEU,2025-10-15T22:09:08Z,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risikomanagements in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risikomessung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb, mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zentra…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,,,,
11.59038,Werkstudent Process & Data Science (w/m/d),"{'display_name': 'PMMG Group', '__CLASS__': 'Adzuna::API::Response::Company'}",5258138815,https://www.adzuna.de/details/5258138815?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], 'display_name': 'Schwabing-Freimann, München'}",48.16652,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1ODEzODgxNSIsInMiOiJkcW1icDRTdDhCR2F2N21SUDZWa1hnIn0.331r52aubaPZtF7jmnnMoC65hPI0weZsdH_ge4Np5X8,2025-06-19T15:08:45Z,"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",0,part_time,,,
11.59038,Werkstudent Process & Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PMMG Process Solutions'}",5273301446,https://www.adzuna.de/details/5273301446?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], 'display_name': 'Schwabing-Freimann, München'}",48.16652,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3MzMwMTQ0NiIsInMiOiJkcW1icDRTdDhCR2F2N21SUDZWa1hnIn0.UJwI5lys3wA0mRcwDyDQj9PBN17nbRsboRC6G91XcOU,2025-06-28T14:52:14Z,"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,part_time,,,
13.86232,Praktikum Data Science in der Digitalisierung (m/w/d),"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}",5062249327,https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide']}",51.47465,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHFtYnA0U3Q4QkdhdjdtUlA2VmtYZyIsImkiOiI1MDYyMjQ5MzI3In0.Rmh1iiQBBo10cjazOl7f2BuDnN-XeKmGp6EdXX8j3Xc,2025-02-24T18:13:01Z,"WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}",0,,,,contract
9.187224,Working Student Data Science (m/f/x),"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",5387260450,https://www.adzuna.de/details/5387260450?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.776198,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHFtYnA0U3Q4QkdhdjdtUlA2VmtYZyIsImkiOiI1Mzg3MjYwNDUwIn0.NBXF_mBFPX_vNLhnwqpk6SS8fzyvDz-kWhb74zNr56k,2025-09-06T23:08:40Z,"Apply now! We are Mercedes-Benz Tech Innovation - but we don't build cars: We define the future with technology. As the largest tech company of Mercedes-Benz Group AG, around 2,500 employees in Ulm, the Stuttgart area, Berlin and Karlsruhe as well as in international tech hubs work on the technology trends of tomorrow's mobility. We are united by our enthusiasm for innovation and the latest technologies - combined with the conviction that individual freedom and personal responsibility are cruci…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",0,part_time,,,
7.12532,Dozent (w/m/d) für Data Science in Bonn,"{'display_name': 'karriere tutor GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5453167276,https://www.adzuna.de/details/5453167276?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Gronau'], 'display_name': 'Gronau, Bonn'}",50.71807,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1MzE2NzI3NiIsInMiOiJkcW1icDRTdDhCR2F2N21SUDZWa1hnIn0.ShbzbMJ4v6iTLuZdV5rbIC7XCBI99Wg6NrkKd75C5Zs,2025-10-18T04:19:37Z,"Deine Rolle bei karriere tutor® karriere tutor® steht für moderne, praxisnahe Weiterbildung und Umschulung – und für eine Lernkultur, die Menschen stark macht. Du möchtest mit deinem Know-how und deiner Persönlichkeit etwas bewegen? Dann werde Teil unseres Teams und begleite unsere Teilnehmenden in ihrer persönlichen Entwicklung. So sieht dein Tag bei uns aus: Du bist die wichtigste Person für unsere Teilnehmenden und begleitest sie engagiert und kompetent durch ihre Umschulung, denn du: bildes…","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,full_time,,,
9.987297,Director Computational Biology & Data Science (gn) (gn),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Vality One Recruitment GmbH'}",5412287434,https://www.adzuna.de/details/5412287434?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",53.557429,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxMjI4NzQzNCIsInMiOiJkcW1icDRTdDhCR2F2N21SUDZWa1hnIn0.EnNXdvoQ81_0EWvNEUmjRh6QhGJsFjbLqbROf8Dvmjk,2025-09-23T19:53:36Z,"Dein Aufgabengebiet Lead and mentor a multidisciplinary team of 10 experts (bioinformatics, biomathematics, physics, medicinal chemistry) to foster innovation and scientific excellence Drive initiatives leveraging large-scale internal and external omics datasets in oncology to uncover novel insights (disease mechanisms, targets, biomarkers) Design, optimize, and manage bioinformatics pipelines and high-throughput workflows Ensure data quality, integrity, reproducibility, and compliance with reg…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",0,,,,
10.88248,Abschlussarbeit Data Science – Machine Learning im E-Commerce,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nimax'}",5450087770,https://www.adzuna.de/details/5450087770?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.04792,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1MDA4Nzc3MCIsInMiOiJkcW1icDRTdDhCR2F2N21SUDZWa1hnIn0.k-IvibH-btT_Tq_nm7BIYE9_nwVHiQQ24nKUTjsq6HM,2025-10-16T14:19:04Z,"Du hast viel zu tun Du analysierst über 2,5 Millionen Bestelldaten aus 25 Jahren Onlinehandel Mit Hilfe von Machine Learning bildest Du Kundenkohorten und gewinnst daraus wertvolle Insights Du entwickelst Modelle, um aus dem Kaufverhalten der Vergangenheit zukünftige Kaufentscheidungen zu prognostizieren Deine Ergebnisse bilden die Grundlage für zukünftige Marketing-Kampagnen, z. B. um die richtigen Produkte zur richtigen Zeit zu bewerben Du hast einiges drauf Du stehst kurz vor dem Ende Deines…","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",0,part_time,,,
,Duales Studium Wirtschaftsinformatik - Data Science 2026 in Neckarsulm,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",5373364141,https://www.adzuna.de/details/5373364141?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MzM2NDE0MSIsInMiOiJkcW1icDRTdDhCR2F2N21SUDZWa1hnIn0.6oGg39L9NWK3Ipn2vjUeQ7HlR_uaSX57B862--jsdDc,2025-08-29T14:57:18Z,"Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung'}",0,full_time,,,
12.112321,Duales Studium Informatik - Künstliche Intelligenz (M.Sc.) 2026,"{'display_name': 'BSH Hausgeräte Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",5442527842,https://www.adzuna.de/land/ad/5442527842?se=dqmbp4St8BGav7mRP6VkXg&utm_medium=api&utm_source=a4bcf954&v=EE1908845D1399DF6D9C942CC2C474D02974B6D2,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Regensburg'], 'display_name': 'Regensburg, Regensburg (Kreis)'}",49.022981,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ0MjUyNzg0MiIsInMiOiJkcW1icDRTdDhCR2F2N21SUDZWa1hnIn0.iRmnzI4k5F1Jj_ECQ-lns3gJpBC_qrP1l9iKtS5rFzk,2025-10-11T09:56:43Z,"Wir begleiten dich auf dem Weg zum Traumberuf. Als führender Hausgerätehersteller in Europa bilden wir junge Menschen in Berufen aus, die zu ihnen passen und sie erfüllen. Mit unserem Portfolio an Marken – unter anderem Bosch, Siemens, Gaggenau und Neff – bieten wir Nachwuchskräften spannende Aufgaben und die Möglichkeit, von Anfang an Verantwortung zu übernehmen. Ob im Bereich Klimaschutz, Innovation oder Fairness – wir setzen uns gemeinsam mit dir für eine nachhaltige Zukunft ein. Spannende L…","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",0,,,,
11.555737,Data Governance Manager (m|w|d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Münchener Hypothekenbank eG'}",5429928705,https://www.adzuna.de/land/ad/5429928705?se=dqmbp4St8BGav7mRP6VkXg&utm_medium=api&utm_source=a4bcf954&v=89119F95D11EE311959FD7175E13187A15ABEF0D,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",48.137418,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHFtYnA0U3Q4QkdhdjdtUlA2VmtYZyIsImkiOiI1NDI5OTI4NzA1In0.fdeSiFTYolB4C_-ruBJzb3YkZg7HuNE8XqTRTIuLGnY,2025-10-03T20:43:27Z,"Eigenständig – Individuell – Genossenschaftlich Die Münchener Hypothekenbank ist eine eigenständige und auf dem nationalen wie internationalen Markt erfolgreiche Immobilienbank. Wir sind spezialisiert auf die langfristige Finanzierung von Wohn- und Gewerbeimmobilien in Europa. Für unser Data Office Team im Risikocontrolling suchen wir einen Data Governance Manager (m|w|d). Als zentrale Schnittstelle zwischen Fachbereichen, IT und Management sorgen Sie dafür, dass Datenqualität, Transparenz und …","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",0,,,,
