title,latitude,longitude,description,company,salary_is_predicted,redirect_url,adref,id,category,location,created,__CLASS__,contract_time,salary_max,salary_min,contract_type
Werkstudent mit IT-Background Exportkontrolle/ Audit (m/w/d),48.137418,11.555737,"Verstärke unseren Bereich Export Control & Sanctions in München (Deutschland) zum nächstmöglichen Zeitpunkt. Aufgaben - Erstellung von Datenanalysen, Excel-Makros, Automatisierung von Tätigkeiten mittels RPA und KI - Unterstützung bei der Vorbereitung, Durchführung und Nachbereitung von Exportkontroll-Audits - Mithilfe bei der Nachverfolgung und Umsetzung von definierten Maßnahmen - Mitwirkung bei der Erstellung und Weiterentwicklung exportkontrollrechtlicher Prozesse, Richtlinien und Dokumente…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Rohde & Schwarz GmbH & Co. KG'}",0,https://www.adzuna.de/land/ad/5370474497?se=WHNYlgOH8BGW9-XqXZvQ1w&utm_medium=api&utm_source=a4bcf954&v=189B7B52FD54B95DE9EDA7CD75886DC44861A9E4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MDQ3NDQ5NyIsInMiOiJXSE5ZbGdPSDhCR1c5LVhxWFp2UTF3In0.BPEPlNq7fIjtzV5VXXzrCByHQslFLfXW2e0uupMHVdM,5370474497,"{'tag': 'accounting-finance-jobs', 'label': 'Stellen aus Buchhaltung & Finanzwesen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",2025-08-27T19:54:25Z,Adzuna::API::Response::Job,,,,
Senior Support Mitarbeiter/in (m/w/d),47.73273,10.307105,"Hallo! Wir sind die GUS ERP GmbH, ein Softwarehersteller aus dem ERP-Umfeld. Seit 1980 vereinfachen wir Geschäftsprozesse für Unternehmen aus Pharma, Chemie und Lebensmittelindustrie – mit Lösungen für CRM, Lieferkettensteuerung und Qualitätsmanagement. Bei uns erwartet dich eine einzigartige Mischung aus Start-up-Spirit und Konzernsicherheit. Wir sind Teil der europaweit tätigen GUS Group und bieten dir spannende Aufgaben in einem innovativen Umfeld. In vielen elementaren Branchen steckt eine …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GUS ERP GmbH'}",0,https://www.adzuna.de/land/ad/5376121693?se=WHNYlgOH8BGW9-XqXZvQ1w&utm_medium=api&utm_source=a4bcf954&v=1D79D58AC0B855E1061C0EB5D1EE14E316113441,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0hOWWxnT0g4QkdXOS1YcVhadlExdyIsImkiOiI1Mzc2MTIxNjkzIn0.EI3CZujSdoeQloI0RKh9-v7f36w_j4uHlBVTLsHnm3U,5376121693,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kempten (Allgäu), Bayern'}",2025-08-31T07:57:37Z,Adzuna::API::Response::Job,,,,
Data Science Consultant - Data & AI (f/m/d) - Inklusiver Job   ,48.137418,11.555737,"You have a passion for technology and want to make the world a greener place? Join the forefront of energy transition with E.ON's Digital Technology organization, as part of our technology in-house consulting, Expert Services. As a professional services organization, we collaborate closely with our business units, providing pivotal services that accelerate E.ON's ambitious Digital Transformation strategy. If you have a passion for leading the green transition with digital innovation, become a p…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'E.ON'}",0,https://www.adzuna.de/details/5371736096?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0hOWWxnT0g4QkdXOS1YcVhadlExdyIsImkiOiI1MzcxNzM2MDk2In0.OtuV8uga4qq_CP8qUXnrcrD6wbLB3TMhm-m1JtuJPeY,5371736096,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",2025-08-28T14:51:07Z,Adzuna::API::Response::Job,,,,
Informationssicherheitsexpert*in Strom- und Wärmeerzeugung (m/w/d),48.137418,11.555737,"Digitalisierung und Optimierung | Strom- und Wärmeerzeugung | SWM Services GmbH Der Bereich Strom- und Wärmeerzeugung der Stadtwerke München versorgt München zuverlässig mit Strom und Wärme und treibt aktiv den Umbau zu einer regenerativen Energieversorgung. Der Anlagenpark umfasst: Hocheffiziente Kraftwärmekopplungsanlagen, Windenergieanlagen, Photovoltaik, Tiefengeothermie, Wasserkraftanlagen und Batteriespeicher. SW-ZA (Zentrale Aufgaben) ist der zentrale Dienstleister für alle standortüberg…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stadtwerke München GmbH'}",0,https://www.adzuna.de/land/ad/5374861847?se=WHNYlgOH8BGW9-XqXZvQ1w&utm_medium=api&utm_source=a4bcf954&v=B02DE84E0018CC3332A70FAAFAB2CE91FE950D87,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3NDg2MTg0NyIsInMiOiJXSE5ZbGdPSDhCR1c5LVhxWFp2UTF3In0.RuyyxFNzeHVaZFszKiJQi__fmaF7fc6JrHoK-zk1zvg,5374861847,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-08-30T07:58:21Z,Adzuna::API::Response::Job,,,,
Werkstudent (w/m/d) Data Science / Data Analytics in der strategischen Personalabteilung,,,"Gemeinsam machen wir den Unterschied Siemens Mobility ist ein eigenständig geführtes Unternehmen der Siemens AG und seit über 160 Jahren ein führender Anbieter im Bereich Mobilität. Zu unserem Kerngeschäft gehören Schienenfahrzeuge, Bahnautomatisierungs- und Elektrifizierungslösungen, schlüsselfertige Systeme sowie die dazugehörigen Serviceleistungen. Wir waren schon immer sehr innovativ, um Reisen schneller, sicherer und komfortabler zu machen. Heute brauchen wir neue Lösungen für neue Herausf…","{'display_name': 'Siemens Mobility GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5369647527?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM2OTY0NzUyNyIsInMiOiJXSE5ZbGdPSDhCR1c5LVhxWFp2UTF3In0.u6mmyOeJ9AofRkw5fwRFBrNhITgnEjze_Utfc-jrHHA,5369647527,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",2025-08-26T23:44:24Z,Adzuna::API::Response::Job,part_time,,,
Teamleiter Data Science und KI (m/w/d),48.69447,9.14057,"Unser Kunde ist ein erfolgreicher Player im Bereich Sensorik und Verarbeitung von Daten mit Sitz in der Region Stuttgart und hat uns als Personalberater und -vermittler mit der Besetzung der Position des Teamleiter Data Science und KI (m/w/d) betraut. Das ist zukünftig Ihr Job *Du steuerst die Entwicklung produktionsreifer KI-Anwendungen und bringst diese erfolgreich zur Marktreife. *Du förderst eine Kultur der technischen Sorgfalt durch strukturierte Code-Reviews, MLOps-Best-Practices und mode…","{'display_name': 'FERCHAU GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5305415610?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0hOWWxnT0g4QkdXOS1YcVhadlExdyIsImkiOiI1MzA1NDE1NjEwIn0.9b8XeySIUwu9_2hQMbMU5s8hwGX5ZKZFn17pYf4BYnA,5305415610,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Leinfelden-Echterdingen, Esslingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Leinfelden-Echterdingen']}",2025-07-16T02:55:47Z,Adzuna::API::Response::Job,,,,
Werkstudent (w/m/d) Data Science / Data Analytics in der strategischen Personalabteilung,,,"Job Family: People & Organization Req ID: 476055 Gemeinsam machen wir den UnterschiedSiemens Mobility ist ein eigenständig geführtes Unternehmen der Siemens AG und seit über 160 Jahren ein führender Anbieter im Bereich Mobilität. Zu unserem Kerngeschäft gehören Schienenfahrzeuge, Bahnautomatisierungs- und Elektrifizierungslösungen, schlüsselfertige Systeme sowie die dazugehörigen Serviceleistungen. Wir waren schon immer sehr innovativ, um Reisen schneller, sicherer und komfortabler zu machen. H…","{'display_name': 'Siemens', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5371017235?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0hOWWxnT0g4QkdXOS1YcVhadlExdyIsImkiOiI1MzcxMDE3MjM1In0.WURMY7jVqTV-y0f-wLer4X7wET2iTy4zNtbQsWCEfn0,5371017235,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-08-27T23:41:43Z,Adzuna::API::Response::Job,,,,
Senior Data Science Consultant (m/w/d),53.557429,9.987297,"Die red6 enterprise software GmbH ist ein Tochterunternehmen der HanseMerkur und spezialisiert auf digitale Business- und Insurance-Lösungen. Wir entwickeln innovative, maßgeschneiderte Softwarelösungen und begleiten unsere Kunden von der Idee bis zum Livegang. Dabei setzen wir auf neueste Technologien und agile Methoden. Teamgeist, Selbstorganisation und Agilität prägen unsere red6 Arbeitskultur. In interdisziplinären Teams gestalten wir gemeinsam die digitale Zukunft und fördern die persönlic…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'red6 enterprise software GmbH'}",0,https://www.adzuna.de/details/5358614879?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM1ODYxNDg3OSIsInMiOiJXSE5ZbGdPSDhCR1c5LVhxWFp2UTF3In0.gZNLR9llfmfvT23TzY7NM_V_xDpLEdXMxiur6EVArec,5358614879,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",2025-08-19T13:49:18Z,Adzuna::API::Response::Job,,,,
Werkstudent (m/w/d) Data Science & Reporting,51.946683,8.355114,"Wir sind ein wachsendes IT-Unternehmen, unsere Spezialisierung liegt im Telekommunikationsumfeld. Durch unser tiefes Branchen-Know-How, innovative Technologie und unsere eigenentwickelte Software-Plattform gelingt es uns seit nun fast 14 Jahren, komplexe Prozesse für unsere Kunden zu realisieren. Knapp 115 vitroconnect-Kolleg:innen arbeiten derzeit an unseren Lösungen und wir möchten weiter wachsen. Dazu brauchen wir deine Unterstützung und suchen einen Werkstudent (m/w/d) Data Science & Report…","{'display_name': 'vitroconnect', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5308446535?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwODQ0NjUzNSIsInMiOiJXSE5ZbGdPSDhCR1c5LVhxWFp2UTF3In0.5OXQN_aL8w4OlUn2xZdJqHLh2RLrrZWA3_C-pNo6RPM,5308446535,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Gütersloh (Kreis)'], 'display_name': 'Gütersloh (Kreis), Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-07-17T21:54:32Z,Adzuna::API::Response::Job,part_time,,,
Head of Data Science (m/f/d),52.403,13.07075,"Stenon offers the world’s first real-time soil analysis solution for agriculture. With our IoT solution consisting of intelligent sensor fusion, artificial intelligence and data analysis, we are solving a major and global problem in agriculture and society. We provide the necessary data for cultivation optimization that is currently not economically accessible and thus creates extreme value for farmers. Stenon is expanding internationally. At Stenon, we pride ourselves on having a diverse and d…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stenon GmbH'}",0,https://www.adzuna.de/details/5332312532?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMjMxMjUzMiIsInMiOiJXSE5ZbGdPSDhCR1c5LVhxWFp2UTF3In0.5trKlffqK8zI8nBvv491z5b8q_N-wwF32xc9i2wWIR4,5332312532,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}","{'area': ['Deutschland', 'Brandenburg', 'Potsdam', 'Berliner Vorstadt'], 'display_name': 'Berliner Vorstadt, Potsdam', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-08-01T19:24:39Z,Adzuna::API::Response::Job,,,,
Senior Consultant Data Science (m/w/d),53.557429,9.987297,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5315071273?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxNTA3MTI3MyIsInMiOiJXSE5ZbGdPSDhCR1c5LVhxWFp2UTF3In0.MIN1Aeaq47fJdeleX-d-gFuLrr19Jl5crbDRVmXztP0,5315071273,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}",2025-07-21T20:38:23Z,Adzuna::API::Response::Job,,,,
Senior Consultant Data Science (m/w/d),50.71942,7.112412,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5315071271?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxNTA3MTI3MSIsInMiOiJXSE5ZbGdPSDhCR1c5LVhxWFp2UTF3In0.y34-lA7OCv0wxEmYvtfwe4-7EoD6DF2KSJY9DsqDakY,5315071271,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}",2025-07-21T20:38:23Z,Adzuna::API::Response::Job,,,,
Senior Consultant Data Science (m/w/d),,,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",0,https://www.adzuna.de/details/5315071270?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxNTA3MTI3MCIsInMiOiJXSE5ZbGdPSDhCR1c5LVhxWFp2UTF3In0.Q2BGHH-Q_GnxzZGz3uusEC9w4j2mqsIHOaS9c-G41r8,5315071270,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-07-21T20:38:23Z,Adzuna::API::Response::Job,,,,
Senior Consultant Data Science (m/w/d),,,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5290381193?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5MDM4MTE5MyIsInMiOiJXSE5ZbGdPSDhCR1c5LVhxWFp2UTF3In0.UimdXfK122APsXALq3Siy8BkKPvBIhD2nxmZggPIJqs,5290381193,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen'}",2025-07-07T17:56:16Z,Adzuna::API::Response::Job,,,,
Senior Consultant Data Science (m/w/d),,,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",0,https://www.adzuna.de/details/5316169508?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0hOWWxnT0g4QkdXOS1YcVhadlExdyIsImkiOiI1MzE2MTY5NTA4In0.TWtwCA4VA4IFEbfyjJPYQN2_TyQNKH6B0-y6zS4KUQ4,5316169508,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",2025-07-22T08:57:28Z,Adzuna::API::Response::Job,,,,
Senior Consultant Data Science (m/w/d),,,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",0,https://www.adzuna.de/details/5290381194?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0hOWWxnT0g4QkdXOS1YcVhadlExdyIsImkiOiI1MjkwMzgxMTk0In0.MY0Xg-wO3QUFe3l2BcUvefWtjadwtNSOVY6aEXci9b4,5290381194,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}",2025-07-07T17:56:16Z,Adzuna::API::Response::Job,,,,
Senior Consultant Data Science (m/w/d),50.71942,7.112412,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5290380716?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5MDM4MDcxNiIsInMiOiJXSE5ZbGdPSDhCR1c5LVhxWFp2UTF3In0.nv_ZSBa3AaM_l8zZLqBS7g7hqIbEHqSp-7f9t8QR-Kc,5290380716,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}",2025-07-07T17:56:09Z,Adzuna::API::Response::Job,,,,
Senior Consultant Data Science (m/w/d),53.557429,9.987297,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5290380826?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0hOWWxnT0g4QkdXOS1YcVhadlExdyIsImkiOiI1MjkwMzgwODI2In0.4GWdmvD2p5DEHIqU6Q9KCb5-yg4teYnnoDLo1w4mPyM,5290380826,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}",2025-07-07T17:56:11Z,Adzuna::API::Response::Job,,,,
Senior Consultant Data Science (m/w/d),52.507706,13.420806,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5366022917?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM2NjAyMjkxNyIsInMiOiJXSE5ZbGdPSDhCR1c5LVhxWFp2UTF3In0.nOOE-6vtbJ3SmE2s6A_lu0tcbu1EuOnDBKpqERCfBlI,5366022917,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",2025-08-23T23:53:07Z,Adzuna::API::Response::Job,,,,
Senior Consultant Data Science (m/w/d),,,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",0,https://www.adzuna.de/details/5366022918?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0hOWWxnT0g4QkdXOS1YcVhadlExdyIsImkiOiI1MzY2MDIyOTE4In0.IyQpa2AbXEsBHIplAQZGP_mEwZ6AXgchI7dj0A5-fkI,5366022918,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], 'display_name': 'Eschborn, Main-Taunus-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}",2025-08-23T23:53:07Z,Adzuna::API::Response::Job,,,,
Head of Data Science (m/f/d),52.39407,13.10641,"Who are we? Stenon offers the world’s first real-time soil analysis solution for agriculture. With our IoT solution consisting of intelligent sensor fusion, artificial intelligence and data analysis, we are solving a major and global problem in agriculture and society. We provide the necessary data for cultivation optimization that is currently not economically accessible and thus creates extreme value for farmers. Stenon is expanding internationally. At Stenon, we pride ourselves on having a d…","{'display_name': 'Stenon', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5340347182?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0hOWWxnT0g4QkdXOS1YcVhadlExdyIsImkiOiI1MzQwMzQ3MTgyIn0.lQEeVzEVYiRmHNA_jjrtoni21Q6PpHOEto28MpCl91A,5340347182,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Potsdam, Brandenburg', 'area': ['Deutschland', 'Brandenburg', 'Potsdam']}",2025-08-06T21:58:58Z,Adzuna::API::Response::Job,full_time,,,
