redirect_url,location,id,title,category,description,created,adref,company,__CLASS__,salary_is_predicted,latitude,longitude,contract_time,salary_min,salary_max,contract_type
https://www.adzuna.de/details/5626721489?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Mitte, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",5626721489,Data Science Analyst (m/w/d),"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Data Science Analyst (m/w/d) Referenznummer: 17114 - Einsatzort: Stuttgart - Funktionsbereich: SüdLeasing - Organisationseinheit: SüdLeasing Risikocontrolling (8240) - Vollzeit / Teilzeit: 100 - Bewerbung bis: 12.03.2026 Unser Team im Risikocontrolling sucht Verstärkung im Bereich der quantitativen Risikoanalyse und Modellierung. Sie erwartet ein vielseitiges und abwechslungsreiches Aufgabenspektrum. Vorkenntnisse in der Modellierung von Finanzdaten sind von Vorteil, aber keine Voraussetzung, d…",2026-02-12T22:36:40Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyNjcyMTQ4OSIsInMiOiJ3ck40TkF3TDhSR09FcmFmd1ZZN05BIn0.sVWHTcgTD70GdiKEYtupCaYf68kmqJUU1FMfxYQGqEg,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SüdLeasing'}",Adzuna::API::Response::Job,0,48.77713,9.18071,,,,
https://www.adzuna.de/details/5599381079?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",5599381079,Data Science Manager (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","We are Billie, the leading provider of Buy Now, Pay Later (BNPL) payment methods for businesses, offering B2B companies innovative digital payment services and modern checkout solutions. We are to create a new standard for business payments and have made it our mission to simplify the purchasing experience for all businesses making it a tool for growth. Our solutions are based on proprietary, machine-learning-supported risk models, fully digitized processes and a highly scalable tech platform. …",2026-01-24T21:29:12Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5OTM4MTA3OSIsInMiOiJ3ck40TkF3TDhSR09FcmFmd1ZZN05BIn0.EtjQ8Dc7aCfpd8w5dKnT57FGXAcD9krNtS9r9Tcy7Cs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Billie'}",Adzuna::API::Response::Job,0,52.507706,13.420806,full_time,,,
https://www.adzuna.de/details/5597142236?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Brünninghausen, Dortmund', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Dortmund', 'Brünninghausen']}",5597142236,Doktorand Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Das Leibniz-Institut für Analytische Wissenschaften - ISAS - e.V. entwickelt Analyseverfahren für die Gesundheitsforschung. Mit seinen Innovationen trägt es dazu bei, die Prävention, Frühdiagnose und Therapie von beispielsweise Herz-Kreislauf-Erkrankungen oder Krebs zu verbessern. Ziel des Instituts ist es, die personalisierte Therapie voranzutreiben. Dafür kombiniert das ISAS Wissen aus Biologie, Chemie, Informatik, Medizin, Pharmakologie und Physik. Das ISAS ist Mitglied der Leibniz-Gemeinsch…",2026-01-23T15:28:27Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JONE5Bd0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NTk3MTQyMjM2In0.LbI1f02gX4C8yLx8sMs7JaSmjWcwvAfAklwNjXwSKfo,"{'display_name': 'Leibniz-Institut für Analytische Wissenschaften - ISAS - e. V.', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,51.48532,7.45995,,,,
https://www.adzuna.de/details/5600951890?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Berlin', 'Friedrichshain'], 'display_name': 'Friedrichshain, Berlin', '__CLASS__': 'Adzuna::API::Response::Location'}",5600951890,Lecturer - Data Science (m/f/d),"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","IU INTERNATIONAL UNIVERSITY - MyStudium - Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a freelance lecturer in MyStudium with 48 teaching units starting on 01.04.2026. Lecturer Artificial Intelligence Inference …",2026-01-26T15:45:31Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JONE5Bd0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NjAwOTUxODkwIn0.vMDdbNX_r7L2fEkB1NpP2KVVWVfdy9ZFxdS8hwoV7rM,"{'display_name': 'IU Internationale Hochschule', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,52.51734,13.46308,,,,
https://www.adzuna.de/details/5556920071?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",5556920071,Graduate Program Data Science & Analytics - Germany,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}","Description Are you looking to kick off your career journey? Do you like the idea of joining the European PayTech? If so, you are at the right place! Our Graduate Program offers you the chance to create your unique career path within our diverse international team, operating in more than 25 countries. Rotate among different departments, learn from experienced professionals, and make a difference by working on real business cases. About the Program Our Graduate Program is more than a learning pa…",2025-12-26T21:24:10Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NjkyMDA3MSIsInMiOiJ3ck40TkF3TDhSR09FcmFmd1ZZN05BIn0.-K6mLy83ROKYNYTDTZ92KJ7EH0QkFePY840bRH1AuJQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Nexi Group'}",Adzuna::API::Response::Job,0,,,full_time,,,
https://www.adzuna.de/details/5576690121?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Freiberg, Mittelsachsen (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Mittelsachsen (Kreis)', 'Freiberg']}",5576690121,Duales Studium Data Science und Künstliche Intelligenz,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Siltronic ist einer der weltweit größten Hersteller für Wafer aus Reinstsilizium und Partner vieler führender Chip-Hersteller mit rund 4.300 Mitarbeitenden und Produktionsstätten in Europa, Asien und den USA. Wir entwickeln und fertigen Wafer mit einem Durchmesser von bis zu 300 mm. Diese sind die Grundlage der modernen Mikro- und Nanoelektronik. In einem 3-jährigen Dualen Studium werden Theorie und Praxis gekonnt verbunden. Das hoch qualifizierende Studium wird durch breit gefächerte Praxisein…",2026-01-09T20:35:59Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NjY5MDEyMSIsInMiOiJ3ck40TkF3TDhSR09FcmFmd1ZZN05BIn0._y6OBdTqOaA2oWBisXwljhx7ujo0nBo9dnNaUfpPIbE,"{'display_name': 'Siltronic AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,50.91404,13.33722,full_time,,,
https://www.adzuna.de/details/5565208771?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen'], 'display_name': 'Böckingen, Heilbronn'}",5565208771,Praktikant Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Das erwartet dich bei uns Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Proje…",2026-01-02T20:58:32Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NTIwODc3MSIsInMiOiJ3ck40TkF3TDhSR09FcmFmd1ZZN05BIn0.-8_jqCAEkkHVPm6NJ8nswMBsRSQi724ozCoRzuYea04,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kaufland'}",Adzuna::API::Response::Job,0,49.1416,9.22208,,,,
https://www.adzuna.de/land/ad/5622802487?se=wrN4NAwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=C11D8C700D7773BA1C183702091A75687A651EB6,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], 'display_name': 'Heilbronn, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5622802487,Professur für Wirtschaftsinformatik (m/w/d),"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","DAS DUALE HOCHSCHULSTUDIUM MIT ZUKUNFT. Die Duale Hochschule Baden-Württemberg (DHBW) ist mit rund 33.000 Studierenden an neun Studienakademien und drei Campus sowie dem Center for Advanced Studies die größte Hochschule Baden-Württembergs. Gemeinsam mit 9.000 ausgewählten Unternehmen sowie sozialen und gesundheitsnahen Einrichtungen sorgt die DHBW für einen in Theorie und Praxis exzellent qualifizierten Fach- und Führungskräftenachwuchs in den Bereichen Wirtschaft, Technik, Sozialwesen und Gesu…",2026-02-10T18:17:58Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyMjgwMjQ4NyIsInMiOiJ3ck40TkF3TDhSR09FcmFmd1ZZN05BIn0.oTASHuSMpOTLrcqfTDc0nqNlVolPxdw9-8exejaL1aQ,"{'display_name': 'Duale Hochschule Baden-Württemberg Heilbronn', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,49.142335,9.209895,,,,
https://www.adzuna.de/land/ad/5622820749?se=wrN4NAwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=257EA36FFA79F907327ACE740F9FBA6926502572,"{'display_name': 'Dresden, Sachsen', 'area': ['Deutschland', 'Sachsen', 'Dresden'], '__CLASS__': 'Adzuna::API::Response::Location'}",5622820749,Ingenieur Advanced Process Control (FDC) (w/m/div.),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen', 'tag': 'engineering-jobs'}","Möchten Sie Ihre Ideen in nutzbringende und sinnvolle Technologien verwandeln? Ob im Bereich Mobility Solutions, Consumer Goods, Industrial Technology oder Energy and Building Technology - mit uns verbessern Sie die Lebensqualität der Menschen auf der ganzen Welt. Willkommen bei Bosch. Die Robert Bosch Semiconductor Manufacturing Dresden GmbH freut sich auf Ihre Bewerbung! Anstellungsart: Unbefristet Arbeitszeit: Vollzeit Arbeitsort: Dresden Aufgaben •Werden Sie Teil unseres Teams! Gemeinsam ba…",2026-02-10T18:20:34Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JONE5Bd0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NjIyODIwNzQ5In0.F8cADmYCG2fRMftK7yK5nsyBd7D8eCTsWJwqrz9AjC8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Gruppe'}",Adzuna::API::Response::Job,0,51.052725,13.756452,,,,
https://www.adzuna.de/land/ad/5624062355?se=wrN4NAwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=19C197D10EA855EA156022430DA215E0506D3462,"{'display_name': 'Harsewinkel, Gütersloh (Kreis)', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Gütersloh (Kreis)', 'Harsewinkel'], '__CLASS__': 'Adzuna::API::Response::Location'}",5624062355,Senior IT Projektmanager (m/w/x),"{'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung', '__CLASS__': 'Adzuna::API::Response::Category'}","We’re on it! Arvato bietet dir eine der dynamischsten Arbeitsumgebungen, die du dir vorstellen kannst. Wir wachsen, wir sind innovativ, wir lösen jeden Tag die Herausforderungen unserer Kunden auf der ganzen Welt. Wie schaffen wir das? Mit unserem globalen Team aus 17.000 Kolleg:innen an über 100 Standorten in 17 Ländern und unserem besonderen Spirit: We’re on it! Als strategischer Wachstumspartner unserer Kunden setzen wir auf cloud-basierte E-Commerce- und IT-Plattformen sowie modernste Autom…",2026-02-11T09:50:09Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyNDA2MjM1NSIsInMiOiJ3ck40TkF3TDhSR09FcmFmd1ZZN05BIn0.FJ94XSQLN-XTja2cNSB6amlXss2ZK2JirrQ6N0uiih8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Arvato SE - Central Functions'}",Adzuna::API::Response::Job,0,51.96615,8.21436,full_time,,,
https://www.adzuna.de/land/ad/5625693622?se=wrN4NAwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=711AC947BEC77D7EE395A9CC967ABA9D5D10A612,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",5625693622,Prognosemanager Day-Ahead-Prognosen Strom (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}","Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",2026-02-12T05:59:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JONE5Bd0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NjI1NjkzNjIyIn0.bqgGLUC3pm9uYgDmSPHHZjhaJ3wvEkth0--Mg7JTlHs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}",Adzuna::API::Response::Job,0,49.18975,9.2274,,,,
https://www.adzuna.de/details/5505336831?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hagsfeld, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld']}",5505336831,Praktikum Data Science / Data Analytics & BI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karlsruhe Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",2025-11-20T17:58:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgzMSIsInMiOiJ3ck40TkF3TDhSR09FcmFmd1ZZN05BIn0.ogfd4Nq2Nxc9QElnVyD8UWaPu6cWiOZOCUJV_ienNSo,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,0,49.03084,8.45882,,,,contract
https://www.adzuna.de/details/5505338174?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5505338174,Praktikum Data Science / Data Analytics & BI (w/m/d),"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwandel…",2025-11-20T17:58:37Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzODE3NCIsInMiOiJ3ck40TkF3TDhSR09FcmFmd1ZZN05BIn0.rN_Ylj-qFjj6NyDwkdMmjYB3q9geRLdq47cDVcUiO2Q,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,,,,,,contract
https://www.adzuna.de/details/5505336820?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], 'display_name': 'Neuostheim, Mannheim', '__CLASS__': 'Adzuna::API::Response::Location'}",5505336820,Praktikum Data Science / Data Analytics & BI (w/m/d),"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Mannheim Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data …",2025-11-20T17:58:30Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JONE5Bd0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NTA1MzM2ODIwIn0.t9myF-K7XsE1zr0WmQjHYA3608zc3lV-dZ6gQbhaUH4,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,49.46856,8.50014,,,,contract
https://www.adzuna.de/details/5505336818?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Flughafen, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], '__CLASS__': 'Adzuna::API::Response::Location'}",5505336818,Praktikum Data Science / Data Analytics & BI (w/m/d),"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Frankfurt Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",2025-11-20T17:58:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgxOCIsInMiOiJ3ck40TkF3TDhSR09FcmFmd1ZZN05BIn0.Gd8nIw9RBXabNrheUxtP-6y2ckCpAS_XRScy8O63acg,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,50.05078,8.56413,,,,contract
https://www.adzuna.de/details/5505336829?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], 'display_name': 'Malstatt, Saarbrücken'}",5505336829,Praktikum Data Science / Data Analytics & BI (w/m/d),"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Saarbrücken Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Da…",2025-11-20T17:58:31Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JONE5Bd0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NTA1MzM2ODI5In0.HacXRjpJD3J-ASBEX8HKgAWmh_vmFMnEI4PrJoy8MLc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,0,49.253,6.96191,,,,contract
https://www.adzuna.de/details/5505336837?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Mitte, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",5505336837,Praktikum Data Science / Data Analytics & BI (w/m/d),"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Stuttgart Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",2025-11-20T17:58:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgzNyIsInMiOiJ3ck40TkF3TDhSR09FcmFmd1ZZN05BIn0.B35Z2h6TSgqb16b-Co5tgu7XElhn0VQ_iLyA4akn0Bw,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,48.77713,9.18071,,,,contract
https://www.adzuna.de/details/5505336826?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Mitte, Ulm', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",5505336826,Praktikum Data Science / Data Analytics & BI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Ulm Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwa…",2025-11-20T17:58:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyNiIsInMiOiJ3ck40TkF3TDhSR09FcmFmd1ZZN05BIn0.E6-7yyVQTMhmneo-v9-fmpVHryg_tXcbqpT7Np5-6Pc,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,48.36497,8.29909,,,,contract
https://www.adzuna.de/details/5505336833?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Moabit'], 'display_name': 'Moabit, Berlin'}",5505336833,Praktikum Data Science / Data Analytics & BI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Berlin Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data ve…",2025-11-20T17:58:31Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3JONE5Bd0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NTA1MzM2ODMzIn0.sn1HyNpGDfZ_Wo_wG7AnAYTw0ww7UDNHVboZOtAsjAU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,0,52.5259,13.35662,,,,contract
https://www.adzuna.de/details/5623648435?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München'}",5623648435,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}","Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",2026-02-11T02:26:11Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyMzY0ODQzNSIsInMiOiJta0d0TlF3TDhSR2J6ZmQ3SzVRTVhRIn0.PdXwi4s8bIPxRVU5xOOZPFXkrRA0VfOE2AyYIWk9zXY,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,48.14093,11.56907,,,,
