location,id,longitude,company,adref,latitude,description,redirect_url,created,__CLASS__,category,salary_is_predicted,title,contract_time,salary_min,salary_max,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",5821314112,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gisma'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTMxNDExMiIsInMiOiJVamdIcmtxbDhSR1hBb2dzMHF6QkRRIn0.ytIkwBrp9iNqpNNN03O7RL4McqkVZFJCp-z1K6hwZPQ,,"Your Responsibilities Module responsibility and teaching of Gisma Bachelor and Master programmes as well as examination, assessments, and student supervision. Active participation in programme development and quality assurance. Conception, creation and adaptation of teaching and learning materials. Initiate, expand and maintain cooperation with partners in industry and research. Participation in accreditation procedures as needed. Active participation in academic administration and committee wo…",https://www.adzuna.de/details/5821314112?utm_medium=api&utm_source=a4bcf954,2026-07-30T17:47:59Z,Adzuna::API::Response::Job,"{'label': 'Lehrberufe', 'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Professor (m/f/d) of Data Science,full_time,,,
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",5859886985,,"{'display_name': 'Banco Santander', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpnSHJrcWw4UkdYQW9nczBxekJEUSIsImkiOiI1ODU5ODg2OTg1In0.2EGGrQ4Slkidm94g_zgp7cL6RaUsdolkoITrfoKSFA4,,"Trainee Data Science & Management (w/m/d) Country: Germany Dein Traineeprogramm In Deinem 18-monatigen Traineeprogramm nutzt Du Daten, Analysen und Modelle, um fundierte Entscheidungen zu unterstützen und die Bank von morgen mitzugestalten. Du arbeitest an datengetriebenen Fragestellungen und gewinnst Einblicke in die intelligente Nutzung von Informationen. Anders als in vielen klassischen Traineeprogrammen gestaltest Du Deine Stationen aktiv mit. Je nach Interessen kannst Du beispielsweise Ein…",https://www.adzuna.de/details/5859886985?utm_medium=api&utm_source=a4bcf954,2026-08-28T18:16:24Z,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Trainee Data Science & Management (w/m/d),full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kreuzberg, Berlin', 'area': ['Deutschland', 'Berlin', 'Kreuzberg']}",5822525972,13.396,"{'display_name': 'Global University Systems', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjUyNTk3MiIsInMiOiJVamdIcmtxbDhSR1hBb2dzMHF6QkRRIn0.-RnZkneDDS4xHK38GeBXYZHMKXEn7oo3Efz1MnrrPgw,52.4984,"Your Responsibilities Module responsibility and teaching of Gisma Bachelor and Master programmes as well as examination, assessments, and student supervision. Active participation in programme development and quality assurance. Conception, creation and adaptation of teaching and learning materials. Initiate, expand and maintain cooperation with partners in industry and research. Participation in accreditation procedures as needed. Active participation in academic administration and committee wo…",https://www.adzuna.de/details/5822525972?utm_medium=api&utm_source=a4bcf954,2026-07-31T17:49:59Z,Adzuna::API::Response::Job,"{'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs'}",0,Professor (m/f/d) of Data Science,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech']}",5727346368,10.88248,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nimax'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpnSHJrcWw4UkdYQW9nczBxekJEUSIsImkiOiI1NzI3MzQ2MzY4In0.K_SswYMejxqnr4vuTi9KQxGuH588JdPvWww8zYHR1DA,48.04792,"Was Dich erwartet Du hast ein Gespür für Daten und willst sehen, wie Deine Analysen echten Mehrwert schaffen? Dann bist Du bei uns genau richtig! Deine Mission: Hilf uns dabei, unsere Kunden datenbasiert besser zu verstehen und daraus konkrete Mehrwerte abzuleiten. Als Werkstudent im Beriech BI & Data Science entwickelst Du mit uns intelligente Analysen, optimierst Prozesse und schaffst die Grundlage für bessere Entscheidungen in Marketing, Beratung und Reporting. Du hast viel zu tun Kundendate…",https://www.adzuna.de/details/5727346368?utm_medium=api&utm_source=a4bcf954,2026-05-12T23:28:53Z,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Werkstudent (m/w/d) BI & Data Science,part_time,,,
"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], 'display_name': 'Schwabing-Freimann, München', '__CLASS__': 'Adzuna::API::Response::Location'}",5729773195,11.59038,"{'display_name': 'PMMG Group', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTc3MzE5NSIsInMiOiJVamdIcmtxbDhSR1hBb2dzMHF6QkRRIn0.nF35xqDIUpDCRz4SM35q0kitNH-O41k8Vld0c3LlxCs,48.16652,"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",https://www.adzuna.de/details/5729773195?utm_medium=api&utm_source=a4bcf954,2026-05-14T23:21:24Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",0,Werkstudent Process & Data Science (w/m/d),part_time,,,
"{'display_name': 'Oberkochen, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}",5862598911,10.10558,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpnSHJrcWw4UkdYQW9nczBxekJEUSIsImkiOiI1ODYyNTk4OTExIn0.RyEFhXshJj6pgKXvgOBNlHM9_3NoHZWWXWw9s5yxJiw,48.78408,"Als Student arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst ideale Voraussetzungen für Deine spätere Karriere. Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitar…",https://www.adzuna.de/details/5862598911?utm_medium=api&utm_source=a4bcf954,2026-08-31T02:21:22Z,Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Abschlussarbeit Data Science / Mechanikdesign (m/w/x),,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], 'display_name': 'Oberkochen, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location'}",5782380629,10.10558,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjM4MDYyOSIsInMiOiJVamdIcmtxbDhSR1hBb2dzMHF6QkRRIn0.32Ptn8ZpcGI8nauguOADJ2KH-_z3Vda2jI5mobhjdZI,48.78408,"Als Student arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst ideale Voraussetzungen für Deine spätere Karriere. Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitar…",https://www.adzuna.de/details/5782380629?utm_medium=api&utm_source=a4bcf954,2026-06-30T22:28:57Z,Adzuna::API::Response::Job,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Abschlussarbeit Data Science / Mechanikdesign (m/w/x),,,,
"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",5857945601,13.420806,"{'display_name': 'S-Kreditpartner GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpnSHJrcWw4UkdYQW9nczBxekJEUSIsImkiOiI1ODU3OTQ1NjAxIn0.vk4ZCJjuwCWDYxjrxSMACQLj7miIZjCiRlL32w-KcrA,52.507706,S-Kreditpartner – unser Name ist Programm. Und der macht auf den ersten Blick deutlich: Wir gehören zur Familie der Sparkassen. Als spezialisierter Verbundpartner bündeln wir die Aktivitäten für die Auto- und Konsumenten­finanzierung. Gemein­sam mit unseren Vertriebs­partnern wollen wir die Position der Sparkassen-Finanz­gruppe in diesen Geschäftsfeldern stärken. Als Referent (m/w/d) Data Scientist gestaltest Du die Banksteuerung aktiv mit und machst aus komplexen Daten klare Entscheidungs­grun…,https://www.adzuna.de/details/5857945601?utm_medium=api&utm_source=a4bcf954,2026-08-27T07:49:04Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,Referent Data Science & Reporting (m/w/d),,,,
"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5470962686,13.420806,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Statista'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpnSHJrcWw4UkdYQW9nczBxekJEUSIsImkiOiI1NDcwOTYyNjg2In0.tZMcB3MwkGfDRSnYggiNHf8I86kx6QW29EIC8-DNtGo,52.507706,"At Statista , we’re all about facts and data, for we are the world's leading business data platform. By providing reliable and easy-to-use data as well as various data analytics products and services, we empower people worldwide to make fact-based decisions. Founded in Hamburg in 2007, we have quickly grown into a global company with offices in major cities such as London, New York, Berlin and Tokyo. And we still have a lot of plans. Our constant growth does not only prove our success, but also…",https://www.adzuna.de/details/5470962686?utm_medium=api&utm_source=a4bcf954,2025-10-30T13:54:30Z,Adzuna::API::Response::Job,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",0,Consultant Data Science - Healthcare (m/f/d),full_time,,,
"{'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)'}",5062249327,13.86232,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Basf France'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA2MjI0OTMyNyIsInMiOiJVamdIcmtxbDhSR1hBb2dzMHF6QkRRIn0.16OP0kCscd6n1eTQMwn_Y278wCLhBYTiQjwfxQQB8_0,51.47465,"WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …",https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,2025-02-24T18:13:01Z,Adzuna::API::Response::Job,"{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Praktikum Data Science in der Digitalisierung (m/w/d),,,,contract
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",5831785335,,"{'display_name': 'Mediengruppe Allgäuer Zeitung', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkg0VnIwcWw4UkdjZktZZV9jSXB2QSIsImkiOiI1ODMxNzg1MzM1In0.ulr3mBr5TbFPO0rTcosKPBilmIouRmYkVoKu7VKiylA,,"Du möchtest im Studium erlerntes theoretisches Wissen direkt in der Praxis anwenden? Nutze die Vorteile eines dualen Studiums: Studieren und gleichzeitig Berufserfahrung sammeln. Dich erwarten neben einer umfangreichen Einarbeitung, interessante und verantwortungsvolle Tätigkeiten innerhalb der Mediengruppe Allgäuer Zeitung. Ausbildungsdauer: 3 Jahre - 6 Semester (Dreimonatsrhythmus mit Theorie- und Praxisphasen) in Zusammenarbeit mit der DHBW-Ravensburg Ausbildungsunternehmen: Mediengruppe All…",https://www.adzuna.de/details/5831785335?utm_medium=api&utm_source=a4bcf954,2026-08-07T11:25:21Z,Adzuna::API::Response::Job,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Duales Studium Data Science und Künstliche Intelligenz für 2027,,,,
"{'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech']}",5754849850,10.88248,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nimax'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDg0OTg1MCIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.W2xGTpfzTbI4SGhiGZb0wOCzCAl7SAj0fJ_QWAjdCn8,48.04792,"Du hast viel zu tun Du analysierst über 2,5 Millionen Bestelldaten aus 25 Jahren Onlinehandel Mit Hilfe von Machine Learning bildest Du Kundenkohorten und gewinnst daraus wertvolle Insights Du entwickelst Modelle, um aus dem Kaufverhalten der Vergangenheit zukünftige Kaufentscheidungen zu prognostizieren Deine Ergebnisse bilden die Grundlage für zukünftige Marketing-Kampagnen, z. B. um die richtigen Produkte zur richtigen Zeit zu bewerben Du hast einiges drauf Du stehst kurz vor dem Ende Deines…",https://www.adzuna.de/details/5754849850?utm_medium=api&utm_source=a4bcf954,2026-06-06T23:02:19Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,Abschlussarbeit Data Science – Machine Learning im E-Commerce,part_time,,,
"{'display_name': 'Riedstadt, Groß-Gerau (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Groß-Gerau (Kreis)', 'Riedstadt']}",5770589039,8.53563,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Transgourmet Deutschland GmbH&Co. OHG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDU4OTAzOSIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.OQypAW1Sv_YUmXHZBN8l8ZxRXKtbsa3-1twsSvfQ_4Y,49.80341,"Duales Studium– unser Erfolgsrezept: Theorie und Praxis verbinden! Werde bei Transgourmet zur KI-Koryphäe: Duübernimmst Initiative in schmackhaften Projekten, bei denen du marktfrische, innovative Ansätze direkt aus deinem Studium einbringst. Du erhältst Einblicke in die Geheimnisse der kulinarischen Datenwelt eines modernen Lebensmittelgroßhändlers: Prozessveredelungá la IT: Optimiere mit uns die digitalen Kochprozesse in unserem Unternehmen, automatisiere Abläufe und würze die Systeme mit Kün…",https://www.adzuna.de/land/ad/5770589039?se=6H4Vr0ql8RGcfKYe_cIpvA&utm_medium=api&utm_source=a4bcf954&v=681BE7A3D03AC6F297C387CC551FF08EF9980009,2026-06-20T12:53:08Z,Adzuna::API::Response::Job,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Duales Studium Data Science&Künstliche Intelligenz 2027,,,,
"{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}",5854206999,9.987297,"{'display_name': 'TUI Cruises GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDIwNjk5OSIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.tj2peHnHgOyVT6U_TE6wDh57bGPBW-vhMx1XLy3Jphw,53.557429,Die TUI Cruises GmbH ist einer der führenden Kreuzfahrtanbieter im deutschsprachigen Raum. Das Gemeinschaftsunternehmen der TUI AG und des US-Kreuzfahrtunternehmens Royal Caribbean Cruises Ltd. beschäftigt rund 750 Mitarbeitende in Hamburg und Berlin. An Bord der Schiffe werden 136 Positionen direkt von der TUI Cruises GmbH betreut. Für die Marke Mein Schiff® fährt eine Flotte von neun Schiffen. Seit Ende 2020 ist auch die Marke Hapag-Lloyd Cruises mit einer Flotte von aktuell fünf Schiffen Tei…,https://www.adzuna.de/details/5854206999?utm_medium=api&utm_source=a4bcf954,2026-08-24T07:46:23Z,Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Revenue Management Related Systems Manager (all gender),,,,
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",5738072824,,"{'display_name': 'FullStack Talents', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkg0VnIwcWw4UkdjZktZZV9jSXB2QSIsImkiOiI1NzM4MDcyODI0In0.u4jOabc6eG2zsqEEX0tP7norF7L-JkaqXJPI2IgGF_E,,"Position: Data Scientists, Data Engineers & Analytics Professionals – Talent Pool (Ongoing Search) Remote working policy: 100% remote possible, full-time Employment type: Freelancer/ Contract or Employee Duration: 12 months About us: We are a specialist technical recruitment agency constantly looking for strong strong Data talent for exciting opportunities. We partner with global enterprise companies, USA-based organisations, and EU clients that frequently offer remote, hybrid, and onsite roles…",https://www.adzuna.de/details/5738072824?utm_medium=api&utm_source=a4bcf954,2026-05-22T23:15:05Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",0,"Data Science, Analytics & Data Engineer (Remote, Ongoing Search, Talent Pool)",,,,contract
"{'display_name': 'Mitte, Ludwigshafen am Rhein', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",4571173892,8.43196,"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDU3MTE3Mzg5MiIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.Q40IwsAENpO5va9qDebg1sqO1OmNoAYH3f35b-UqN2s,49.47766,"WILLKOMMEN IM TEAM Wir sind die globale Inhouse Managementberatung der BASF. Unser Schwerpunkt liegt auf strategischen Projekten, mit denen wir wirkungsvoll Veränderungsprozesse vorantreiben. Dabei reicht unser Themenspektrum von Wachstums-, Organisationsentwicklungs- und Effizienzprojekten bis hin zu Akquisitionen und Devestitionen. Wir leben einen starken Teamspirit und fördern aktiv die Karriereentwicklung innerhalb der BASF. AUFGABEN Zum nächstmöglichen Zeitpunkt sind Sie für einen Zeitraum…",https://www.adzuna.de/details/4571173892?utm_medium=api&utm_source=a4bcf954,2024-02-16T11:00:56Z,Adzuna::API::Response::Job,"{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}",0,Praktikum Management Consulting im Bereich Data Science / Data Analytics (m/w/d),,,,contract
"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",5802941895,11.555737,"{'display_name': 'Driven Solution GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkg0VnIwcWw4UkdjZktZZV9jSXB2QSIsImkiOiI1ODAyOTQxODk1In0.ElJg0NgyAp4cSAij0pSl3OLwhsKia8OMb_FUafQc80M,48.137418,"Bringen Sie Ihre Karriere ins Rollen! Erfolg braucht Partnerschaft. Das ist unsere Überzeugung und unser Motto: engineering based on partnership. Als Partner beraten wir Sie vom Eingang Ihrer Bewerbung über die Auswahl geeigneter Einstiegsmöglichkeiten bis zur gezielten Karriereplanung – immer im Fokus unsere gemeinsamen Ziele: Weiterentwicklung, Wachstum und Spaß bei der Arbeit. Als Dienstleister für Mobilitätslösungen arbeiten wir mit vielen namhaften Unternehmen in ganz Deutschland zusammen,…",https://www.adzuna.de/details/5802941895?utm_medium=api&utm_source=a4bcf954,2026-07-16T15:58:24Z,Adzuna::API::Response::Job,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Projektmanager – Data Analytics / Data Science (m/w/d),,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], 'display_name': 'Münster, Nordrhein-Westfalen'}",5837614632,7.621504,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'APRIORI – BUSINESS SOLUTIONS AG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNzYxNDYzMiIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.2GXSy2lxC6_4gdw1qlWtS8KpZMt5x85puctNmb2PlFI,51.955292,"Erfolgreich, expansiv und technologisch am Puls der Zeit: Unser Mandant ist ein Top-Player im Handelssegment mit Sitz in der Region Münster . Hier erwartet Sie die Stabilität eines Marktführers gepaart mit dem Innovationsgeist eines Tech-Pioneers, um die digitale Transformation im internationalen Handel zu gestalten. Die Position „Specialist Data Science (m/w/d) für moderne Handelslösungen“ ist zum nächstmöglichen Zeitpunkt im Rahmen einer unbefristeten Festanstellung für den Standort in der Re…",https://www.adzuna.de/details/5837614632?utm_medium=api&utm_source=a4bcf954,2026-08-12T04:22:35Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Specialist Data Science (m/w/d) für moderne Handelslösungen,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], 'display_name': 'Münster, Nordrhein-Westfalen'}",5837614637,7.621504,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'APRIORI – BUSINESS SOLUTIONS AG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNzYxNDYzNyIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.HYXm695qnxapa_xDKLaQE2WJxnS4w8L-nRqsJXYBHmo,51.955292,"Erfolgreich, expansiv und technologisch am Puls der Zeit: Unser Mandant ist ein Top-Player im Handelssegment mit Sitz in der Region Münster . Hier erwartet Sie die Stabilität eines Marktführers gepaart mit dem Innovationsgeist eines Tech-Pioneers, um die digitale Transformation im internationalen Handel zu gestalten. Die Position „Specialist Data Science & KI-Innovation (m/w/d)“ ist zum nächstmöglichen Zeitpunkt im Rahmen einer unbefristeten Festanstellung für den Standort in der Region Münster…",https://www.adzuna.de/details/5837614637?utm_medium=api&utm_source=a4bcf954,2026-08-12T04:22:35Z,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Specialist Data Science & KI-Innovation (m/w/d),full_time,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe, Karlsruhe (Kreis)'}",5843126998,8.412378,"{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzEyNjk5OCIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.6n0Ryxe56TMbC1v4N1EBFzR1ZkL4qA5_SbNznIjZLSs,49.001249,Wir sind der Digitalisierungspartner in der genossenschaftlichen FinanzGruppe und vereinen jahrzehntelanges Expertenwissen in Banking und Informationstechnologie. Die speziell auf Banken zugeschnittenen IT-Lösungen und Leistungen reichen vom Rechenzentrumsbetrieb über das Bankverfahren von Atruvia bis hin zur App-Entwicklung. Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß. Gestalte die Zukunft mit KI – Starte dein Duales Studi…,https://www.adzuna.de/details/5843126998?utm_medium=api&utm_source=a4bcf954,2026-08-15T16:07:13Z,Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Duales Studium Data Science & Künstliche Intelligenz B.Sc.,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Bad Cannstatt'], 'display_name': 'Bad Cannstatt, Stuttgart'}",5803389736,9.21546,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Digital MoveS GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzM4OTczNiIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.t7Ux1o2a0zWcxyYfaav1Ea_EfgXi0q2VAPGA2lJP-ME,48.80499,"Deine Aufgaben: Leitung und Steuerung von komplexen KI‑ und Data‑Science‑Projekten – von der ersten Idee bis zum produktiven Einsatz Analyse fachlicher Anforderungen und Übersetzung von Business‑Fragestellungen in tragfähige, wertschöpfende KI‑Use‑Cases Konzeption und Umsetzung moderner KI‑Architekturen (z. B. LLM‑Integration, RAG‑Systeme, Agentic‑AI‑Ansätze) Verantwortung für PoCs, Experiment‑Phasen sowie die Skalierung und Weiterentwicklung produktiver KI‑Lösungen Sicherstellung eines struktu…",https://www.adzuna.de/details/5803389736?utm_medium=api&utm_source=a4bcf954,2026-07-16T18:53:06Z,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,IT‑Consultant KI & Data Science (m/w/d),full_time,,,permanent
