company,latitude,created,longitude,__CLASS__,salary_is_predicted,location,title,redirect_url,id,description,category,adref,contract_time,contract_type,salary_min,salary_max
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",48.720071,2026-05-23T11:51:14Z,9.026231,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen'], 'display_name': 'Sindelfingen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",Student*in für Masterarbeit Entwicklung App im QM-Umfeld auf Basis von Microsoft 365,https://www.adzuna.de/land/ad/5738660583?se=xEzz1ilY8RGoLJlQ38VSxQ&utm_medium=api&utm_source=a4bcf954&v=0D7AEFB83FF2E9BCFC0BDF94A339AC04880CB61A,5738660583,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODY2MDU4MyIsInMiOiJ4RXp6MWlsWThSR29MSmxRMzhWU3hRIn0.cNnotJlu4X1kVTe8CWsJfqYG3SJn3Qc2OM-Z9S8ds_s,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IU Internationale Hochschule'}",50.773914,2026-05-08T16:48:38Z,6.089788,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Aachen, Aachen (Kreis)', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Aachen']}",Dozent Psychologie Angewandte Datenanalyse (m/w/d),https://www.adzuna.de/land/ad/5723061103?se=xEzz1ilY8RGoLJlQ38VSxQ&utm_medium=api&utm_source=a4bcf954&v=FB00D28AD0BEC4B7C1F8D0AA5756804057A21237,5723061103,"IU INTERNATIONALE HOCHSCHULE – MyStudium – Weil Lehre nicht nur ein Job ist, sondern ein Statement. Du willst nicht nur lehren, sondern auch etwas bewegen? Dann starte an Deutschlands größter Hochschule und gestalte mit uns die Lehre der Zukunft – in einem Umfeld, das deine beruflichen und persönlichen Bedürfnisse in den Mittelpunkt stellt. Erweitere unsere akademische Welt deutschlandweit als freiberufliche:r Dozent:in auf Honorarbasis im MyStudium mit 18 Unterrichtseinheiten ab dem 01.07.2026…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzA2MTEwMyIsInMiOiJ4RXp6MWlsWThSR29MSmxRMzhWU3hRIn0.RtZt2OlZ0j4skf3FdkLtz49YboD-G-l9vIGsb8nqxGw,,,,
"{'display_name': 'Timocom GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",51.22442,2026-05-21T00:23:35Z,6.9116,Adzuna::API::Response::Job,0,"{'display_name': 'Erkrath, Düsseldorf', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Erkrath']}",Werkstudent Data Science (m/w/d),https://www.adzuna.de/details/5735647832?utm_medium=api&utm_source=a4bcf954,5735647832,"Stellenbeschreibung Als Werkstudent (m/w/d) im Bereich Data Science bekommst du spannende Einblicke in die Welt der Datenanalyse und des maschinellen Lernens. Du wirst uns bei administrativen und organisatorischen Aufgaben unterstützen und bekommst die Chance, Verantwortung zu übernehmen. Je nach Wohnort arbeitest du entweder zweimal pro Woche gemeinsam mit deinem Team im Headquarter in Erkrath oder du hast die Möglichkeit, bis zu 100 % remote zu arbeiten. Du unterstützt aktiv bei Data Science-…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTY0NzgzMiIsInMiOiJ4RXp6MWlsWThSR29MSmxRMzhWU3hRIn0.mM3nb5Ew5zNqkY29mQmgRx7rqypCT4iB4x_8NSLbX_Y,,,,
"{'display_name': 'SLK-Kliniken Heilbronn GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",49.142335,2026-05-22T16:52:58Z,9.209895,Adzuna::API::Response::Job,0,"{'display_name': 'Heilbronn, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn']}",Programmleitung KI Transformation (m/w/d),https://www.adzuna.de/land/ad/5737719176?se=xEzz1ilY8RGoLJlQ38VSxQ&utm_medium=api&utm_source=a4bcf954&v=DBE17F7A8B598A335E8023F87E25B0D2A2F96286,5737719176,"Ihre Arbeit macht den Unterschied! Ob als Arzt oder Ärztin, in der Pflege, IT, Technik, Logistik, Verwaltung oder im Service - bei den SLK-Kliniken Heilbronn ist jede Aufgabe wichtig, damit wir Leben retten und die Menschen der Region optimal versorgen können. Mit rund 5.900 engagierten Kollegen im SLK-Verbund sichern wir die kompetente Erst- und Grundversorgung bei Notfällen und bieten gleichzeitig Spitzenmedizin auf universitärem Niveau. Gemeinsam schaffen wir eine Gesundheitsversorgung, die …","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzcxOTE3NiIsInMiOiJ4RXp6MWlsWThSR29MSmxRMzhWU3hRIn0.GfX5RjfALsL1k-EqQGvHbrGGHrEXEsRhICg_5d1nqJ4,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Voith GmbH & Co. KGaA'}",49.13436,2026-05-08T04:49:38Z,10.07197,Adzuna::API::Response::Job,0,"{'display_name': 'Crailsheim, Schwäbisch Hall (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Schwäbisch Hall (Kreis)', 'Crailsheim']}",Praktikum im Bereich Digitalisierung in der Produktion,https://www.adzuna.de/land/ad/5722438194?se=xEzz1ilY8RGoLJlQ38VSxQ&utm_medium=api&utm_source=a4bcf954&v=E5BF8FA7F11B2248F880B9FC47C80C49284CAC3C,5722438194,"Aufgaben Profil Wir bieten Über die Voith Group Die Voith Group ist ein weltweit agierender Technologiekonzern. Mit seinem breiten Portfolio aus Anlagen, Produkten, Serviceleistungen und digitalen Anwendungen setzt Voith Maßstäbe in den Märkten Energie, Papier, Rohstoffe und Transport & Automotive. Gegründet 1867 ist Voith heute mit rund 22.000 Mitarbeiterinnen und Mitarbeitern, 5,5 Milliarden Euro Umsatz und Standorten in über 60 Ländern der Welt eines der großen Familienunternehmen Europas. U…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMjQzODE5NCIsInMiOiJ4RXp6MWlsWThSR29MSmxRMzhWU3hRIn0.g76vZ_qRJPZGDOz5O01BqQrX-HzuYQaC7tvIWalE4jY,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Heraeus Quarzglas Bitterfeld GmbH & Co. KG'}",51.62628,2026-05-24T05:07:50Z,12.32768,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Sachsen-Anhalt', 'Anhalt-Bitterfeld (Kreis)', 'Bitterfeld-Wolfen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bitterfeld-Wolfen, Anhalt-Bitterfeld (Kreis)'}",Metrology Systems Expert (m/w/d),https://www.adzuna.de/land/ad/5739385052?se=xEzz1ilY8RGoLJlQ38VSxQ&utm_medium=api&utm_source=a4bcf954&v=BD38B00CE52564D300A97B5D7FE04BD0CD0F3B9D,5739385052,"Displays faltbar machen? Herzen mit Mikro-Teilchen beim Schlagen helfen? Oder Edelmetallen neues Leben einhauchen? Als globale Technologiegruppe in Familienbesitz unterstützen wir unsere Kunden dabei, stets einen Schritt voraus zu sein. Über Heraeus Covantics Wir sind einer der führenden Werkstoffspezialisten für die Herstellung und Verarbeitung von hochreinem Quarzglas und anderen hochwertigen Materialien wie Keramik und neuartigen Kompositen. Mit einem globalen Team von über 2.000 Mitarbeiten…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTM4NTA1MiIsInMiOiJ4RXp6MWlsWThSR29MSmxRMzhWU3hRIn0.nskJ_rgfOrxq0M2T9uIVFdJwgihDYU6j4MhFZpsC38M,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sopra Steria'}",,2026-05-09T17:17:15Z,,Adzuna::API::Response::Job,0,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",Senior Cloud Solution Developer (m/w/d),https://www.adzuna.de/land/ad/5724257723?se=xEzz1ilY8RGoLJlQ38VSxQ&utm_medium=api&utm_source=a4bcf954&v=4ACD7EC53F481251D32476D5D93578913FAC4C8C,5724257723,"Wir sind als eine der führenden europäischen Management- und Technologieberatungen ein echter Tech-Player. Wir sehen uns als Vordenker*innen, handeln und denken strategisch, entwickeln mit unseren Kunden maßgeschneiderte Lösungen, sowie präzise Prozesse und implementieren innovative Technologien. Weltweit sind wir über 50.000 tech-affine und kluge Köpfe – gemeinsam gestalten wir die Zukunft unserer Kunden und die der Gesellschaft. Nutze deine Expertise in unseren Projekten für verschiedene Bran…","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEV6ejFpbFk4UkdvTEpsUTM4VlN4USIsImkiOiI1NzI0MjU3NzIzIn0.06cOLEoot4t8yJIqqAa9MAwtKpWthwOrkimn13RbmOM,,,,
"{'display_name': 'Takko Fashion', '__CLASS__': 'Adzuna::API::Response::Company'}",51.98437,2026-04-26T00:03:52Z,7.7853,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Warendorf (Kreis)', 'Telgte'], 'display_name': 'Telgte, Warendorf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",Specialist Data Science (m/w/d),https://www.adzuna.de/details/5710659292?utm_medium=api&utm_source=a4bcf954,5710659292,Specialist Data Science (m/w/d) für unsere Zentrale in Telgte (bei Münster) Aus Westfalen in die Welt - mit rund 18.000 Kolleginnen und Kollegen und fast 2.000 Stores in 17 Ländern sind wir einer der größten Fashion Discounter in Europa. Unsere internationalen Geschäfte steuern wir aus unserer Zentrale im westfälischen Telgte bei Münster. Takko Fashion steht für aktuelle Trends sowie gute Qualität aus sozial verantwortungsbewusster Produktion – und das zu einem erschwinglichen Preis. Durch unse…,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDY1OTI5MiIsInMiOiJ4RXp6MWlsWThSR29MSmxRMzhWU3hRIn0.rwIpCObu7qIdRqtIdEPd2dA_sWScMoYGt8wTFQVmhMg,full_time,permanent,,
"{'display_name': 'IT-P', '__CLASS__': 'Adzuna::API::Response::Company'}",,2026-05-12T23:01:22Z,,Adzuna::API::Response::Job,0,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",Data Science Specialist (m/w/d),https://www.adzuna.de/details/5727309271?utm_medium=api&utm_source=a4bcf954,5727309271,"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…","{'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMwOTI3MSIsInMiOiJ4RXp6MWlsWThSR29MSmxRMzhWU3hRIn0.QOEXe0ThVFhUXuQCQ3mrSakf-WQprLfiLF7zNV4s9-E,full_time,,,
"{'display_name': 'IT-P GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",52.36489,2025-02-28T14:07:24Z,9.77223,Adzuna::API::Response::Job,0,"{'display_name': 'Bult, Hannover', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult']}",Data Science Specialist (m/w/d),https://www.adzuna.de/details/5067020798?utm_medium=api&utm_source=a4bcf954,5067020798,"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA2NzAyMDc5OCIsInMiOiJ4RXp6MWlsWThSR29MSmxRMzhWU3hRIn0.KWfcK44vtIvP1DqV9Xg0Gq5SPTM29qQDKoVbvJxhkHk,part_time,,,
"{'display_name': 'MWAY DIGITAL', '__CLASS__': 'Adzuna::API::Response::Company'}",48.776198,2026-05-12T22:59:27Z,9.187224,Adzuna::API::Response::Job,0,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",DHBW Data Science & Künstliche Intelligenz – 2027,https://www.adzuna.de/details/5727301322?utm_medium=api&utm_source=a4bcf954,5727301322,"Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMwMTMyMiIsInMiOiJ4RXp6MWlsWThSR29MSmxRMzhWU3hRIn0.dBUtHJTeRxz-k_rMiWzbWA3DucP4uERLeQ4FKo3yaBs,full_time,,,
"{'display_name': 'MWAY DIGITAL GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",48.80499,2026-01-21T06:59:03Z,9.21546,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Bad Cannstatt'], 'display_name': 'Bad Cannstatt, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location'}",DHBW Data Science & Künstliche Intelligenz – 2027,https://www.adzuna.de/details/5593655402?utm_medium=api&utm_source=a4bcf954,5593655402,"Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEV6ejFpbFk4UkdvTEpsUTM4VlN4USIsImkiOiI1NTkzNjU1NDAyIn0.HV1bCRaJ0K00t9-dOunoEG1vAC67bFLxo0cn8bLeTa4,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg'}",53.54167,2026-05-12T23:27:34Z,9.99333,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Hamburg', 'HafenCity'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'HafenCity, Hamburg'}",Praktikum: Data Science (w/m/d),https://www.adzuna.de/details/5727345404?utm_medium=api&utm_source=a4bcf954,5727345404,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …","{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzM0NTQwNCIsInMiOiJ4RXp6MWlsWThSR29MSmxRMzhWU3hRIn0.LifJwTGXCv5mRnXg5EJwNs9um5ibxdPnhrN0dtHt4P4,full_time,,,
"{'display_name': 'Sanofi Group', '__CLASS__': 'Adzuna::API::Response::Company'}",50.129683,2026-03-28T04:24:31Z,8.650578,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location'}",Werkstudent*in IT/Data Sciences - Sommersemesterferien 2026,https://www.adzuna.de/details/5680941542?utm_medium=api&utm_source=a4bcf954,5680941542,"Fu00fcr unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten fu00fcr unseren Bereich IT/Data Sciences Werkstudenten*innen in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tu00e4tigkeit unterstu00fctzen Sie, unter Einhaltung geltender Regularien, bei einfachen Labortu00e4tigkeiten sowie bei administrativen Arbeiten. Sie unterstu00fctzen bei der Datenpflege, indem Sie bei der u00dcberpru00fcfung grou00dfer bio…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEV6ejFpbFk4UkdvTEpsUTM4VlN4USIsImkiOiI1NjgwOTQxNTQyIn0.zsbb3424d2QhlYp9ZCTXDAyTxwugSMHrMMTEPKudU2w,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg DACH'}",53.54167,2023-10-05T13:37:27Z,9.99333,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'HafenCity, Hamburg', 'area': ['Deutschland', 'Hamburg', 'HafenCity']}",Praktikum: Data Science (w/m/d),https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,4352591932,"Wer wir sind Als eine der führenden Beratungen der Medienbranche treibt Highberg DACH (ehemals SCHICKLER) den digitalen Wandel in Medienunternehmen in Deutschland, Österreich und der Schweiz aktiv voran. In der Medienwelt von heute entscheidet Datenkompetenz über Sichtbarkeit, Reichweite und Erfolg. Wer relevant bleiben will, muss Wandel aktiv gestalten – genau deshalb suchen wir dich. Unser Tech Stack: Programmiersprachen: Python, R, JavaScript, SQL ETL / Data-Modeling: dbt, Google Dataflow, P…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEV6ejFpbFk4UkdvTEpsUTM4VlN4USIsImkiOiI0MzUyNTkxOTMyIn0.I6TwjPm42bzx-py7dpTV6BeTpWSwyV3EPCYO29S6BZs,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'applike group'}",53.557429,2025-10-06T13:46:18Z,9.987297,Adzuna::API::Response::Job,0,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",Data Science Director (f/m/d),https://www.adzuna.de/details/5433885165?utm_medium=api&utm_source=a4bcf954,5433885165,"adjoe is a leading mobile ad platform developing cutting-edge advertising and monetization solutions that take its app partners’ business to the next level. Part of the applike group ecosystem, adjoe is home to an advanced tech stack , powerful financial backing from Bertelsmann, and a highly motivated workforce to be reckoned with. Meet Your Team: Programmatic Data Science Did you know that in-app ads are sold in a real-time auction before they get rendered in thousands of mobile apps? Dozens …","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQzMzg4NTE2NSIsInMiOiJ4RXp6MWlsWThSR29MSmxRMzhWU3hRIn0.Ih8-dotUp0_tAb21UXEngiOrf9vudBgPVcF7uugTpsg,full_time,,,
"{'display_name': 'ENCAVIS', '__CLASS__': 'Adzuna::API::Response::Company'}",53.54883,2026-05-01T22:59:27Z,9.9477,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Hamburg', 'Altona-Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altona-Altstadt, Hamburg'}",Berufsbegleitendes Studium - Data Science & Artificial Intelligence,https://www.adzuna.de/details/5716224020?utm_medium=api&utm_source=a4bcf954,5716224020,"Auf was wir bei ENCAVIS setzen? Die Sonne. Den Wind. Und auf dich. Willkommen in der Welt von Encavis! Bei uns dreht sich alles um die Kraft der Sonne, des Windes und der konzernweit über 400 Menschen, die gemeinsam das Energiesystem der Zukunft gestalten, um eine nachhaltige Energieversorgung für zukünftige Generationen sicherzustellen. Die ENCAVIS Management GmbH & Co. KG ist die Holding der ENCAVIS GmbH, einem der führenden Stromerzeuger aus Erneuerbaren Energien in Europa. Wir betreiben ein…","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEV6ejFpbFk4UkdvTEpsUTM4VlN4USIsImkiOiI1NzE2MjI0MDIwIn0.wMU0ea02mULlzdnAutByeCWQIwAX9WYuuXua4Nd5r9A,part_time,,,
"{'display_name': 'Skopos Group', '__CLASS__': 'Adzuna::API::Response::Company'}",50.87096,2026-05-12T23:10:06Z,6.86811,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], 'display_name': 'Hürth, Rhein-Erft-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}",Praktikant (m/w/d) Data Science,https://www.adzuna.de/details/5727325045?utm_medium=api&utm_source=a4bcf954,5727325045,"Das sind wir Daten sind für Dich nicht gleich Daten? Du liebst es, Daten zu analysieren und interaktiv aufzubereiten. Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company - immer erfolgsorientiert. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 140 Mitarbeitende. Begleite unser Wachstum und verstärke ab sofort unser Team in Hürth. Das si…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEV6ejFpbFk4UkdvTEpsUTM4VlN4USIsImkiOiI1NzI3MzI1MDQ1In0.bkll8Xu4Ctk2sF4EFXKc47PEnzgIEzN8RMyBBMzhyg0,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",52.507706,2026-05-20T18:55:07Z,13.420806,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",Manager Data Science (m/f/d),https://www.adzuna.de/details/5735276905?utm_medium=api&utm_source=a4bcf954,5735276905,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Help businesses make informed decisions and drive growth by transforming raw data into actionable insights. Ready to boost your personal development in data science, analytics, and AI? Become a pioneer of the digital transformation and support us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving co…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI3NjkwNSIsInMiOiJ4RXp6MWlsWThSR29MSmxRMzhWU3hRIn0.jmTjX2lIYjVYs58TCaWoL8HdT86E1jC5fchWD8_V3bk,,,,
"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",,2026-05-20T18:55:07Z,,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",Manager Data Science (m/f/d),https://www.adzuna.de/details/5735276900?utm_medium=api&utm_source=a4bcf954,5735276900,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Help businesses make informed decisions and drive growth by transforming raw data into actionable insights. Ready to boost your personal development in data science, analytics, and AI? Become a pioneer of the digital transformation and support us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving co…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieEV6ejFpbFk4UkdvTEpsUTM4VlN4USIsImkiOiI1NzM1Mjc2OTAwIn0.KXjGat6uUl49SuLBYkvCkiDNPeygxqLRt4niGKE5JeY,,,,
