company,category,redirect_url,latitude,id,created,location,salary_is_predicted,__CLASS__,description,title,adref,longitude,contract_time,salary_max,salary_min,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsche Sporthochschule Köln'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",https://www.adzuna.de/details/5759536546?utm_medium=api&utm_source=a4bcf954,50.93709,5759536546,2026-06-11T06:48:37Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Braunsfeld'], 'display_name': 'Braunsfeld, Köln'}",0,Adzuna::API::Response::Job,Salary: 28.000 - 45.500 € per year Requirements: Wir suchen eine herausragende Early-Career-Forscherin bzw. einen herausragenden Early-Career-Forscher mit Forschungserfahrung im Bereich Data Science. Sie verfügen über abgeschlossene Hochschulstudien und eine Promotion. Sie bringen geeignete pädagogische bzw. didaktische Fähigkeiten mit. Sie haben relevante internationale Publikationen im Bereich der Professur. Sie verfügen über Erfahrung in der Anwendung und/oder Entwicklung von Machine Learnin…,Junior Professorship Data Science (female/male/diverse),eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0QtM1pMdG84UkdpcFllYS01NDB5ZyIsImkiOiI1NzU5NTM2NTQ2In0.DaJAQrotNq7oyZFoyWjqOfjPBjaNM1qFesH_dXD71OM,6.90048,full_time,45500.0,28000.0,
"{'display_name': 'Wbs Coding School', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'teaching-jobs', 'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5728424143?utm_medium=api&utm_source=a4bcf954,,5728424143,2026-05-13T22:56:09Z,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",0,Adzuna::API::Response::Job,"We’re on a mission to empower individuals to launch successful careers in tech. As our Lead Instructor, you will play a pivotal role in for the learning success of our international students. NOTE: Position open to the residents of Germany , Austria and Spain only. Join WBS CODING SCHOOL, one of Germany's leading tech schools, and help shape the future of tech talent. As Lead Instructor (m/f/d), you are the primary contact person for our students in Data Science an Data Analytics programs at WB…",Lead Instructor: Data Science (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0QtM1pMdG84UkdpcFllYS01NDB5ZyIsImkiOiI1NzI4NDI0MTQzIn0.eOw_XgdVbT6CB2ObNmxiNKEHvuHhr1Qu7BlmaEE6MNo,,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}","{'tag': 'creative-design-jobs', 'label': 'Stellen aus Kreation & Design', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5589698017?utm_medium=api&utm_source=a4bcf954,48.78408,5589698017,2026-01-17T21:24:39Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], 'display_name': 'Oberkochen, Ostalbkreis'}",0,Adzuna::API::Response::Job,"Enabler für kleinere, leistungsfähigere und energieeffizientere Mikrochips Arbeiten, wo das Morgen entsteht. Rund 80 Prozent aller Mikrochips weltweit werden mit ZEISS Technologien gefertigt. Als Herzstück eines jeden elektronisch gesteuerten Systems sind sie aus unserem Alltag nicht mehr wegzudenken – egal ob im Smartphone, im Smart Home oder in Smart Factories. ZEISS ist Technologieführer im Bereich Halbleiterfertigungs-Equipment. Mit hochpräzisen Lithographie-Optiken, Photomasken-Systemen un…",Abschlussarbeit Data Science / Mechanikdesign (m/w/x),eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0QtM1pMdG84UkdpcFllYS01NDB5ZyIsImkiOiI1NTg5Njk4MDE3In0.3Vu6HKRn0kpwfvqcCKakIVf4bfbO1YmS9XTS-6gndcM,10.10558,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'S Rating und Risikosysteme GmbH'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/details/5756733412?utm_medium=api&utm_source=a4bcf954,52.52219,5756733412,2026-06-09T02:41:09Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Mitte'], 'display_name': 'Mitte, Berlin'}",0,Adzuna::API::Response::Job,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und-steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zentr…",Werkstudent (m/w/d) Risikomanagement / Data Science,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0QtM1pMdG84UkdpcFllYS01NDB5ZyIsImkiOiI1NzU2NzMzNDEyIn0.lgB4MH3FR0vOybsLYQ9j6eQj9PtKq0B84KXtxfnjK7I,13.40933,,,,
"{'display_name': 'PMMG Group', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",https://www.adzuna.de/details/5729773195?utm_medium=api&utm_source=a4bcf954,48.16652,5729773195,2026-05-14T23:21:24Z,"{'display_name': 'Schwabing-Freimann, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,Adzuna::API::Response::Job,"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",Werkstudent Process & Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0QtM1pMdG84UkdpcFllYS01NDB5ZyIsImkiOiI1NzI5NzczMTk1In0.-uf3OSPnL5skPdQIdZWA19pEiYbgM7wyWJHZt1GDYD4,11.59038,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nimax'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/details/5727346368?utm_medium=api&utm_source=a4bcf954,48.04792,5727346368,2026-05-12T23:28:53Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech'], 'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)'}",0,Adzuna::API::Response::Job,"Was Dich erwartet Du hast ein Gespür für Daten und willst sehen, wie Deine Analysen echten Mehrwert schaffen? Dann bist Du bei uns genau richtig! Deine Mission: Hilf uns dabei, unsere Kunden datenbasiert besser zu verstehen und daraus konkrete Mehrwerte abzuleiten. Als Werkstudent im Beriech BI & Data Science entwickelst Du mit uns intelligente Analysen, optimierst Prozesse und schaffst die Grundlage für bessere Entscheidungen in Marketing, Beratung und Reporting. Du hast viel zu tun Kundendate…",Werkstudent (m/w/d) BI & Data Science,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0QtM1pMdG84UkdpcFllYS01NDB5ZyIsImkiOiI1NzI3MzQ2MzY4In0.y1pvb2yrCmwFSE6ZBcOzfcdRoFmfWDNbl_lRf0eAwnQ,10.88248,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Process Solutions'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5741497489?utm_medium=api&utm_source=a4bcf954,48.16652,5741497489,2026-05-26T22:48:00Z,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], 'display_name': 'Schwabing-Freimann, München', '__CLASS__': 'Adzuna::API::Response::Location'}",0,Adzuna::API::Response::Job,"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",Werkstudent Process & Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0QtM1pMdG84UkdpcFllYS01NDB5ZyIsImkiOiI1NzQxNDk3NDg5In0.r6DaKrU6kceHFickOMG5banZ37TWOdc7-qVjPelmeeE,11.59038,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Basf France'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}",https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,51.47465,5062249327,2025-02-24T18:13:01Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide']}",0,Adzuna::API::Response::Job,"WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …",Praktikum Data Science in der Digitalisierung (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0QtM1pMdG84UkdpcFllYS01NDB5ZyIsImkiOiI1MDYyMjQ5MzI3In0.82c9PwsUW5u1W4IpdajOg1ggauALFi-t0YGoOLmEbqw,13.86232,,,,contract
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Statista'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",https://www.adzuna.de/details/5470962686?utm_medium=api&utm_source=a4bcf954,52.507706,5470962686,2025-10-30T13:54:30Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",0,Adzuna::API::Response::Job,"At Statista , we’re all about facts and data, for we are the world's leading business data platform. By providing reliable and easy-to-use data as well as various data analytics products and services, we empower people worldwide to make fact-based decisions. Founded in Hamburg in 2007, we have quickly grown into a global company with offices in major cities such as London, New York, Berlin and Tokyo. And we still have a lot of plans. Our constant growth does not only prove our success, but also…",Data Science Consultant - Healthcare (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0QtM1pMdG84UkdpcFllYS01NDB5ZyIsImkiOiI1NDcwOTYyNjg2In0.ll91M3lVKVnQUcVI2dzBAwgcUXVSh50Zf6_g_P5g3ig,13.420806,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SAP'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/details/5548125075?utm_medium=api&utm_source=a4bcf954,52.507706,5548125075,2025-12-19T04:23:46Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",0,Adzuna::API::Response::Job,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging - but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and succee…",Data Science Manager (f/m/d): ABAP Foundation Model,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0QtM1pMdG84UkdpcFllYS01NDB5ZyIsImkiOiI1NTQ4MTI1MDc1In0.Xip6_OjdLhJnFTXdBZqHKC0h8GHX9-MdUg6moiFDBdo,13.420806,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SumUp'}","{'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Buchhaltung & Finanzwesen'}",https://www.adzuna.de/details/5701855523?utm_medium=api&utm_source=a4bcf954,52.507706,5701855523,2026-04-16T22:46:20Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",0,Adzuna::API::Response::Job,"Team description The Risk AI Engineering Squad is a cross-functional team within the Risk & Compliance tribe, responsible for developing cutting-edge data products and ML solutions that power Transaction Monitoring and protect our merchant base from Money Laundering and Financial Crime. We combine automation, AI, and engineering excellence to build innovative products that empower Risk and AML teams to work smarter, faster, and more efficiently. The Senior Data Scientist role is critical to adv…",Senior Data Science/ML Engineer - Financial Crime,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0QtM1pMdG84UkdpcFllYS01NDB5ZyIsImkiOiI1NzAxODU1NTIzIn0.kPn7pODBdk8GDKuMbheCySBs4bmUGSTA19vfvnF9aNY,13.420806,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Buhl Data Service'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",https://www.adzuna.de/details/5727351946?utm_medium=api&utm_source=a4bcf954,49.46856,5727351946,2026-05-12T23:34:14Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neuostheim, Mannheim', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim']}",0,Adzuna::API::Response::Job,"SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen zum Beispiel mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Dabei wählst du für jeden Anwendungsfall die passende Modellarchitektur und kümmerst dich um Training, Evaluation und Optimierung für den praktischen Einsatz. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und opt…",Senior AI / Data Science Engineer (m/w),eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0QtM1pMdG84UkdpcFllYS01NDB5ZyIsImkiOiI1NzI3MzUxOTQ2In0.8rndOrUoilvaw8g8woc3yGJUSdlq1XsKX-OlM2HAODg,8.50014,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nimax'}","{'tag': 'logistics-warehouse-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung'}",https://www.adzuna.de/details/5754849850?utm_medium=api&utm_source=a4bcf954,48.04792,5754849850,2026-06-06T23:02:19Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech']}",0,Adzuna::API::Response::Job,"Du hast viel zu tun Du analysierst über 2,5 Millionen Bestelldaten aus 25 Jahren Onlinehandel Mit Hilfe von Machine Learning bildest Du Kundenkohorten und gewinnst daraus wertvolle Insights Du entwickelst Modelle, um aus dem Kaufverhalten der Vergangenheit zukünftige Kaufentscheidungen zu prognostizieren Deine Ergebnisse bilden die Grundlage für zukünftige Marketing-Kampagnen, z. B. um die richtigen Produkte zur richtigen Zeit zu bewerben Du hast einiges drauf Du stehst kurz vor dem Ende Deines…",Abschlussarbeit Data Science – Machine Learning im E-Commerce,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDg0OTg1MCIsInMiOiJzRC0zWkx0bzhSR2lwWWVhLTU0MHlnIn0.fN0Xs8LUSXcJmX4vTxpR1DUgDbKTWRyfgDhS32hsDN4,10.88248,part_time,,,
"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Einzelhandel', 'tag': 'retail-jobs'}",https://www.adzuna.de/details/5757798484?utm_medium=api&utm_source=a4bcf954,,5757798484,2026-06-10T01:03:14Z,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",0,Adzuna::API::Response::Job,"Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Einkauf mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2027 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund Pr…",Duales Studium Wirtschaftsinformatik - Data Science 2027 in Neckarsulm,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1Nzc5ODQ4NCIsInMiOiJzRC0zWkx0bzhSR2lwWWVhLTU0MHlnIn0.RL2Whtm932w-Lvxt8uyEzV50TSqpK1H5_PKhHNCW1ro,,full_time,23400.0,19800.0,
"{'display_name': 'INFOMOTION GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5752729725?se=RpbnZbto8RGg_uUtxs6wdQ&utm_medium=api&utm_source=a4bcf954&v=BBC8CDC25BA676BE9110BA325FDF4A5A440E9079,,5752729725,2026-06-05T05:10:45Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}",0,Adzuna::API::Response::Job,"INFOMOTION ist die Data Performance Company – mit über 600 Datenenthusiastinnen und -enthusiasten an neun Standorten und mehr als 20 Jahren Erfahrung. Bei uns bringst Du Deine Expertise gezielt ein – und entwickelst sie weiter, gemeinsam mit einem Team, das Wissen teilt, Verantwortung lebt und Zukunft gestaltet. Du möchtest Deine Erfahrung nicht nur vertiefen, sondern auch weitergeben – und mit anderen gemeinsam echte Datenwirkung erzielen? Dann gestalte mit uns die nächste Etappe – persönlich,…",Senior Datenarchitekt (m/w/d) Data & AI Strategie,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUnBiblpidG84UkdnX3VVdHhzNndkUSIsImkiOiI1NzUyNzI5NzI1In0.RYfttjbvmtCEjeXkRdaBu_zu_YX4qVtpiLMgTctfwFk,,,,,
"{'display_name': 'FullStack Talents', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5738072824?utm_medium=api&utm_source=a4bcf954,,5738072824,2026-05-22T23:15:05Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",0,Adzuna::API::Response::Job,"Position: Data Scientists, Data Engineers & Analytics Professionals – Talent Pool (Ongoing Search) Remote working policy: 100% remote possible, full-time Employment type: Freelancer/ Contract or Employee Duration: 12 months About us: We are a specialist technical recruitment agency constantly looking for strong strong Data talent for exciting opportunities. We partner with global enterprise companies, USA-based organisations, and EU clients that frequently offer remote, hybrid, and onsite roles…","Data Science, Analytics & Data Engineer (Remote, Ongoing Search, Talent Pool)",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUnBiblpidG84UkdnX3VVdHhzNndkUSIsImkiOiI1NzM4MDcyODI0In0.w4XMzejcJvbjgr4uU8kjAShj_pLraxRK49g3_CRIpqc,,,,,contract
"{'display_name': 'Bosch Group', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",https://www.adzuna.de/details/5736331904?utm_medium=api&utm_source=a4bcf954,49.898005,5736331904,2026-05-21T12:25:31Z,"{'area': ['Deutschland', 'Bayern', 'Bamberg (Kreis)', 'Bamberg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bamberg, Bamberg (Kreis)'}",0,Adzuna::API::Response::Job,"Stellenbeschreibung Du unterstützt unsere erfahrenen Data Scientists und Machine Learning Engineers bei der Entwicklung von Deep-Learning Algorithmen im Bereich Computer Vision und industrieller Bildverarbeitung. Du bewertest und vergleichst unterschiedliche Methoden (z.B. neuronale Netze, klassische Bildverarbeitung) zur Erkennung und Klassifikation bekannter und unbekannter Defekte auf den im Werk gefertigten Produkten. Du trägst zur Integration dieser SW-Lösung in einen bestehenden Fertigung…",Werkstudent Data Science mit Schwerpunkt Bildverarbeitung (w/m/div.),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUnBiblpidG84UkdnX3VVdHhzNndkUSIsImkiOiI1NzM2MzMxOTA0In0.FHsHLxyAjzLAzOmqhhmGkau9sb67wwl5onSGDE_th5g,10.884888,,,,
"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/4571173892?utm_medium=api&utm_source=a4bcf954,49.47766,4571173892,2024-02-16T11:00:56Z,"{'display_name': 'Mitte, Ludwigshafen am Rhein', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte']}",0,Adzuna::API::Response::Job,"WILLKOMMEN IM TEAM Wir sind die globale Inhouse Managementberatung der BASF. Unser Schwerpunkt liegt auf strategischen Projekten, mit denen wir wirkungsvoll Veränderungsprozesse vorantreiben. Dabei reicht unser Themenspektrum von Wachstums-, Organisationsentwicklungs- und Effizienzprojekten bis hin zu Akquisitionen und Devestitionen. Wir leben einen starken Teamspirit und fördern aktiv die Karriereentwicklung innerhalb der BASF. AUFGABEN Zum nächstmöglichen Zeitpunkt sind Sie für einen Zeitraum…",Praktikum Management Consulting im Bereich Data Science / Data Analytics (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDU3MTE3Mzg5MiIsInMiOiJScGJuWmJ0bzhSR2dfdVV0eHM2d2RRIn0.V88ClqFJR6eMEJ7ZMlKp0Sofgj2Q6FJ_qgFd0jOnaBc,8.43196,,,,contract
"{'display_name': 'Dr. Theiss Naturwaren GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5730424408?se=RpbnZbto8RGg_uUtxs6wdQ&utm_medium=api&utm_source=a4bcf954&v=D49C623DE34E8F70B1A5A47EAD133EDC774FA5BE,49.31944,5730424408,2026-05-15T16:47:31Z,"{'area': ['Deutschland', 'Saarland', 'Saarpfalz-Kreis', 'Homburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Homburg, Saarpfalz-Kreis'}",0,Adzuna::API::Response::Job,"Wir sind ein dynamisches und leistungsstarkes Unternehmen der kosmetischen und pharmazeutischen Industrie. Neben der nach GMP-Richtlinien zertifizierten eigenen Produktion für unsere Gesichts-, Körper-, Haarpflegeprodukte und dekorativen Kosmetik legen wir großen Wert auf unser Qualitätsmerkmal ""Made in Germany"". Jährlich werden unsere innovativen Apothekenprodukte mit Preisen wie ""Beste Neueinführung"" oder ""Top Marke"" ausgezeichnet. Zur Verstärkung unseres IT-Teams suchen wir zum nächstmöglich…",Solution Consultant KI-Plattformen (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMDQyNDQwOCIsInMiOiJScGJuWmJ0bzhSR2dfdVV0eHM2d2RRIn0.5Skd6bRX9PbTCxHtek56CAIjVY2U4Ls0Ul4-TJojswE,7.3341,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Driven Solution GmbH'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5746349262?utm_medium=api&utm_source=a4bcf954,48.18449,5746349262,2026-05-31T10:59:15Z,"{'display_name': 'Allach-Untermenzing, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,Adzuna::API::Response::Job,"Bringen Sie Ihre Karriere ins Rollen! Erfolg braucht Partnerschaft. Das ist unsere Überzeugung und unser Motto: engineering based on partnership. Als Partner beraten wir Sie vom Eingang Ihrer Bewerbung über die Auswahl geeigneter Einstiegsmöglichkeiten bis zur gezielten Karriereplanung – immer im Fokus unsere gemeinsamen Ziele: Weiterentwicklung, Wachstum und Spaß bei der Arbeit. Als Dienstleister für Mobilitätslösungen arbeiten wir mit vielen namhaften Unternehmen in ganz Deutschland zusammen,…",Projektmanager – Data Analytics / Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUnBiblpidG84UkdnX3VVdHhzNndkUSIsImkiOiI1NzQ2MzQ5MjYyIn0.wWiOQguRR4lQxZ-EBcbXM0Oh90wCF_S2jsTfEf41dTc,11.44811,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'WeMatch.'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",https://www.adzuna.de/details/5754856678?utm_medium=api&utm_source=a4bcf954,51.476986,5754856678,2026-06-06T23:18:27Z,"{'display_name': 'Bochum, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bochum']}",0,Adzuna::API::Response::Job,"Senior AI / Data Science Engineer (m/w/d) Aufgabenbereiche Gestaltung und Entwicklung KI-gesteuerter Datenlösungen unter Gewährleistung einer effektiven Datenaufbereitung und -integration. Erstellung und Pflege robuster Datenpipelines sowie Überwachungsmechanismen zur Sicherstellung einer hohen Datenqualität. Implementierung von Backend-Integrationen in Cloud-Umgebungen, insbesondere AWS und GCP. Umsetzung von Software-Engineering-Best-Practices zur Verbesserung der Wartbarkeit von Projekten. E…",Senior AI / Data Science Engineer (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDg1NjY3OCIsInMiOiJScGJuWmJ0bzhSR2dfdVV0eHM2d2RRIn0.NluGcpeey4KHtw-6Qqdyo1yubNBlPXrKfvSow8Nia4A,7.211571,,,,
