location,latitude,description,salary_is_predicted,title,id,redirect_url,__CLASS__,created,longitude,category,company,adref,contract_time,salary_min,salary_max,contract_type
"{'display_name': 'Eschborn, Main-Taunus-Kreis', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], '__CLASS__': 'Adzuna::API::Response::Location'}",,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",0,Senior Consultant Data Science (m/w/d),5366022918,https://www.adzuna.de/details/5366022918?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-23T23:53:07Z,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEItWllZT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI1MzY2MDIyOTE4In0.voAxxRk6NwcB1GVpfuHip6128y3H36PS-cU-e_Ira_o,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Biberach an der Riß'], 'display_name': 'Biberach an der Riß, Biberach (Kreis)'}",48.0962,"Die Stelle Du suchst während Deines Studiums eine spannende Herausforderung in einem international erfolgreichen Unternehmen, das bereits mehrfach als bester Arbeitgeber ausgezeichnet wurde? Du möchtest Dein erworbenes Wissen in der Praxis anwenden, vertiefen und erweitern? Dann bewirb dich jetzt für ein Praktikum in Data Science für Medienentwicklung! Als weltweit führendes Unternehmen für die Herstellung von innovativen Arzneimitteln bieten wir Dir bei Boehringer Ingelheim die Möglichkeit, di…",0,Praktikum - Softwareentwicklung und Data Science für R&D in der Biopharma,5361854144,https://www.adzuna.de/details/5361854144?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-21T12:13:39Z,9.78975,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Boehringer Ingelheim', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEItWllZT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI1MzYxODU0MTQ0In0.iLvk8sdMLCPPJstJYIM1kVPyvDCd4rxw3nBZj0-hg0Q,,,,
"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,"In Deutschland - Berlin | Bonn | Frankfurt/Main | Hamburg | Köln | München Du bist bereit, deine persönliche Entwicklung in den Bereichen Data Science, Analytics und KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierte Entscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdaten in umsetzbare Erkenntnisse verwandeln. Werde Pionier der digitalen Transformation und unterstütze uns als (Senior) Consultant – Data Science. Mehr von uns für dich: Steile Lernkurve: werd…",0,Senior Consultant Data Science (m/w/d),5192887633,https://www.adzuna.de/details/5192887633?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-05-10T21:53:49Z,,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'master-TMS'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5Mjg4NzYzMyIsInMiOiJIQi1aWVlPQjhCR3E5SUJLYnFqbnJBIn0.kayeA1QbCkaKmgSbcurS2Bo_6y8YjNGYOJi8qxqh2Ng,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",,"A Snapshot of Your Day As an Applied Data Science Engineer within the Scalable Core team, you will work at the intersection of data science, software engineering, and AI/ML/GenAI innovation. You'll design and implement intelligent, production-ready solutions for energy management by applying statistical models and building reusable, scalable components for our company-wide AI/ML/GenAI platform. Your contributions will directly enable energy management solutions across cloud, on-premises, and ed…",0,Applied Data Science Engineer (f/m/d),5359450095,https://www.adzuna.de/details/5359450095?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-20T00:08:22Z,,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Siemens Energy', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM1OTQ1MDA5NSIsInMiOiJIQi1aWVlPQjhCR3E5SUJLYnFqbnJBIn0.dYdwXJCdONTD6xybzTiVgHpRBxJzNpnivkgHDNyJsRo,,,,
"{'display_name': 'Hagsfeld, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location'}",49.03084,"Deine Aufgaben Übernimm die Verantwortung für die Organisation, Koordination und Planung komplexer Kundenprojekte, insbesondere in den Bereichen Data Science und AI. Kommuniziere proaktiv mit Kunden und entwickle innovative, AI-basierte Lösungen, um die Zukunft datengetriebener Projekte und Anwendungen mitzugestalten. Leite End-to-End-Prozesse, von der Potenzialanalyse bis zur Implementierung von datengetriebenen Lösungen. Halte Potenzial-Workshops und identifiziere neue Use Cases für die Integ…",0,Senior Data Science Consultant (m/w/d),5254277617,https://www.adzuna.de/details/5254277617?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-06-17T08:40:13Z,8.45882,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'prenode GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEItWllZT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI1MjU0Mjc3NjE3In0.CEKK5v4uYhmxAPI5bjzCy1UzaIHUGyQKvaB7sCvAY8I,full_time,,,
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",,"Deine Aufgaben Übernimm die Verantwortung für die Organisation, Koordination und Planung komplexer Kundenprojekte, insbesondere in den Bereichen Data Science und AI. Kommuniziere proaktiv mit Kunden und entwickle innovative, AI-basierte Lösungen, um die Zukunft datengetriebener Projekte und Anwendungen mitzugestalten. Leite End-to-End-Prozesse, von der Potenzialanalyse bis zur Implementierung von datengetriebenen Lösungen. Halte Potenzial-Workshops und identifiziere neue Use Cases für die Integ…",0,Senior Data Science Consultant (m/w/d),4847425518,https://www.adzuna.de/details/4847425518?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2024-09-01T13:34:45Z,,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'prenode', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg0NzQyNTUxOCIsInMiOiJIQi1aWVlPQjhCR3E5SUJLYnFqbnJBIn0.P4YNwhy3EXjgy80tfNQ36wDHuqBgaUl4T6e5D6KKJMQ,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",,"Über uns Du willst sehen, wie deine Lösungen direkt Management-Entscheidungen beeinflussen und in echten Use Cases Mehrwert schaffen – bei Unternehmen, die du aus dem Alltag kennst? Willkommen bei twomynds. Wir sind ein dedizierter End-to-End Data & AI Service Provider – strategisch, umsetzungsstark und ergebnisorientiert. Unsere Mission: Ambitionierte Unternehmen befähigen, Data & AI in geschäftskritischen Mehrwert zu verwandeln – mit strategischer Klarheit, technischer Exzellenz und unternehm…",0,Data Science & Solutions Consultant (m/w/d),5357594234,https://www.adzuna.de/details/5357594234?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-18T21:58:08Z,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}","{'display_name': 'twomynds', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEItWllZT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI1MzU3NTk0MjM0In0.nrsg40qcQ81HIXN9l-Mx54uRekqp-8W3KeZ1KIFKFJs,,,,
"{'display_name': 'Hagsfeld, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld']}",49.03084,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karlsruhe Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",0,Senior Consultant Data Science (w/m/d),5349762541,https://www.adzuna.de/details/5349762541?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-12T23:33:24Z,8.45882,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEItWllZT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI1MzQ5NzYyNTQxIn0.tayTscrCrVuEU_S_f9EyilxGbvwbIg8NVN5azzoR_7Q,,,,permanent
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], 'display_name': 'Malstatt, Saarbrücken'}",49.253,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Saarbrücken Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe …",0,Senior Consultant Data Science (w/m/d),5349762543,https://www.adzuna.de/details/5349762543?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-12T23:33:24Z,6.96191,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEItWllZT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI1MzQ5NzYyNTQzIn0.vK0dcs3Vqm71tbL73hN7vmgvIdfVMutBABKa-hqOrBE,,,,permanent
"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberstadt, Mainz'}",49.99512,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten …",0,Senior Consultant Data Science (w/m/d),5349910458,https://www.adzuna.de/details/5349910458?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-13T01:46:48Z,8.26743,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0OTkxMDQ1OCIsInMiOiJIQi1aWVlPQjhCR3E5SUJLYnFqbnJBIn0.RiS6Vw8gEACVhq2F7R_-XfoOkTYUAzIQrVp65DyQUEg,,,,permanent
"{'display_name': 'Neuostheim, Mannheim', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim']}",49.46856,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Dat…",0,Senior Consultant Data Science (w/m/d),5349910521,https://www.adzuna.de/details/5349910521?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-13T01:46:49Z,8.50014,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0OTkxMDUyMSIsInMiOiJIQi1aWVlPQjhCR3E5SUJLYnFqbnJBIn0.jwDsCJO4EMt4lALc7vkWAsHbNAGdDepThH_LVCKcRyY,,,,permanent
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], 'display_name': 'Mitte, Stuttgart'}",48.77713,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Stuttgart Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",0,Senior Consultant Data Science (w/m/d),5349762545,https://www.adzuna.de/details/5349762545?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-12T23:33:24Z,9.18071,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEItWllZT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI1MzQ5NzYyNTQ1In0.TWY00Gk7V3L9G9w6cBSkf56qR-bR65PJpo9L8XAERgM,,,,permanent
"{'display_name': 'Moabit, Berlin', 'area': ['Deutschland', 'Berlin', 'Moabit'], '__CLASS__': 'Adzuna::API::Response::Location'}",52.5259,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Berlin Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten…",0,Senior Consultant Data Science (w/m/d),5349762552,https://www.adzuna.de/details/5349762552?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-12T23:33:24Z,13.35662,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEItWllZT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI1MzQ5NzYyNTUyIn0.CrU0THKu4SDjiYGEtBHdPCC6K0KzQA892qWzB4F9Boo,,,,permanent
"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten auf, m…",0,Senior Consultant Data Science (w/m/d),5349762564,https://www.adzuna.de/details/5349762564?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-12T23:33:24Z,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEItWllZT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI1MzQ5NzYyNTY0In0.B3_rwr5xzXoEfFkz9VZ_jCKtTJ1sBGHf80ShKB2APT8,,,,permanent
"{'display_name': 'Flughafen, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], '__CLASS__': 'Adzuna::API::Response::Location'}",50.05078,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Frankfurt Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",0,Senior Consultant Data Science (w/m/d),5351436719,https://www.adzuna.de/details/5351436719?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-13T23:41:51Z,8.56413,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEItWllZT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI1MzUxNDM2NzE5In0.SPLW5W5vTwTmcqQIiG45CGHsllnu2l4bK3yZvIm_Wpk,,,,permanent
"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ulm'}",48.36497,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten au…",0,Senior Consultant Data Science (w/m/d),5353159838,https://www.adzuna.de/details/5353159838?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-15T01:51:38Z,8.29909,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM1MzE1OTgzOCIsInMiOiJVdm5tWW9PQjhCR3E5SUJLYnFqbnJBIn0.OxdYjeaufw5AnnI-ldkt93arJrF3d0BE77Hxu7DDNdI,,,,permanent
"{'display_name': 'Emden, Niedersachsen', 'area': ['Deutschland', 'Niedersachsen', 'Emden'], '__CLASS__': 'Adzuna::API::Response::Location'}",53.364317,"Bodenständig, friesisch, authentisch - und in einer Spitzenposition, wenn es um zukunftsweisende Innovationen geht: Die Hochschule Emden/​Leer ist Impulsgeberin für die Region. An der Hochschule Emden/Leer, die sich als innovative, richtungs weisende Zukunftshochschule versteht , ist im Fachbereich Technik in der Abteilung Elektrotechnik und Informatik am Campus Emden zum nächstmöglichen Zeitpunkt folgende Professur der BesGr. W 2 zu besetzen: Professur (m/w/d) für Data Science und Programmieru…",0,Professur (m/w/d) für Data Science und Programmierung,5357258074,https://www.adzuna.de/details/5357258074?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-18T13:38:53Z,7.197297,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hochschule Emden/Leer'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXZubVlvT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI1MzU3MjU4MDc0In0.CQvwBWCFOqtrYKjS7Hoq9J7UzdMBYOZfBUiEyQns3Bc,full_time,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Pützchen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pützchen, Bonn'}",50.75024,"Deine Aufgaben Du willst nicht länger in der Jupyter-Notebooks-Blase bleiben? Sondern dabei sein, wenn deine Analysen und ML-Algorithmen ihre Wirkung produktiv entfalten? Bei uns hast du die Chance: Als Expert:in für Data Science schaffst du mit deinem Team Lösungen, die ihr bis zum Go-Live umsetzt – und noch viel weiter. Du entwickelst und operationalisierst bei unseren Kunden Data Science-Lösungen, die u. a. mehr Transparenz in Prozessen der Unternehmens- und Produktionsplanung schaffen sowie…",0,Senior Data Science Consultant (m/w/d),4945612869,https://www.adzuna.de/details/4945612869?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2024-11-20T18:37:51Z,7.15283,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Comma Soft AG'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXZubVlvT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI0OTQ1NjEyODY5In0.ZPdneH1Fp8VarUI-hRNTLPOK6P2gM5k_d1rjZg5Xk4Q,full_time,,,
"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,"Deine Aufgaben Du willst nicht länger in der Jupyter-Notebooks-Blase bleiben? Sondern dabei sein, wenn deine Analysen und ML-Algorithmen ihre Wirkung produktiv entfalten? Bei uns hast du die Chance: Als Expert:in für Data Science schaffst du mit deinem Team Lösungen, die ihr bis zum Go-Live umsetzt – und noch viel weiter. Du entwickelst und operationalisierst bei unseren Kunden Data Science-Lösungen, die u. a. mehr Transparenz in Prozessen der Unternehmens- und Produktionsplanung schaffen sowie…",0,Senior Data Science Consultant (m/w/d),4801214232,https://www.adzuna.de/details/4801214232?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2024-07-30T22:44:31Z,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}","{'display_name': 'Comma Soft AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgwMTIxNDIzMiIsInMiOiJVdm5tWW9PQjhCR3E5SUJLYnFqbnJBIn0.aUBqqooV43nnqf3vvjbzhXEPbC4j4KlXLRDMiQjLoRI,full_time,,,
"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Langenhagen, Region Hannover (Kreis)'}",52.44731,"Kennziffer – WS HAN MVOS UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht dich: Werkstudent Data Science - Business Analytics (all genders) Code - WS HAN MVOS STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unte…",0,Werkstudent Data Science - Business Analytics (all genders),5202238384,https://www.adzuna.de/details/5202238384?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-05-16T20:02:18Z,9.73965,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'MTU Aero Engines', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXZubVlvT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI1MjAyMjM4Mzg0In0.twYitV-GNN_gmXpi45ach7cPShsZTfSuIld07jOswsI,,,,
"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schulenkamp, Langenhagen'}",52.46704,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science - Business Analytics (all genders) STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unterstützung bei der Dokumentation von Abläuf…",0,Werkstudent Data Science - Business Analytics (all genders),4931314072,https://www.adzuna.de/details/4931314072?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2024-11-08T12:49:30Z,9.70266,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Maintenance Hannover'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXZubVlvT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI0OTMxMzE0MDcyIn0.u0LzMv21lZAu4xuxd4qbX8F5R9sLgZP_NTk4FmZV8Ko,part_time,,,
