longitude,created,adref,category,company,location,title,description,redirect_url,latitude,id,__CLASS__,salary_is_predicted,contract_time,contract_type,salary_max,salary_min
6.969972,2025-12-02T04:12:40Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUE3Z213ZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTIzNDUwNzgwIn0.LzHzlkMCEtMrpNtkzXDeEbpajmmmfTytitoqdvnY0UE,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",{'__CLASS__': 'Adzuna::API::Response::Company'},"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",Mathematiker / Data Science (w/m/div.),"Der Verband der Privaten Krankenversicherung e.V. gehört zu den Spitzenverbänden der deutschen Wirtschaft und vertritt die Interessen der Privaten Krankenversicherung und seiner Mitgliedsunternehmen. Wir sind im Geschäftsbereich Mathematik/Statistik zuständig für die Erstellung und Auswertung von Statistiken und die Kalkulation von Branchentarifen für die private Kranken- und Pflegeversicherung. Mit Hilfe der erhobenen Daten analysieren wir die Entwicklung der Branche , zeigen Ursachen für die …",https://www.adzuna.de/details/5523450780?utm_medium=api&utm_source=a4bcf954,50.940164,5523450780,Adzuna::API::Response::Job,0,full_time,,,
6.95684,2025-12-01T20:34:49Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUE3Z213ZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTIyNDE0MzMxIn0.Wf78L09T-BIJjIW_BnzhfMtkfC0AToetLwbXjHEMI6A,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PKV Verband der Privaten Krankenversicherung e. V.'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Altstadt-Nord'], 'display_name': 'Altstadt-Nord, Köln', '__CLASS__': 'Adzuna::API::Response::Location'}",Mathematiker / Data Science (w/m/div.),"Der Verband der Privaten Krankenversicherung e.V. gehört zu den Spitzenverbänden der deutschen Wirtschaft und vertritt die Interessen der Privaten Krankenversicherung und seiner Mitgliedsunternehmen. Wir sind im Geschäftsbereich Mathematik/Statistik zuständig für die Erstellung und Auswertung von Statistiken und die Kalkulation von Branchentarifen für die private Kranken- und Pflegeversicherung. Mit Hilfe der erhobenen Daten analysieren wir dieEntwicklung der Branche, zeigen Ursachen für die je…",https://www.adzuna.de/details/5522414331?utm_medium=api&utm_source=a4bcf954,50.93917,5522414331,Adzuna::API::Response::Job,0,,,,
13.420806,2025-12-14T21:12:28Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0MjQzMjQ0MyIsInMiOiJVQTdnbXdmcThCRy1lNVRrUXNYYW9BIn0.wCcwQ6pYfdwYbScceZCAmnwEMyp5f4sjM9mebe_U5jI,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Billie'}","{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",Data Science Manager (w/m/d),"We are Billie, the leading provider of Buy Now, Pay Later (BNPL) payment methods for businesses, offering B2B companies innovative digital payment services and modern checkout solutions. We are to create a new standard for business payments and have made it our mission to simplify the purchasing experience for all businesses making it a tool for growth. Our solutions are based on proprietary, machine-learning-supported risk models, fully digitized processes and a highly scalable tech platform. …",https://www.adzuna.de/details/5542432443?utm_medium=api&utm_source=a4bcf954,52.507706,5542432443,Adzuna::API::Response::Job,0,full_time,,,
13.46308,2025-12-26T14:08:58Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NjMxNzQxMSIsInMiOiJVQTdnbXdmcThCRy1lNVRrUXNYYW9BIn0.-nNP0jA6GOf_SwT36T2KqdBj_VQPNYfZR4bZugiJ-mA,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'IU Internationale Hochschule', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Friedrichshain'], 'display_name': 'Friedrichshain, Berlin'}",Lecturer - Data Science (m/f/d),"IU INTERNATIONAL UNIVERSITY - MyStudium - Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a lecturer in MyStudium with 48 teaching units starting on 01.04.2026. You teach fundamental knowledge with high practical r…",https://www.adzuna.de/details/5556317411?utm_medium=api&utm_source=a4bcf954,52.51734,5556317411,Adzuna::API::Response::Job,0,,,,
13.46308,2025-12-16T21:12:56Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUE3Z213ZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTQ0ODU5NTcxIn0.4KlHizZzpSazRYMBjK0-YsOgwpbcGoUYUE5ncy08cGw,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'IU Internationale Hochschule', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Friedrichshain, Berlin', 'area': ['Deutschland', 'Berlin', 'Friedrichshain'], '__CLASS__': 'Adzuna::API::Response::Location'}",Lecturer - Data Science (m/f/d),"IU INTERNATIONAL UNIVERSITY - MyStudium - Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a lecturer in MyStudium with 48 teaching units starting on 01.04.2026. Lecturer Artificial Intelligence Inference and Causal…",https://www.adzuna.de/details/5544859571?utm_medium=api&utm_source=a4bcf954,52.51734,5544859571,Adzuna::API::Response::Job,0,,,,
6.95684,2025-12-17T13:08:10Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUE3Z213ZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTQ1NTc0NzU3In0.uoFp-gBluYLVhJRvZb6P4PMYvi9Z2MclEQMZp1oNEBE,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IU Internationale Hochschule'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Nord, Köln', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Altstadt-Nord']}",Professorship - Data Science (m/f/d),"IU International University - Dual Studies Rethinking education. Sharing knowledge. The education of the future cannot be shaped using the teaching methods of the past. Sometimes, breaking away from established ways of thinking is essential in order to create something new. This mindset - along with a passion for change - is at the heart of what we do. Through innovative and future-oriented teaching and research, we inspire the next generation of professionals and leaders. By joining Germany’s …",https://www.adzuna.de/details/5545574757?utm_medium=api&utm_source=a4bcf954,50.93917,5545574757,Adzuna::API::Response::Job,0,,,,
,2025-12-26T21:24:10Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NjkyMDA3MSIsInMiOiJVQTdnbXdmcThCRy1lNVRrUXNYYW9BIn0.H4IvQa7PUZNMDx2_FYP7honQBJ4NdxzE07ZUtO8hT4U,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","{'display_name': 'Nexi Group', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",Graduate Program Data Science & Analytics - Germany,"Description Are you looking to kick off your career journey? Do you like the idea of joining the European PayTech? If so, you are at the right place! Our Graduate Program offers you the chance to create your unique career path within our diverse international team, operating in more than 25 countries. Rotate among different departments, learn from experienced professionals, and make a difference by working on real business cases. About the Program Our Graduate Program is more than a learning pa…",https://www.adzuna.de/details/5556920071?utm_medium=api&utm_source=a4bcf954,,5556920071,Adzuna::API::Response::Job,0,full_time,,,
9.22208,2026-01-02T20:58:32Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NTIwODc3MSIsInMiOiJVQTdnbXdmcThCRy1lNVRrUXNYYW9BIn0.7zAqUUQwns6CB-JG9Pj8BuxQ17wayAxVM36_swepXjk,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen'], 'display_name': 'Böckingen, Heilbronn', '__CLASS__': 'Adzuna::API::Response::Location'}",Praktikant Data Science (m/w/d),"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Das erwartet dich bei uns Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Proje…",https://www.adzuna.de/details/5565208771?utm_medium=api&utm_source=a4bcf954,49.1416,5565208771,Adzuna::API::Response::Job,0,,,,
,2025-11-20T17:58:37Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzODE3NCIsInMiOiJVQTdnbXdmcThCRy1lNVRrUXNYYW9BIn0.fequLwMuv1KMTwguzWzi5uNW4EfNQjcU_BGpxIoTkZs,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Praktikum Data Science / Data Analytics & BI (w/m/d),"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwandel…",https://www.adzuna.de/details/5505338174?utm_medium=api&utm_source=a4bcf954,,5505338174,Adzuna::API::Response::Job,0,,contract,,
6.96735,2025-12-13T01:16:56Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUE3Z213ZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTQwNDc5MzMwIn0.h5qjOtQB0AUiPCPW9KaG1GM9KTOR2YVpCLdvMpwdjN8,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altendorf, Essen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf']}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",https://www.adzuna.de/details/5540479330?utm_medium=api&utm_source=a4bcf954,51.46121,5540479330,Adzuna::API::Response::Job,0,,,,
9.98553,2025-12-13T01:16:56Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0MDQ3OTMwMyIsInMiOiJVQTdnbXdmcThCRy1lNVRrUXNYYW9BIn0.2KJ1g466DPAuBKaJnCHz5BrePZy5XL-TRUxQMKN91lE,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}","{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Neustadt'], 'display_name': 'Neustadt, Hamburg'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",https://www.adzuna.de/details/5540479303?utm_medium=api&utm_source=a4bcf954,53.55197,5540479303,Adzuna::API::Response::Job,0,,,,
11.56907,2025-12-13T01:16:56Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUE3Z213ZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTQwNDc5MzA4In0.ntb-ApqJUm4-szzEqdtWuEsr3goMjgUtzP7Ob7ZYwd8,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}","{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], '__CLASS__': 'Adzuna::API::Response::Location'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",https://www.adzuna.de/details/5540479308?utm_medium=api&utm_source=a4bcf954,48.14093,5540479308,Adzuna::API::Response::Job,0,,,,
13.38475,2025-12-13T01:16:56Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0MDQ3OTI4OSIsInMiOiJVQTdnbXdmcThCRy1lNVRrUXNYYW9BIn0.4nfg2NtTye0EZkkLCYVIWimmxv4v3iGKfTzEhbOzLls,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}","{'area': ['Deutschland', 'Berlin', 'Mitte'], 'display_name': 'Mitte, Berlin', '__CLASS__': 'Adzuna::API::Response::Location'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",https://www.adzuna.de/details/5540479289?utm_medium=api&utm_source=a4bcf954,52.51551,5540479289,Adzuna::API::Response::Job,0,,,,
8.56413,2025-11-20T17:58:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgxOCIsInMiOiI2aDhHblFmcThCRy1lNVRrUXNYYW9BIn0.sCpSg11vTQbFKyqYgZU-UTo_ZRRsRlqT1Rzpgw9q7RU,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], 'display_name': 'Flughafen, Frankfurt am Main'}",Praktikum Data Science / Data Analytics & BI (w/m/d),"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Frankfurt Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",https://www.adzuna.de/details/5505336818?utm_medium=api&utm_source=a4bcf954,50.05078,5505336818,Adzuna::API::Response::Job,0,,contract,,
6.96191,2025-11-20T17:58:31Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNmg4R25RZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTA1MzM2ODI5In0.YQvKHdSPO9zXaKditLCmO_290CVf9Pm-bcMdksKagfk,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], 'display_name': 'Malstatt, Saarbrücken', '__CLASS__': 'Adzuna::API::Response::Location'}",Praktikum Data Science / Data Analytics & BI (w/m/d),"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Saarbrücken Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Da…",https://www.adzuna.de/details/5505336829?utm_medium=api&utm_source=a4bcf954,49.253,5505336829,Adzuna::API::Response::Job,0,,contract,,
8.50014,2025-11-20T17:58:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyMCIsInMiOiI2aDhHblFmcThCRy1lNVRrUXNYYW9BIn0.07fHr-oINn_fdz2qPOIXD9bqyropRQEjnN00T74ybRQ,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], 'display_name': 'Neuostheim, Mannheim'}",Praktikum Data Science / Data Analytics & BI (w/m/d),"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Mannheim Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data …",https://www.adzuna.de/details/5505336820?utm_medium=api&utm_source=a4bcf954,49.46856,5505336820,Adzuna::API::Response::Job,0,,contract,,
13.35662,2025-11-20T17:58:31Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNmg4R25RZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTA1MzM2ODMzIn0.9mUy3637Dqn7CqlmWKocCalbdzTHocLwJlYl92I9o3w,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Moabit, Berlin', 'area': ['Deutschland', 'Berlin', 'Moabit']}",Praktikum Data Science / Data Analytics & BI (w/m/d),"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Berlin Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data ve…",https://www.adzuna.de/details/5505336833?utm_medium=api&utm_source=a4bcf954,52.5259,5505336833,Adzuna::API::Response::Job,0,,contract,,
8.45882,2025-11-20T17:58:31Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNmg4R25RZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTA1MzM2ODMxIn0.hW8iWRwxlASntHogWqn7vACzUDf9mZ1k4uN6v_PL_gI,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], 'display_name': 'Hagsfeld, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location'}",Praktikum Data Science / Data Analytics & BI (w/m/d),"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Karlsruhe Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",https://www.adzuna.de/details/5505336831?utm_medium=api&utm_source=a4bcf954,49.03084,5505336831,Adzuna::API::Response::Job,0,,contract,,
8.29909,2025-11-20T17:58:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyNiIsInMiOiI2aDhHblFmcThCRy1lNVRrUXNYYW9BIn0.zWlLs9IcLSOZTsuIGiX1t9IBMyEA8387SXpbOST7sBc,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ulm', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte']}",Praktikum Data Science / Data Analytics & BI (w/m/d),"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Ulm Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwa…",https://www.adzuna.de/details/5505336826?utm_medium=api&utm_source=a4bcf954,48.36497,5505336826,Adzuna::API::Response::Job,0,,contract,,
9.18071,2025-11-20T17:58:31Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNmg4R25RZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTA1MzM2ODM3In0.wLEeDchnKWdqGHmzMd_KAAcO_G8AjX0he2cZ91_W-Y4,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte']}",Praktikum Data Science / Data Analytics & BI (w/m/d),"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Stuttgart Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",https://www.adzuna.de/details/5505336837?utm_medium=api&utm_source=a4bcf954,48.77713,5505336837,Adzuna::API::Response::Job,0,,contract,,
,2025-12-29T17:17:50Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNmg4R25RZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTU5MTMxOTY4In0.bCLXX3nlBRQBa5kS6zDm5ECT4LWBEsRmx1hrwqFT7Ow,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mindrift'}","{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",Freelance Computational Data Science Expert (Python & SQL),"This opportunity is only for candidates currently residing in the specified country. Your location may affect eligibility and rates. Please submit your resume in English and indicate your level of English proficiency. At Mindrift , innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI. What we do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Ge…",https://www.adzuna.de/details/5559131968?utm_medium=api&utm_source=a4bcf954,,5559131968,Adzuna::API::Response::Job,0,part_time,,,
9.987297,2025-12-19T15:59:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNmg4R25RZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTQ4NTA4MzU5In0.iFWCsQcTK0xsbwPUjzU1KghWLIZSaP6yW2vNp-rFO7A,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Vattenfall'}","{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",Working Students - Data Science (f/m/d),Job Description For our Business Area Markets we are now looking for a Working Student - Data Engineer (f/m/d) for our office in Hamburg – ElbSide Do you want to develop a sound understanding of electricity market fundamentals and contribute to the development of our fundamental models? Become a working student at Vattenfall and kickstart your climate smarter career. Together with us you will contribute to a fossil free future. Vattenfall is now looking for the right person to fill the position…,https://www.adzuna.de/details/5548508359?utm_medium=api&utm_source=a4bcf954,53.557429,5548508359,Adzuna::API::Response::Job,0,,,,
