longitude,created,description,adref,title,latitude,location,category,salary_is_predicted,redirect_url,company,__CLASS__,id,contract_time,contract_type,salary_min,salary_max
11.56803,2025-09-10T22:38:45Z,"Short Facts Join us on our mission to build Europe’s largest virtual power plant. Flexa is at the forefront of enabling a smart and sustainable energy future. To drive this vision forward, we are looking for an experienced and forward-thinking Data Science Manager (d/f/m) to lead and grow our Data Science team. You will play a key role in shaping our algorithmic strategy, fostering technical excellence, and scaling a high-impact team, all while pushing the boundaries of what’s possible in energ…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5Mjg3MTg4NiIsInMiOiJfRGEwUUlTaThCR2pMSnpTM19IVVFBIn0.2gNfX9ncOACg2rxo3RRc5BPYqRwRAhUWqJFqyWdxR08,Data Science Manager (d/m/f),48.1476,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Maxvorstadt, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,https://www.adzuna.de/details/5392871886?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Flexa'}",Adzuna::API::Response::Job,5392871886,full_time,,115000.0,135000.0
,2025-10-05T04:05:02Z,"bluquist und Du! Liebst du es, psychologische Konzepte in die Praxis zu bringen? Begeistert es dich, Assessments zu entwickeln, Daten zu analysieren und mit psychometrischen Methoden fundierte Erkenntnisse zu gewinnen? Hast du Spaß daran, mit Daten, KI und Dashboards zu arbeiten, um die Zukunft der Personalarbeit aktiv mitzugestalten? Wenn du diese Fragen mit „Ja“ beantworten kannst, dann freuen wir uns, wenn du dich uns als Psychometrics & Data Science Specialist (all genders) anschließt. Komm…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0RhMFFJU2k4QkdqTEp6UzNfSFVRQSIsImkiOiI1NDMyMDcxOTMwIn0.xb889VYmtnH6ZwTRCxVwiGcohmEuq1jXIT2_JqN4DDw,Psychometrics & Data Science Specialist (all genders),,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5432071930?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'bluquist'}",Adzuna::API::Response::Job,5432071930,part_time,,,
10.31683,2025-09-29T14:11:51Z,"Pflichtpraktikum in den Bereichen Wasserstoffcampus und energieorientiertes Data Science John-F.-Kennedy-Straße 43-53, 38228 Salzgitter, Deutschland Praktikant/in Robert Bosch Elektronik GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arb…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyMDYwNjc5OSIsInMiOiJfRGEwUUlTaThCR2pMSnpTM19IVVFBIn0.IftAW_DCZ1ZcjmYtbQOaSZvt5niwsqYMuv9XhGf5o8Y,Pflichtpraktikum in den Bereichen Wasserstoffcampus und energieorientiertes Data Science,52.13979,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Salzgitter', 'Bruchmachtersen'], 'display_name': 'Bruchmachtersen, Salzgitter'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5420606799?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Robert Bosch Elektronik GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5420606799,,contract,,
11.56803,2025-10-05T04:11:29Z,"Short Facts Join us on our journey: To drive the smart and sustainable energy future, we are looking for a Data Science Manager (d/f/m) to oversee strategic tech initiatives from development through to successful execution. Location: Munich, Germany Employment Type: Full-time Salary Range: € 115.000 - 135.000  competitive VSOP package Working Mode: In office setup Language Requirement: C1 Level English Your Responsibilities Lead, coach, and support a growing team of Data Scientists and Data Eng…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0RhMFFJU2k4QkdqTEp6UzNfSFVRQSIsImkiOiI1NDMyMDg2NzMzIn0.qhs_RKkuZ_cqwEzO5Wafb--YtnJ7yC1LONk4-RvSGh0,Data Science Manager (d/f/m),48.1476,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt'], 'display_name': 'Maxvorstadt, München', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5432086733?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Entrix GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5432086733,full_time,,115000.0,135000.0
,2025-08-25T22:47:23Z,"Für unseren Standort in Stuttgart suchen wir zum nächstmöglichen Zeitpunkt eine:n Werkstudent:in im Bereich der Data Science. Hast Du Bock? Wir sind ein Technologieunternehmen, das die Bau- und Entsorgungsbranche deutschlandweit digitalisiert. Unser Ziel ist es, die Kreislaufwirtschaft in der Baubranche zu stärken und so einen Beitrag zur Nachhaltigkeit in diesem Sektor zu leisten. Dafür bieten wir eine unabhängige digitale Plattform für die Ver- und Entsorgung von mineralischen Baustoffen, die…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM2Nzg2MjI3OSIsInMiOiJfRGEwUUlTaThCR2pMSnpTM19IVVFBIn0.bFLOIFq2D3qqWThHSrA5Ubm2YtC9jQUYE5hLeQ-iVqI,Werkstudent:in Data Science (m/w/d),,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,https://www.adzuna.de/details/5367862279?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mineral Minds Karriere'}",Adzuna::API::Response::Job,5367862279,,,,
,2025-05-06T21:43:49Z,"Responsibilities Die Softwareentwicklung ist einer der wichtigsten Bereiche bei Atruvia. Als Kompetenzzentrum für bankfachliche IT-Lösungen realisieren wir jedes Jahr über 200 Softwareprojekte, die unseren Kunden mehr Effizienz und Flexibilität im Kerngeschäft einbringen. Mit unseren smarten (analytischen) Lösungen erarbeiten wir gemeinsam mit unseren Kunden innovative Produkte - nach dem Motto “Wir machen das Leben leichter mit KI”. Aufgaben Du entwickelst maßgeschneiderte Data-Science und KI-…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0RhMFFJU2k4QkdqTEp6UzNfSFVRQSIsImkiOiI1MTgzODYzNjIwIn0.fiqK3-ajmZiS5doKwaj-5px2QaI9Rp9JkeE9NniAHWs,Duales Studium Data Science und Künstliche Intelligenz,,"{'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5183863620?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Atruvia', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5183863620,,,,
8.86949,2025-09-30T14:07:51Z,"Werkstudent für Data Science (m/w/d) Bremen, Deutschland — TKMS ATLAS ELEKTRONIK GmbH Vertragsart : Teilzeit , Befristet Einstiegslevel : Studienjob Home Office : Hybrid Einsatzbereich : Ingenieurwesen und Forschung Status : Laufende Rekrutierung, Eintrittsdatum flexibel Veröffentlichung : 27.08.2025 Stellen-ID : DE_RS_17188 Aufgaben Du beschäftigst Dich mit der Erstellung verschiedener Skripte, welche zur Unterstützung der Mitarbeitenden der TKMS ATLAS prozessual benötigt werden. Es sollen die…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0RhMFFJU2k4QkdqTEp6UzNfSFVRQSIsImkiOiI1NDIyMTg5NzA0In0.BjPmiPlf1z9LOCSErspC2qwfFBAePJETx5YF9bNad8E,Werkstudent für Data Science (m/w/d),53.06422,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bremen', 'Hemelingen'], 'display_name': 'Hemelingen, Bremen'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5422189704?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TKMS ATLAS ELEKTRONIK GmbH'}",Adzuna::API::Response::Job,5422189704,,,,
13.30147,2025-09-28T04:09:34Z,"Einleitung Mit YEARS revolutionieren wir das Gesundheitssystem, indem wir den Schwerpunkt von reaktiver Behandlung auf proaktive Prävention verlagern. Über unser eigenes High End Health Center bieten wir Ganzkörperscreenings an, die von Ultraschall aller Organe, über hunderte Blutmarker bis zu Genetik und neurokognitiven Testungen reichen. Gleichzeitig errichten wir durch die standardisierte Daten- und Bioprobensammlung die Basis für unsere ambitionierten Vorhaben im Bereich der Altersforschung…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0RhMFFJU2k4QkdqTEp6UzNfSFVRQSIsImkiOiI1NDE4NjUzNDA1In0.SwkdVjeBN9V_l_OYPbMIt7hIQBFUGj3vR8CAQHDju_o,Werkstudent (m/w/x) Data Science,52.51115,"{'display_name': 'Charlottenburg, Berlin', 'area': ['Deutschland', 'Berlin', 'Charlottenburg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,https://www.adzuna.de/details/5418653405?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'YEARS'}",Adzuna::API::Response::Job,5418653405,part_time,,18.0,20.0
9.2274,2025-10-03T05:57:24Z,"Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyODYxMTg4NiIsInMiOiJfRGEwUUlTaThCR2pMSnpTM19IVVFBIn0.wgv-7ZKQbeAr3aKigsWTM5WeO0Y45H6UO30mqhSx8Xo,Duales Studium Wirtschaftsinformatik - Data Science 2026,49.18975,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'label': 'Stellen aus Logistik & Lagerhaltung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'logistics-warehouse-jobs'}",0,https://www.adzuna.de/details/5428611886?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5428611886,full_time,,,
9.2274,2025-10-02T20:39:16Z,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0RhMFFJU2k4QkdqTEp6UzNfSFVRQSIsImkiOiI1NDI3Mzg5MjIwIn0.jKZ1NbMQphNKT0u7kFDUDTkTQ4NzrIxiMq2ux2sKiig,Prognosemanager Day-Ahead-Prognosen Strom (m/w/d),49.18975,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/land/ad/5427389220?se=_Da0QISi8BGjLJzS3_HUQA&utm_medium=api&utm_source=a4bcf954&v=1A30B329702B45A37A24A2425777305D06565B61,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}",Adzuna::API::Response::Job,5427389220,,,,
9.856945,2025-10-04T08:39:10Z,"Für unser globales eDevelopment suchen wir Sie an unserem Standort in Ulm als IT-Administrator (m/w/d). ​Die Liebherr-Digital Development Center GmbH entwickelt am Standort Ulm digitale Lösungen für die gesamte Firmengruppe Liebherr. Unser passioniertes Team aus den Bereichen Software Development, Engineering und Data Science arbeitet gemeinsam an verschiedensten Projekten aus der gesamten Liebherr-Produktwelt. Unsere Mission: einzigartige digitale Erlebnisse Aufgaben Administration der IT-Infr…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQzMDg5MTMxNyIsInMiOiJfRGEwUUlTaThCR2pMSnpTM19IVVFBIn0.fnRAoMhKmIlZsrbAmEgl-U3g5-Uv30sI0z89zllcouc,IT-Administrator (m/w/d),48.383137,"{'display_name': 'Ulm, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/land/ad/5430891317?se=_Da0QISi8BGjLJzS3_HUQA&utm_medium=api&utm_source=a4bcf954&v=4C893A18EA126362B5D9AA39A4A4594F7AC42A20,"{'display_name': 'Liebherr-Digital Development Center GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5430891317,,,,
6.96735,2025-09-14T00:16:01Z,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5ODMyNDY1OCIsInMiOiJfRGEwUUlTaThCR2pMSnpTM19IVVFBIn0.VAkGfglf9Z09HU6iHfhfRez64YHvrXgbgZ1sJ3P-zhY,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,51.46121,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altendorf, Essen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf']}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",0,https://www.adzuna.de/details/5398324658?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",Adzuna::API::Response::Job,5398324658,,,,
9.98553,2025-09-14T00:16:01Z,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5ODMyNDcxNyIsInMiOiJfRGEwUUlTaThCR2pMSnpTM19IVVFBIn0.sJBzpURWLwhyVy3lh8DdXGX8lTDLxMWkfYByJ4SKTkA,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,53.55197,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Neustadt'], 'display_name': 'Neustadt, Hamburg'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",0,https://www.adzuna.de/details/5398324717?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",Adzuna::API::Response::Job,5398324717,,,,
11.56907,2025-09-14T00:15:54Z,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5ODMyMzgyNiIsInMiOiJfRGEwUUlTaThCR2pMSnpTM19IVVFBIn0.H-rxxXK8X_Y0JZfTOoqyjbfFldRgbKTkZeVI2Czgvkk,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,48.14093,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München'}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",0,https://www.adzuna.de/details/5398323826?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",Adzuna::API::Response::Job,5398323826,,,,
13.38475,2025-09-14T00:16:01Z,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0RhMFFJU2k4QkdqTEp6UzNfSFVRQSIsImkiOiI1Mzk4MzI0Njk2In0.RDt9jYj2kedAKe_FmDDrc5O6mkWhqM7Z6iiWpXSphrA,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,52.51551,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Mitte'], 'display_name': 'Mitte, Berlin'}","{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5398324696?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",Adzuna::API::Response::Job,5398324696,,,,
9.98553,2025-08-06T22:32:15Z,"Starte Deine Karriere im Bereich Data Science und Künstliche Intelligenz und unterstütze unser Team bei europaweiten Beratertätigkeiten, bei denen Du in Themen wie Big Data, Machine Learning und Business Intelligence eintauchst. Nutze die Chance, praktische Erfahrungen zu sammeln und modernste Technologien in spannenden Projekten an unseren Standorten Berlin, Essen, Hamburg und München anzuwenden! Was erwartet Dich? Du ermittelst und extrahierst relevante Informationen aus relationalen Datenban…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0RhMFFJU2k4QkdqTEp6UzNfSFVRQSIsImkiOiI1MzQwNTU1ODI2In0.xMcIwVeUi5woK2dhhNqDmYPCfcsk8tnkjimQGP4GLr4,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,53.55197,"{'display_name': 'Neustadt, Hamburg', 'area': ['Deutschland', 'Hamburg', 'Neustadt'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",0,https://www.adzuna.de/details/5340555826?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'BRL Risk Consulting & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5340555826,full_time,,,
9.2274,2025-10-02T20:38:30Z,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyNzM2NjYyNCIsInMiOiJkdnNGUW9TaThCRzJacUNjM2tKU0p3In0.VRory9QJDrcmI4lOOsnWJK2EXBkx4N6EySeC_Tw2xLI,Projektleiter Day-Ahead-Prognosen (m/w/d),49.18975,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",0,https://www.adzuna.de/land/ad/5427366624?se=dvsFQoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=BEEFFB7AA67B8DEF890D66AFD2ED86E5642132D4,"{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5427366624,,,,
6.969972,2025-10-02T20:38:34Z,"in Köln in Voll- oder Teilzeit Vergütung: E 12 (TVöD Bund) bzw. A 12 BBesO Referenzcode: P/2130/2025/153/62 Bewerbungsfrist: 6. Oktober 2025 Das Zollkriminalamt (ZKA) ist mit seinen rund 800 Beschäftigten die Zentrale des deutschen Zollfahndungsdienstes, dessen Hauptaufgabe die Verfolgung und Verhütung der mittleren, schweren und organisierten Zollkriminalität ist. Es koordiniert und lenkt die Ermittlungen der angeschlossenen acht Zollfahndungsämter an bundesweiten Standorten. Für unser Team su…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyNzM2ODUwNiIsInMiOiJkdnNGUW9TaThCRzJacUNjM2tKU0p3In0.l1pqcU6M6lNF1xhW-D81TMcPPQGcnp6gP78Ije7inss,Senior Expertin/Senior Experte (w/m/d) Telekommunikationsüberwachung,50.940164,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",0,https://www.adzuna.de/land/ad/5427368506?se=dvsFQoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=3C2805A28A6DEB83F8470CCE9E2A40A8636C017A,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Generalzolldirektion'}",Adzuna::API::Response::Job,5427368506,,,,
9.14057,2025-07-16T02:55:47Z,"Unser Kunde ist ein erfolgreicher Player im Bereich Sensorik und Verarbeitung von Daten mit Sitz in der Region Stuttgart und hat uns als Personalberater und -vermittler mit der Besetzung der Position des Teamleiter Data Science und KI (m/w/d) betraut. Das ist zukünftig Ihr Job *Du steuerst die Entwicklung produktionsreifer KI-Anwendungen und bringst diese erfolgreich zur Marktreife. *Du förderst eine Kultur der technischen Sorgfalt durch strukturierte Code-Reviews, MLOps-Best-Practices und mode…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwNTQxNTYxMCIsInMiOiJkdnNGUW9TaThCRzJacUNjM2tKU0p3In0.VcLeanpSaoHYsXBrd7acgHIo2XL1GmJy5uGzezk_hC8,Teamleiter Data Science und KI (m/w/d),48.69447,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Leinfelden-Echterdingen, Esslingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Leinfelden-Echterdingen']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5305415610?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'FERCHAU GmbH'}",Adzuna::API::Response::Job,5305415610,,,,
9.987297,2025-08-19T13:49:18Z,"Die red6 enterprise software GmbH ist ein Tochterunternehmen der HanseMerkur und spezialisiert auf digitale Business- und Insurance-Lösungen. Wir entwickeln innovative, maßgeschneiderte Softwarelösungen und begleiten unsere Kunden von der Idee bis zum Livegang. Dabei setzen wir auf neueste Technologien und agile Methoden. Teamgeist, Selbstorganisation und Agilität prägen unsere red6 Arbeitskultur. In interdisziplinären Teams gestalten wir gemeinsam die digitale Zukunft und fördern die persönlic…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHZzRlFvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1MzU4NjE0ODc5In0.IuRB_lXGvZukNR4jiUTA-ZteFd1n48A62axSI0QgUm4,Senior Data Science Consultant (m/w/d),53.557429,"{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",0,https://www.adzuna.de/details/5358614879?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'red6 enterprise software GmbH'}",Adzuna::API::Response::Job,5358614879,,,,
