description,company,latitude,__CLASS__,redirect_url,category,adref,longitude,created,salary_is_predicted,id,title,location,contract_time,contract_type,salary_max,salary_min
"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IT-P'}",,Adzuna::API::Response::Job,https://www.adzuna.de/details/4801220768?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0NXZXVRT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI0ODAxMjIwNzY4In0.VPH2HWnn3lrpMv0jbqzS-V6JL_RuIsEC5eRMgLhZmKU,,2024-07-30T22:45:58Z,0,4801220768,Data Science Specialist (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",full_time,,,
"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …","{'display_name': 'Highberg DACH', '__CLASS__': 'Adzuna::API::Response::Company'}",53.54167,Adzuna::API::Response::Job,https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0NXZXVRT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI0MzUyNTkxOTMyIn0.OOdut1b-YsSLTrIJzL1fxTAlSI5p1DElVtGTm4sq1qw,9.99333,2023-10-05T13:37:27Z,0,4352591932,Praktikum: Data Science (w/m/d),"{'display_name': 'HafenCity, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'HafenCity']}",full_time,,,
"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg'}",53.557429,Adzuna::API::Response::Job,https://www.adzuna.de/details/4931290630?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTI5MDYzMCIsInMiOiJvQ1dldVFPUzhCR3dwLWhDeERORlRBIn0.3Zqpb3e5MkOhYfY9-K1Qfzj5w4EAfpHW1t31lY4k11k,9.987297,2024-11-08T12:47:42Z,0,4931290630,Praktikum: Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",full_time,,,
Data Science und KI (m/w/d) B.Sc. - 09599 Freiberg - Arbeitszeit: Vollzeit - Position: Duales Studium - Bildungsgrad Mindestvoraussetzung: Abitur - Beschäftigungsbeginn: 01.10.2025,"{'display_name': 'Siltronic AG, Werk Freiberg', '__CLASS__': 'Adzuna::API::Response::Company'}",50.91404,Adzuna::API::Response::Job,https://www.adzuna.de/details/5311602878?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0NXZXVRT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1MzExNjAyODc4In0.hU9l95x1X0JLN9NZVSwpFUOOA_t9Wc6Cyzbcy98JVZw,13.33722,2025-07-19T05:27:41Z,0,5311602878,Data Science und KI (m/w/d),"{'display_name': 'Freiberg, Mittelsachsen (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Mittelsachsen (Kreis)', 'Freiberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
"adjoe is redefining the future of mobile ads. Join us. Meet Your Team: Playtime Data Science The Playtime Data Science team powers adjoe’s rewarded ad unit, connecting over 200 million users with personalized game offers – at a rate of 2 billion requests per day. We develop deep learning models that predict user preferences, match games to players, and dynamically adjust pricing to ensure value for users, advertisers, and monetizers. Our infrastructure supports model training and batch inferenc…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'applike group'}",53.557429,Adzuna::API::Response::Job,https://www.adzuna.de/details/5183905825?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE4MzkwNTgyNSIsInMiOiJvQ1dldVFPUzhCR3dwLWhDeERORlRBIn0.EejupF0vQKzMQOC05YJVS3a6QxUykzDjZ3MZCaaJN8M,9.987297,2025-05-06T21:58:43Z,0,5183905825,Data Science Lead (f/m/d),"{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}",full_time,,,
"Einleitung Für eines unserer Partnerunternehmen im Hamburg suchen wir Dichals Lead Data Science/Business Intelligence (gn) Deine Aufgaben In dieser Funktion übernimmst bzw. steuerst Du sämtliche BI- Prozesse Du baust ein Datenteam auf (In-App-Retentionsoptimierung, Kampagnenverteilungsoptimierung) Du erstellst, analysierst und kommunizierst Berichte und Statistiken Du verwandelst wiederkehrende Analysen in KPIs und Dashboard-Ansichten Du analysierst Daten aus verschiedenen Quellen (Redshift, Sp…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'workidentity GmbH'}",53.54883,Adzuna::API::Response::Job,https://www.adzuna.de/details/3736575198?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0NXZXVRT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiIzNzM2NTc1MTk4In0.3s_23Bui18EKaeq2TFgXv8Q5hCXXXqc_z1adQ6nCCho,9.9477,2022-12-01T16:57:09Z,0,3736575198,Lead Data Science/Business Intelligence (gn),"{'area': ['Deutschland', 'Hamburg', 'Altona-Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altona-Altstadt, Hamburg'}",full_time,,,
Wir suchen Verstärkung für unser Team Test und Engineering innerhalb des Zentralen Bereichs Konstruktion am Standort Mindelheim für das Sommersemester 2026. Analyse kritischer Bearbeitungsprozesse durch umfangreiche Prozessdatenanalysen und den Einsatz von Maschine Learning Identifikation von Mustern und Zusammenhängen in großen Datensätzen zur Optimierung von Fertigungsabläufen Entwicklung und Implementierung von Prädiktionsmodellen zur vorausschauenden Wartung von Maschinenkomponenten Analyse…,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GROB-WERKE & Co. KG'}",48.03693,Adzuna::API::Response::Job,https://www.adzuna.de/details/5346994579?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0NXZXVRT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1MzQ2OTk0NTc5In0.FsK1rRSqTdYy0oxpdl3L_pStN_lqIWhM686_sA8VtLo,10.49959,2025-08-10T22:52:16Z,0,5346994579,Praktikum Data Science (m/w/d),"{'area': ['Deutschland', 'Bayern', 'Unterallgäu (Kreis)', 'Mindelheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mindelheim, Unterallgäu (Kreis)'}",,contract,,
"abgeschlossenes Studium in Informatik, Wirtschaftsinformatik, Mathematik oder vergleichbare Berufserfahrung selbständige Arbeitsweise, hohe Motivation, Durchsetzungskraft und starke kommunikative Fähigkeiten Verständnis von unternehmerischen, finanziellen und technischen Zusammenhängen strategische Denkweise Erarbeitung und Implementierung von Richtlinien und Prozessen zur Sicherstellung der Datenqualität und -sicherheit Aufbau und Verantwortung für das Master Data Management Leitung von Finanz…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schoeller Werk & Co. KG'}",50.49081,Adzuna::API::Response::Job,https://www.adzuna.de/details/5340541003?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0NXZXVRT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1MzQwNTQxMDAzIn0.bCfv26hItgczuxcWmxaxNFEIrKA71M6n-afSaDSmSlQ,6.43832,2025-08-06T22:27:16Z,0,5340541003,Data Science Analyst (m/w/d),"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Euskirchen (Kreis)', 'Hellenthal'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hellenthal, Euskirchen (Kreis)'}",full_time,,,
"Lead Data Science & AI (all genders) Bei Exxeta fordern wir das traditionelle Konzept von Beratung und Tech heraus. Über 1200 Kolleg:innen an verschiedenen Standorten schaffen jeden Tag gemeinsam digitale Lösungen, verändern Märkte und Mindsets – angetrieben von unserer Leidenschaft für Technologie, unserem Teamspirit und dem Drang, echten Impact zu schaffen. Hightech with a heartbeat eben. Unsere Kund:innen setzen auf uns als Entwicklungspartner:innen für Data- und AI-Lösungen. Als sales-affin…","{'display_name': 'Exxeta', '__CLASS__': 'Adzuna::API::Response::Company'}",49.46856,Adzuna::API::Response::Job,https://www.adzuna.de/details/5385701328?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0NXZXVRT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1Mzg1NzAxMzI4In0.xaCb6Apd-Pvc98NovxVufNp7JAhDVx7QHZhrfIT3kYE,8.50014,2025-09-05T23:58:21Z,0,5385701328,Lead Data Science & AI (all genders),"{'display_name': 'Neuostheim, Mannheim', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
"Lead Data Science & AI (all genders) Bei Exxeta fordern wir das traditionelle Konzept von Beratung und Tech heraus. Über 1200 Kolleg:innen an verschiedenen Standorten schaffen jeden Tag gemeinsam digitale Lösungen, verändern Märkte und Mindsets – angetrieben von unserer Leidenschaft für Technologie, unserem Teamspirit und dem Drang, echten Impact zu schaffen. Hightech with a heartbeat eben. Unsere Kund:innen setzen auf uns als Entwicklungspartner:innen für Data- und AI-Lösungen. Als sales-affin…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Exxeta'}",49.01216,Adzuna::API::Response::Job,https://www.adzuna.de/details/5385701356?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM4NTcwMTM1NiIsInMiOiJvQ1dldVFPUzhCR3dwLWhDeERORlRBIn0.-9yX4sJxP_QfFd_Uyhi5RwCra7XDVWGBofqJV39o50A,8.39586,2025-09-05T23:58:26Z,0,5385701356,Lead Data Science & AI (all genders),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Innenstadt-West'], 'display_name': 'Innenstadt-West, Karlsruhe'}",,,,
"Lead Data Science & AI (all genders) Bei Exxeta fordern wir das traditionelle Konzept von Beratung und Tech heraus. Über 1200 Kolleg:innen an verschiedenen Standorten schaffen jeden Tag gemeinsam digitale Lösungen, verändern Märkte und Mindsets – angetrieben von unserer Leidenschaft für Technologie, unserem Teamspirit und dem Drang, echten Impact zu schaffen. Hightech with a heartbeat eben. Unsere Kund:innen setzen auf uns als Entwicklungspartner:innen für Data- und AI-Lösungen. Als sales-affin…","{'display_name': 'Exxeta', '__CLASS__': 'Adzuna::API::Response::Company'}",52.55114,Adzuna::API::Response::Job,https://www.adzuna.de/details/5385701327?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0NXZXVRT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1Mzg1NzAxMzI3In0.3W-du1AzTqCZuQJwYvq2SEPFLXuBvi3GOK_L9IKyujc,13.42321,2025-09-05T23:58:21Z,0,5385701327,Lead Data Science & AI (all genders),"{'display_name': 'Prenzlauer Berg, Berlin', 'area': ['Deutschland', 'Berlin', 'Prenzlauer Berg'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
"Einleitung Für eines unserer Partnerunternehmen im Hamburg suchen wir Dichals Lead Data Science/Business Intelligence (gn) Deine Aufgaben In dieser Funktion übernimmst bzw. steuerst Du sämtliche BI- Prozesse Du baust ein Datenteam auf (In-App-Retentionsoptimierung, Kampagnenverteilungsoptimierung) Du erstellst, analysierst und kommunizierst Berichte und Statistiken Du verwandelst wiederkehrende Analysen in KPIs und Dashboard-Ansichten Du analysierst Daten aus verschiedenen Quellen (Redshift, Sp…","{'display_name': 'workidentity', '__CLASS__': 'Adzuna::API::Response::Company'}",53.557429,Adzuna::API::Response::Job,https://www.adzuna.de/details/4801213177?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0NXZXVRT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI0ODAxMjEzMTc3In0.59aU_uDx1cy43kkvATeZeQ2aWlvwv0DW3keAnYMiCks,9.987297,2024-07-30T22:44:26Z,0,4801213177,Lead Data Science/Business Intelligence (gn),"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,,,
"Short Facts Join us on our mission to build Europe’s largest virtual power plant. Flexa is at the forefront of enabling a smart and sustainable energy future. To drive this vision forward, we are looking for an experienced and forward-thinking Data Science Manager (d/f/m) to lead and grow our Data Science team. You will play a key role in shaping our algorithmic strategy, fostering technical excellence, and scaling a high-impact team, all while pushing the boundaries of what’s possible in energ…","{'display_name': 'Flexa', '__CLASS__': 'Adzuna::API::Response::Company'}",48.1476,Adzuna::API::Response::Job,https://www.adzuna.de/details/5392871886?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5Mjg3MTg4NiIsInMiOiJvQ1dldVFPUzhCR3dwLWhDeERORlRBIn0.wQC7ZxvayBE0VIyhZzi8YKXj5-vYo9lgo2k9rU39FVA,11.56803,2025-09-10T22:38:45Z,0,5392871886,Data Science Manager (d/m/f),"{'display_name': 'Maxvorstadt, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt']}",full_time,,135000.0,115000.0
"bluquist und Du! Liebst du es, psychologische Konzepte in die Praxis zu bringen? Begeistert es dich, Assessments zu entwickeln, Daten zu analysieren und mit psychometrischen Methoden fundierte Erkenntnisse zu gewinnen? Hast du Spaß daran, mit Daten, KI und Dashboards zu arbeiten, um die Zukunft der Personalarbeit aktiv mitzugestalten? Wenn du diese Fragen mit „Ja“ beantworten kannst, dann freuen wir uns, wenn du dich uns als Psychometrics & Data Science Specialist (all genders) anschließt. Komm…","{'display_name': 'bluquist', '__CLASS__': 'Adzuna::API::Response::Company'}",,Adzuna::API::Response::Job,https://www.adzuna.de/details/5385989413?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0NXZXVRT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1Mzg1OTg5NDEzIn0.TGObeMyahhFt1Ljz3EJRe1lDM87fyw8DHlxOpvXhyzc,,2025-09-06T03:16:07Z,0,5385989413,Psychometrics & Data Science Specialist (all genders),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",part_time,,,
"Pflichtpraktikum in den Bereichen Wasserstoffcampus und energieorientiertes Data Science John-F.-Kennedy-Straße 43-53, 38228 Salzgitter, Deutschland Praktikant/in Robert Bosch Elektronik GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arb…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch Elektronik GmbH'}",52.13979,Adzuna::API::Response::Job,https://www.adzuna.de/details/5399934247?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0NXZXVRT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1Mzk5OTM0MjQ3In0.sFXqwReg6MIYnwCO7S8B8nOB-2gbSMUrUGGJXZzKQKo,10.31683,2025-09-15T06:42:17Z,0,5399934247,Pflichtpraktikum in den Bereichen Wasserstoffcampus und energieorientiertes Data Science,"{'area': ['Deutschland', 'Niedersachsen', 'Salzgitter', 'Bruchmachtersen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bruchmachtersen, Salzgitter'}",,contract,,
"Short Facts Join us on our journey: To drive the smart and sustainable energy future, we are looking for a Data Science Manager (d/f/m) to oversee strategic tech initiatives from development through to successful execution. Location: Munich, Germany Employment Type: Full-time Salary Range: € 115.000 - 135.000  competitive VSOP package Working Mode: In office setup Language Requirement: C1 Level English Your Responsibilities Lead, coach, and support a growing team of Data Scientists and Data Eng…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Entrix GmbH'}",48.1476,Adzuna::API::Response::Job,https://www.adzuna.de/details/5385998054?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTElieHVnT1M4QkdwbDVteVlHaDl5QSIsImkiOiI1Mzg1OTk4MDU0In0.7GiVx4NcG5xrfArgPE-fA41iORc-bbAl7leTeTp-9wQ,11.56803,2025-09-06T03:19:25Z,0,5385998054,Data Science Manager (d/f/m),"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt'], 'display_name': 'Maxvorstadt, München', '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,,135000.0,115000.0
"Für unseren Standort in Stuttgart suchen wir zum nächstmöglichen Zeitpunkt eine:n Werkstudent:in im Bereich der Data Science. Hast Du Bock? Wir sind ein Technologieunternehmen, das die Bau- und Entsorgungsbranche deutschlandweit digitalisiert. Unser Ziel ist es, die Kreislaufwirtschaft in der Baubranche zu stärken und so einen Beitrag zur Nachhaltigkeit in diesem Sektor zu leisten. Dafür bieten wir eine unabhängige digitale Plattform für die Ver- und Entsorgung von mineralischen Baustoffen, die…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mineral Minds Karriere'}",,Adzuna::API::Response::Job,https://www.adzuna.de/details/5367862279?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTElieHVnT1M4QkdwbDVteVlHaDl5QSIsImkiOiI1MzY3ODYyMjc5In0.UwyesgpAl_jXE6EKjqeNsS25Vxz8vulKyp3bxtOp2GY,,2025-08-25T22:47:23Z,0,5367862279,Werkstudent:in Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",,,,
"Responsibilities Die Softwareentwicklung ist einer der wichtigsten Bereiche bei Atruvia. Als Kompetenzzentrum für bankfachliche IT-Lösungen realisieren wir jedes Jahr über 200 Softwareprojekte, die unseren Kunden mehr Effizienz und Flexibilität im Kerngeschäft einbringen. Mit unseren smarten (analytischen) Lösungen erarbeiten wir gemeinsam mit unseren Kunden innovative Produkte - nach dem Motto “Wir machen das Leben leichter mit KI”. Aufgaben Du entwickelst maßgeschneiderte Data-Science und KI-…","{'display_name': 'Atruvia', '__CLASS__': 'Adzuna::API::Response::Company'}",,Adzuna::API::Response::Job,https://www.adzuna.de/details/5183863620?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTElieHVnT1M4QkdwbDVteVlHaDl5QSIsImkiOiI1MTgzODYzNjIwIn0.7TwcasyxelXHAKq6ZoRDhhBjk3FFPBKSkllv1V87Ps8,,2025-05-06T21:43:49Z,0,5183863620,Duales Studium Data Science und Künstliche Intelligenz,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)']}",,,,
"General Information Type of contract: Fixed-term contract, which may be extended subject to individual performance and organisational needs Who can apply?: EU nationals Salary: F/G (bracket 1 - step 1) full time monthly net salary: €5,743 plus benefits, for further information see Role specialisation: Data Science Working time: Full time Place of work: Frankfurt am Main, Germany Closing date: 30.09.2025 Your team You will be part of the Language Services Analytics Team in the Language Services …","{'display_name': 'European Central Bank', '__CLASS__': 'Adzuna::API::Response::Company'}",50.129683,Adzuna::API::Response::Job,https://www.adzuna.de/details/5395847699?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTElieHVnT1M4QkdwbDVteVlHaDl5QSIsImkiOiI1Mzk1ODQ3Njk5In0.Im5YNU56rACn7S04ttrcngX0tSBBChsyUzh63DIXYJU,8.650578,2025-09-12T14:59:20Z,0,5395847699,Data Science Expert - Language Support & Innovation,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
"Aufgaben Profil Wir bieten Rund 3.500 Kolleginnen und Kollegen haben bei uns bereits ihr berufliches Zuhause gefunden und gestalten das Heute und Morgen der Sparkasse KölnBonn maßgeblich mit. Gerade als traditionsbewusste Arbeitgeberin sind wir uns der Verantwortung für die Zukunft unserer Region bewusst. Steuere, gestalte diese Zukunft mit, und schreib deine Abschlussarbeit– Methodenvergleich: Messung von Marktanteilen im Finanzsektor als Bachelorand/Masterand (m/w/d) bei der Sparkasse KölnBon…","{'display_name': 'Sparkasse KölnBonn', '__CLASS__': 'Adzuna::API::Response::Company'}",50.940164,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5383301193?se=LIbxugOS8BGpl5myYGh9yA&utm_medium=api&utm_source=a4bcf954&v=27E6AAD5746E6069C875693784108FF6B0BD02CB,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTElieHVnT1M4QkdwbDVteVlHaDl5QSIsImkiOiI1MzgzMzAxMTkzIn0.DmM4SuEcX5xjm7dwcj7l5PMQ_bcS18wzvBQHF0Kk9gI,6.969972,2025-09-04T20:01:50Z,0,5383301193,Bachelorand/Masterand – Messung von Marktanteilen im Finanzsektor (m/w/d) bei der Sparkasse KölnBonn,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
"Werkstudent für Data Science (m/w/d) Bremen, Deutschland — TKMS ATLAS ELEKTRONIK GmbH Job-Details Vertragsart : Teilzeit , Befristet Einstiegslevel : Studienjob Home Office : Hybrid Einsatzbereich : Ingenieurwesen und Forschung Status : Laufende Rekrutierung, Eintrittsdatum flexibel Veröffentlichung : 27.08.2025 Stellen-ID : DE_RS_17188 Aufgaben Du beschäftigst Dich mit der Erstellung verschiedener Skripte, welche zur Unterstützung der Mitarbeitenden der TKMS ATLAS prozessual benötigt werden. E…","{'display_name': 'TKMS ATLAS ELEKTRONIK GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",53.06422,Adzuna::API::Response::Job,https://www.adzuna.de/details/5395240626?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTElieHVnT1M4QkdwbDVteVlHaDl5QSIsImkiOiI1Mzk1MjQwNjI2In0.ER2bo48O8zKqsl1sf9i3wD8HIEFdCSYVlDdyZXuJUno,8.86949,2025-09-12T00:46:52Z,0,5395240626,Werkstudent für Data Science (m/w/d),"{'area': ['Deutschland', 'Bremen', 'Hemelingen'], 'display_name': 'Hemelingen, Bremen', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
"Einleitung Mit YEARS revolutionieren wir das Gesundheitssystem, indem wir den Schwerpunkt von reaktiver Behandlung auf proaktive Prävention verlagern. Über unser eigenes High End Health Center bieten wir Ganzkörperscreenings an, die von Ultraschall aller Organe, über hunderte Blutmarker bis zu Genetik und neurokognitiven Testungen reichen. Gleichzeitig errichten wir durch die standardisierte Daten- und Bioprobensammlung die Basis für unsere ambitionierten Vorhaben im Bereich der Altersforschung…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Years'}",52.51115,Adzuna::API::Response::Job,https://www.adzuna.de/details/5394750147?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTElieHVnT1M4QkdwbDVteVlHaDl5QSIsImkiOiI1Mzk0NzUwMTQ3In0.OunuJrHQtjNN2UkR6lTTD3xcQ0Z8ghBDzbrdBN92cWs,13.30147,2025-09-11T23:24:15Z,0,5394750147,Werkstudent (m/w/x) Data Science,"{'area': ['Deutschland', 'Berlin', 'Charlottenburg'], 'display_name': 'Charlottenburg, Berlin', '__CLASS__': 'Adzuna::API::Response::Location'}",part_time,,,
