created,title,company,__CLASS__,adref,longitude,location,category,description,redirect_url,latitude,id,salary_is_predicted,contract_time,salary_min,salary_max,contract_type
2025-07-29T02:45:35Z,Senior Consultant Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENDdjR2dHg4Qkd4X1pvR09FeElyQSIsImkiOiI1MzI1OTg1NTMwIn0.RPVNyTc8eq37sLlNqqp6u9UbumzVjJC4jcGqInt1nu0,,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten auf, m…",https://www.adzuna.de/details/5325985530?utm_medium=api&utm_source=a4bcf954,,5325985530,0,,,,permanent
2025-07-31T23:11:38Z,Senior Consultant Data Science (w/m/d),"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENDdjR2dHg4Qkd4X1pvR09FeElyQSIsImkiOiI1MzMwNjk3MjU4In0.J046HaEtbH4amRf9IZSOECJZiwsMSzuuHPJLD-QDAN0,8.29909,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ulm'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten au…",https://www.adzuna.de/details/5330697258?utm_medium=api&utm_source=a4bcf954,48.36497,5330697258,0,,,,permanent
2025-07-29T23:09:54Z,Senior Consultant Data Science (w/m/d),"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENDdjR2dHg4Qkd4X1pvR09FeElyQSIsImkiOiI1MzI3NDczMzc1In0.3eDW29Iz8HTp0DjmdpFte1KHRA9Mlc9q4_VX9dxck6A,8.50014,"{'display_name': 'Neuostheim, Mannheim', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim']}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Dat…",https://www.adzuna.de/details/5327473375?utm_medium=api&utm_source=a4bcf954,49.46856,5327473375,0,,,,permanent
2025-07-29T23:09:53Z,Senior Consultant Data Science (w/m/d),"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENDdjR2dHg4Qkd4X1pvR09FeElyQSIsImkiOiI1MzI3NDczMzczIn0.mj41e8qK3svSEMW8tQ6WrWdYKQgPI-uJgaAqosT1Org,8.26743,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberstadt, Mainz'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten …",https://www.adzuna.de/details/5327473373?utm_medium=api&utm_source=a4bcf954,49.99512,5327473373,0,,,,permanent
2025-07-30T02:44:43Z,Senior Consultant Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyNzc4MjU0NSIsInMiOiJYQ0N2NHZ0eDhCR3hfWm9HT0V4SXJBIn0.8PmG0r5RHvGa2FCDRe-Hh3UtoBTzBuqrR-Dpp-N_liI,8.56413,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Flughafen, Frankfurt am Main'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Frankfurt Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",https://www.adzuna.de/details/5327782545?utm_medium=api&utm_source=a4bcf954,50.05078,5327782545,0,,,,permanent
2024-11-20T18:37:51Z,Senior Data Science Consultant (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Comma Soft AG'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk0NTYxMjg2OSIsInMiOiJYQ0N2NHZ0eDhCR3hfWm9HT0V4SXJBIn0.EagnnxoxPWx4xWkcnOsYEsbWDZNxc07UATD-cpPlPZw,7.15283,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Pützchen'], 'display_name': 'Pützchen, Bonn'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","Deine Aufgaben Du willst nicht länger in der Jupyter-Notebooks-Blase bleiben? Sondern dabei sein, wenn deine Analysen und ML-Algorithmen ihre Wirkung produktiv entfalten? Bei uns hast du die Chance: Als Expert:in für Data Science schaffst du mit deinem Team Lösungen, die ihr bis zum Go-Live umsetzt – und noch viel weiter. Du entwickelst und operationalisierst bei unseren Kunden Data Science-Lösungen, die u. a. mehr Transparenz in Prozessen der Unternehmens- und Produktionsplanung schaffen sowie…",https://www.adzuna.de/details/4945612869?utm_medium=api&utm_source=a4bcf954,50.75024,4945612869,0,full_time,,,
2025-05-16T20:02:18Z,Werkstudent Data Science - Business Analytics (all genders),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwMjIzODM4NCIsInMiOiJYQ0N2NHZ0eDhCR3hfWm9HT0V4SXJBIn0.EueuWS_tN6L8j4upOlgvsCSah-24uvRi-gOqlfputQs,9.73965,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Langenhagen, Region Hannover (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Kennziffer – WS HAN MVOS UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht dich: Werkstudent Data Science - Business Analytics (all genders) Code - WS HAN MVOS STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unte…",https://www.adzuna.de/details/5202238384?utm_medium=api&utm_source=a4bcf954,52.44731,5202238384,0,,,,
2024-05-29T16:10:17Z,Senior Consultant (m/w/d) Data Science,"{'display_name': 'MID GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDcxMjIxMzU4NyIsInMiOiJYQ0N2NHZ0eDhCR3hfWm9HT0V4SXJBIn0._dti5Fi_i1oOs7GY4zHCUyHB5LfHv8p1CV13Q_fsdwA,11.08475,"{'display_name': 'Gleißbühl, Nürnberg', 'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Gleißbühl'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","Werde MIDgestalter:in Teil von MID zu sein, bedeutet MIDgestalter:in zu sein Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden könne…",https://www.adzuna.de/details/4712213587?utm_medium=api&utm_source=a4bcf954,49.44932,4712213587,0,full_time,,,
2025-02-24T18:13:01Z,Praktikum Data Science in der Digitalisierung (m/w/d),"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENDdjR2dHg4Qkd4X1pvR09FeElyQSIsImkiOiI1MDYyMjQ5MzI3In0.fB9MXopCKD-38pUzdFyeQTV7zx4AFrGOu5fzOJMz1mA,13.86232,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide'], 'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)'}","{'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category'}","WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …",https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,51.47465,5062249327,0,,,,contract
2025-07-24T10:39:22Z,"Masterarbeit Wirtschaftswissenschaften, Data Science (m/w/d)","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Forschungszentrum Jülich GmbH'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxOTYzODg5NCIsInMiOiJYQ0N2NHZ0eDhCR3hfWm9HT0V4SXJBIn0.ghI0roYrpVip-JQjIyNrY_7PfdqCfEsSkn40DzHGSiw,6.3612,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düren (Kreis)', 'Jülich'], 'display_name': 'Jülich, Düren (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","Forschung für eine Gesellschaft im Wandel: Das ist unser Antrieb im Forschungszentrum Jülich. Als Mitglied der Helmholtz-Gemeinschaft stellen wir uns großen gesellschaftlichen Herausforderungen unserer Zeit und erforschen Optionen für die digitalisierte Gesellschaft, ein klimaschonendes Energiesystem und ressourcenschützendes Wirtschaften. Arbeiten Sie gemeinsam mit rund 7.500 Kolleg:innen in einem der größten Forschungszentren Europas und gestalten Sie den Wandel mit uns! Sind Sie daran intere…",https://www.adzuna.de/details/5319638894?utm_medium=api&utm_source=a4bcf954,50.92101,5319638894,0,,,,
2025-06-13T15:37:14Z,Duales Studium Wirtschaftsinformatik - Data Science 2026 in Neckarsulm,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0ODU5NzAxMCIsInMiOiJYQ0N2NHZ0eDhCR3hfWm9HT0V4SXJBIn0.15irZnP50xQPKhPGhE613xSXtJkUgpfcTYbP84qEg_4,,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung', '__CLASS__': 'Adzuna::API::Response::Category'}","Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",https://www.adzuna.de/details/5248597010?utm_medium=api&utm_source=a4bcf954,,5248597010,0,full_time,,,
2025-07-09T12:16:23Z,Duales Studium Data Science und Künstliche Intelligenz 2026 (DHBW),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'WAREMA Renkhoff SE'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENDdjR2dHg4Qkd4X1pvR09FeElyQSIsImkiOiI1MjkzMzgyODk2In0.l0jvx1047QDkITxygi8fU4UCE9-fcc0cko50jMXBFik,9.60056,"{'display_name': 'Marktheidenfeld, Main-Spessart (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Main-Spessart (Kreis)', 'Marktheidenfeld']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","Stellenbeschreibung Der Studiengang Data Science und Künstliche Intelligenz versetzt dich in die Lage, die digitale Transformation maßgeblich voranzutreiben und zukunftsweisend mitzugestalten. Dank des erworbenen Wissens kannst du aus großen Datensätzen relevante Informationen herausfiltern und eine Prognose für künftige Datensätze abgeben. Unterstütze mit deiner vielseitigen Kompetenz diverse Bereiche in Wirtschaft, Technik sowie Data Engineering! Inhalte der Theoriephasen: Erlernen von Method…",https://www.adzuna.de/details/5293382896?utm_medium=api&utm_source=a4bcf954,49.84633,5293382896,0,,,,
2025-07-25T18:28:18Z,"Experte BCBS (d/m/w) Unternehmensentwicklung / Smart Data, Abteilung Datenmanagement","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'VR Smart Finanz AG'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENDdjR2dHg4Qkd4X1pvR09FeElyQSIsImkiOiI1MzIxNjczNDc5In0.sXTRg3zGlg-oUve8bzJJ8xclmQ5pc73JAxMLDjogkDo,8.56908,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], 'display_name': 'Eschborn, Main-Taunus-Kreis'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Die VR Smart Finanz AG zählt zur DZ BANK Gruppe und damit zu den Eckpfeilern des Allfinanzangebotes der Genossenschaftlichen FinanzGruppe. Als Data Architect / Modelling Expert mit dem Schwerpunkt in der zentralen Koordination BCBS bist Du verantwortlich für die Sicherstellung der Verfügbarkeit qualitätsgesicherter Daten. Du steuerst die Implementierung der BCBS239-Prinzipien in einer entsprechenden Datenarchitektur und arbeitest dabei mit verschiedenen Fachbereichen zusammen, um Datenqualität …",https://www.adzuna.de/land/ad/5321673479?se=XCCv4vtx8BGx_ZoGOExIrA&utm_medium=api&utm_source=a4bcf954&v=F298F782AD3C0A25888630AD138AD9DA2D6D3E2D,50.14334,5321673479,0,,,,
2025-08-05T06:49:51Z,Director Business Development – Pharma Commercial (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IQVIA Commercial GmbH & Co. OHG'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENDdjR2dHg4Qkd4X1pvR09FeElyQSIsImkiOiI1MzM4MDQ5ODEyIn0.mlUVgAfh6Kaw4wmDqsCOXgonf-gKMm_O_CAio7EcGIY,8.650578,"{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'sales-jobs', 'label': 'Vertriebsstellen'}","IQVIA TM – The Human Data Science Company TM – ist ein führender, globaler Anbieter von zukunftsweisender Analytik, Technologielösungen und klinischer Auftragsforschung. IQVIA unterstützt Life Science Unternehmen, Verbände, Institutionen, Kostenträger und weitere Akteure im Gesundheitswesen darin, bessere Ergebnisse in der Gesundheitsversorgung zu erzielen. Werden Sie Teil unserer Community  von rund 90.000 Mitarbeiterinnen und Mitarbeitern in über 100 Ländern, die sich dafür einsetzen, das Pot…",https://www.adzuna.de/land/ad/5338049812?se=XCCv4vtx8BGx_ZoGOExIrA&utm_medium=api&utm_source=a4bcf954&v=58364CFFA31C46C01B23D2652911ED501D845560,50.129683,5338049812,0,,,,
2024-02-16T11:00:56Z,Praktikum Management Consulting im Bereich Data Science / Data Analytics (m/w/d),"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENDdjR2dHg4Qkd4X1pvR09FeElyQSIsImkiOiI0NTcxMTczODkyIn0.So4L20JYVllbxfri3XWzv4ZKkC7GqOynyqYOSO2r-RI,8.43196,"{'display_name': 'Mitte, Ludwigshafen am Rhein', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte']}","{'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category'}","WILLKOMMEN IM TEAM Wir sind die globale Inhouse Managementberatung der BASF. Unser Schwerpunkt liegt auf strategischen Projekten, mit denen wir wirkungsvoll Veränderungsprozesse vorantreiben. Dabei reicht unser Themenspektrum von Wachstums-, Organisationsentwicklungs- und Effizienzprojekten bis hin zu Akquisitionen und Devestitionen. Wir leben einen starken Teamspirit und fördern aktiv die Karriereentwicklung innerhalb der BASF. AUFGABEN Zum nächstmöglichen Zeitpunkt sind Sie für einen Zeitraum…",https://www.adzuna.de/details/4571173892?utm_medium=api&utm_source=a4bcf954,49.47766,4571173892,0,,,,contract
2025-08-01T06:43:17Z,Administrator MS SharePoint (mwd),"{'display_name': 'Vesterling AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMTI2MzI3NCIsInMiOiJYQ0N2NHZ0eDhCR3hfWm9HT0V4SXJBIn0.6_u57Hk4nk99J3bWtGcS_aSW5G-EkvulEUFWUTk3Fbw,11.555737,"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Als Administrator MS SharePoint sorgen Sie für den reibungslosen Betrieb von SharePoint Farmen (Enterprise - Lösungen) bei Kunden im Großraum München oder Nürnberg. Unser Klient ist ein IT-Beratungsunternehmen, das sich auf die Konzeption, Entwicklung und den Betrieb von Softwarelösungen auf Basis von Microsoft-Technologien konzentriert. Seine Mitarbeiter werden durch entsprechende Zertifizierungen immer auf den aktuellsten Stand der Technik gebracht. Vesterling zählt seit über 25 Jahren zu den…",https://www.adzuna.de/land/ad/5331263274?se=XCCv4vtx8BGx_ZoGOExIrA&utm_medium=api&utm_source=a4bcf954&v=221E33922B7B479080EDC18F1A4EAAB1FB99ADD0,48.137418,5331263274,0,,,,
2025-08-01T06:43:31Z,Anwendungsberater MS SharePoint / M365 (mwd),"{'display_name': 'Vesterling AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENDdjR2dHg4Qkd4X1pvR09FeElyQSIsImkiOiI1MzMxMjYzNzg2In0.EE0AJ2GO_LiXP-26alI-bN3YQDp5uJGNIBX0Y6VSofc,11.555737,"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Beratung von regionalen Kunden in verschiedenen Anwendungsszenarien von MS SharePoint. Unser Klient ist ein IT-Beratungsunternehmen, das sich auf die Konzeption, Entwicklung und den Betrieb von Softwarelösungen auf Basis von Microsoft-Technologien konzentriert. Seine Mitarbeiter werden durch entsprechende Zertifizierungen immer auf den aktuellsten Stand der Technik gebracht. Vesterling zählt seit über 25 Jahren zu den führenden Personaldienstleistern im Technologiebereich. Die Schwerpunkte der …",https://www.adzuna.de/land/ad/5331263786?se=XCCv4vtx8BGx_ZoGOExIrA&utm_medium=api&utm_source=a4bcf954&v=E1706B765B167D7CAEB40B85332303ADE84C908F,48.137418,5331263786,0,,,,
2025-08-05T06:38:39Z,Solution Consultant – Data & Process Integration Services/Master Data Management (d/m/f),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Henkell & Co. Sektkellerei KG'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENDdjR2dHg4Qkd4X1pvR09FeElyQSIsImkiOiI1MzM4MDQ3MzUzIn0.G876PaiHybV2B-BX3toGsLXrjqdDWtBHIM586M_zNOU,8.23838,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Wiesbaden (Kreis)', 'Wiesbaden'], 'display_name': 'Wiesbaden, Wiesbaden (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}","We are seeking a dynamic and experienced Solution Consultant to join our team, specializing in Data & Process Integration Services and Master Data Management Aufgaben Central responsibility for solutions in MDM/MDG, PIM and GS1/GDSN Provision of required data endpoints with aggregated data from various (sub-)systems for Business Intelligence & Analytics solution in coordination with the specialist departments Consulting the business departments on data quality and data provision for business ap…",https://www.adzuna.de/land/ad/5338047353?se=XCCv4vtx8BGx_ZoGOExIrA&utm_medium=api&utm_source=a4bcf954&v=BE87FDF86535A16DD14A8D3478A6559D57A00E8F,50.08407,5338047353,0,,,,
2025-07-28T06:59:44Z,Werkstudent Projektmanagement mit Schwerpunkt Prozessanalyse (m/w/d),"{'display_name': 'rola Security Solutions GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENDdjR2dHg4Qkd4X1pvR09FeElyQSIsImkiOiI1MzI0OTM1MTMyIn0.oBosl40u2SEFVvUpIFPSeiWa6Pg1xo8tNLsh6kgX6pg,11.12773,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Weilheim-Schongau (Kreis)', 'Oberhausen'], 'display_name': 'Oberhausen, Weilheim-Schongau (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",rola Security Solutions steht für Informationsmanagement im Sicherheitsbereich und ist Partner Nr. 1 für deutsche Behörden und Organisationen mit Sicherheitsaufgaben sowie Lieferant für zahlreiche internationale Kunden im Sicherheitsbereich. Das Unternehmen mit Sitz in Oberhausen wurde 1983 gegründet und ist Marktführer in Deutschland. rola zählt mit über 350 Mitarbeiterinnen und Mitarbeitern zu den verlässlichsten Anbietern von IT-Lösungen im Bereich der Inneren und Äußeren Sicherheit. Seit 20…,https://www.adzuna.de/land/ad/5324935132?se=XCCv4vtx8BGx_ZoGOExIrA&utm_medium=api&utm_source=a4bcf954&v=D28E22F1030DFCA8D80B59C569992D2F3909FA63,47.77625,5324935132,0,,,,
2024-03-02T10:56:12Z,Angewandte Data Science und Künstliche Intelligenz - Master-Studiengang in Stralsund,"{'display_name': 'Hochschule Stralsund von IThanse.de', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWENDdjR2dHg4Qkd4X1pvR09FeElyQSIsImkiOiI0NTg5NDgwMzE3In0.MmUrTgxUY7lRzzISzM_XixvDj2NnRRLA2Umv6PTcyyk,13.079765,"{'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Vorpommern-Rügen (Kreis)', 'Stralsund'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stralsund, Vorpommern-Rügen (Kreis)'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Wie funktioniert maschinelles Lernen, Deep Learning oder große Sprachmodelle und Anwendungen wie ChatGPT? Was sind die Potenziale und Grenzen solcher KI-Methoden und Werkzeuge und wie können sie kompetent und sicher in der Praxis angewandt werden? Wie werden KI-Anwendungen mit modernen Werkzeugen und Frameworks in Unternehmen effektiv umgesetzt? Wie wird die Einführung und Kommunikation von KI in Unternehmen erfolgreich, sicher und ethisch verantwortlich gemacht? Mit dem Fokus auf Anwendungskom…",https://www.adzuna.de/details/4589480317?utm_medium=api&utm_source=a4bcf954,54.298178,4589480317,0,part_time,,,
