latitude,title,description,__CLASS__,location,category,longitude,redirect_url,created,company,adref,salary_is_predicted,id,contract_time,contract_type,salary_max,salary_min
,Data Science & Solutions Consultant (m/w/d),"Über uns Du willst sehen, wie deine Lösungen direkt Management-Entscheidungen beeinflussen und in echten Use Cases Mehrwert schaffen – bei Unternehmen, die du aus dem Alltag kennst? Willkommen bei twomynds. Wir sind ein dedizierter End-to-End Data & AI Service Provider – strategisch, umsetzungsstark und ergebnisorientiert. Unsere Mission: Ambitionierte Unternehmen befähigen, Data & AI in geschäftskritischen Mehrwert zu verwandeln – mit strategischer Klarheit, technischer Exzellenz und unternehm…",Adzuna::API::Response::Job,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,https://www.adzuna.de/details/5357594234?utm_medium=api&utm_source=a4bcf954,2025-08-18T21:58:08Z,"{'display_name': 'twomynds', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3RtSmV3U284QkcyZ2FsbUZpemgzZyIsImkiOiI1MzU3NTk0MjM0In0.e1X_b3ejDusXqNyUiWHZ7HtyKlhAFAbUdQeVcK7AuZo,0,5357594234,,,,
51.23223,Head of Data Science (m/f/d),"Your Contribution Data is your playground, and AI is your toolkit. You are driven by the desire to turn complex data into actionable insights and create intelligent solutions that elevate customer and sales experiences. As Head of Data Science , you will lead the charge in shaping how DISH leverages AI and data to transform the HoReCa industry. Your strategic leadership will drive innovation, foster a culture of experimentation, and ensure our digital products are powered by smart, scalable, an…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Flingern Nord'], 'display_name': 'Flingern Nord, Düsseldorf'}","{'tag': 'hospitality-catering-jobs', 'label': 'Stellen aus Gastronomie & Catering', '__CLASS__': 'Adzuna::API::Response::Category'}",6.81035,https://www.adzuna.de/details/5407304151?utm_medium=api&utm_source=a4bcf954,2025-09-19T23:32:29Z,"{'display_name': 'DISH Digital Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwNzMwNDE1MSIsInMiOiJndG1KZXdTbzhCRzJnYWxtRml6aDNnIn0.FJoc4wZ_aRYvAYYc8A4SimBsK_Xv-RsoOI3hEDwWkzc,0,5407304151,full_time,,,
49.253,Senior Consultant Data Science (w/m/d),"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Saarbrücken Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe …",Adzuna::API::Response::Job,"{'display_name': 'Malstatt, Saarbrücken', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt']}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",6.96191,https://www.adzuna.de/details/5393384422?utm_medium=api&utm_source=a4bcf954,2025-09-11T00:25:36Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5MzM4NDQyMiIsInMiOiJndG1KZXdTbzhCRzJnYWxtRml6aDNnIn0.pI9b6vrAMVHMMvvU4WnCXdp353WG0EopnJ-r45GQeAk,0,5393384422,,permanent,,
52.5259,Senior Consultant Data Science (w/m/d),"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Berlin Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Moabit'], 'display_name': 'Moabit, Berlin'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",13.35662,https://www.adzuna.de/details/5393384101?utm_medium=api&utm_source=a4bcf954,2025-09-11T00:25:33Z,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5MzM4NDEwMSIsInMiOiJndG1KZXdTbzhCRzJnYWxtRml6aDNnIn0.iaX6bSTywkf1vxOMJuxaj47TYb9YKDjN_h_VahsqeYg,0,5393384101,,permanent,,
49.99512,Senior Consultant Data Science (w/m/d),"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten …",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberstadt, Mainz'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",8.26743,https://www.adzuna.de/details/5414815324?utm_medium=api&utm_source=a4bcf954,2025-09-26T13:32:42Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxNDgxNTMyNCIsInMiOiJndG1KZXdTbzhCRzJnYWxtRml6aDNnIn0.eCDg3WZebz3bWMp4BoZiukiMKtTjJntEPxAcleSTw8Y,0,5414815324,,permanent,,
,Senior Consultant Data Science (w/m/d),"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten auf, m…",Adzuna::API::Response::Job,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",,https://www.adzuna.de/details/5414815327?utm_medium=api&utm_source=a4bcf954,2025-09-26T13:32:42Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3RtSmV3U284QkcyZ2FsbUZpemgzZyIsImkiOiI1NDE0ODE1MzI3In0.jSdgsHcfLI0ffGzofOPDbqjlAODvVpcKloNyLFE0q0c,0,5414815327,,permanent,,
48.77713,Senior Consultant Data Science (w/m/d),"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Stuttgart Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Stuttgart'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",9.18071,https://www.adzuna.de/details/5393384423?utm_medium=api&utm_source=a4bcf954,2025-09-11T00:25:36Z,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5MzM4NDQyMyIsInMiOiJndG1KZXdTbzhCRzJnYWxtRml6aDNnIn0.EhiBUcuzhPcyjwWM5oUVTXSiN7uJw_htw_1sKZflmEo,0,5393384423,,permanent,,
50.05078,Senior Consultant Data Science (w/m/d),"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Frankfurt Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Flughafen, Frankfurt am Main'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",8.56413,https://www.adzuna.de/details/5395228201?utm_medium=api&utm_source=a4bcf954,2025-09-12T00:43:52Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5NTIyODIwMSIsInMiOiJndG1KZXdTbzhCRzJnYWxtRml6aDNnIn0.Yj293oxiFSU3kXizeE8lZrRqpvU6hPNuCQhiwX4fU1o,0,5395228201,,permanent,,
48.36497,Senior Consultant Data Science (w/m/d),"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten au…",Adzuna::API::Response::Job,"{'display_name': 'Mitte, Ulm', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte']}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",8.29909,https://www.adzuna.de/details/5419429896?utm_medium=api&utm_source=a4bcf954,2025-09-28T14:00:44Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3RtSmV3U284QkcyZ2FsbUZpemgzZyIsImkiOiI1NDE5NDI5ODk2In0.rY9MKekU9ukkvKrcUKYyB1OzXP_jZOAt2gRfoFkwoLc,0,5419429896,,permanent,,
49.46856,Senior Consultant Data Science (w/m/d),"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Dat…",Adzuna::API::Response::Job,"{'display_name': 'Neuostheim, Mannheim', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",8.50014,https://www.adzuna.de/details/5414815323?utm_medium=api&utm_source=a4bcf954,2025-09-26T13:32:42Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxNDgxNTMyMyIsInMiOiJndG1KZXdTbzhCRzJnYWxtRml6aDNnIn0.dhYeAQy-SCH88DIfgCkSa1lciUlEDH9Y_6FnTqHi1LQ,0,5414815323,,permanent,,
49.03084,Senior Consultant Data Science (w/m/d),"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karlsruhe Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",Adzuna::API::Response::Job,"{'display_name': 'Hagsfeld, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",8.45882,https://www.adzuna.de/details/5415760019?utm_medium=api&utm_source=a4bcf954,2025-09-26T17:40:49Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxNTc2MDAxOSIsInMiOiJndG1KZXdTbzhCRzJnYWxtRml6aDNnIn0.VjpWv0hSU7HWuk0tlqAsCYy9Mn6k37NlrTxBGmFsUgA,0,5415760019,,permanent,,
52.55114,Data Science / Analytics intern (m/f/d),"TL;DR Join GlassDollar as a Data Science / Analytics Intern (f/m/x) and learn how to understand user value and ship tools that actually get used. From scraping real-time market data to building dashboards—you’ll work hands-on with our venture and marketing teams to drive better decisions, faster. What we´re looking for Solid Python skills You’re confident in writing clean scripts and automating data flows. Analytical thinking You can connect dots, question data, and extract what actually matter…",Adzuna::API::Response::Job,"{'display_name': 'Prenzlauer Berg, Berlin', 'area': ['Deutschland', 'Berlin', 'Prenzlauer Berg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",13.42321,https://www.adzuna.de/details/5397924988?utm_medium=api&utm_source=a4bcf954,2025-09-13T23:39:07Z,"{'display_name': 'GlassDollar', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3RtSmV3U284QkcyZ2FsbUZpemgzZyIsImkiOiI1Mzk3OTI0OTg4In0.X7efV_TVe-nZJIi_JJbhCoZqawGKjFdGEOWrzQqR6nM,0,5397924988,part_time,,,
52.46704,Werkstudent Data Science - Business Analytics (all genders),"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science - Business Analytics (all genders) STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unterstützung bei der Dokumentation von Abläuf…",Adzuna::API::Response::Job,"{'display_name': 'Schulenkamp, Langenhagen', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",9.70266,https://www.adzuna.de/details/4931314072?utm_medium=api&utm_source=a4bcf954,2024-11-08T12:49:30Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Maintenance Hannover'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTMxNDA3MiIsInMiOiJndG1KZXdTbzhCRzJnYWxtRml6aDNnIn0.HbZ31F39f4ZwPhlkbMXXWbeiCw_kQ4XWF3ODA6xAfjw,0,4931314072,part_time,,,
52.44731,Werkstudent Data Science - Business Analytics (all genders),"Kennziffer – WS HAN MVOS UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht dich: Werkstudent Data Science - Business Analytics (all genders) Code - WS HAN MVOS STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unte…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen'], 'display_name': 'Langenhagen, Region Hannover (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",9.73965,https://www.adzuna.de/details/5202238384?utm_medium=api&utm_source=a4bcf954,2025-05-16T20:02:18Z,"{'display_name': 'MTU Aero Engines', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3RtSmV3U284QkcyZ2FsbUZpemgzZyIsImkiOiI1MjAyMjM4Mzg0In0.mXmNJ3Fz4dg1dwrNwp4MO9y_7VzRxssYr6_7GjknAVE,0,5202238384,,,,
49.44932,Senior Consultant (m/w/d) Data Science,"Werde MIDgestalter:in! Teil von MID zu sein, bedeutet MIDgestalter:in zu sein! Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden kön…",Adzuna::API::Response::Job,"{'display_name': 'Gleißbühl, Nürnberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Gleißbühl']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",11.08475,https://www.adzuna.de/details/5348549890?utm_medium=api&utm_source=a4bcf954,2025-08-12T02:56:27Z,"{'display_name': 'MID GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0ODU0OTg5MCIsInMiOiJndG1KZXdTbzhCRzJnYWxtRml6aDNnIn0.ONoxItoPP5DdR1YQsVCvIbxQW4DfryvJmx8pSyAb5GQ,0,5348549890,full_time,,,
48.16652,Werkstudent Process & Data Science (w/m/d),"Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Was erwartet dich? Du führst strukturierte Recherchen und Analysen zu aktuellen Trends in Process Mining, Business Process Management und datenget…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], 'display_name': 'Schwabing-Freimann, München'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",11.59038,https://www.adzuna.de/details/5340542896?utm_medium=api&utm_source=a4bcf954,2025-08-06T22:27:53Z,"{'display_name': 'PMMG Process Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0MDU0Mjg5NiIsInMiOiJndG1KZXdTbzhCRzJnYWxtRml6aDNnIn0.otsXOHZXC8FwXQnGRgN6VcWInPT_0r3CnyMCwj64tqk,0,5340542896,part_time,,,
49.748821,Duales Studium Data Science & Künstliche Intelligenz 2026,"Würzburg und die Region bieten ein einzigartiges Zuhause mit besonderer Lebensqualität. Unsere Mitarbeitenden leisten täglich mit viel Energie, Engagement und einem klaren Bekenntnis zu Würzburg, in den verschiedensten Lebensbereichen einen unverzichtbaren Beitrag - persönlich, nah und individuell. Als starker, zuverlässiger Dienstleister gestalten wir die Energie- und Mobilitätswende aktiv mit und tragen tagtäglich zu mehr Nachhaltigkeit in der Region bei. Wir investieren in den Ausbau regiona…",Adzuna::API::Response::Job,"{'display_name': 'Würzburg (Kreis), Bayern', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Würzburg (Kreis)']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",9.920911,https://www.adzuna.de/details/5374013188?utm_medium=api&utm_source=a4bcf954,2025-08-29T22:56:04Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'WVV'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3NDAxMzE4OCIsInMiOiJndG1KZXdTbzhCRzJnYWxtRml6aDNnIn0.iX7e-_qVwWdYzqAgzjPK7vq5KPF17kXGkmp8f1-AIMk,0,5374013188,full_time,,,
48.383137,Werkstudent Data Science Fahrzeugdaten (m/w/d),"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ulm, Baden-Württemberg'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",9.856945,https://www.adzuna.de/details/5444651124?utm_medium=api&utm_source=a4bcf954,2025-10-12T22:33:08Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3RtSmV3U284QkcyZ2FsbUZpemgzZyIsImkiOiI1NDQ0NjUxMTI0In0.LreL6mu-Gh9UiHm5t16VJJxvgNX8AHoLNRDfpovZdWQ,0,5444651124,,,,
48.16652,Werkstudent Process & Data Science (w/m/d),"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwabing-Freimann, München'}","{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",11.59038,https://www.adzuna.de/details/5258138815?utm_medium=api&utm_source=a4bcf954,2025-06-19T15:08:45Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PMMG Group'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ3RtSmV3U284QkcyZ2FsbUZpemgzZyIsImkiOiI1MjU4MTM4ODE1In0.7-W3aaZJwg5HcXNblkp7iRjaQR4Z7AwC8xD4KvGfWHU,0,5258138815,part_time,,,
48.16652,Werkstudent Process & Data Science (w/m/d),"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",Adzuna::API::Response::Job,"{'display_name': 'Schwabing-Freimann, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",11.59038,https://www.adzuna.de/details/5273301446?utm_medium=api&utm_source=a4bcf954,2025-06-28T14:52:14Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PMMG Process Solutions'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3MzMwMTQ0NiIsInMiOiJndG1KZXdTbzhCRzJnYWxtRml6aDNnIn0.EOlgq_YmyVtnFdSN15J7UzGVhJlln_g5eXn5EA6iLnc,0,5273301446,part_time,,,
51.47465,Praktikum Data Science in der Digitalisierung (m/w/d),"WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …",Adzuna::API::Response::Job,"{'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide']}","{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",13.86232,https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,2025-02-24T18:13:01Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Basf France'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA2MjI0OTMyNyIsInMiOiJndG1KZXdTbzhCRzJnYWxtRml6aDNnIn0.cyZF_3RAY5XQOx9owzDHHJ-ZN3_rEwc0pU1WkJsjtQ4,0,5062249327,,contract,,
