latitude,salary_is_predicted,redirect_url,created,description,longitude,title,location,category,id,company,adref,__CLASS__,contract_time,contract_type,salary_max,salary_min
48.776198,0,https://www.adzuna.de/land/ad/5295183310?se=towMtANm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=D576A5EF2F7C4457C98CF8443BB08A38A29EEB6F,2025-07-10T06:05:27Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",9.187224,Praktikant*in Market Management World VAN Customer Service & Parts (Pflicht-Praktikum),"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",5295183310,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5NTE4MzMxMCIsInMiOiJ0b3dNdEFObThCR2h3TjZ0QTIxejZnIn0.M15FQXFHQsxfTjWEHnMhoEKcrN4c4avwokUybDqZJns,Adzuna::API::Response::Job,,,,
,0,https://www.adzuna.de/land/ad/5174745174?se=towMtANm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=64EE25BE4CE17FB3225A40E09AF9F044C5ABDE33,2025-05-01T23:51:25Z,"Über uns Publicis Media ist das weltweit zweitgrößte Mediaagenturnetzwerk und Teil des französischen Kommunikationskonzerns Publicis Groupe. Als globale Holding lebt Publicis Media durch seine globalen Agenturmarken Zenith, Starcom und Spark, die das Kundengeschäft in der strategischen Kommunikationsberatung in über 100 Ländern steuern und ständig weiterentwickeln. Darüber hinaus unterstützen bei Publicis Media zentrale Spezialistenteams die Kunden der Agenturen in den Bereichen: Data und Techn…",,Publicis Media - Duales BA-Studium Wirtschaftsinformatik Data Science & KI (m/w/d) - Düsseldorf,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5174745174,"{'display_name': 'Publicis Media Germany', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG93TXRBTm04Qkdod042dEEyMXo2ZyIsImkiOiI1MTc0NzQ1MTc0In0.814Mk7qV_9_N1CwMkVecjNnsc1it3Av1BcgBRxzhEKw,Adzuna::API::Response::Job,,,,
50.87096,0,https://www.adzuna.de/details/4931268614?utm_medium=api&utm_source=a4bcf954,2024-11-08T12:45:45Z,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…",6.86811,Initiativbewerbung Data Science /BI,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], 'display_name': 'Hürth, Rhein-Erft-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",4931268614,"{'display_name': 'Skopos Group', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTI2ODYxNCIsInMiOiJ0b3dNdEFObThCR2h3TjZ0QTIxejZnIn0.g5mHIQAp33wuX-8ep2QxOaa0iqTRt_EhvpjbSo5dg-w,Adzuna::API::Response::Job,full_time,,,
48.1476,0,https://www.adzuna.de/details/5180670474?utm_medium=api&utm_source=a4bcf954,2025-05-04T21:27:47Z,"Short Facts Join us on our journey : We at Flexa and Entrix are a diverse team of 50, from 12 nationalities, and steadily growing. To drive the smart and sustainable energy future, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow our Data Science team with innovation, foster talent and teamwork, and drive our offering's growth in alignment with and exceeding Flexa's strategic g…",11.56803,Head of Data Science,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt'], 'display_name': 'Maxvorstadt, München'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",5180670474,"{'display_name': 'Flexa', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG93TXRBTm04Qkdod042dEEyMXo2ZyIsImkiOiI1MTgwNjcwNDc0In0.koZjm74Zj9cuIvVodO5HTb7iCswm6-oCzLD-8HonAvs,Adzuna::API::Response::Job,full_time,,140000.0,100000.0
48.81065,0,https://www.adzuna.de/details/5291395245?utm_medium=api&utm_source=a4bcf954,2025-07-08T07:49:09Z,"Pflichtpraktikum Data Science im Qualitätsmanagement Wernerstraße 51, 70469 Stuttgart, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Rob…",9.1557,Pflichtpraktikum Data Science im Qualitätsmanagement,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Feuerbach, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Feuerbach']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5291395245,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG93TXRBTm04Qkdod042dEEyMXo2ZyIsImkiOiI1MjkxMzk1MjQ1In0.FQXp7o90Z_GXrT-bd7o3k7HM6uQ6KWeHq5XHpBCkIuE,Adzuna::API::Response::Job,full_time,,,
,0,https://www.adzuna.de/details/5120334821?utm_medium=api&utm_source=a4bcf954,2025-03-31T21:17:24Z,"Product Manager with Data Science Background (m/f/d) Location: Berlin, Germany - Hybrid/Remote My client is seeking a talented and driven Product Manager to join their fast-growing team. As a leader in business model innovation, algorithm development, and digital solutions, they deliver impactful results for their clients by providing end-to-end solutions. This is an exciting opportunity to be part of a dynamic and agile team, working in a startup-like environment with a steep development curve…",,Product Manager - Data Science,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",5120334821,"{'display_name': 'eMFusion Global', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTEyMDMzNDgyMSIsInMiOiJ0b3dNdEFObThCR2h3TjZ0QTIxejZnIn0.A5wxNl9TYj64kKRQS-oCgdJ8t7Yx25MUh3-QEhvyRHQ,Adzuna::API::Response::Job,,,,
52.120502,0,https://www.adzuna.de/land/ad/5299024305?se=towMtANm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=F115E8D354C54DF07C1AC361EC29114AE08FF8A8,2025-07-12T06:10:16Z,"Möchten Sie Ihre Ideen in nutzbringende und sinnvolle Technologien verwandeln? Ob im Bereich Mobility Solutions, Consumer Goods, Industrial Technology oder Energy and Building Technology - mit uns verbessern Sie die Lebensqualität der Menschen auf der ganzen Welt. Willkommen bei Bosch. Die Robert Bosch Elektronik GmbH freut sich auf Ihre Bewerbung! Anstellungsart: Befristet Arbeitszeit: Vollzeit Arbeitsort: Salzgitter Aufgaben Du suchst ein Praktikum in einem dynamischen Fertigungsbereich der E…",10.373516,"Pflichtpraktikum im Bereich ""Final Assembly""","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Salzgitter'], 'display_name': 'Salzgitter, Niedersachsen'}","{'label': 'Stellen aus Fertigung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs'}",5299024305,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Gruppe'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG93TXRBTm04Qkdod042dEEyMXo2ZyIsImkiOiI1Mjk5MDI0MzA1In0.wIF6SyAxv8ZTCHPqheCmAekcxoqursmWOyJ3DLcm03w,Adzuna::API::Response::Job,,,,
49.001249,0,https://www.adzuna.de/details/4971811867?utm_medium=api&utm_source=a4bcf954,2024-12-11T12:44:02Z,"Deine Aufgaben Sammle wertvolle praktische Erfahrungen in der Anwendung von KI, indem du an spannenden Forschungs- und Kundenprojekten mitwirkst. Nimm an unseren Workshops mit namhaften Kunden teil und unterstütze dabei, kundenspezifische Anforderungen zu identifizieren und Lösungen zu entwickeln. Leite durch fortgeschrittene Analysen und Visualisierungen Erkenntnisse aus Daten ab. Unterstütze bei der Erprobung und Auswahl geeigneter Machine Learning Verfahren. Helfe bei der Implementierung von…",8.412378,Praktikum: Data Science und KI,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",4971811867,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'prenode'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk3MTgxMTg2NyIsInMiOiJ0b3dNdEFObThCR2h3TjZ0QTIxejZnIn0.Gh-_8ahj7j5zjCfrYaPmq6JervaUaQMESKplq73lwOM,Adzuna::API::Response::Job,part_time,,,
,0,https://www.adzuna.de/details/5191089945?utm_medium=api&utm_source=a4bcf954,2025-05-09T20:37:52Z,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",,Praktikum Data Science in Neckarsulm,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5191089945,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5MTA4OTk0NSIsInMiOiJ0b3dNdEFObThCR2h3TjZ0QTIxejZnIn0.-dSM8d-YN0c8o-MIeiH0Lv6c8v_s-uEpePl0Qsl-BLI,Adzuna::API::Response::Job,full_time,,,
50.87096,0,https://www.adzuna.de/details/5090920846?utm_medium=api&utm_source=a4bcf954,2025-03-13T10:46:40Z,START YOUR CAREER WITH OUR CONSULTING ACTIVITIES IN MACHINE LEARNING! - Bei Niologic bauen wir das führende Beratungsunternehmen für Product Engineering für KI und Location Intelligence in Deutschland auf. Durch die Kombination der Megatrends KI und Location Intelligence wollen wir für unsere Kunden die neuesten Trends in Produktion bringen und ihr tägliches Leben positiv verändern. Entgegen aktueller Branchentrends und mit dem Vertrauen führender Marken im Rücken wollen wir von einem außergewö…,6.86811,Trainee Data Science in der Unternehmensberatung,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hürth, Rhein-Erft-Kreis', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",5090920846,"{'display_name': 'niologic', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA5MDkyMDg0NiIsInMiOiJ0b3dNdEFObThCR2h3TjZ0QTIxejZnIn0.TnFfgUyBGd-0dMOj70S_eXuh1Bm5SCy-TRtC6aq_dm0,Adzuna::API::Response::Job,,,,
53.557429,0,https://www.adzuna.de/details/5314139156?utm_medium=api&utm_source=a4bcf954,2025-07-21T04:29:21Z,"Einleitung Richard Consulting ist eine internationale Strategieberatung mit Boutique-Charakter. Zu unseren Klienten zählen Unternehmen aus den Bereichen Medien, Logistik, Industrie und Private Equity. Wir unterstützen sie in vielen Fällen bereits seit mehr als zehn Jahren konstant, ganzheitlich und wertschaffend in Strategiefragen auf Top-Management-Ebene sowie bei Mergers & Acquisitions. Wir sind kleiner als die großen Beratungen – das macht uns persönlicher und adaptiver. Wir haben flache Hie…",9.987297,Werkstudent/in Data Science Strategieberatung,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}",5314139156,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Richard Consulting GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxNDEzOTE1NiIsInMiOiJ0b3dNdEFObThCR2h3TjZ0QTIxejZnIn0.49ifqAE_SL-tFPDi-RB-xjzIeAT4GSuqs0p2k0g92JI,Adzuna::API::Response::Job,,,,
49.03084,0,https://www.adzuna.de/details/4970710246?utm_medium=api&utm_source=a4bcf954,2024-12-10T19:18:43Z,"Deine Aufgaben Sammle wertvolle praktische Erfahrungen in der Anwendung von KI, indem du an spannenden Forschungs- und Kundenprojekten mitwirkst. Nimm an unseren Workshops mit namhaften Kunden teil und unterstütze dabei, kundenspezifische Anforderungen zu identifizieren und Lösungen zu entwickeln. Leite durch fortgeschrittene Analysen und Visualisierungen Erkenntnisse aus Daten ab. Unterstütze bei der Erprobung und Auswahl geeigneter Machine Learning Verfahren. Helfe bei der Implementierung von…",8.45882,Praktikum: Data Science und KI,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], 'display_name': 'Hagsfeld, Karlsruhe'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",4970710246,"{'display_name': 'prenode GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG93TXRBTm04Qkdod042dEEyMXo2ZyIsImkiOiI0OTcwNzEwMjQ2In0.YIpbRkMHMn6T-eo26IOhHFo9DYvcbHUdJGahLNo5a2k,Adzuna::API::Response::Job,part_time,,,
52.507706,0,https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,2024-09-20T13:48:26Z,"INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…",13.420806,Team Lead Data Science,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",4870489075,"{'display_name': 'Mapp Digital Us Llc', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg3MDQ4OTA3NSIsInMiOiJ0b3dNdEFObThCR2h3TjZ0QTIxejZnIn0.m1vfdccSk4g7D7bJOOISCUf9_QVPjrE9jZEP9uECEns,Adzuna::API::Response::Job,full_time,,,
54.319658,0,https://www.adzuna.de/land/ad/5293075813?se=towMtANm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=C04ADC37CF05D93C99FBF3402B37393DC6096258,2025-07-09T06:04:03Z,"Die WTSH ist als Unternehmen des Landes Schleswig-Holstein, der Industrie- und Handels- sowie der Handwerkskammern und der Hochschulen des Landes die zentrale Wirtschaftsförderungsgesellschaft in Schleswig-Holstein. Mit breit gefächertem Know-how, einem erstklassigen Netzwerk und vielfältigen Serviceangeboten beraten und unterstützen wir Unternehmen, die in Schleswig-Holstein Geschäftsaktivitäten auf- oder ausbauen möchten. Wir sind zentrales Bindeglied zwischen Wirtschaft, Wissenschaft, Politi…",10.137982,"Wirtschaftsingenieur / Ingenieur ""Digitale Transformation"" (m/w/d)","{'display_name': 'Kiel, Schleswig-Holstein', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs', 'label': 'Technikerstellen'}",5293075813,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'WTSH GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG93TXRBTm04Qkdod042dEEyMXo2ZyIsImkiOiI1MjkzMDc1ODEzIn0.RlWk1buPqGEVJ85LH-e7YvGew8ag3vY0ywQeuU1r580,Adzuna::API::Response::Job,,,,
50.1495,0,https://www.adzuna.de/land/ad/5279261049?se=towMtANm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=F52E9A79E52D97107CA2186F686F649BDC06199F,2025-07-02T09:42:51Z,"Als weltweit führender Hersteller von vakuumtechnischen Anlagen im Bereich Metallurgie und Wärmebehandlung beschäftigen wir ca. 900 Mitarbeiter in 10 Ländern. Wir setzen Standards durch innovative Produkte, modernste Technik, umfassenden Service sowie höchste Flexibilität. Eingebunden in ein börsennotiertes Konzernumfeld verstehen wir es, unseren Mitarbeitern Freiräume zu geben, ihnen Verantwortung zu übertragen, sie zu fördern und zu fordern. Zum nächstmöglichen Zeitpunkt suchen wir für unser …",8.906233,Vertriebsingenieur/Produktmanager (m/w/div.),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Main-Kinzig-Kreis', 'Hanau'], 'display_name': 'Hanau, Main-Kinzig-Kreis'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5279261049,"{'display_name': 'ALD Vacuum Technologies GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG93TXRBTm04Qkdod042dEEyMXo2ZyIsImkiOiI1Mjc5MjYxMDQ5In0.0iz-EZsGHJX3uo8HHFLwVVn0JNfVVbkmtB8LYMSg00Q,Adzuna::API::Response::Job,,,,
,0,https://www.adzuna.de/land/ad/5242154551?se=towMtANm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=1E2532D31DB1923B9D59F922DB8A9080E2FBC045,2025-06-10T08:24:23Z,"IQVIA – The Human Data Science Company – ist ein führender, globaler Anbieter von zukunftsweisender Analytik, Technologielösungen und klinischer Auftragsforschung. IQVIA unterstützt Life Science Unternehmen, Verbände, Institutionen, Kostenträger und weitere Akteure im Gesundheitswesen darin, bessere Ergebnisse in der Gesundheitsversorgung zu erzielen. Werden Sie Teil unserer Community von rund 86.000 Mitarbeiterinnen und Mitarbeitern in über 100 Ländern, die sich dafür einsetzen, das Potenzial …",,Field Nurse/Study Nurse (m/w/d) - bundesweit in Wohnortnähe flexibel in Voll- und Teilzeit,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'label': 'Stellen aus Gesundheitswesen & Pflege', 'tag': 'healthcare-nursing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5242154551,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IQVIA CSMS GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG93TXRBTm04Qkdod042dEEyMXo2ZyIsImkiOiI1MjQyMTU0NTUxIn0.Oq5Y5OaeXmD84m1PKDSSuctW1NYG2V-WXVCgCHbmzps,Adzuna::API::Response::Job,,,,
50.940164,0,https://www.adzuna.de/land/ad/5099803948?se=towMtANm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=E315CACD4AF23BC36F987AC96F5093E050A3A018,2025-03-18T23:56:35Z,"Aufgaben Profil Wir bieten Ort: 50933 Köln | Vertragsart: Vollzeit, unbefristet | Job-ID: 829295 Was wir zusammen vorhaben: Als Geschäftsbereich Analytics der REWE Group sind wir Teil des Vorstandsressorts Digital & Technology, mit dem wir alle strategischen, analytischen und geschäftsunterstützenden Funktionen innerhalb von Handel Deutschland unter einem Dach zusammenführen. Der Geschäftsbereich verfolgt das Ziel, Advanced Analytics sowie Artificial Intelligence als Fähigkeit und Werttreiber i…",6.969972,(Senior) Data Scientist Analytics (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",5099803948,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'REWE Group'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG93TXRBTm04Qkdod042dEEyMXo2ZyIsImkiOiI1MDk5ODAzOTQ4In0.88_WZiWLZLMrBVEYGhvot0lb2aTtz0GghK4FjpMzJVs,Adzuna::API::Response::Job,,,,
,0,https://www.adzuna.de/land/ad/5313026227?se=towMtANm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=90D83A9E905871C72ECA8E087F04A6C9A2EA6BEA,2025-07-20T01:19:19Z,"Life is always about becoming Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können . klicken sie bewerben, für die volle Stellenbeschreibung",,Duales Studium Data Science / Künstliche Intelligenz In Kooperation Mit Der Dualen Hochschule Baden-württemberg 2026 (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'label': 'Stellen aus Handel & Bau', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs'}",5313026227,"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxMzAyNjIyNyIsInMiOiJ0b3dNdEFObThCR2h3TjZ0QTIxejZnIn0.FZ0cpZZmtd0mkx-p6o0-Alu0DN7k6vJLffFNGSbQj8s,Adzuna::API::Response::Job,,,,
48.36497,0,https://www.adzuna.de/land/ad/5313028126?se=towMtANm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=FAAEEE64D33FA1046F15EEC2646023EEBAE08E7D,2025-07-20T01:22:49Z,"Life is always about becoming Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können . klicken sie bewerben, für die volle Stellenbeschreibung",8.29909,Duales Studium Data Science / Künstliche Intelligenz In Kooperation Mit Der Dualen Hochschule Baden-württemberg 2026 (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], 'display_name': 'Mitte, Ulm'}","{'label': 'Stellen aus Handel & Bau', 'tag': 'trade-construction-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5313028126,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG93TXRBTm04Qkdod042dEEyMXo2ZyIsImkiOiI1MzEzMDI4MTI2In0.quWg7rN9aOOxYJSNq6nLjCb47F878oL168hnCZNIoH0,Adzuna::API::Response::Job,,,,
48.18449,0,https://www.adzuna.de/details/5148236983?utm_medium=api&utm_source=a4bcf954,2025-04-16T21:50:01Z,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in München sucht Dich: Werkstudent Data Science / Data Engineering (all genders) Bei der Instandhaltung von Flugzeugtriebwerken entstehen eine Vielzahl verschiedenster Daten. Erst wenn diese Informationen aufbereitet, geprüft und zusammengeführt sind, kön…",11.44811,Werkstudent Data Science / Data Engineering (all genders),"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], 'display_name': 'Allach-Untermenzing, München', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus Fertigung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs'}",5148236983,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines AG'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidG93TXRBTm04Qkdod042dEEyMXo2ZyIsImkiOiI1MTQ4MjM2OTgzIn0.EyCE9nFt8UO7M2MlO1ACT6j8HpetjkAOfeDBLqDIjZY,Adzuna::API::Response::Job,part_time,,,
