longitude,location,id,description,title,salary_is_predicted,company,category,redirect_url,__CLASS__,latitude,adref,created,contract_time,salary_max,salary_min,contract_type
8.65086,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Arheilgen, Darmstadt', 'area': ['Deutschland', 'Hessen', 'Darmstadt', 'Arheilgen']}",5282339527,"An der Hochschule Darmstadt - University of Applied Sciences ist am Fachbereich Media und der Akademie der Wissenschaft und der Literatur Mainz (ADW) ist in einem gemeinsamen Berufungsverfahren folgende Stelle ab dem 01.10.2025 befristet auf zunächst fünf Jahre zu besetzen: Professur Fachgebiet: Open Science, Data and Media Bes.Gr.: analog W 2 HBesG Kennziffer: MD 20/25-P Die Akademie der Wissenschaften und Literatur Mainz (ADW) hat einen ihrer Schwerpunkte in der Durchführung von innovativen, …","Professur Fachgebiet: Open Science, Data and Media",0,"{'display_name': 'Hochschule Darmstadt ', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe'}",https://www.adzuna.de/land/ad/5282339527?se=8rx-EtFg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=5635F1B6A4F83623F270A2B39C70AF1D8A102CF2,Adzuna::API::Response::Job,49.87242,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHJ4LUV0Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1MjgyMzM5NTI3In0._PZ__rKH8tz2OdQL_pBA0MGhm0bevgL3xni9GYZebWU,2025-07-03T20:02:24Z,,,,
14.10731,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankenthal, Bautzen (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Bautzen (Kreis)', 'Frankenthal']}",5299866746,"Unterstützen Sie uns im Rahmen eines Praktikums/einer Abschlussarbeit im Bereich Data Science. Studium/Fachrichtung | Mathematik, Statistik, Data Science, Informatik, Physik oder vglb. Studiengänge Einsatzbereich | Praktikum/Abschlussarbeit im Bereich Data Science Dauer | 3-6 Monate Bestens gefordert | Wir suchen motivierte Studierende, die sich unserem Data Science Team für ein Pflichtpraktikum und/oder eine Bachelor-/Masterarbeit (3-6 Monate) anschließen möchten. Bei uns können Sie praktische…",Praktikum/Abschlussarbeit im Bereich Data Science,0,"{'display_name': 'KSB SE & Co. KGaA', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/details/5299866746?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,51.13209,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHJ4LUV0Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1Mjk5ODY2NzQ2In0.YjXhopqMHc4CRXTlEVwrQvisQArE0-hiWPrWNJhnxrk,2025-07-12T22:07:55Z,,,,
9.65149,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Hohenlohekreis', 'Ingelfingen'], 'display_name': 'Ingelfingen, Hohenlohekreis'}",5217926692,"Zeit f&uuml;r deine Zukunft. Zeit f&uuml;r W&uuml;rth. Bewirb dich jetzt auf ein duales Studium Wirtschaftsinformatik - Data Science! Das bieten wir dir: ✓ Ein famili&auml;res und herzliches Arbeitsklima sowie gemeinsame Aktivit&auml;ten (z. B. Azubi-Skiausfahrt, Sportturniere) ✓ Enges Mentoring und begleitende Seminare f&uuml;r eine individuelle Weiterentwicklung ✓ Soziale und internationale Ausbildungsbausteine und Projekte (z.B. Auslandspraktikum) ✓ Eine faire Verg&uuml;tung und viele Zusatz…",Duales Studium Wirtschaftsinformatik - Data Science,0,"{'display_name': 'Adolf Würth GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/details/5217926692?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,49.30094,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHJ4LUV0Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1MjE3OTI2NjkyIn0.pqjitOI1dKn3YYrH5hx2Wwrjzpo-Acbsfu4yNvbGfI8,2025-05-27T08:21:30Z,,,,
13.420806,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",5174532409,"We shaped the earliest forms of ad tech, and we’re looking for the technical expertise to help shape its future. Our customers have unique problems that can only be solved at internet scale, and that’s where the technical skills of our team make a real difference. Our exchange handles over 500 billion requests every day (for comparison Google serves an estimated 9 billion searches a day), all running in our own global data centers. Every member of our technology team has an enormous amount of a…","Engineering Lead Manager, Data Science",0,"{'display_name': 'Index Exchange', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",https://www.adzuna.de/details/5174532409?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,52.507706,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE3NDUzMjQwOSIsInMiOiI4cngtRXRGZzhCR2g5c1l4WDhYaGF3In0.FZePLHdeWOit4tyWjIbWsO49mqBpgs4l3bX8z_I9j9Q,2025-05-01T21:47:19Z,,,,
8.650578,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",5272862271,"IQVIA TM – The Human Data Science Company TM – ist ein führender, globaler Anbieter von zukunftsweisender Analytik, Technologielösungen und klinischer Auftragsforschung. IQVIA unterstützt Life-Science-Unternehmen, Verbände, Institutionen, Kostenträger und weitere Akteure im Gesundheitswesen darin, bessere Ergebnisse in der Gesundheitsversorgung zu erzielen. Werde Teil unserer Community von rund 90.000 Mitarbeiterinnen und ­Mitarbeitern in über 100 Ländern, die sich dafür einsetzen, das Potenzia…",Junior Business Insights Specialist (m/w/d) Consumer Health – Pharma & Healthcare – International Sales,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IQVIA Commercial GmbH & Co. OHG'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",https://www.adzuna.de/land/ad/5272862271?se=8rx-EtFg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=5279A263EA2E3100AA19EB4DFB73437735EF4F84,Adzuna::API::Response::Job,50.129683,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHJ4LUV0Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1MjcyODYyMjcxIn0.cRrcrW9jl64cdfYI13M9icUGOkL7tPSKTX8CQRkHMsI,2025-06-28T08:42:02Z,,,,
13.420806,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",5262898449,"Vestiaire Collective is the leading global online marketplace for desirable pre-loved fashion. Our mission is to transform the fashion industry for a more sustainable future by empowering our community to promote the circular fashion movement. Vestiaire was founded in 2009 and is headquartered in Paris with offices in London, Berlin, New York, Singapore, Ho Chi Minh and Hong Kong and warehouses in Tourcoing (France), Crawley (UK), Hong Kong and New York. We currently have a diverse global team …",Director of Data Science Berlin,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Vestiaire Collective'}","{'tag': 'logistics-warehouse-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung'}",https://www.adzuna.de/details/5262898449?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,52.507706,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHJ4LUV0Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1MjYyODk4NDQ5In0.0fLybbg790FtTk5vP3c9Wmr8B3BxelGuFQFil63rPaA,2025-06-22T15:12:13Z,full_time,,,
8.235274,"{'area': ['Deutschland', 'Baden-Württemberg', 'Baden-Baden'], 'display_name': 'Baden-Baden, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",5288756726,"Wir entwickeln, produzieren und vertreiben Arzneimittel, die auf natürlichen Wirkstoffen basieren. Als Pionier bei der wissenschaftlichen Erforschung natürlicher Arzneimittel kooperieren wir mit führenden Forschungseinrichtungen. 1.400 Mitarbeiterinnen und Mitarbeiter haben sich dabei einem gemeinsamen Ziel verschrieben: Menschen zu einem gesünderen Leben zu verhelfen. Für unseren Fachbereich Marketing am Standort Baden-Baden suchen wir zum nächstmöglichen Eintrittstermin: Dualer Master Student…",Dualer Master Student Digital Performance & Data Analytics (all),0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Biologische Heilmittel Heel GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",https://www.adzuna.de/land/ad/5288756726?se=8rx-EtFg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=6E22F5212AA0C84EBEDF638FC24164AB02E21BA2,Adzuna::API::Response::Job,48.754667,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4ODc1NjcyNiIsInMiOiI4cngtRXRGZzhCR2g5c1l4WDhYaGF3In0.LxFN7R44ofvLV0ptYKcUx1knLjXCkoPikxirCpUH9TI,2025-07-06T11:53:59Z,,,,
8.23838,"{'area': ['Deutschland', 'Hessen', 'Wiesbaden (Kreis)', 'Wiesbaden'], 'display_name': 'Wiesbaden, Wiesbaden (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5270117262,"We are seeking a dynamic and experienced Solution Consultant to join our team, specializing in Data & Process Integration Services and Master Data Management Aufgaben Central responsibility for solutions in MDM/MDG, PIM and GS1/GDSN Provision of required data endpoints with aggregated data from various (sub-)systems for Business Intelligence & Analytics solution in coordination with the specialist departments Consulting the business departments on data quality and data provision for business ap…",Solution Consultant – Data & Process Integration Services/Master Data Management (d/m/f),0,"{'display_name': 'Henkell & Co. Sektkellerei KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5270117262?se=8rx-EtFg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=C4FCD129EE2B3C8BDEC7C926C552ED1B76DE457E,Adzuna::API::Response::Job,50.08407,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHJ4LUV0Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1MjcwMTE3MjYyIn0.TjQqeoIANTGysQKXCP0dKxxQUdTDbYuk0iMN0G63ErE,2025-06-26T20:18:16Z,,,,
6.969972,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",5302066160,"Wir sind ein buntes Team aus über 280 congstars und gehören zu einem der besten Arbeitgeber sowie führenden Mobilfunkanbietern Deutschlands. Du findest uns mitten im Herzen von Köln im wunderschönen Rheinauhafen oder remote im Homeoffice. Als Teil der Deutschen Telekom bieten wir das Beste aus beiden Welten: Wir vereinen Flexibilität eines Start-ups mit der Sicherheit eines Konzerns im Rücken. Vielfalt inspiriert uns - unsere eigene und deine. Bei uns ist es erlaubt und sogar gewünscht, Dinge z…",Werkstudent*in Customer Experience (m/w/d/-),0,"{'display_name': 'congstar GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5302066160?se=8rx-EtFg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=6B5767272AE91B5F4445D5322CC9CEED36BA2813,Adzuna::API::Response::Job,50.940164,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwMjA2NjE2MCIsInMiOiI4cngtRXRGZzhCR2g5c1l4WDhYaGF3In0.JoGQ3_BkKKIkfmF0RPZCGJ85ypBSFoKY3njgjgHiQFo,2025-07-14T18:09:35Z,,,,
8.98349,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Böblingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen']}",5299532992,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Student*in für Masterarbeit MB.OS - Vehicle Software Management,0,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",https://www.adzuna.de/land/ad/5299532992?se=8rx-EtFg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=8A88CCCCF3FF9825F718776B91F3C6DE5EA5BAF9,Adzuna::API::Response::Job,48.68872,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5OTUzMjk5MiIsInMiOiI4cngtRXRGZzhCR2g5c1l4WDhYaGF3In0.AkAx2LQf8geS9oRIAwW4kBSNMGfeQtpJlbdaW4UiKhY,2025-07-12T18:09:09Z,,,,
6.808387,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",5201994506,"At The Stepstone Group, we have a simple yet very important mission: The right job for everyone. Using our data, platform, and technology, we create opportunities for jobseekers and companies around the world to find a perfect match in fair and equitable way. With over 20 brands across 30 countries, we strive for fair and unbiased hiring. Join our team of 4,000 employees and be part of reshaping the labour market and becoming the world's leading job platform. Aufgaben Join our team and you'll m…",Data Analyst (m/f/d) Marketing Insights,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stepstone GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",https://www.adzuna.de/land/ad/5201994506?se=8rx-EtFg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=ECE88CA3C8266E38B837D16DCEC641F2D1B8F0AA,Adzuna::API::Response::Job,51.226802,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHJ4LUV0Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1MjAxOTk0NTA2In0.4QhBTmayR_Kd4JBLurEtvJFo5W-hwNt_He_wPJp5038,2025-05-16T19:29:06Z,,,,
9.856945,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], 'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",5293830276,"HENSOLDT ist ein führendes Unternehmen der europäischen Verteidigungsindustrie mit globaler Reichweite. Das Unternehmen mit Sitz in Taufkirchen bei München entwickelt Sensor-Komplettlösungen für Verteidigungs- und Sicherheitsanwendungen. Als Technologieführer treibt HENSOLDT die Entwicklung der Verteidigungselektronik und Optronik voran und baut sein Portfolio auf der Grundlage innovativer Ansätze für Datenmanagement, Robotik und Cybersicherheit kontinuierlich aus. Unsere Produkte sind einsetzb…",Masterarbeit Abschlussarbeit Predictive Analytics / Forecasting (w/m/d),0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HENSOLDT'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5293830276?se=8rx-EtFg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=0115ADD7C7123305E9EDA8C2E8CF0BE4F5B21DCE,Adzuna::API::Response::Job,48.383137,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5MzgzMDI3NiIsInMiOiI4cngtRXRGZzhCR2g5c1l4WDhYaGF3In0.wwvVZ1LX6VgT2a1pydh9dGUETxDbeJgzu7078YTXfj4,2025-07-09T18:04:46Z,,,,
8.543293,"{'display_name': 'Bielefeld, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bielefeld'], '__CLASS__': 'Adzuna::API::Response::Location'}",5287123830,"hachmeister  partner ist die führende Brancheninstitution für Consulting, Benchmarking und IT-Lösungen im Bereich Fashion, Sport und Schuhe. Durch die Vernetzung mit einer Vielzahl von Partnerunternehmen verfügen wir über ein einzigartiges Datenpanel. Dieses bildet die Grundlage unserer Benchmarking Services und IT-Lösungen, die in vielen Kernprozessen unserer Branche zum Einsatz kommen. Weit mehr als 2.000 Nutzer werden aktuell in ihren Entscheidungen durch unsere Analyse-Portale unterstützt. …",Senior Data Engineer (m/w/d),0,"{'display_name': 'hachmeister + partner GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5287123830?se=8rx-EtFg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=B63617CAD883FF8D6D0D83835EF9E6103C09300D,Adzuna::API::Response::Job,52.021203,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHJ4LUV0Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1Mjg3MTIzODMwIn0.2wFC6XGOhGc_75N4ZJTHIXoM7Tz2EqGydV-RxWCE0Nw,2025-07-05T11:51:49Z,,,,
8.99718,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Tübingen (Kreis)', 'Tübingen', 'Bühl'], 'display_name': 'Bühl, Tübingen'}",5296891986,"Stellenbeschreibung Du siehst in Daten nicht nur Zahlen, sondern das Potenzial, Geschäftsprozesse zu revolutionieren und strategische Entscheidungen zu untermauern? Dann nutze die Chance, als Praktikant:in im Bereich Data Science & Business Analytics unser Controlling aktiv mitzugestalten. Hier bringst du deine analytischen Fähigkeiten ein, um mit innovativen Ansätzen und modernsten Technologien echte Wirkung zu erzielen. Du treibst die Weiterentwicklung von Predictive Analytics im Controlling …",Praktikum Data Science & Business Analytics im Controlling,0,"{'display_name': 'Bosch Group', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",https://www.adzuna.de/details/5296891986?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,48.48337,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHJ4LUV0Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1Mjk2ODkxOTg2In0.35lpnZZnHbOAHsLgpGr5j1tSv4g2nhkMnJ6SIujOIHs,2025-07-11T00:16:03Z,,,,
9.77223,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult'], 'display_name': 'Bult, Hannover', '__CLASS__': 'Adzuna::API::Response::Location'}",5067020798,Wir bieten dir Mobiles Arbeiten Flexible Arbeitszeiten und individuelle Arbeitszeit-Modelle Gestaltungsfreiraum und Platz für eigene Ideen Geförderte Weiterbildungen Ein starkes Miteinander und eine familienorientierte Kultur …und vieles mehr Das macht deine Arbeit bei uns spannend Analyse und Erkennen von Kundenbedürfnissen sowie Erarbeitung neuer Konzepte zur Wertschöpfung aus den Daten unserer Kunden unter Berücksichtigung der Governance Du bist das Bindeglied zwischen den Fachleuten (Busine…,Data Science Specialist (m/w/d),0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IT-P GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/details/5067020798?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,52.36489,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA2NzAyMDc5OCIsInMiOiI4cngtRXRGZzhCR2g5c1l4WDhYaGF3In0.TVmwLQc5VvuHBxebGSNF2mMMn5LAKV8JZHhTpfJqB_k,2025-02-28T14:07:24Z,part_time,,,
,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",4801220768,Wir bieten dir Mobiles Arbeiten Flexible Arbeitszeiten und individuelle Arbeitszeit-Modelle Gestaltungsfreiraum und Platz für eigene Ideen Geförderte Weiterbildungen Ein starkes Miteinander und eine familienorientierte Kultur …und vieles mehr Das macht deine Arbeit bei uns spannend Analyse und Erkennen von Kundenbedürfnissen sowie Erarbeitung neuer Konzepte zur Wertschöpfung aus den Daten unserer Kunden unter Berücksichtigung der Governance Du bist das Bindeglied zwischen den Fachleuten (Busine…,Data Science Specialist (m/w/d),0,"{'display_name': 'IT-P', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/4801220768?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgwMTIyMDc2OCIsInMiOiI4cngtRXRGZzhCR2g5c1l4WDhYaGF3In0.C8ARoKEmibeyVnSV2EDXL4aPpZP0tRrITEYFVpNpG6s,2024-07-30T22:45:58Z,full_time,,,
11.555737,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",5253579251,"Für unsere Abteilung Data Science in München suchen wir ab sofort einen Praktikanten (m/w/d) - ab sofort für mindestens 6 Monate. Unsere Teams im Bereich Digital arbeiten kross-funktional, um Innovationen voranzutreiben. Das Human Health Data Science Team entwickelt Analytics-Lösungen, die die Unternehmensstrategie unterstützen, und ist Hauptansprechpartner für alle Fragen rund um quantitative Analysen. Deine Aufgaben Sammeln, Bereinigen und Vorverarbeiten von Daten für weitere Analysen. Durchf…",Praktikant (m/w/d) Data Science,0,"{'display_name': 'MSD Deutschland', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/details/5253579251?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,48.137418,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MzU3OTI1MSIsInMiOiI4cngtRXRGZzhCR2g5c1l4WDhYaGF3In0.vXNngqPXWyq5QB32tSLNW-Wp9X8isXzBVTiILNTGUxc,2025-06-16T20:36:19Z,,,,
9.987297,"{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",4931290630,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",Praktikum: Data Science (w/m/d),0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",https://www.adzuna.de/details/4931290630?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,53.557429,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTI5MDYzMCIsInMiOiI4cngtRXRGZzhCR2g5c1l4WDhYaGF3In0.yhq-s2vZ8amnsjAmHa4UHvCy56L26TTkKYIlRdS9Ijc,2024-11-08T12:47:42Z,full_time,,,
9.99333,"{'area': ['Deutschland', 'Hamburg', 'HafenCity'], 'display_name': 'HafenCity, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location'}",4352591932,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",Praktikum: Data Science (w/m/d),0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg DACH'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,53.54167,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHJ4LUV0Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI0MzUyNTkxOTMyIn0.FN-s8SvjwVGR3tjrAQYs37ujM82RtMB4bCcs6QQP3ao,2023-10-05T13:37:27Z,full_time,,,
,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",5240070096,"Job Description Für unsere Abteilung Data Science in München suchen wir ab sofort einen Praktikanten (m/w/d) – ab sofort für mindestens 6 Monate. Unsere Teams im Bereich Digital arbeiten kross-funktional, um Innovationen voranzutreiben. Das Human Health Data Science Team entwickelt Analytics-Lösungen, die die Unternehmensstrategie unterstützen, und ist Hauptansprechpartner für alle Fragen rund um quantitative Analysen. Deine Aufgaben Sammeln, Bereinigen und Vorverarbeiten von Daten für weitere …",Praktikant (m/w/d) Data Science,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MSD Sharp & Dohme'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/details/5240070096?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVERueUU5Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1MjQwMDcwMDk2In0.-CEUSxoy4Kzkv2hcS6rZBEOfI5CActmF0haS_oMO6Hw,2025-06-08T14:40:07Z,full_time,,,
