title,__CLASS__,location,latitude,id,redirect_url,category,company,salary_is_predicted,created,description,longitude,adref,contract_time,salary_max,salary_min,contract_type
Trainee Data Science - Fokus NLP (alle Geschlechter),Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Fechenheim'], 'display_name': 'Fechenheim, Frankfurt am Main', '__CLASS__': 'Adzuna::API::Response::Location'}",50.12595,5493356866,https://www.adzuna.de/details/5493356866?utm_medium=api&utm_source=a4bcf954,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'statworx'}",0,2025-11-13T12:53:03Z,Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkeitsfelder. Wir befähigen Menschen auf allen Kompetenzniveaus mit unseren Daten- & KI-Bildungsformaten. Kurz gesagt: Wir unterstützen Unternehmen bei allen Aspekten der digitalen Transformation – seit …,8.76072,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5MzM1Njg2NiIsInMiOiJmaEhadmdiZjhCR2Y0cEZsb0xoZHdRIn0.ocw0a8hAVy33LY5zcC2Y7hczbz2T7fKMueN3bmZ97aQ,full_time,,,
Senior Consultant Data Science (m/w/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",,5192887633,https://www.adzuna.de/details/5192887633?utm_medium=api&utm_source=a4bcf954,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'master-TMS'}",0,2025-05-10T21:53:49Z,"In Deutschland - Berlin | Bonn | Frankfurt/Main | Hamburg | Köln | München Du bist bereit, deine persönliche Entwicklung in den Bereichen Data Science, Analytics und KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierte Entscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdaten in umsetzbare Erkenntnisse verwandeln. Werde Pionier der digitalen Transformation und unterstütze uns als (Senior) Consultant – Data Science. Mehr von uns für dich: Steile Lernkurve: werd…",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5Mjg4NzYzMyIsInMiOiJmaEhadmdiZjhCR2Y0cEZsb0xoZHdRIn0.FbDwZBejN49Ap8-fa5jEOZM0_ZZVWwA-egUab5cVt2U,,,,contract
Wirtschaftsinformatik - Data Science / Bachelor of Science (DH),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Nufringen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Nufringen']}",48.62307,5501662011,https://www.adzuna.de/details/5501662011?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Ensinger GmbH'}",0,2025-11-18T12:41:01Z,Bezeichnung: Wirtschaftsinformatik - Data Science / Bachelor of Science (DH) Eintrittsdatum: 01.10.2026 mit Vorpraktikum ab 01.09.2026 Standort: 71154 Nufringen bei Stuttgart Arbeitszeit: Vollzeit Ausbildungsinhalte: Grundlagen der Informationstechnik Methoden der Informatik Moderne IT-Technologien für die Entwicklung von Software-Systemen kennenlernen und anwenden Anwendung von Künstlicher Intelligenz und Big Data in wirtschaftinformatorischen Kontexten Methoden und Konzepte der Betriebswirtsc…,8.89081,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMTY2MjAxMSIsInMiOiJmaEhadmdiZjhCR2Y0cEZsb0xoZHdRIn0.sQ6B0gin9VvVtTKzkqM8TSeKQ4l24n1ifRyaKAp9KO0,,,,
Data Science Manager Aerospace (m/w/d),Adzuna::API::Response::Job,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,5537409276,https://www.adzuna.de/details/5537409276?utm_medium=api&utm_source=a4bcf954,"{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sopra-Steria'}",0,2025-12-11T05:38:32Z,"Unternehmensbeschreibung Wir sind als eine der führenden europäischen Management- und Technologieberatungen ein echter Tech-Player. Wir sehen uns als Vordenker*innen, handeln und denken strategisch, entwickeln mit unseren Kunden maßgeschneiderte Lösungen, sowie präzise Prozesse und implementieren innovative Technologien. Weltweit sind wir über 50.000 tech-affine und kluge Köpfe – gemeinsam gestalten wir die Zukunft unserer Kunden und die der Gesellschaft. Bist du bereit, das digitale Europa mit…",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzNzQwOTI3NiIsInMiOiJmaEhadmdiZjhCR2Y0cEZsb0xoZHdRIn0.rQjvXPTuhjpEJdHQu795Yljaeg1ZSt-duTmzpS-w9yg,,,,contract
Werkstudent (m/w/d) - Data Science & Analytics,Adzuna::API::Response::Job,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",,5529744479,https://www.adzuna.de/details/5529744479?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung', 'tag': 'logistics-warehouse-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'advastore SE'}",0,2025-12-05T19:09:13Z,"Deine Aufgaben Analyse und Aufbereitung von Kundendaten zur Auslegung und Optimierung unserer Shuttle-Lagersysteme Entwicklung systematischer Datenpipelines für wiederkehrende Analysen (z. B. Kundendaten, Bestands- und Bewegungsdaten, Leistungsdaten) Unterstützung bei der Modellierung von Auslegungsszenarien und Performance-Berechnungen Mitarbeit beim Aufbau interner Tools für automatisierte Datenanalysen und Entscheidungsunterstützung Datenvisualisierung und Erstellung klarer, interpretierbare…",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyOTc0NDQ3OSIsInMiOiJmaEhadmdiZjhCR2Y0cEZsb0xoZHdRIn0.xLbjmY3EYjRafRyPfwmX1xNxvxhUApI0PaHNCb1GdfE,part_time,,,
Senior Consultant Data Science (w/m/d),Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], 'display_name': 'Hagsfeld, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location'}",49.03084,5497413060,https://www.adzuna.de/details/5497413060?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-11-15T17:50:12Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karlsruhe Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",8.45882,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NzQxMzA2MCIsInMiOiJmaEhadmdiZjhCR2Y0cEZsb0xoZHdRIn0.vwjveY6xeTCx4L7Ic013PJA0SC_HyIT9pX1RJrJB72c,,,,permanent
Senior Consultant Data Science (w/m/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte']}",48.77713,5499293823,https://www.adzuna.de/details/5499293823?utm_medium=api&utm_source=a4bcf954,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-11-16T17:40:51Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Stuttgart Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",9.18071,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhIWnZnYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1NDk5MjkzODIzIn0.UolrjJ5PF9Jk6Z_CjhWxUUAWV5VUZJlwcKDAM2PL5hQ,,,,permanent
Senior Consultant Data Science (w/m/d),Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], 'display_name': 'Neuostheim, Mannheim', '__CLASS__': 'Adzuna::API::Response::Location'}",49.46856,5496063593,https://www.adzuna.de/details/5496063593?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-11-14T14:41:56Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Dat…",8.50014,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NjA2MzU5MyIsInMiOiJmaEhadmdiZjhCR2Y0cEZsb0xoZHdRIn0.zk2VfBDlk8Fco3KHcDLUkguWXF7fKEQFwlfMoHVsF1U,,,,permanent
Senior Consultant Data Science (w/m/d),Adzuna::API::Response::Job,"{'display_name': 'Malstatt, Saarbrücken', 'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], '__CLASS__': 'Adzuna::API::Response::Location'}",49.253,5496063595,https://www.adzuna.de/details/5496063595?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",0,2025-11-14T14:41:56Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Saarbrücken Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe …",6.96191,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NjA2MzU5NSIsInMiOiJmaEhadmdiZjhCR2Y0cEZsb0xoZHdRIn0.7a9knPZVRas0fe17l1P8isfdzmlYhBkuCTeKTE0Tpy8,,,,permanent
Senior Consultant Data Science (w/m/d),Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin', 'Moabit'], 'display_name': 'Moabit, Berlin', '__CLASS__': 'Adzuna::API::Response::Location'}",52.5259,5496063596,https://www.adzuna.de/details/5496063596?utm_medium=api&utm_source=a4bcf954,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-11-14T14:41:56Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Berlin Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten…",13.35662,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhIWnZnYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1NDk2MDYzNTk2In0.zMna5-Krk0yWLv51LYhJmapzJzHcvJ-xfKOwW26l4wc,,,,permanent
Senior Consultant Data Science (w/m/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",,5496063597,https://www.adzuna.de/details/5496063597?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-11-14T14:41:56Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten auf, m…",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhIWnZnYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1NDk2MDYzNTk3In0.7b4S4YNmpDyLuCudHJq3lDMMaggsWUoNE__EXYHkHn4,,,,permanent
Senior Consultant Data Science (w/m/d),Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt'], 'display_name': 'Oberstadt, Mainz', '__CLASS__': 'Adzuna::API::Response::Location'}",49.99512,5496063592,https://www.adzuna.de/details/5496063592?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",0,2025-11-14T14:41:56Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten …",8.26743,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhIWnZnYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1NDk2MDYzNTkyIn0.xoibWQtSUJCuo3ao9TSatQlJdQqbPm8DunEFs6nrJys,,,,permanent
Senior Consultant Data Science (w/m/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Flughafen, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen']}",50.05078,5496063591,https://www.adzuna.de/details/5496063591?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",0,2025-11-14T14:41:56Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Frankfurt Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",8.56413,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhIWnZnYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1NDk2MDYzNTkxIn0.ISymXY5Xo9jrTAeeIVCsRMdObiHW0kD7WyoqOlpMGTY,,,,permanent
Senior Consultant Data Science (w/m/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], 'display_name': 'Mitte, Ulm'}",48.36497,5496063594,https://www.adzuna.de/details/5496063594?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-11-14T14:41:56Z,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten au…",8.29909,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NjA2MzU5NCIsInMiOiJmaEhadmdiZjhCR2Y0cEZsb0xoZHdRIn0.wOLIYTkJc4twDauq2iyKNme6XPzvX9El3CwUxW8Fix8,,,,permanent
Data Science / Analytics intern (m/f/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Prenzlauer Berg'], 'display_name': 'Prenzlauer Berg, Berlin'}",52.55114,5397924988,https://www.adzuna.de/details/5397924988?utm_medium=api&utm_source=a4bcf954,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GlassDollar'}",0,2025-09-13T23:39:07Z,"TL;DR Join GlassDollar as a Data Science / Analytics Intern (f/m/x) and learn how to understand user value and ship tools that actually get used. From scraping real-time market data to building dashboards—you’ll work hands-on with our venture and marketing teams to drive better decisions, faster. What we´re looking for Solid Python skills You’re confident in writing clean scripts and automating data flows. Analytical thinking You can connect dots, question data, and extract what actually matter…",13.42321,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5NzkyNDk4OCIsInMiOiJmaEhadmdiZjhCR2Y0cEZsb0xoZHdRIn0.9-YouDPSWQsXQqNivo3wSKQexa-6hYwPaySrmNzU7VI,part_time,,,
Duales Studium Wirtschaftsinformatik (B.Sc.) - Data Science,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Weingarten (Baden)'], 'display_name': 'Weingarten (Baden), Karlsruhe (Kreis)'}",49.05204,5470858788,https://www.adzuna.de/details/5470858788?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'All for One Group SE', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-10-30T11:53:35Z,"Rund 3.000 Kolleg:innen, über 4.000 Kund:innen – und ein gemeinsames Ziel: Unternehmen wirklich voranzubringen. Wir sind All for One – führender IT-, Consulting- und Service-Provider rund um SAP, und weltweit an der Spitze, wenn es um SAP-Transformationen und Cloud-Lösungen geht. Wir kennen den Mittelstand und begleiten ihn in allen Themen, die heute wirklich zählen: von Digitalisierung und Datennutzung über Cybersecurity und Employee Experience bis hin zu New Work und Nachhaltigkeit. Was uns a…",8.53179,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1ODc4OCIsInMiOiJmaEhadmdiZjhCR2Y0cEZsb0xoZHdRIn0.sxlA-LsMRA5d9I8WModFd7rgt6q_bbYokEZj9JxvBFo,,,,
Werkstudent Data Science - Business Analytics (all genders),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schulenkamp, Langenhagen', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp']}",52.46704,4931314072,https://www.adzuna.de/details/4931314072?utm_medium=api&utm_source=a4bcf954,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Maintenance Hannover'}",0,2024-11-08T12:49:30Z,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science - Business Analytics (all genders) STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unterstützung bei der Dokumentation von Abläuf…",9.70266,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhIWnZnYmY4QkdmNHBGbG9MaGR3USIsImkiOiI0OTMxMzE0MDcyIn0.1ddy6dQOxewaCxJlpT2VS6xpTXrwVoO4wSqEI9tb-Xw,part_time,,,
Senior Consultant (m/w/d) Data Science,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Gleißbühl'], 'display_name': 'Gleißbühl, Nürnberg'}",49.44932,5348549890,https://www.adzuna.de/details/5348549890?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'MID GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-08-12T02:56:27Z,"Werde MIDgestalter:in! Teil von MID zu sein, bedeutet MIDgestalter:in zu sein! Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden kön…",11.08475,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhIWnZnYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1MzQ4NTQ5ODkwIn0.mChvrXmCY6fT0okdwYpvZDhcD3Pi2PVHTtidkV-LZiM,full_time,,,
Working Student (f/d/m) in Data Science,Adzuna::API::Response::Job,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",,5546232541,https://www.adzuna.de/details/5546232541?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'EWE', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-17T20:51:50Z,"Weil der digitale Energiehandel nicht länger warten kann: Die EWE TRADING bündelt die Energiehandelsaktivitäten im EWE-Konzern und agiert als Schnittstelle zu den Großhandelsmärkten für Strom und Erdgas, Emissionsrechte und erneuerbare Energien . Werde Teil unserer Mission und wachse mit uns. We have an exciting opportunity for a Working Student (f/d/m) at the Power Trading & Portfolio Management Desk of EWE Trading. Your main tasks : Familiarize yourself with energy trading and contribute to o…",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0NjIzMjU0MSIsInMiOiJmaEhadmdiZjhCR2Y0cEZsb0xoZHdRIn0.BuFq0hfYuXXU-iWrN3B3wZ6NtNZGE82LNKwZtM-U798,part_time,,,
Werkstudent (m/w/d) Analytics & Data Science,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",,5508206619,https://www.adzuna.de/details/5508206619?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","{'display_name': 'GSK', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-11-21T19:32:31Z,"Für unser Data & Analytics Team bei ViiV Healthcare am Standort München suchen wir einen Werkstudent (m/w/d) Analytics & Data Science. ViiV Healthcare ist ein unabhängiges, weltweit tätiges pharmazeutisches Unternehmen, das sich zu 100% dem Fortschritt in der Behandlung und Versorgung von Menschen mit HIV verschrieben hat. Es gibt – über unser vielfältiges Engagement in Entwicklung und Vertrieb von antiretroviralen Medikamenten hinaus – viele wichtige Bereiche rund um HIV, in denen wir tätig si…",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZmhIWnZnYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1NTA4MjA2NjE5In0.qMC0oMNzDPRq3ij2qm4ZfecJDNuECpsiqWrxd7sTFVg,full_time,,,
Werkstudent Process & Data Science (w/m/d),Adzuna::API::Response::Job,"{'display_name': 'Schwabing-Freimann, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.16652,5258138815,https://www.adzuna.de/details/5258138815?utm_medium=api&utm_source=a4bcf954,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}","{'display_name': 'PMMG Group', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-06-19T15:08:45Z,"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",11.59038,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1ODEzODgxNSIsInMiOiJmaEhadmdiZjhCR2Y0cEZsb0xoZHdRIn0.M-mDZAE_KhJPYwVqvkUmNh_4-_HRYX7xc71v0xANXUk,part_time,,,
