salary_is_predicted,category,latitude,location,id,longitude,redirect_url,adref,__CLASS__,description,company,title,created,contract_time,salary_max,contract_type,salary_min
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",53.557429,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",4931290630,9.987297,https://www.adzuna.de/details/4931290630?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTI5MDYzMCIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.ekwrI0xvSHf2qffAGy5rTIkQneUgWDHkSRY6Tv6azyc,Adzuna::API::Response::Job,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …","{'display_name': 'Highberg', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikum: Data Science (w/m/d),2024-11-08T12:47:42Z,full_time,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",53.54167,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'HafenCity'], 'display_name': 'HafenCity, Hamburg'}",4352591932,9.99333,https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDM1MjU5MTkzMiIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.sXFrjXu_y9QAPuaGL4MRMe2iYRqMiUQy-QTyDTnHvXs,Adzuna::API::Response::Job,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg DACH'}",Praktikum: Data Science (w/m/d),2023-10-05T13:37:27Z,full_time,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",52.507706,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5496052351,13.420806,https://www.adzuna.de/details/5496052351?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NjA1MjM1MSIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.LY-XkvBs6dwD8InF9GPE-ptg0sMeZBrGOSCdJbEBAyY,Adzuna::API::Response::Job,"About the role: What's in the Box As a Senior Director of Data Science , you will lead a multidisciplinary organization of data scientists, data engineers and analysts who partner deeply with product and engineering teams to drive measurable business impact. Your mission is to elevate how data, experimentation, and machine learning power our products and decisions - focusing on all aspects of personalization and search for the consumer product organization. What you’ll do: The Recipe Define the…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HelloFresh'}","Senior Director, Data Science (all genders)",2025-11-14T14:27:59Z,,,,
0,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",51.24397,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Derendorf'], 'display_name': 'Derendorf, Düsseldorf'}",5528325427,6.78682,https://www.adzuna.de/details/5528325427?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkJ1cGxvZnY4QkdEeEw5blRCemhadyIsImkiOiI1NTI4MzI1NDI3In0.yYaYbqRpOZtAiEUBc0AiERxnv6Zxeyp_lrDhIXFSr1I,Adzuna::API::Response::Job,"THE FUTURE LOOKS LIKE YOU With over 1,300 stores in 17 European countries and more than 25,000 employees, C&A is one of Europe’s leading fashion retailers. Every day, C&A welcomes millions of visitors to its stores in Europe and to its online shop. C&A offers quality and long-lasting fashion at affordable prices for the many. We are building on more than 180 years of experience in the fashion industry and continuously modernize the company to become an omnichannel fashion retailer. The Data Sci…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'C&A Mode GmbH & Co. KG'}",Data Science Intern (m/f/d),2025-12-04T22:03:56Z,,,,
0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",53.09622,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Handelshäfen, Bremen', 'area': ['Deutschland', 'Bremen', 'Handelshäfen']}",5527513652,8.77324,https://www.adzuna.de/details/5527513652?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNzUxMzY1MiIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.MiuaNRcMiNDN6m-ZbRuHkVIc1hSzqaDAAiqSUM1_pCE,Adzuna::API::Response::Job,"Als Data-Science-Experte (w/m/d) entwickelst du datenbasierte Modelle und Analysen, die fundierte Entscheidungen im Konzern ermöglichen. Du arbeitest an spannenden Projekten rund um Prognosen, Textanalyse und Visualisierung und schaffst so echten Mehrwert aus Daten. Analyse & Modellierung Entwicklung und Validierung von Machine-Learning-Modellen Durchführung komplexer Datenanalysen und Forecasts Anwendung statistischer Verfahren und Python-basierter Data-Science-Methoden Datenaufbereitung & Vis…","{'display_name': 'ZECH Building SE', '__CLASS__': 'Adzuna::API::Response::Company'}",Data-Science-Experte (w/m/d),2025-12-04T18:17:46Z,full_time,,,
0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",53.54883,"{'display_name': 'Altona-Altstadt, Hamburg', 'area': ['Deutschland', 'Hamburg', 'Altona-Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",3736575198,9.9477,https://www.adzuna.de/details/3736575198?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzczNjU3NTE5OCIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.QGZ59QohmSRPNX5pNvRBnSb0UHH8ZZ2ao0KAke4tjlg,Adzuna::API::Response::Job,"Einleitung Für eines unserer Partnerunternehmen im Hamburg suchen wir Dichals Lead Data Science/Business Intelligence (gn) Deine Aufgaben In dieser Funktion übernimmst bzw. steuerst Du sämtliche BI- Prozesse Du baust ein Datenteam auf (In-App-Retentionsoptimierung, Kampagnenverteilungsoptimierung) Du erstellst, analysierst und kommunizierst Berichte und Statistiken Du verwandelst wiederkehrende Analysen in KPIs und Dashboard-Ansichten Du analysierst Daten aus verschiedenen Quellen (Redshift, Sp…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'workidentity GmbH'}",Lead Data Science/Business Intelligence (gn),2022-12-01T16:57:09Z,full_time,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",48.03693,"{'display_name': 'Mindelheim, Unterallgäu (Kreis)', 'area': ['Deutschland', 'Bayern', 'Unterallgäu (Kreis)', 'Mindelheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",5346994579,10.49959,https://www.adzuna.de/details/5346994579?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0Njk5NDU3OSIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.e9o9KU6jqHDOtjxtZtuP2l-C-WTqtBsh1XOYijcBdxs,Adzuna::API::Response::Job,Wir suchen Verstärkung für unser Team Test und Engineering innerhalb des Zentralen Bereichs Konstruktion am Standort Mindelheim für das Sommersemester 2026. Analyse kritischer Bearbeitungsprozesse durch umfangreiche Prozessdatenanalysen und den Einsatz von Maschine Learning Identifikation von Mustern und Zusammenhängen in großen Datensätzen zur Optimierung von Fertigungsabläufen Entwicklung und Implementierung von Prädiktionsmodellen zur vorausschauenden Wartung von Maschinenkomponenten Analyse…,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GROB-WERKE & Co. KG'}",Praktikum Data Science (m/w/d),2025-08-10T22:52:16Z,,,contract,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",51.34653,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Am Sandkopf, Kassel (Kreis)', 'area': ['Deutschland', 'Hessen', 'Kassel (Kreis)', 'Am Sandkopf']}",5577501089,9.50202,https://www.adzuna.de/details/5577501089?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NzUwMTA4OSIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.Btl-tsDuBZHjZCo4dCPaPm3kp5x3Yv56N6p6ACTyNfo,Adzuna::API::Response::Job,"Du findest Dich hier wieder? Du bist motiviert, datenbegeistert und hast Lust auf ein Praktikum im Bereich Machine Learning? Du willst in die Praxis eintauchen und wertvolle Erfahrungen sammeln – anhand echter Daten und in konkreten ML-Use-Cases im Bereich erneuerbarer Energien? Dann arbeite mit unserem großartigen Machine-Learning-Team an einem agilen Kundenprojekt in der Energiewirtschaft! Gemeinsam nutzt Ihr Daten, um Anomalien zu erkennen, Ausfälle vorherzusagen und durch Predictive Mainten…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'eoda GmbH'}",Praktikum Data Science (Schwerpunkt Machine Learning),2026-01-10T07:10:20Z,full_time,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",5579743480,,https://www.adzuna.de/details/5579743480?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkJ1cGxvZnY4QkdEeEw5blRCemhadyIsImkiOiI1NTc5NzQzNDgwIn0.V_3tT8s-xLR9GpAeH1-bKhPi9cn10CvIeM-DIuC68W0,Adzuna::API::Response::Job,"Du findest Dich hier wieder? Du bist motiviert, datenbegeistert und hast Lust auf ein Praktikum im Bereich Machine Learning? Du willst in die Praxis eintauchen und wertvolle Erfahrungen sammeln – anhand echter Daten und in konkreten ML-Use-Cases im Bereich erneuerbarer Energien? Dann arbeite mit unserem großartigen Machine-Learning-Team an einem agilen Kundenprojekt in der Energiewirtschaft! Gemeinsam nutzt Ihr Daten, um Anomalien zu erkennen, Ausfälle vorherzusagen und durch Predictive Mainten…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'eoda'}",Praktikum Data Science (Schwerpunkt Machine Learning),2026-01-11T21:00:43Z,full_time,,,
0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",53.557429,"{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",4801213177,9.987297,https://www.adzuna.de/details/4801213177?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgwMTIxMzE3NyIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.CFQYAFd4XZyAbZHs7nVEhBPstK2IUBSoTuURWb2t-9Q,Adzuna::API::Response::Job,"Einleitung Für eines unserer Partnerunternehmen im Hamburg suchen wir Dichals Lead Data Science/Business Intelligence (gn) Deine Aufgaben In dieser Funktion übernimmst bzw. steuerst Du sämtliche BI- Prozesse Du baust ein Datenteam auf (In-App-Retentionsoptimierung, Kampagnenverteilungsoptimierung) Du erstellst, analysierst und kommunizierst Berichte und Statistiken Du verwandelst wiederkehrende Analysen in KPIs und Dashboard-Ansichten Du analysierst Daten aus verschiedenen Quellen (Redshift, Sp…","{'display_name': 'workidentity', '__CLASS__': 'Adzuna::API::Response::Company'}",Lead Data Science/Business Intelligence (gn),2024-07-30T22:44:26Z,full_time,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",52.51734,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Friedrichshain'], 'display_name': 'Friedrichshain, Berlin'}",5545574751,13.46308,https://www.adzuna.de/details/5545574751?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkJ1cGxvZnY4QkdEeEw5blRCemhadyIsImkiOiI1NTQ1NTc0NzUxIn0.YeSaZapYYq1YvO7-hdpHlgdemlH-LAXH7QU3ofWt0gE,Adzuna::API::Response::Job,"IU INTERNATIONAL UNIVERSITY - MyStudium - Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a lecturer in MyStudium with 48 teaching units starting on 01.04.2026. You teach fundamental knowledge with high practical r…","{'display_name': 'IU Internationale Hochschule', '__CLASS__': 'Adzuna::API::Response::Company'}",Lecturer - Data Science (m/f/d),2025-12-17T13:08:09Z,,,,
0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",51.226802,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}",5526735717,6.808387,https://www.adzuna.de/details/5526735717?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNjczNTcxNyIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.RGieAP9rEnYME8mIb5BXxPsZWPUUpAM4p_l1WogNtfQ,Adzuna::API::Response::Job,"The future looks like you With over 1,300 stores in 17 European countries and more than 25,000 employees, C&A is one of Europe’s leading fashion retailers. Every day, C&A welcomes millions of visitors to its stores in Europe and to its online shop. C&A offers quality and long-lasting fashion at affordable prices for the many. We are building on more than 180 years of experience in the fashion industry and continuously modernize the company to become an omnichannel fashion retailer. The Data Sci…","{'display_name': 'C & A', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Intern (m/f/d),2025-12-04T00:21:15Z,,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5516642733,,https://www.adzuna.de/details/5516642733?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxNjY0MjczMyIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.7huU42sIJp251pMEictNAN6zV6PgM0EaNL2NSNw2OIQ,Adzuna::API::Response::Job,"In Germany - Berlin | Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Help businesses make informed decisions and drive growth by transforming raw data into actionable insights. Ready to boost your personal development in data science, analytics, and AI? Become a pioneer of the digital transformation and support us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving company with a startup feel Ad…","{'display_name': 'master-TMS', '__CLASS__': 'Adzuna::API::Response::Company'}",Manager Data Science (m/f/d),2025-11-27T18:58:24Z,,,,
0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",52.507706,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5555801738,13.420806,https://www.adzuna.de/details/5555801738?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NTgwMTczOCIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.VYzlhYLiwAxjjns-F4Tf5LBLM59Y0jWsxoD-srN6rSI,Adzuna::API::Response::Job,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",Manager Data Science (m/f/d),2025-12-25T20:49:29Z,,,,
0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,"{'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], 'display_name': 'Eschborn, Main-Taunus-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}",5576719786,,https://www.adzuna.de/details/5576719786?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NjcxOTc4NiIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.cnLuyJGPAQOFBPqaVhWgNdZEzhslhMuW1-VBvlMqj4c,Adzuna::API::Response::Job,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",Manager Data Science (m/f/d),2026-01-09T21:06:00Z,,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",53.557429,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}",5555801742,9.987297,https://www.adzuna.de/details/5555801742?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NTgwMTc0MiIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.y4TZhQ7_GGwYCNHbUCth49pKo_Tc_KCzC37lMp-2TuY,Adzuna::API::Response::Job,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",Manager Data Science (m/f/d),2025-12-25T20:49:29Z,,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",50.71942,"{'display_name': 'Bonn, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location'}",5512704806,7.112412,https://www.adzuna.de/details/5512704806?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkJ1cGxvZnY4QkdEeEw5blRCemhadyIsImkiOiI1NTEyNzA0ODA2In0.I7BSxRU-vfyuB0gMNWeZuKN9t-wpC2POsIiB0po_Txs,Adzuna::API::Response::Job,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",Manager Data Science (m/f/d),2025-11-25T15:05:51Z,,,,
0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",5512704813,,https://www.adzuna.de/details/5512704813?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMjcwNDgxMyIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.ziheVZBpJI5fRYOjHt8gVDMTLofxhKrVTMyzhRcnx0U,Adzuna::API::Response::Job,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",Manager Data Science (m/f/d),2025-11-25T15:05:51Z,,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5512704801,,https://www.adzuna.de/details/5512704801?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkJ1cGxvZnY4QkdEeEw5blRCemhadyIsImkiOiI1NTEyNzA0ODAxIn0.RGYbpXQ1c9F2T_CFVJ_QL3Bk-0eBGbI6wMPhO3JAu5w,Adzuna::API::Response::Job,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",Manager Data Science (m/f/d),2025-11-25T15:05:51Z,,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",50.940164,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",5523450780,6.969972,https://www.adzuna.de/details/5523450780?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkJ1cGxvZnY4QkdEeEw5blRCemhadyIsImkiOiI1NTIzNDUwNzgwIn0.LrJE8BZcXgU47rZe9Ziiw6nbCpJlPP7YH1H2W3l_3p8,Adzuna::API::Response::Job,"Der Verband der Privaten Krankenversicherung e.V. gehört zu den Spitzenverbänden der deutschen Wirtschaft und vertritt die Interessen der Privaten Krankenversicherung und seiner Mitgliedsunternehmen. Wir sind im Geschäftsbereich Mathematik/Statistik zuständig für die Erstellung und Auswertung von Statistiken und die Kalkulation von Branchentarifen für die private Kranken- und Pflegeversicherung. Mit Hilfe der erhobenen Daten analysieren wir die Entwicklung der Branche , zeigen Ursachen für die …",{'__CLASS__': 'Adzuna::API::Response::Company'},Mathematiker / Data Science (w/m/div.),2025-12-02T04:12:40Z,full_time,,,
0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",50.93917,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Altstadt-Nord'], 'display_name': 'Altstadt-Nord, Köln', '__CLASS__': 'Adzuna::API::Response::Location'}",5522414331,6.95684,https://www.adzuna.de/details/5522414331?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyMjQxNDMzMSIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.cuQUC3kyu44SjGGx9FFLSb-SWfytCrl6eGOq3vXINrg,Adzuna::API::Response::Job,"Der Verband der Privaten Krankenversicherung e.V. gehört zu den Spitzenverbänden der deutschen Wirtschaft und vertritt die Interessen der Privaten Krankenversicherung und seiner Mitgliedsunternehmen. Wir sind im Geschäftsbereich Mathematik/Statistik zuständig für die Erstellung und Auswertung von Statistiken und die Kalkulation von Branchentarifen für die private Kranken- und Pflegeversicherung. Mit Hilfe der erhobenen Daten analysieren wir dieEntwicklung der Branche, zeigen Ursachen für die je…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PKV Verband der Privaten Krankenversicherung e. V.'}",Mathematiker / Data Science (w/m/div.),2025-12-01T20:34:49Z,,,,
0,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",52.507706,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5542432443,13.420806,https://www.adzuna.de/details/5542432443?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0MjQzMjQ0MyIsInMiOiJmQnVwbG9mdjhCR0R4TDluVEJ6aFp3In0.PdnKJgf1CpoNd6dV2hYHzwDXyRFhBdKhjHPXXNAlkp4,Adzuna::API::Response::Job,"We are Billie, the leading provider of Buy Now, Pay Later (BNPL) payment methods for businesses, offering B2B companies innovative digital payment services and modern checkout solutions. We are to create a new standard for business payments and have made it our mission to simplify the purchasing experience for all businesses making it a tool for growth. Our solutions are based on proprietary, machine-learning-supported risk models, fully digitized processes and a highly scalable tech platform. …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Billie'}",Data Science Manager (w/m/d),2025-12-14T21:12:28Z,full_time,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",52.51734,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Friedrichshain, Berlin', 'area': ['Deutschland', 'Berlin', 'Friedrichshain']}",5556317411,13.46308,https://www.adzuna.de/details/5556317411?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkJ1cGxvZnY4QkdEeEw5blRCemhadyIsImkiOiI1NTU2MzE3NDExIn0.NEvGx2sm5BSnKNpRvXb3k4RbCxjEyDVs7d0Oz04tBzo,Adzuna::API::Response::Job,"IU INTERNATIONAL UNIVERSITY - MyStudium - Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a lecturer in MyStudium with 48 teaching units starting on 01.04.2026. You teach fundamental knowledge with high practical r…","{'display_name': 'IU Internationale Hochschule', '__CLASS__': 'Adzuna::API::Response::Company'}",Lecturer - Data Science (m/f/d),2025-12-26T14:08:58Z,,,,
