adref,location,salary_is_predicted,redirect_url,created,title,latitude,__CLASS__,category,longitude,description,id,company,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5NzkyNDk4OCIsInMiOiJlc2FKVDRYRDhCR1Q4cUtnalVJTGJnIn0.xQvOKHbsC7PHDT8XO-_3m-mRI2nnwBfsXVl-uVUgVog,"{'area': ['Deutschland', 'Berlin', 'Prenzlauer Berg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Prenzlauer Berg, Berlin'}",0,https://www.adzuna.de/details/5397924988?utm_medium=api&utm_source=a4bcf954,2025-09-13T23:39:07Z,Data Science / Analytics intern (m/f/d),52.55114,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",13.42321,"TL;DR Join GlassDollar as a Data Science / Analytics Intern (f/m/x) and learn how to understand user value and ship tools that actually get used. From scraping real-time market data to building dashboards—you’ll work hands-on with our venture and marketing teams to drive better decisions, faster. What we´re looking for Solid Python skills You’re confident in writing clean scripts and automating data flows. Analytical thinking You can connect dots, question data, and extract what actually matter…",5397924988,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GlassDollar'}",part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTMxNDA3MiIsInMiOiJlc2FKVDRYRDhCR1Q4cUtnalVJTGJnIn0.CMqUOe5bCj95zQrjpkOCoRyjGDcwGdBwu7WxDmrdUkA,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], 'display_name': 'Schulenkamp, Langenhagen'}",0,https://www.adzuna.de/details/4931314072?utm_medium=api&utm_source=a4bcf954,2024-11-08T12:49:30Z,Werkstudent Data Science - Business Analytics (all genders),52.46704,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",9.70266,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science - Business Analytics (all genders) STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unterstützung bei der Dokumentation von Abläuf…",4931314072,"{'display_name': 'MTU Maintenance Hannover', '__CLASS__': 'Adzuna::API::Response::Company'}",part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNhSlQ0WEQ4QkdUOHFLZ2pVSUxiZyIsImkiOiI1MjAyMjM4Mzg0In0.WqCI8x7qf9rdnCfwV6BYULrEq6LF7E4k8oECRGmTV2I,"{'display_name': 'Langenhagen, Region Hannover (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,https://www.adzuna.de/details/5202238384?utm_medium=api&utm_source=a4bcf954,2025-05-16T20:02:18Z,Werkstudent Data Science - Business Analytics (all genders),52.44731,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",9.73965,"Kennziffer – WS HAN MVOS UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht dich: Werkstudent Data Science - Business Analytics (all genders) Code - WS HAN MVOS STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unte…",5202238384,"{'display_name': 'MTU Aero Engines', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0ODU0OTg5MCIsInMiOiJlc2FKVDRYRDhCR1Q4cUtnalVJTGJnIn0.0kOsSkHXity_zGdxGDND7tKZPHoCBef9sAx7VtAtVrs,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Gleißbühl'], 'display_name': 'Gleißbühl, Nürnberg'}",0,https://www.adzuna.de/details/5348549890?utm_medium=api&utm_source=a4bcf954,2025-08-12T02:56:27Z,Senior Consultant (m/w/d) Data Science,49.44932,Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",11.08475,"Werde MIDgestalter:in! Teil von MID zu sein, bedeutet MIDgestalter:in zu sein! Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden kön…",5348549890,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MID GmbH'}",full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNhSlQ0WEQ4QkdUOHFLZ2pVSUxiZyIsImkiOiI1MjU4MTM4ODE1In0.lu0tdozpECEocgyscKg-O0GwFzOpinsxCj7916BnMdw,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], 'display_name': 'Schwabing-Freimann, München'}",0,https://www.adzuna.de/details/5258138815?utm_medium=api&utm_source=a4bcf954,2025-06-19T15:08:45Z,Werkstudent Process & Data Science (w/m/d),48.16652,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",11.59038,"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",5258138815,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PMMG Group'}",part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNhSlQ0WEQ4QkdUOHFLZ2pVSUxiZyIsImkiOiI1MjczMzAxNDQ2In0.wiOKSgUI6U7PjVpcrCQs4k7nmgn3e9yvhdJaOzDuicg,"{'display_name': 'Schwabing-Freimann, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann']}",0,https://www.adzuna.de/details/5273301446?utm_medium=api&utm_source=a4bcf954,2025-06-28T14:52:14Z,Werkstudent Process & Data Science (w/m/d),48.16652,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",11.59038,"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",5273301446,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PMMG Process Solutions'}",part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNhSlQ0WEQ4QkdUOHFLZ2pVSUxiZyIsImkiOiI1MDYyMjQ5MzI3In0.y0FtWNaad28aSZVtFq0HXkwoLQu18v_ABAMnzYgVO08,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide'], 'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)'}",0,https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,2025-02-24T18:13:01Z,Praktikum Data Science in der Digitalisierung (m/w/d),51.47465,Adzuna::API::Response::Job,"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",13.86232,"WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …",5062249327,"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNhSlQ0WEQ4QkdUOHFLZ2pVSUxiZyIsImkiOiI1NDUzMTY3Mjc2In0.Mwk266YflmWJtNTGaniqTXNqqb183GUpPYUSKhI_jLY,"{'display_name': 'Gronau, Bonn', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Gronau'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,https://www.adzuna.de/details/5453167276?utm_medium=api&utm_source=a4bcf954,2025-10-18T04:19:37Z,Dozent (w/m/d) für Data Science am Umschulungsstandort,50.71807,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",7.12532,"Deine Rolle bei karriere tutor® karriere tutor® steht für moderne, praxisnahe Weiterbildung und Umschulung – und für eine Lernkultur, die Menschen stark macht. Du möchtest mit deinem Know-how und deiner Persönlichkeit etwas bewegen? Dann werde Teil unseres Teams und begleite unsere Teilnehmenden in ihrer persönlichen Entwicklung. So sieht dein Tag bei uns aus: Du bist die wichtigste Person für unsere Teilnehmenden am Umschulungsstandort in Augsburg, Bonn, Bremen, Dortmund, Düsseldorf oder Norde…",5453167276,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'karriere tutor GmbH'}",full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXNhSlQ0WEQ4QkdUOHFLZ2pVSUxiZyIsImkiOiI1NDU2ODQ0MDkzIn0.YWD6LG_EOlllIpvBehsQ0t7wT3dVQpZbwoeFtiElXfI,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Altstadt'], 'display_name': 'Altstadt, Kiel'}",0,https://www.adzuna.de/details/5456844093?utm_medium=api&utm_source=a4bcf954,2025-10-21T04:16:57Z,Dozent (w/m/d) für Data Science in Kiel,54.32167,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",10.14187,"Deine Rolle bei karriere tutor® karriere tutor® steht für moderne, praxisnahe Weiterbildung und Umschulung – und für eine Lernkultur, die Menschen stark macht. Du möchtest mit deinem Know-how und deiner Persönlichkeit etwas bewegen? Dann werde Teil unseres Teams und begleite unsere Teilnehmenden in ihrer persönlichen Entwicklung. So sieht dein Tag bei uns aus: Du bist die wichtigste Person für unsere Teilnehmenden am Umschulungsstandort Kiel und begleitest sie engagiert und kompetent durch ihre…",5456844093,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'karriere tutor GmbH'}",full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0o3QlVJWEQ4QkdkSFlPTF9YS2Z6dyIsImkiOiI1NDkyNjk4MDc1In0.HYVkCeu-LuNvOIyE6oOO8sn5D-6thchHa6BeC2FKFs0,"{'display_name': 'Gronau, Bonn', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Gronau'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,https://www.adzuna.de/details/5492698075?utm_medium=api&utm_source=a4bcf954,2025-11-12T20:58:53Z,Dozent (w/m/d) für Data Science in Bonn,50.71807,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs', 'label': 'Lehrberufe'}",7.12532,"&Uuml;ber uns Gemeinsam. Digital. Erfolgreich. &ndash; das ist karriere tutor&reg; Karriere tutor&reg; ist der Spezialist f&uuml;r Online-Weiterbildung. Unser Ziel ist es, Menschen mit unseren Weiterbildungen beruflich erfolgreicher und gl&uuml;cklicher zu machen. Wir schaffen Chancen durch Bildung und &ouml;ffnen unseren Kundinnen und Kunden neue Karrieret&uuml;ren. Dabei holen wir die Menschen dort ab, wo sie stehen, legen mit ihnen gemeinsam den Weg fest, begleiten sie bis zum erfolgreichen …",5492698075,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'karriere tutor GmbH'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3ODU4MTY3MSIsInMiOiIzSjdCVUlYRDhCR2RIWU9MX1hLZnp3In0.YYN8fSV-yZoerrn8yU4jf5qfKekYbf4upnACSHoArVA,"{'display_name': 'Lannesdorf, Bonn', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Lannesdorf'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,https://www.adzuna.de/details/5478581671?utm_medium=api&utm_source=a4bcf954,2025-11-03T19:24:21Z,Doktorand - Spatial Data Science (m/w/d),50.66586,Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",7.17468,"Das Bundesinstitut für Bau-, Stadt- und Raumforschung (BBSR) sucht für das Referat RS 1 „Raumentwicklung“ in Bonn zum nächstmöglichen Zeitpunkt befristet für 3 Jahre zwei wissenschaftliche Mitarbeiterinnen / wissenschaftliche Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science Knr. S 053.1-25 Bewerbungsfrist: 30.11.2025 Beschäftigungsdauer: befristet für 3 Jahre Wochenstunden: 39 h Vergütung: E 13 TVöD Arbeitsort: Bonn Das BBSR im Bundesamt für Bauwesen und Raumordnun…",5478581671,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bundesinstitut für Bau-, Stadt- und Raumforschung '}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1NzIyNjkwMiIsInMiOiIzSjdCVUlYRDhCR2RIWU9MX1hLZnp3In0.9gqIdsaWqRtplOP29G68dO7xO6ep_KID1q6E0MeOtMU,"{'display_name': 'Rostock, Mecklenburg-Vorpommern', 'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Rostock'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,https://www.adzuna.de/details/5457226902?utm_medium=api&utm_source=a4bcf954,2025-10-21T12:20:44Z,(Senior) Manager Data Science (m/w/d),54.132423,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'admin-jobs', 'label': 'Verwaltungsstellen'}",12.131588,"Willkommen bei AIDA - dem Unternehmen, in dem Teamspirit wirklich gelebt wird. Komm in unsere internationale AIDA Familie und arbeite bei einem der bekanntesten und innovativsten Kreuzfahrtunternehmen weltweit. Um die Schönheit der Meere und der Erde zu schützen, sind wir Vorreiter für nachhaltige Kreuzfahrt. Entdecke bei uns deinen PlaceToWe. Wir suchen dich zum nächstmöglichen Zeitpunkt an unserem Unternehmenssitz in Rostock. Aufgaben Dein angesteuertes Ziel Verantwortung für das Science and …",5457226902,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AIDA Cruises'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0o3QlVJWEQ4QkdkSFlPTF9YS2Z6dyIsImkiOiI1NDEyMjg3NDM0In0.GvPjDoGAp2EpnHNS8PepTUIHL49PN1vCV7buauOLbwQ,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",0,https://www.adzuna.de/details/5412287434?utm_medium=api&utm_source=a4bcf954,2025-09-23T19:53:36Z,Director Computational Biology & Data Science (gn) (gn),53.557429,Adzuna::API::Response::Job,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",9.987297,"Dein Aufgabengebiet Lead and mentor a multidisciplinary team of 10 experts (bioinformatics, biomathematics, physics, medicinal chemistry) to foster innovation and scientific excellence Drive initiatives leveraging large-scale internal and external omics datasets in oncology to uncover novel insights (disease mechanisms, targets, biomarkers) Design, optimize, and manage bioinformatics pipelines and high-throughput workflows Ensure data quality, integrity, reproducibility, and compliance with reg…",5412287434,"{'display_name': 'Vality One Recruitment GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0o3QlVJWEQ4QkdkSFlPTF9YS2Z6dyIsImkiOiI1NDUwMDg3NzcwIn0.6KljFULbq6YuZNJ5XmG6V2_pMThU8gJgFkWzjCqcDU8,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech'], 'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)'}",0,https://www.adzuna.de/details/5450087770?utm_medium=api&utm_source=a4bcf954,2025-10-16T14:19:04Z,Abschlussarbeit Data Science – Machine Learning im E-Commerce,48.04792,Adzuna::API::Response::Job,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",10.88248,"Du hast viel zu tun Du analysierst über 2,5 Millionen Bestelldaten aus 25 Jahren Onlinehandel Mit Hilfe von Machine Learning bildest Du Kundenkohorten und gewinnst daraus wertvolle Insights Du entwickelst Modelle, um aus dem Kaufverhalten der Vergangenheit zukünftige Kaufentscheidungen zu prognostizieren Deine Ergebnisse bilden die Grundlage für zukünftige Marketing-Kampagnen, z. B. um die richtigen Produkte zur richtigen Zeit zu bewerben Du hast einiges drauf Du stehst kurz vor dem Ende Deines…",5450087770,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nimax'}",part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0o3QlVJWEQ4QkdkSFlPTF9YS2Z6dyIsImkiOiI1MTU3NTAzNDg0In0.GKN8jNWs0fIbUBRpDZga4V4nNyy-8gr2iQTpfm_wDR0,"{'display_name': 'Neuostheim, Mannheim', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim']}",0,https://www.adzuna.de/details/5157503484?utm_medium=api&utm_source=a4bcf954,2025-04-23T07:50:57Z,Senior AI / Data Science Engineer (m/w),49.46856,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",8.50014,"SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen zum Beispiel mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Dabei wählst du für jeden Anwendungsfall die passende Modellarchitektur und kümmerst dich um Training, Evaluation und Optimierung für den praktischen Einsatz. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und opt…",5157503484,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Buhl Data Service GmbH'}",full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0o3QlVJWEQ4QkdkSFlPTF9YS2Z6dyIsImkiOiI1MTY0ODY4Mzc4In0.7tNHmAwIxzy7SwrsZP_hvoNQ6ki83hE6Z0GUwIVF-ys,"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mannheim, Baden-Württemberg'}",0,https://www.adzuna.de/details/5164868378?utm_medium=api&utm_source=a4bcf954,2025-04-26T22:05:26Z,Senior AI / Data Science Engineer (m/w),49.496025,Adzuna::API::Response::Job,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",8.491505,"SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen zum Beispiel mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Dabei wählst du für jeden Anwendungsfall die passende Modellarchitektur und kümmerst dich um Training, Evaluation und Optimierung für den praktischen Einsatz. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und opt…",5164868378,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Buhl Data Service'}",full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0o3QlVJWEQ4QkdkSFlPTF9YS2Z6dyIsImkiOiI1MzczMzY0MTQxIn0.-JEOb2A8gtszocmcxPOtzE2H81HHJI5U_aU_zo-DMKg,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",0,https://www.adzuna.de/details/5373364141?utm_medium=api&utm_source=a4bcf954,2025-08-29T14:57:18Z,Duales Studium Wirtschaftsinformatik - Data Science 2026 in Neckarsulm,,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung'}",,"Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…",5373364141,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",full_time,19800.0,23400.0,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0o3QlVJWEQ4QkdkSFlPTF9YS2Z6dyIsImkiOiI1NDk3OTUzMDg1In0.lkMMqmNLs6Q3igBux3w3gvTFSGD5BMCl4dAt4TNS-3A,"{'display_name': 'Sindelfingen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen']}",0,https://www.adzuna.de/land/ad/5497953085?se=3J7BUIXD8BGdHYOL_XKfzw&utm_medium=api&utm_source=a4bcf954&v=BB5DC08ABFC1F04FB27FCC14F0BF7BD3AA736CEA,2025-11-15T19:16:49Z,Student*in für Abschlussarbeit für die Entwicklung eines KI-gestützten Tools zur Generierung von Interieurdesigns,48.720071,Adzuna::API::Response::Job,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",9.026231,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",5497953085,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0o3QlVJWEQ4QkdkSFlPTF9YS2Z6dyIsImkiOiI0NTcxMTczODkyIn0.T3ieAFg1Czco7RW1BdrYVLgDaOyIDRZu2zBKbE7sJQI,"{'display_name': 'Mitte, Ludwigshafen am Rhein', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte']}",0,https://www.adzuna.de/details/4571173892?utm_medium=api&utm_source=a4bcf954,2024-02-16T11:00:56Z,Praktikum Management Consulting im Bereich Data Science / Data Analytics (m/w/d),49.47766,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}",8.43196,"WILLKOMMEN IM TEAM Wir sind die globale Inhouse Managementberatung der BASF. Unser Schwerpunkt liegt auf strategischen Projekten, mit denen wir wirkungsvoll Veränderungsprozesse vorantreiben. Dabei reicht unser Themenspektrum von Wachstums-, Organisationsentwicklungs- und Effizienzprojekten bis hin zu Akquisitionen und Devestitionen. Wir leben einen starken Teamspirit und fördern aktiv die Karriereentwicklung innerhalb der BASF. AUFGABEN Zum nächstmöglichen Zeitpunkt sind Sie für einen Zeitraum…",4571173892,"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0o3QlVJWEQ4QkdkSFlPTF9YS2Z6dyIsImkiOiI1MjkxMzQyNTk1In0.4NIkQHV11xQu8-uZ2b20kVPimrxdnLKEJPP7Ix5lwaE,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Milbertshofen-Am Hart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Milbertshofen-Am Hart, München'}",0,https://www.adzuna.de/details/5291342595?utm_medium=api&utm_source=a4bcf954,2025-07-08T07:06:28Z,Business Development Manager Data Science (m/w/d),48.18446,Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",11.57287,"DEINE HERAUSFORDERUNG Opportunity Analyse Arbeite mit dem Vertriebsteam und dem Data-Science-Team zusammen, um Business Opportunities zu identifizieren und deren Entwicklung bis zum Abschluss mit deiner Markttrendanalyse, der Identifizierung neuer Kundensegmente oder der Optimierung interner Prozesse zu unterstützen Partnership Development Baue Beziehungen zu externen Partnern und anderen Organisationen auf und pflege diese, indem du Kooperationsfelder für die Entwicklung neuer datengesteuerter…",5291342595,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Var Group'}",full_time,,,
