longitude,salary_is_predicted,location,company,title,id,latitude,adref,description,redirect_url,__CLASS__,created,category,contract_time,contract_type,salary_min,salary_max
8.39586,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Innenstadt-West'], 'display_name': 'Innenstadt-West, Karlsruhe'}","{'display_name': 'Disy Informationssysteme', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium Data Science und Künstliche Intelligenz,5487215435,49.01216,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZXWUdZYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDg3MjE1NDM1In0.5gDAf2d7TOtHC4NnBnIWpa1hyhKqLIl2VNbSEWDBbKM,Duales Studium Data Science und Künstliche Intelligenz Duales Studium Data Science und Künstliche Intelligenz Karlsruhe vor Ort Duales Studium Student/Praktikant Du interessierst dich für Data Science und Künstliche Intelligenz? Dann starte zum 01.10.2026 dein duales Bachelorstudium bei uns und wende dein theoretisches Wissen aus den Vorlesungen an der DHBW Karlsruhe direkt in praxisnahen Projekten an. Deine Aufgaben: Unterstützung unserer Fachabteilung in spannenden Projekten rund um die Entwi…,https://www.adzuna.de/details/5487215435?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-08T13:40:29Z,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",,,,
9.99333,0,"{'area': ['Deutschland', 'Hamburg', 'HafenCity'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'HafenCity, Hamburg'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg DACH'}",Praktikum: Data Science (w/m/d),4352591932,53.54167,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZXWUdZYk84QkdnNUl6NFVneWd4dyIsImkiOiI0MzUyNTkxOTMyIn0.sANXG_hWeaHAFevUeKtpCRJ9jgmTpUb-QbQcpgnAMv4,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2023-10-05T13:37:27Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",full_time,,,
9.987297,0,"{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}","{'display_name': 'Highberg', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikum: Data Science (w/m/d),4931290630,53.557429,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTI5MDYzMCIsInMiOiJJRldZR1liTzhCR2c1SXo0VWd5Z3h3In0.LKMDZNjehDIpUHNBrGb0LIaqsg-2x9GDUfDuGRanPNs,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",https://www.adzuna.de/details/4931290630?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2024-11-08T12:47:42Z,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
6.684807,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Kreis Neuss', 'Neuss'], 'display_name': 'Neuss, Rhein-Kreis Neuss'}","{'display_name': 'J&J Family of Companies', '__CLASS__': 'Adzuna::API::Response::Company'}",EMEA Data Science Business Product Manager,5515491006,51.175121,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxNTQ5MTAwNiIsInMiOiJJRldZR1liTzhCR2c1SXo0VWd5Z3h3In0.P0hShHVbiNls8XgTzeWVoXopy5yRD2S2GxRpz2e1tvU,"At Johnson & Johnson,u202fwe believe health is everything. Our strength in healthcare innovation empowers us to build au202fworld where complex diseases are prevented, treated, and cured,u202fwhere treatments are smarter and less invasive, andu202fsolutions are personal.u202fThrough our expertise in Innovative Medicine and MedTech, we are uniquely positioned to innovate across the full spectrum of healthcare solutions today to deliver the breakthroughs of tomorrow, and profoundly impact health …",https://www.adzuna.de/details/5515491006?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-27T00:24:49Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
,0,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Johnson & Johnson', '__CLASS__': 'Adzuna::API::Response::Company'}",EMEA Data Science Business Product Manager,5513517079,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMzUxNzA3OSIsInMiOiJJRldZR1liTzhCR2c1SXo0VWd5Z3h3In0.X4M2NT2Qi7FJWUqaraXND85tbxxQLmDbY4dwmIiU-PQ,"At Johnson & Johnson, we believe health is everything. Our strength in healthcare innovation empowers us to build a world where complex diseases are prevented, treated, and cured, where treatments are smarter and less invasive, and solutions are personal. Through our expertise in Innovative Medicine and MedTech, we are uniquely positioned to innovate across the full spectrum of healthcare solutions today to deliver the breakthroughs of tomorrow, and profoundly impact health for humanity. Learn …",https://www.adzuna.de/details/5513517079?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-25T19:53:12Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
6.684807,0,"{'display_name': 'Neuss, Rhein-Kreis Neuss', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Kreis Neuss', 'Neuss'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'J&J Family of Companies', '__CLASS__': 'Adzuna::API::Response::Company'}",EMEA Data Science Business Product Manager,5513820556,51.175121,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZXWUdZYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NTEzODIwNTU2In0.zUtzXomynirBUWVBhed6vI8NSDmwbF8eHzsOCwoC694,"At Johnson & Johnson,?we believe health is everything. Our strength in healthcare innovation empowers us to build a?world where complex diseases are prevented, treated, and cured,?where treatments are smarter and less invasive, and?solutions are personal.?Through our expertise in Innovative Medicine and MedTech, we are uniquely positioned to innovate across the full spectrum of healthcare solutions today to deliver the breakthroughs of tomorrow, and profoundly impact health for humanity.?Learn …",https://www.adzuna.de/details/5513820556?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-25T23:53:38Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,,,
9.987297,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}","{'display_name': 'applike group', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Lead (f/m/d),5183905825,53.557429,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZXWUdZYk84QkdnNUl6NFVneWd4dyIsImkiOiI1MTgzOTA1ODI1In0.JF52yU0FtW1-0fgg0QCUiOE4F4jQJZInS5rSgbcZjiE,"adjoe is redefining the future of mobile ads. Join us. Meet Your Team: Playtime Data Science The Playtime Data Science team powers adjoe’s rewarded ad unit, connecting over 200 million users with personalized game offers – at a rate of 2 billion requests per day. We develop deep learning models that predict user preferences, match games to players, and dynamically adjust pricing to ensure value for users, advertisers, and monetizers. Our infrastructure supports model training and batch inferenc…",https://www.adzuna.de/details/5183905825?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-05-06T21:58:43Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",full_time,,,
13.420806,0,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'HelloFresh', '__CLASS__': 'Adzuna::API::Response::Company'}","Senior Director, Data Science (all genders)",5496052351,52.507706,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZXWUdZYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDk2MDUyMzUxIn0.NqFxsJDasuZToSjqitE_wmo7e5xAvdmcZ5VPQ1UXtUU,"About the role: What's in the Box As a Senior Director of Data Science , you will lead a multidisciplinary organization of data scientists, data engineers and analysts who partner deeply with product and engineering teams to drive measurable business impact. Your mission is to elevate how data, experimentation, and machine learning power our products and decisions - focusing on all aspects of personalization and search for the consumer product organization. What you’ll do: The Recipe Define the…",https://www.adzuna.de/details/5496052351?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-14T14:27:59Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,,,
9.9477,0,"{'area': ['Deutschland', 'Hamburg', 'Altona-Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altona-Altstadt, Hamburg'}","{'display_name': 'workidentity GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Lead Data Science/Business Intelligence (gn),3736575198,53.54883,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZXWUdZYk84QkdnNUl6NFVneWd4dyIsImkiOiIzNzM2NTc1MTk4In0.zU1VxQnJ-EyfOnEM6MCxh6-e6RfXsWyg4JF_z-frLLc,"Einleitung Für eines unserer Partnerunternehmen im Hamburg suchen wir Dichals Lead Data Science/Business Intelligence (gn) Deine Aufgaben In dieser Funktion übernimmst bzw. steuerst Du sämtliche BI- Prozesse Du baust ein Datenteam auf (In-App-Retentionsoptimierung, Kampagnenverteilungsoptimierung) Du erstellst, analysierst und kommunizierst Berichte und Statistiken Du verwandelst wiederkehrende Analysen in KPIs und Dashboard-Ansichten Du analysierst Daten aus verschiedenen Quellen (Redshift, Sp…",https://www.adzuna.de/details/3736575198?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2022-12-01T16:57:09Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",full_time,,,
10.49959,0,"{'area': ['Deutschland', 'Bayern', 'Unterallgäu (Kreis)', 'Mindelheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mindelheim, Unterallgäu (Kreis)'}","{'display_name': 'GROB-WERKE & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikum Data Science (m/w/d),5346994579,48.03693,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZXWUdZYk84QkdnNUl6NFVneWd4dyIsImkiOiI1MzQ2OTk0NTc5In0.rQayRctxnz9JtpWf0BdKL0uL-9fydVVnf7r1lN0cib4,Wir suchen Verstärkung für unser Team Test und Engineering innerhalb des Zentralen Bereichs Konstruktion am Standort Mindelheim für das Sommersemester 2026. Analyse kritischer Bearbeitungsprozesse durch umfangreiche Prozessdatenanalysen und den Einsatz von Maschine Learning Identifikation von Mustern und Zusammenhängen in großen Datensätzen zur Optimierung von Fertigungsabläufen Entwicklung und Implementierung von Prädiktionsmodellen zur vorausschauenden Wartung von Maschinenkomponenten Analyse…,https://www.adzuna.de/details/5346994579?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-10T22:52:16Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,contract,,
11.56803,0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Maxvorstadt, München'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Flexa'}",Data Science Manager (d/m/f),5507828014,48.1476,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNzgyODAxNCIsInMiOiJJRldZR1liTzhCR2c1SXo0VWd5Z3h3In0.0USgtcatrzZs_W93SjyTCk9Iw6X3tOXOofKtfguO8ck,"Short Facts Join us on our mission to build Europe’s largest virtual power plant. Flexa is at the forefront of enabling a smart and sustainable energy future. To drive this vision forward, we are looking for an experienced and forward-thinking Data Science Manager (d/f/m) to lead and grow our Data Science team. You will play a key role in shaping our algorithmic strategy, fostering technical excellence, and scaling a high-impact team, all while pushing the boundaries of what’s possible in energ…",https://www.adzuna.de/details/5507828014?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-21T18:09:54Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,115000.0,135000.0
9.987297,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'workidentity'}",Lead Data Science/Business Intelligence (gn),4801213177,53.557429,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgwMTIxMzE3NyIsInMiOiJJRldZR1liTzhCR2c1SXo0VWd5Z3h3In0.oTm382v6dBRpKxDzss7mlksU4MePgar224nQLIT2gd4,"Einleitung Für eines unserer Partnerunternehmen im Hamburg suchen wir Dichals Lead Data Science/Business Intelligence (gn) Deine Aufgaben In dieser Funktion übernimmst bzw. steuerst Du sämtliche BI- Prozesse Du baust ein Datenteam auf (In-App-Retentionsoptimierung, Kampagnenverteilungsoptimierung) Du erstellst, analysierst und kommunizierst Berichte und Statistiken Du verwandelst wiederkehrende Analysen in KPIs und Dashboard-Ansichten Du analysierst Daten aus verschiedenen Quellen (Redshift, Sp…",https://www.adzuna.de/details/4801213177?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2024-07-30T22:44:26Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",full_time,,,
9.187224,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}","{'display_name': 'Invensity GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Consultant (m/w/d),5447375653,48.776198,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ0NzM3NTY1MyIsInMiOiJJRldZR1liTzhCR2c1SXo0VWd5Z3h3In0.BUoovJyjQXQ1Vxv9skGk1G7KFEPbIB12LzH0dovrHEI,"Aufgaben Was erwartet dich? Datenanalyse und Validierun g: Bereinige und überprüfe komplexe Datenbestände mithilfe statistischer und stochastischer Modelle, um eine hohe Datenqualität sicherzustellen Algorithmische Entwicklung: Konzipiere und entwickle komplexe Algorithmen zur Analyse sehr großer Datenmengen. Erarbeite datenbasierte Strategien, um Funktionalität, Performance und Sicherheit hochkomplexer Systeme zu gewährleisten und zu optimieren Generiere Impact : Implementiere Algorithmen zur …",https://www.adzuna.de/details/5447375653?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-10-14T20:16:03Z,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",,,,
8.86949,0,"{'area': ['Deutschland', 'Bremen', 'Hemelingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hemelingen, Bremen'}","{'display_name': 'TKMS ATLAS ELEKTRONIK GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Werkstudent für Data Science (m/w/d),5489365885,53.06422,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZXWUdZYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDg5MzY1ODg1In0.ybucsQFwZkMMmKTwonRBrCA8F6V1L5Hm4ksn5M6Uykc,"Werkstudent für Data Science (m/w/d) Bremen, Deutschland — TKMS ATLAS ELEKTRONIK GmbH Vertragsart : Teilzeit , Befristet Einstiegslevel : Studienjob Home Office : Hybrid Einsatzbereich : Ingenieurwesen und Forschung Status : Laufende Rekrutierung, Eintrittsdatum flexibel Veröffentlichung : 27.08.2025 Stellen-ID : DE_RS_17188 Aufgaben Du beschäftigst Dich mit der Erstellung verschiedener Skripte, welche zur Unterstützung der Mitarbeitenden der TKMS ATLAS prozessual benötigt werden. Es sollen die…",https://www.adzuna.de/details/5489365885?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-10T13:26:33Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
,0,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'master-TMS'}",Manager Data Science (m/f/d),5516642733,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZXWUdZYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NTE2NjQyNzMzIn0.QptFj1hYodU5rPgboo5eTrLVKF3PCNn9nFwGFbziduM,"In Germany - Berlin | Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Help businesses make informed decisions and drive growth by transforming raw data into actionable insights. Ready to boost your personal development in data science, analytics, and AI? Become a pioneer of the digital transformation and support us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving company with a startup feel Ad…",https://www.adzuna.de/details/5516642733?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-27T18:58:24Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
9.987297,0,"{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",Manager Data Science (m/f/d),5512704805,53.557429,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZXWUdZYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NTEyNzA0ODA1In0.sFcgKy3ioXLU2J29uCX5W3wUG5oUoEbbyP3Gy9I2Z8s,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",https://www.adzuna.de/details/5512704805?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-25T15:05:51Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
,0,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",Manager Data Science (m/f/d),5512704801,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMjcwNDgwMSIsInMiOiJJRldZR1liTzhCR2c1SXo0VWd5Z3h3In0.mYOXvb8yTRIlZ3vsL6uclUc4z9S5XxfTGxQyJGVHfsU,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",https://www.adzuna.de/details/5512704801?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-25T15:05:51Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
,0,"{'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",Manager Data Science (m/f/d),5512704813,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZXWUdZYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NTEyNzA0ODEzIn0.Ug0pbuA0wE_31uY3_4P6MY1NnwaJbiNz_mLLg_b7lHo,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",https://www.adzuna.de/details/5512704813?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-25T15:05:51Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
,0,"{'display_name': 'Eschborn, Main-Taunus-Kreis', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",Manager Data Science (m/f/d),5512704819,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMjcwNDgxOSIsInMiOiJJRldZR1liTzhCR2c1SXo0VWd5Z3h3In0.NfDOwalNx23QlFKTq4sfMtoIuoO4RbhtK2GZqtoPIMQ,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",https://www.adzuna.de/details/5512704819?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-25T15:05:51Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
7.112412,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",Manager Data Science (m/f/d),5512704806,50.71942,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMjcwNDgwNiIsInMiOiJJRldZR1liTzhCR2c1SXo0VWd5Z3h3In0.4n0402OYvD5TMEHibs9DKbTS7uX4wH8c3bJISc592BA,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",https://www.adzuna.de/details/5512704806?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-25T15:05:51Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,,,
13.420806,0,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",Manager Data Science (m/f/d),5512704802,52.507706,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMjcwNDgwMiIsInMiOiJJRldZR1liTzhCR2c1SXo0VWd5Z3h3In0.IWOEOJqNy0coM5rW4Hvm-pHlHrkrmG-ZeVw9BORXHOU,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",https://www.adzuna.de/details/5512704802?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-25T15:05:51Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
13.420806,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Billie'}",Data Science Manager (w/m/d),5519604325,52.507706,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxOTYwNDMyNSIsInMiOiJJRldZR1liTzhCR2c1SXo0VWd5Z3h3In0.PtR7cGfAOpFTIMZvXWIwIpoqZG894N1Oz9tO9nWsb8Y,"We are Billie, the leading provider of Buy Now, Pay Later (BNPL) payment methods for businesses, offering B2B companies innovative digital payment services and modern checkout solutions. We are to create a new standard for business payments and have made it our mission to simplify the purchasing experience for all businesses making it a tool for growth. Our solutions are based on proprietary, machine-learning-supported risk models, fully digitized processes and a highly scalable tech platform. …",https://www.adzuna.de/details/5519604325?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-29T19:15:13Z,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
7.00355,0,"{'display_name': 'Jägersfreude, Saarbrücken', 'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Jägersfreude'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'August-Wilhelm Scheer Institut'}",Werkstudent (m/w/d) – Data Science,5510521525,49.26179,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZXWUdZYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NTEwNTIxNTI1In0.I_Rt0iXa-gX8PE4IQmAiGrx6Lxbb6UWxG2LP8FuVCwo,"Deine neue Herausforderung Du brennst für die Entwicklung praxisnaher, KI-basierter Lösungen? Du möchtest dich in einem interdisziplinären Team frei entfalten, Berufserfahrung sammeln und deine Skills im Bereich des maschinellen Lernens einbringen? Dann werde Teil unseres Teams und entwickle in angewandten Forschungsprojekten innovative Lösungen für technische Probleme von Start-ups und Marktführern! Deine Mission Unterstützen bei der Analyse von Problemen und der Entwicklung von technischen Lö…",https://www.adzuna.de/details/5510521525?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-23T18:17:29Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",part_time,,,
