longitude,company,created,__CLASS__,title,salary_is_predicted,category,description,redirect_url,latitude,location,adref,id,contract_time,contract_type,salary_max,salary_min
6.96191,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-31T13:55:32Z,Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),0,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Saarbrücken Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe …",https://www.adzuna.de/details/5472614815?utm_medium=api&utm_source=a4bcf954,49.253,"{'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Malstatt, Saarbrücken'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MjYxNDgxNSIsInMiOiI4bExIRUFXLThCR3M2OWFBSk9ORVZ3In0.7SBCd3Izn1_RfIXtOr5iXj6fCRCWbKHK3YCq5pm-gDY,5472614815,,permanent,,
8.29909,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",2025-10-31T13:55:30Z,Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),0,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten au…",https://www.adzuna.de/details/5472614322?utm_medium=api&utm_source=a4bcf954,48.36497,"{'display_name': 'Mitte, Ulm', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxMSEVBVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1NDcyNjE0MzIyIn0.bt2ShJi-2JGdhPeCwwHxN5v-dN5HDHDQlo2mn5Ema0I,5472614322,,permanent,,
8.26743,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-31T13:55:29Z,Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),0,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten …",https://www.adzuna.de/details/5472614258?utm_medium=api&utm_source=a4bcf954,49.99512,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberstadt, Mainz'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MjYxNDI1OCIsInMiOiI4bExIRUFXLThCR3M2OWFBSk9ORVZ3In0.EofARcPQ7E7HVw90u-P1LiyDfMm6OlRtLk9a5fYP3K4,5472614258,,permanent,,
8.50014,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-31T13:55:31Z,Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),0,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Dat…",https://www.adzuna.de/details/5472614792?utm_medium=api&utm_source=a4bcf954,49.46856,"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neuostheim, Mannheim'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MjYxNDc5MiIsInMiOiI4bExIRUFXLThCR3M2OWFBSk9ORVZ3In0.05I4o5smUFGdQAuzhteAmKOWqyRYJGvohEO73YV8XrU,5472614792,,permanent,,
13.35662,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",2025-10-31T13:55:30Z,Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),0,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Berlin Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten…",https://www.adzuna.de/details/5472614520?utm_medium=api&utm_source=a4bcf954,52.5259,"{'area': ['Deutschland', 'Berlin', 'Moabit'], 'display_name': 'Moabit, Berlin', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MjYxNDUyMCIsInMiOiI4bExIRUFXLThCR3M2OWFBSk9ORVZ3In0.M8gBcwZeAXIZSbKsXycZC2MDt19QAzVW_z3UE8Mx9vE,5472614520,,permanent,,
8.56413,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-31T13:55:30Z,Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),0,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Frankfurt Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",https://www.adzuna.de/details/5472614375?utm_medium=api&utm_source=a4bcf954,50.05078,"{'display_name': 'Flughafen, Frankfurt am Main', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxMSEVBVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1NDcyNjE0Mzc1In0.fHEvQ3RUemtS9nIpg64FOu5FXnFeomAt8vDCX9lY5UA,5472614375,,permanent,,
8.45882,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",2025-10-31T18:01:15Z,Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),0,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karlsruhe Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",https://www.adzuna.de/details/5473040455?utm_medium=api&utm_source=a4bcf954,49.03084,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hagsfeld, Karlsruhe'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxMSEVBVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1NDczMDQwNDU1In0.8M_y46uiDv_G52AV35gDva71lJE_W0gU3juYrKg5W2M,5473040455,,permanent,,
9.18071,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",2025-10-16T18:18:34Z,Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),0,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Stuttgart Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",https://www.adzuna.de/details/5450582054?utm_medium=api&utm_source=a4bcf954,48.77713,"{'display_name': 'Mitte, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxMSEVBVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1NDUwNTgyMDU0In0.wGrPORa4oHRUhWS_0cAL9Vc7PiIPuzkvD1acyeSIuVE,5450582054,,permanent,,
8.53179,"{'display_name': 'All for One Group SE', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-30T11:53:35Z,Adzuna::API::Response::Job,Duales Studium Wirtschaftsinformatik (B.Sc.) - Data Science,0,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Rund 3.000 Kolleg:innen, über 4.000 Kund:innen – und ein gemeinsames Ziel: Unternehmen wirklich voranzubringen. Wir sind All for One – führender IT-, Consulting- und Service-Provider rund um SAP, und weltweit an der Spitze, wenn es um SAP-Transformationen und Cloud-Lösungen geht. Wir kennen den Mittelstand und begleiten ihn in allen Themen, die heute wirklich zählen: von Digitalisierung und Datennutzung über Cybersecurity und Employee Experience bis hin zu New Work und Nachhaltigkeit. Was uns a…",https://www.adzuna.de/details/5470858788?utm_medium=api&utm_source=a4bcf954,49.05204,"{'display_name': 'Weingarten (Baden), Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Weingarten (Baden)']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1ODc4OCIsInMiOiI4bExIRUFXLThCR3M2OWFBSk9ORVZ3In0.dvymHVO7SDK2jGY10pW4dh_N67T_saTwfWVdl2XUflo,5470858788,,,,
13.42321,"{'display_name': 'GlassDollar', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-09-13T23:39:07Z,Adzuna::API::Response::Job,Data Science / Analytics intern (m/f/d),0,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}","TL;DR Join GlassDollar as a Data Science / Analytics Intern (f/m/x) and learn how to understand user value and ship tools that actually get used. From scraping real-time market data to building dashboards—you’ll work hands-on with our venture and marketing teams to drive better decisions, faster. What we´re looking for Solid Python skills You’re confident in writing clean scripts and automating data flows. Analytical thinking You can connect dots, question data, and extract what actually matter…",https://www.adzuna.de/details/5397924988?utm_medium=api&utm_source=a4bcf954,52.55114,"{'area': ['Deutschland', 'Berlin', 'Prenzlauer Berg'], 'display_name': 'Prenzlauer Berg, Berlin', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxMSEVBVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1Mzk3OTI0OTg4In0.eH_0kIGznyLX1xsH0Azxndll3pwuMjOwxTtPNfbGMOM,5397924988,part_time,,,
9.70266,"{'display_name': 'MTU Maintenance Hannover', '__CLASS__': 'Adzuna::API::Response::Company'}",2024-11-08T12:49:30Z,Adzuna::API::Response::Job,Werkstudent Data Science - Business Analytics (all genders),0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}","UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science - Business Analytics (all genders) STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unterstützung bei der Dokumentation von Abläuf…",https://www.adzuna.de/details/4931314072?utm_medium=api&utm_source=a4bcf954,52.46704,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], 'display_name': 'Schulenkamp, Langenhagen', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxMSEVBVy04QkdzNjlhQUpPTkVWdyIsImkiOiI0OTMxMzE0MDcyIn0.9c4_60bbynPT2OHBsnPjpy89HoLZZ3WgPWx7akQFC-k,4931314072,part_time,,,
9.73965,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines'}",2025-05-16T20:02:18Z,Adzuna::API::Response::Job,Werkstudent Data Science - Business Analytics (all genders),0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","Kennziffer – WS HAN MVOS UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht dich: Werkstudent Data Science - Business Analytics (all genders) Code - WS HAN MVOS STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unte…",https://www.adzuna.de/details/5202238384?utm_medium=api&utm_source=a4bcf954,52.44731,"{'display_name': 'Langenhagen, Region Hannover (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxMSEVBVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1MjAyMjM4Mzg0In0.XSLVG6FCQsw7FUyYp8K7aeVFW9kjb0F6pgfb9ZIygp8,5202238384,,,,
11.08475,"{'display_name': 'MID GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-08-12T02:56:27Z,Adzuna::API::Response::Job,Senior Consultant (m/w/d) Data Science,0,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Werde MIDgestalter:in! Teil von MID zu sein, bedeutet MIDgestalter:in zu sein! Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden kön…",https://www.adzuna.de/details/5348549890?utm_medium=api&utm_source=a4bcf954,49.44932,"{'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Gleißbühl'], 'display_name': 'Gleißbühl, Nürnberg', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWk1rb0VnVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1MzQ4NTQ5ODkwIn0.YC0FipM888H_ixrWicnAStr_VW_VUcYghmplBgyiGr0,5348549890,full_time,,,
13.38475,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'S Rating und Risikosysteme GmbH'}",2025-11-01T13:25:36Z,Adzuna::API::Response::Job,Trainee (m/w/d) Risikomanagement | Data Science,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}","Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risikomanagements in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risikomessung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb, mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zentra…",https://www.adzuna.de/details/5474891347?utm_medium=api&utm_source=a4bcf954,52.51551,"{'display_name': 'Mitte, Berlin', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Mitte']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NDg5MTM0NyIsInMiOiJaTWtvRWdXLThCR3M2OWFBSk9ORVZ3In0.5j8TZ0y-hY3EA81jkMR0_i2wp3K_HFmypW9HDJDKgpg,5474891347,,,,
11.59038,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PMMG Process Solutions'}",2025-08-06T22:27:53Z,Adzuna::API::Response::Job,Werkstudent Process & Data Science (w/m/d),0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}","Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Was erwartet dich? Du führst strukturierte Recherchen und Analysen zu aktuellen Trends in Process Mining, Business Process Management und datenget…",https://www.adzuna.de/details/5340542896?utm_medium=api&utm_source=a4bcf954,48.16652,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], 'display_name': 'Schwabing-Freimann, München', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWk1rb0VnVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1MzQwNTQyODk2In0.B9szqnl1yoqMDPQkcqzFWvNcMaEBjVP_ExRJFISYfdM,5340542896,part_time,,,
13.40933,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'S Rating und Risikosysteme GmbH'}",2025-10-15T22:09:08Z,Adzuna::API::Response::Job,Trainee (m/w/d) – Risikomanagement | Data Science,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risikomanagements in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risikomessung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb, mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zentra…",https://www.adzuna.de/details/5448993848?utm_medium=api&utm_source=a4bcf954,52.52219,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Berlin', 'area': ['Deutschland', 'Berlin', 'Mitte']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWk1rb0VnVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1NDQ4OTkzODQ4In0.XzIFHgCPunqfNrNxYn4nbNBR1ghpxCcdeuWEpPYuZTI,5448993848,,,,
11.59038,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PMMG Group'}",2025-06-19T15:08:45Z,Adzuna::API::Response::Job,Werkstudent Process & Data Science (w/m/d),0,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}","Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",https://www.adzuna.de/details/5258138815?utm_medium=api&utm_source=a4bcf954,48.16652,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwabing-Freimann, München'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1ODEzODgxNSIsInMiOiJaTWtvRWdXLThCR3M2OWFBSk9ORVZ3In0.aHqPovPkugEzu6vwAfLQgLL9P0bDoeDvhLD2AD__wUI,5258138815,part_time,,,
11.59038,"{'display_name': 'PMMG Process Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-28T14:52:14Z,Adzuna::API::Response::Job,Werkstudent Process & Data Science (w/m/d),0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",https://www.adzuna.de/details/5273301446?utm_medium=api&utm_source=a4bcf954,48.16652,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwabing-Freimann, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWk1rb0VnVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1MjczMzAxNDQ2In0.UvC_OUACt5QQC3nCp2S9muyTtIPxHq0y7rrClLNAdwY,5273301446,part_time,,,
13.86232,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Basf France'}",2025-02-24T18:13:01Z,Adzuna::API::Response::Job,Praktikum Data Science in der Digitalisierung (m/w/d),0,"{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …",https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,51.47465,"{'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA2MjI0OTMyNyIsInMiOiJaTWtvRWdXLThCR3M2OWFBSk9ORVZ3In0._PkOG9MaD-BbRtGnm_gOMx89g_I6oU5eMbX0272B-fs,5062249327,,contract,,
10.14187,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'karriere tutor GmbH'}",2025-10-21T04:16:57Z,Adzuna::API::Response::Job,Dozent (w/m/d) für Data Science in Kiel,0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Deine Rolle bei karriere tutor® karriere tutor® steht für moderne, praxisnahe Weiterbildung und Umschulung – und für eine Lernkultur, die Menschen stark macht. Du möchtest mit deinem Know-how und deiner Persönlichkeit etwas bewegen? Dann werde Teil unseres Teams und begleite unsere Teilnehmenden in ihrer persönlichen Entwicklung. So sieht dein Tag bei uns aus: Du bist die wichtigste Person für unsere Teilnehmenden am Umschulungsstandort Kiel und begleitest sie engagiert und kompetent durch ihre…",https://www.adzuna.de/details/5456844093?utm_medium=api&utm_source=a4bcf954,54.32167,"{'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Altstadt'], 'display_name': 'Altstadt, Kiel', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWk1rb0VnVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1NDU2ODQ0MDkzIn0.3N1edMB0CO8VLaRjUPv7-CEi6-SlfI1s7UwBEUiZIqg,5456844093,full_time,,,
7.12532,"{'display_name': 'karriere tutor GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-18T04:19:37Z,Adzuna::API::Response::Job,Dozent (w/m/d) für Data Science am Umschulungsstandort,0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Deine Rolle bei karriere tutor® karriere tutor® steht für moderne, praxisnahe Weiterbildung und Umschulung – und für eine Lernkultur, die Menschen stark macht. Du möchtest mit deinem Know-how und deiner Persönlichkeit etwas bewegen? Dann werde Teil unseres Teams und begleite unsere Teilnehmenden in ihrer persönlichen Entwicklung. So sieht dein Tag bei uns aus: Du bist die wichtigste Person für unsere Teilnehmenden am Umschulungsstandort in Augsburg, Bonn, Bremen, Düsseldorf oder Norderstedt und…",https://www.adzuna.de/details/5453167276?utm_medium=api&utm_source=a4bcf954,50.71807,"{'display_name': 'Gronau, Bonn', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Gronau']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWk1rb0VnVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1NDUzMTY3Mjc2In0.MGShfsvvzWUNsi8hE1SzUQZpBlk6EqHWIol5Ad0T-T8,5453167276,full_time,,,
