location,company,__CLASS__,category,title,id,description,salary_is_predicted,redirect_url,created,adref,longitude,latitude,contract_time,contract_type,salary_min,salary_max
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen'], 'display_name': 'Böblingen, Böblingen (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",Adzuna::API::Response::Job,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Werkstudent*in Prozessmodellierung & Datenflüsse Vehicle Data & AI Solutions,5633384331,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",0,https://www.adzuna.de/land/ad/5633384331?se=8ixLzAsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=F6AACC0439228E2C60C1C658C80FF149C19197BC,2026-02-17T19:44:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzMzM4NDMzMSIsInMiOiI4aXhMekFzVzhSR19WZjJEN2hrdjFnIn0.khnqKCyMJQUHrnjhMs8ACpL9clxI9un9XaxFM6Hh4Z8,8.98349,48.68872,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Bautzen (Kreis)', 'Frankenthal'], 'display_name': 'Frankenthal, Bautzen (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KSB'}",Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum/Abschlussarbeit im Bereich Data Science,5299866746,"Unterstützen Sie uns im Rahmen eines Praktikums/einer Abschlussarbeit im Bereich Data Science. Studium/Fachrichtung | Mathematik, Statistik, Data Science, Informatik, Physik oder vglb. Studiengänge Einsatzbereich | Praktikum/Abschlussarbeit im Bereich Data Science Dauer | 3-6 Monate Bestens gefordert | Wir suchen motivierte Studierende, die sich unserem Data Science Team für ein Pflichtpraktikum und/oder eine Bachelor-/Masterarbeit (3-6 Monate) anschließen möchten. Bei uns können Sie praktische…",0,https://www.adzuna.de/details/5299866746?utm_medium=api&utm_source=a4bcf954,2025-07-12T22:07:55Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5OTg2Njc0NiIsInMiOiI4aXhMekFzVzhSR19WZjJEN2hrdjFnIn0.wxQsXfLRM_5TJXOZsA8Pi-qoxzUdV43JLPOmGof-wy4,14.10731,51.13209,,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Rems-Murr-Kreis', 'Fellbach', 'Schmiden'], 'display_name': 'Schmiden, Fellbach', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'ANDREAS STIHL AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'label': 'Stellen aus Buchhaltung & Finanzwesen', 'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Data Analytics / Data Science,5647026081,"Praktikum Data Analytics / Data Science Datum: 12.11.2025 Standort: Fellbach, BW, DE, 70736 Unternehmen: STIHL Das ist die Aufgabe Mitwirken im innovativen Big Data Team: Unterstütze andere Fachbereiche durch Expertise in Data Analytics und erhalte Einblicke in Data Science und Data Visualization, um datengetriebene Entscheidungen voranzutreiben Beteiligen an Analytics Projekten: Arbeite interdisziplinär, um Produkte und interne Prozesse durch datengetriebene Insights zu optimieren, mit der Cha…",0,https://www.adzuna.de/details/5647026081?utm_medium=api&utm_source=a4bcf954,2026-02-27T08:13:11Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGl4THpBc1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NjQ3MDI2MDgxIn0.1jeUfEN-WTtnwe8MGYfdHGm0uiQdgcD6AuyuWOWct3w,9.26652,48.82807,,,,
"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Hawk', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Data Science - Work Student / Intern,5619443029,"About Us Hawk is the leading provider of AI-supported anti-money laundering and fraud detection technology. Banks and payment providers globally are using Hawk’s powerful combination of traditional rules and explainable AI to improve the effectiveness of their AML compliance and fraud prevention by identifying more crime while maximizing efficiency by reducing false positives. With our solution, we are playing a vital role in the global fight against Money Laundering, Fraud, or the financing of…",0,https://www.adzuna.de/details/5619443029?utm_medium=api&utm_source=a4bcf954,2026-02-07T21:04:27Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGl4THpBc1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NjE5NDQzMDI5In0.d28blpZPN3OQp5KvRIm2_rsBMJHtAV9ulFNeBKECUaQ,,,full_time,,,
"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Future Marketing'}",Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Werkstudent (all genders) - Data Science,5594629150,"Wir suchen dich als Verstärkung für unser Team in Hamburg , Düsseldorf , Köln , Berlin, München oder auch gerne remote als Werkstudent (all genders) - Data Science . Es erwarten Dich facettenreiche und verantwortungsvolle Aufgaben in unterschiedlichen Branchen wie Fashion, Retail, Electronics, Internetservices oder Automotive. Erstellen von Zielgruppen-Analysen Auswertung von marketingrelevanten Modellen, z.B. anhand von Spend-, Umsatz- und Tracking-Daten Mitwirkung bei der Standardisierung von…",0,https://www.adzuna.de/details/5594629150?utm_medium=api&utm_source=a4bcf954,2026-01-21T21:36:06Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGl4THpBc1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NTk0NjI5MTUwIn0.rqS9K0hxPraJqsbikpWr1R1d__G9f8mGr1capOYRByw,,,part_time,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Durlach'], 'display_name': 'Durlach, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Praktikum Data Engineering & Data Science,5646661010,"Praktikum Data Engineering & Data Science Auf der Breit 4, 76227 Karlsruhe, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Robert Bosch G…",0,https://www.adzuna.de/details/5646661010?utm_medium=api&utm_source=a4bcf954,2026-02-26T22:25:06Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0NjY2MTAxMCIsInMiOiI4aXhMekFzVzhSR19WZjJEN2hrdjFnIn0.SeswRXcmqiYtIB8-TwvKHiMx7Uk1ybCoNXd63yapJa0,8.47624,49.00018,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}","{'display_name': 'Melotech', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Data Science Intern, Music & Audio",5502240982,"Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as Data Scientist Intern to bring order to the chaos of culture…",0,https://www.adzuna.de/details/5502240982?utm_medium=api&utm_source=a4bcf954,2025-11-18T18:47:23Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGl4THpBc1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NTAyMjQwOTgyIn0.haMwCKBoT0FH3YbBXOIKWvGZll2TcuNAQcCoWtO6Y-A,13.420806,52.507706,full_time,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Vodafone GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'tag': 'engineering-jobs', 'label': 'Technikerstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Senior Expert Site Reliability Engineer (m/w/d),5648256384,"Als innovativer Technologie- und Dienstleistungskonzern steht Vodafone Deutschland für Kommunikation und Service aus einer Hand. Jede:r zweite Deutsche ist Vodafone-Kund:in - ob surfen, telefonieren oder fernsehen; ob Büro, Bauernhof oder Fabrik - die Vodafone-Technologie vernetzt jeden und alles, immer und überall. Bei Vodafone haben wir seit über 30 Jahren das Leben von Milliarden von Menschen verändert. 2021 wird Vodafone 5G für 20 Millionen Menschen ausbauen und bis 2022 zwei Drittel aller …",0,https://www.adzuna.de/land/ad/5648256384?se=8ixLzAsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=A6AFABD62E0CE65E98860B61D05BF30FE6ADC531,2026-02-28T06:35:17Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGl4THpBc1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NjQ4MjU2Mzg0In0.sbtXP6v12A1fi__ro7eqmBVSrMWXKsKbAMTrnt7AV1s,6.808387,51.226802,,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Student*in für Masterarbeit Bereich Batterieentwicklung - Validierung eines Prognosemodells für die Degradation von HV-Batterien unter Berücksichtigung der Unschärfe aus der Kapazitätsschätzung,5648805018,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",0,https://www.adzuna.de/land/ad/5648805018?se=8ixLzAsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=B1D5E58138DA700AA618CF916CB3D17963CFD46E,2026-02-28T18:34:35Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0ODgwNTAxOCIsInMiOiI4aXhMekFzVzhSR19WZjJEN2hrdjFnIn0.Wg6h3ohwTcJSeIMHBbvsN8Cp5SBm39I5sR70-8sogO4,9.187224,48.776198,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jobgether'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","Manager, Data Science (Product Analytics)",5645435163,"This position is posted by Jobgether on behalf of a partner company. We are currently looking for a Manager, Data Science (Product Analytics) in Germany. In this role, you will lead a team of data scientists focused on product analytics, providing actionable insights that guide product strategy, inform decision-making, and measure the impact of new features. You will collaborate closely with product managers, designers, engineers, and cross-functional stakeholders to ensure data-driven decision…",0,https://www.adzuna.de/details/5645435163?utm_medium=api&utm_source=a4bcf954,2026-02-25T21:34:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGl4THpBc1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NjQ1NDM1MTYzIn0.vpJxQJ-km_HDNlmkrphNJvgeLAavpMOZV1X7VGfjnPw,,,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']}","{'display_name': 'ARAG SE', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Aktuar - Versicherungsmathematische Funktion (m/w/d),5649461600,"Weshalb Du bei uns genau richtig bist? Weil wir für Dich nicht nur viele spannende Aufgaben haben, sondern vor allem eine echte Mission: Wir helfen Menschen! Mit Deinen besonderen Fähigkeiten leistest Du einen Beitrag, dass wir für unsere Kund:innen da sein können. Wenn mal etwas passiert und wenn möglich, auch schon vorher. Entfalte Deine Stärken in einem international erfolgreichen Familienunternehmen, in dem Unabhängigkeit, Fairness und Chancengleichheit gemeinsam gelebt werden. Jeden Tag au…",0,https://www.adzuna.de/land/ad/5649461600?se=8ixLzAsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=9141A364524593D305BE6EF89AF9ED1D2085A97E,2026-03-01T06:35:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0OTQ2MTYwMCIsInMiOiI4aXhMekFzVzhSR19WZjJEN2hrdjFnIn0.62Bb-xgmZVIlqzgFN0gO0RgpELdWhC508Beeey7fYGw,6.808387,51.226802,,,,
"{'display_name': 'Laupheim, Biberach (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Laupheim'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Diehl Aviation', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Senior AI & Analytics Expert and Strategy Lead (m/w/d),5642572450,"Digitale Trans­formation. Nach­haltig­keit. Friedens­sicherung. Spannende Aufgaben, an denen auch wir bei Diehl in unseren fünf Teil­konzernen Metall, Controls, Defence, Aviation und Metering und unsere über 16.000 Mit­arbeiter­innen und Mit­arbeiter mit Hochdruck arbeiten. Entdecken Sie faszinierende Techno­logien und bewerben Sie sich. In einem von Vertrauen und Mut geprägten Familien­unter­nehmen, das beständig und stabil ist – aus Tradition. Für unseren Standort Diehl Aviation in Laupheim o…",0,https://www.adzuna.de/land/ad/5642572450?se=8ixLzAsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=530AC70B360D71441E3389FCA2994F69362EFAEC,2026-02-23T18:31:04Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGl4THpBc1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NjQyNTcyNDUwIn0.B9ZdVVEZ2wbMctapF1IHb6Q3qNP0CmH9Vi_RD2PSXLk,9.88178,48.23581,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'display_name': 'Bayerischer Rundfunk', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Trainee Wissenschaftlicher Dokumentar im Musikservice (w/m/d),5649462582,"Wissenschaftliche Dokumentare (m⁠/⁠w⁠/⁠d) sind Informationsspezialisten und unterstützen mit ihrem Wissen und ihren erlernten Fähigkeiten die Programme und Redaktionen beim Bayerischen Rundfunk. Ziel der zweijährigen Ausbildung ist es, die theoretischen und praktischen Grundlagen für eine erfolgreiche Arbeit als wissenschaftliche/r Dokumentar/in in einem Medienunternehmen erlernen, erweitern und zu vertiefen. Während im ersten Ausbildungsjahr die praktische Mitarbeit in der Abteilung Musikservi…",0,https://www.adzuna.de/land/ad/5649462582?se=8ixLzAsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=7BC47BE2234D640090051A7A9EF2591949D19CBC,2026-03-01T06:35:24Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0OTQ2MjU4MiIsInMiOiI4aXhMekFzVzhSR19WZjJEN2hrdjFnIn0.7yd1dNaw-5a-oajI_gJrDbA-emjgpxTZIj5ZbdHsfq8,11.555737,48.137418,,,,
"{'display_name': 'Heidenheim (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Heidenheim (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Voith GmbH & Co. KGaA'}",Adzuna::API::Response::Job,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum oder Abschlussarbeit - Analyse des Setzverhaltens von mechanischen Druckfedern,5626241711,"Aufgaben Profil Wir bieten Über die Voith Group Die Voith Group ist ein weltweit agierender Technologiekonzern. Mit seinem breiten Portfolio aus Anlagen, Produkten, Serviceleistungen und digitalen Anwendungen setzt Voith Maßstäbe in den Märkten Energie, Papier, Rohstoffe und Transport & Automotive. Gegründet 1867 ist Voith heute mit rund 22.000 Mitarbeiterinnen und Mitarbeitern, 5,2 Milliarden Euro Umsatz und Standorten in über 60 Ländern der Welt eines der großen Familienunternehmen Europas. I…",0,https://www.adzuna.de/land/ad/5626241711?se=8ixLzAsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=455AADBD29C28D0E605531ACD3C6DDB8299741FF,2026-02-12T18:14:17Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGl4THpBc1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NjI2MjQxNzExIn0.DOm7Adlpu6Mt3QATsGHdM56bM-_bS3qloE3UbRy_z4g,10.181654,48.67025,,,,
"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'jobvector', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Data Science / Data Engineering (m/w/d),5572461899,"Du hast Lust auf diese Aufgaben Du unterstützt uns im Bereich Data Engineering bei der Erweiterung von Data Pipelines / ETL-Prozessen, z.B. mit Airflow, dbt und Kafka. Du arbeitest in unserer Google Cloud Umgebung und nutzt dabei Services wie BigQuery. Du kombinierst Daten aus internen und externen Quellen und bereitest sie zu einem analytischen Datensatz auf. Du visualisierst Analyseergebnisse mit Tools wie Looker Studio Wir freuen uns auf Deine Qualifikationen Du bist Student:in (m/w/d) oder …",0,https://www.adzuna.de/details/5572461899?utm_medium=api&utm_source=a4bcf954,2026-01-07T20:33:15Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3MjQ2MTg5OSIsInMiOiI4aXhMekFzVzhSR19WZjJEN2hrdjFnIn0.DVBs-ImPKk3N8u1q_CpTv5a0-_RL8UdiZC1Zq7JOWYk,6.808387,51.226802,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}","{'display_name': 'Mindrift', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Freelance Data Science Engineer (Python & SQL),5643401980,"This opportunity is only for candidates currently residing in the specified country. Your location may affect eligibility and rates. Please submit your resume in English and indicate your level of English proficiency. At Mindrift , innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI. What we do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Ge…",0,https://www.adzuna.de/details/5643401980?utm_medium=api&utm_source=a4bcf954,2026-02-24T09:58:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGl4THpBc1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NjQzNDAxOTgwIn0.pTsdhJMi_vuXF2ik9J4uU51BENl3jUeU4kA8cxcesJA,,,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'display_name': 'Mindrift', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",Freelance Data Science Engineer (Python & SQL),5643401978,"This opportunity is only for candidates currently residing in the specified country. Your location may affect eligibility and rates. Please submit your resume in English and indicate your level of English proficiency. At Mindrift , innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI. What we do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Ge…",0,https://www.adzuna.de/details/5643401978?utm_medium=api&utm_source=a4bcf954,2026-02-24T09:58:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGl4THpBc1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NjQzNDAxOTc4In0.zakgFAvxqzHtv6Tc5773zearnuFi3GoS-UhrHHdFZD4,,,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}","{'display_name': 'Mindrift', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",Freelance Data Science Engineer (Python & SQL),5643401979,"This opportunity is only for candidates currently residing in the specified country. Your location may affect eligibility and rates. Please submit your resume in English and indicate your level of English proficiency. At Mindrift , innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI. What we do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Ge…",0,https://www.adzuna.de/details/5643401979?utm_medium=api&utm_source=a4bcf954,2026-02-24T09:58:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0MzQwMTk3OSIsInMiOiI4aXhMekFzVzhSR19WZjJEN2hrdjFnIn0.pJSb-RMB90pO_eSt4ACCPEVaFCrwO4N_hj2VZ5DvcaE,13.420806,52.507706,part_time,,,
"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Mindrift', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",Freelance Data Science Engineer (Python & SQL),5643401981,"This opportunity is only for candidates currently residing in the specified country. Your location may affect eligibility and rates. Please submit your resume in English and indicate your level of English proficiency. At Mindrift , innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI. What we do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Ge…",0,https://www.adzuna.de/details/5643401981?utm_medium=api&utm_source=a4bcf954,2026-02-24T09:58:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0MzQwMTk4MSIsInMiOiI4aXhMekFzVzhSR19WZjJEN2hrdjFnIn0.MRbxGMeNTrKgF0tCiHAahTaTJyrjodHjRJv5XEGv_lU,9.987297,53.557429,part_time,,,
"{'display_name': 'Erkrath, Düsseldorf', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Erkrath'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Timocom GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Werkstudent (m/w/d) Data Science,5648041769,"Stellenbeschreibung Als Werkstudent (m/w/d) im Bereich Data Science bekommst du spannende Einblicke in die Welt der Datenanalyse und des maschinellen Lernens. Du wirst uns bei administrativen und organisatorischen Aufgaben unterstützen und bekommst die Chance, Verantwortung zu übernehmen. Die Position bietet die Möglichkeit deine Arbeitszeit anteilig im Home Office zu verbringen. Zwei Mal wöchentlich arbeiten wir im Headquarter in Erkrath zusammen und fördern den direkten Austausch. Du unterstü…",0,https://www.adzuna.de/details/5648041769?utm_medium=api&utm_source=a4bcf954,2026-02-28T01:47:18Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGl4THpBc1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NjQ4MDQxNzY5In0.0PmrJnCc3fM65to8_gNXeTYGvA9eK63LgJSGoIjz3fM,6.9116,51.22442,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Enpal Heat GmbH'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Data Science Intern (f/m/x),5635321642,Job Description Develop and deploy lead scoring models to help sales teams prioritize high-value opportunities Build customer segmentation systems to identify patterns across large datasets Implement continuous learning pipelines for models that improve automatically over time Take models from experimentation to production-ready systems handling real traffic Monitor model performance and detect drift in production Work on real systems with high business impact and ownership Opportunity to conve…,0,https://www.adzuna.de/details/5635321642?utm_medium=api&utm_source=a4bcf954,2026-02-19T01:18:19Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzNTMyMTY0MiIsInMiOiI4aXhMekFzVzhSR19WZjJEN2hrdjFnIn0.NnT_Aics9qnYYnn3t634SEimOvMOReHLDPA-6ErCUhk,13.420806,52.507706,,,,
