category,longitude,salary_is_predicted,title,created,redirect_url,company,description,latitude,id,adref,__CLASS__,location,contract_time,salary_min,salary_max,contract_type
"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",8.650578,0,Produktmanager (m/w/d) Data & AI Automation,2026-08-17T16:07:17Z,https://www.adzuna.de/land/ad/5845216171?se=tAdx0pCf8RGSb8VpDRDiVA&utm_medium=api&utm_source=a4bcf954&v=F7D894D05EC2ABC20F6E305ACFF95508C1BBBAFD,"{'display_name': 'C24 Bank GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","Unser Anspruch ist es, eine neue Dimension im Mobile Banking zu definieren. Du kannst hier ganz vorne mit dabei sein! Das Team Marktfolge Entwicklung ist die Schnittstelle zwischen den Fachbereichen der Marktfolge und unseren Entwicklungsteams. Wir gestalten und entwickeln die Systeme, mit denen die C24 Bank ihre regulatorischen und operativen Prozesse steuert - von Compliance- und Legal-Tools über das Meldewesen bis hin zu unserer zentralen Datenplattform. In einem Umfeld mit kurzen Entscheidu…",50.129683,5845216171,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTIxNjE3MSIsInMiOiJ0QWR4MHBDZjhSR1NiOFZwRFJEaVZBIn0.KiNZHZLkZI3K4SK0A8oWEjSUuRXjUzTWksAjS6vX5z0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",,,,
"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",11.034353,0,Referent (m/w/d) Data Governance,2026-07-19T15:32:38Z,https://www.adzuna.de/land/ad/5807200970?se=tAdx0pCf8RGSb8VpDRDiVA&utm_medium=api&utm_source=a4bcf954&v=C16945A34D1D6D2BF63A8E307FE13CAC66B79C9E,"{'display_name': 'Thüringer Landesrechenzentrum', '__CLASS__': 'Adzuna::API::Response::Company'}","Mit Ihrem Know-how und Ihren Ideen gestalten Sie die Digitalisierung des Freistaats Thüringen aktiv mit. Sie denken lösungsorientiert, arbeiten strukturiert und behalten auch in komplexen Situationen den Überblick? Dann sind Sie beim Thüringer Landesrechenzentrum genau richtig. Gemeinsam mit dem Thüringer Ministerium für Digitales und Infrastruktur treiben wir die Digitalisierung der Thüringer Landesverwaltung aktiv voran. Wir suchen Sie zum nächstmöglichen Zeitpunkt für das Thüringer Ministeri…",50.977166,5807200970,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwMDk3MCIsInMiOiJ0QWR4MHBDZjhSR1NiOFZwRFJEaVZBIn0.aVUSFIsTVhA3GSQFGSqtTXM8w__2NXHje8qsRysqy6w,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Thüringen', 'Erfurt (Kreis)', 'Erfurt'], 'display_name': 'Erfurt, Erfurt (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,0,Specialist (w/m/d) Datenmanagement & MIS,2026-08-06T15:53:37Z,https://www.adzuna.de/land/ad/5830515515?se=tAdx0pCf8RGSb8VpDRDiVA&utm_medium=api&utm_source=a4bcf954&v=24C1D712A0E04351D12FFC12C78EA6DCB54C6A60,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TARGOBANK'}","BANK.ECHT.ANDERS. Das ist unser Anspruch als Arbeitgeberin. Wir wollen zur besten Bank für alle unsere Kund*innen und Mitarbeiter*innen werden, deshalb suchen wir Menschen, die gemeinsam etwas bewegen wollen. Als Teil unseres Kundencenter-Teams erlebst du eine Kultur, in der Vielfalt, Dynamik und Mitgestaltung wertgeschätzt werden. So kannst du Lösungen finden, die deinen Kund*innen optimal weiterhelfen. Und wenn du dabei einen Weg entdeckst, den noch keiner auf dem Zettel hatte: umso besser! D…",,5830515515,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFkeDBwQ2Y4UkdTYjhWcERSRGlWQSIsImkiOiI1ODMwNTE1NTE1In0.0LZAVq_cWzziYROta15bxatFZGTL8o5zz1m8nzzOr7U,Adzuna::API::Response::Job,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",8.491505,0,Tech Lead Project Enablement (m/w/d),2026-08-18T22:07:35Z,https://www.adzuna.de/land/ad/5847204878?se=tAdx0pCf8RGSb8VpDRDiVA&utm_medium=api&utm_source=a4bcf954&v=05311835B31BDF5BA6612C68E8397F38FE958CB5,"{'display_name': 'BAUHAUS', '__CLASS__': 'Adzuna::API::Response::Company'}","Besser digital. Der Bereich Digital Commerce steht für ein vernetztes BAUHAUS der Zukunft durch Digitalisierung. Dabei haben wir immer unsere Kund:innen im Fokus und als Ziel, das perfekte digitale Einkaufserlebnis zu schaffen. Eine agile Arbeitsumgebung, innovative Lösungen und engagierte Mitarbeiter:innen sind der starke Motor dahinter - und der beste Beweis dafür ist der Erfolg: Mit über 290 Fachcentren in 19 Ländern sowie einem der 50 größten Online-Shops in Deutschland gehört BAUHAUS zu de…",49.496025,5847204878,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NzIwNDg3OCIsInMiOiJ0QWR4MHBDZjhSR1NiOFZwRFJEaVZBIn0.xTHdxObzFrEr0PgyMeP2sQlisI1FVWwW-zvE9DWv1YM,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], 'display_name': 'Mannheim, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",7.8627,0,KI-Spezialist / AI Specialist (m/w/d),2026-08-20T04:08:43Z,https://www.adzuna.de/land/ad/5849146937?se=tAdx0pCf8RGSb8VpDRDiVA&utm_medium=api&utm_source=a4bcf954&v=52E3CB0298DF2432611A831BCA8FB24476B494C5,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Communitas Sozialmarketing GmbH'}","Die Communitas Sozialmarketing GmbH ist Teil einer deutschlandweiten Firmengruppe mit rund 400 Mitarbeitern. Wir unterstützen öffentliche Verwaltungen und ihre Einrichtungen bei der kostenneutralen Beschaffung von Gebrauchsgegenständen und verbinden soziale Träger mit regionalen Unternehmen. Deine Rolle Wir verankern KI systematisch in Vertrieb, Marketing und unseren internen Abläufen und suchen dafür einen erfahrenen Umsetzer mit Gestaltungsanspruch. Du nimmst Fragestellungen aus dem Business …",49.8587,5849146937,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFkeDBwQ2Y4UkdTYjhWcERSRGlWQSIsImkiOiI1ODQ5MTQ2OTM3In0.OzZtIkhccWlDbFK6cRyzBVqt3sjtF66I8Tzwvkg0dY0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Bad Kreuznach (Kreis)', 'Bad Kreuznach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bad Kreuznach, Bad Kreuznach (Kreis)'}",,,,
"{'tag': 'sales-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Vertriebsstellen'}",9.187224,0,Praktikant*in Sales Vans: Funnel Intelligence & Digitalization (Pflicht-Praktikum),2026-08-24T03:38:48Z,https://www.adzuna.de/land/ad/5854068905?se=tAdx0pCf8RGSb8VpDRDiVA&utm_medium=api&utm_source=a4bcf954&v=4E698DE89ED696EC314B09BB18A2569735BF1CF2,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.776198,5854068905,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDA2ODkwNSIsInMiOiJ0QWR4MHBDZjhSR1NiOFZwRFJEaVZBIn0.dug1eLtZzK6W72fII_utclmLXpBJbspbvPspc8AZTWw,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}",,,,
"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",11.083642,0,"Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2027",2026-07-05T01:48:24Z,https://www.adzuna.de/land/ad/5788591414?se=tAdx0pCf8RGSb8VpDRDiVA&utm_medium=api&utm_source=a4bcf954&v=C324DFB5529A7982C109999BF348D3184B650ACE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DATEV eG'}",Das ist dein Arbeitsumfeld: Gemeinsam mit rund 200 Auszubildenden und dual Studierenden meisterst du die abwechslungsreichen und anspruchsvollen Aufgaben und bist von Beginn an in ein Team eingebunden. Kompetente Ausbilderinnen und Ausbilder stehen dir mit Rat und Tat zur Seite und unterstützen dich bei deiner fachlichen und persönlichen Entwicklung. Nach erfolgreichem Abschluss darfst du dich auf eineÜbernahme von mind. einem Jahr freuen. Zum 01.09. starten wir in einen gemeinsamen Orientierun…,49.443967,5788591414,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODU5MTQxNCIsInMiOiJ0QWR4MHBDZjhSR1NiOFZwRFJEaVZBIn0.4SuC6B8DB8SiV5VKXk9-h_LPY3RWcIj-FlVs5I-2_KE,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'Nürnberg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Nürnberg, Bayern'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",13.420806,0,Enterprise Data Science Specialist,2026-08-11T12:29:53Z,https://www.adzuna.de/details/5836581108?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercor'}","About the job Mercor connects elite creative and technical talent with leading AI research labs. Headquartered in San Francisco, our investors include Benchmark , General Catalyst , Peter Thiel , Adam D'Angelo , Larry Summers , and Jack Dorsey . Position: Data Science and Analytics Experts Type: Contract Compensation: $60–$70/hour Location: Remote Role Responsibilities Construct enterprise data science scenarios for large-scale predictive modeling and multi-stakeholder analytics governance at F…",52.507706,5836581108,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFkeDBwQ2Y4UkdTYjhWcERSRGlWQSIsImkiOiI1ODM2NTgxMTA4In0.eOjMG2inBaBPx-uTvMV3gOuQejXl5y-vOXL_kM8Ik5M,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",8.98349,0,Student*in für Masterarbeit im Bereich Map Learning,2026-08-18T22:08:09Z,https://www.adzuna.de/land/ad/5847205340?se=tAdx0pCf8RGSb8VpDRDiVA&utm_medium=api&utm_source=a4bcf954&v=3C3B1AEAB0F6D8563D806FB188A8FB84F5C73C29,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.68872,5847205340,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFkeDBwQ2Y4UkdTYjhWcERSRGlWQSIsImkiOiI1ODQ3MjA1MzQwIn0.9eCwJ51s2k15qHSXhvNc3UiS6ChhuH6pkccun2Z-FdY,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Böblingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen']}",,,,
"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",12.33728,0,"Justiziar/in (m/w/d) mit Schwerpunkt Forschungs-, Kooperations- und Transferrecht",2026-08-08T15:09:29Z,https://www.adzuna.de/land/ad/5833445067?se=tAdx0pCf8RGSb8VpDRDiVA&utm_medium=api&utm_source=a4bcf954&v=B4CD9AB0B00AF7B311C7FCB61AB9F24579A9E278,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CTC gGmbH – Center for the Transformation of Chemistry'}","Das Center for the Transformation of Chemistry (CTC) ist ein neu entstehendes Großforschungszentrum in Mitteldeutschland mit den Standorten Delitzsch in Sachsen und Merseburg in Sachsen-Anhalt. Das Zentrum wird in der Gesellschaftsform einer gGmbH vom Bund sowie den Ländern Sachsen und Sachsen-Anhalt betrieben und finanziert. Am CTC wollen wir Chemie neu denken und umsetzen – und zwar auf vielen Ebenen: neue Materialien, neue chemische Prozesse und Anlagen und eine neue Art chemisch zu forschen…",51.52196,5833445067,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFkeDBwQ2Y4UkdTYjhWcERSRGlWQSIsImkiOiI1ODMzNDQ1MDY3In0.okeubovQe76QJr4YbldWb5eFcqCMGiVQzSMt_unmWps,Adzuna::API::Response::Job,"{'display_name': 'Delitzsch, Nordsachsen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Nordsachsen (Kreis)', 'Delitzsch']}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",,0,"Cloud-Native Architekt (m/w/d) – Kubernetes, CNCF, MLOps",2026-07-18T18:53:50Z,https://www.adzuna.de/land/ad/5806282380?se=tAdx0pCf8RGSb8VpDRDiVA&utm_medium=api&utm_source=a4bcf954&v=0A96B42277F8F96857F09A9F81F77B1BC801CB3A,"{'display_name': 'Rosenxt Group', '__CLASS__': 'Adzuna::API::Response::Company'}","Rosenxt ist eine zukunftsorientierte Technologiegruppe - wir sind visionäre Architekten des Fortschritts mit Jahrzehnten an Ingenieurs-Exzellenz. Als ein privat geführter globaler Partner mit mehr als 650 Mitarbeitern schauen wir weit in die Zukunft, setzen auf Langfristigkeit und machen so aus Chancen erfolgreiche Geschäftsfelder. Wir sind technikbegeistert durch und durch, tauchen tief in die neuesten Technologien ein. Diese Expertise in verschiedensten Technologiebereichen wie Sensoren, auto…",,5806282380,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjI4MjM4MCIsInMiOiJ0QWR4MHBDZjhSR1NiOFZwRFJEaVZBIn0.l5Oz2QO2Pw6LRGvMJa7LkcjaZYHRU5JO3Kl23EUH0ag,Adzuna::API::Response::Job,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",9.187224,0,Praktikant*in Market Steering - Model D Agendy Model (Pflicht-Praktikum),2026-08-02T01:09:26Z,https://www.adzuna.de/land/ad/5824804677?se=tAdx0pCf8RGSb8VpDRDiVA&utm_medium=api&utm_source=a4bcf954&v=BCB725DB4F5537C7DCF3679C4F7DE6B1B1C4206B,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.776198,5824804677,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNDgwNDY3NyIsInMiOiJ0QWR4MHBDZjhSR1NiOFZwRFJEaVZBIn0.5sVpAbHDXScOF2iBgPLxcVPLwqlXK1tOZxu8sbxT-fo,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",7.54895,0,(Senior) Solution Architect AI (m/w/d),2026-08-03T15:50:18Z,https://www.adzuna.de/land/ad/5826618733?se=tAdx0pCf8RGSb8VpDRDiVA&utm_medium=api&utm_source=a4bcf954&v=1E43691B5DC17E92E5A4DD0A8DFF7BE36797C58B,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wirtgen GmbH'}","Die Wirtgen GmbH ist Teil der Wirtgen Group, einem international führenden Unternehmensverbund der Baumaschinenindustrie mit Werken in Deutschland, Brasilien, China und Indien sowie einem weltweiten Vertriebs- und Servicenetz. Als Spezialist für Maschinen und Verfahren für den Bau und die Instandsetzung von Fahrbahnen ist Wirtgen Marktführer. Am Unternehmensstandort Windhagen arbeiten rund 2.100 Beschäftigte. Unsere Arbeitswelt ist geprägt von technischer Exzellenz, globaler Zusammenarbeit und …",51.04524,5826618733,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFkeDBwQ2Y4UkdTYjhWcERSRGlWQSIsImkiOiI1ODI2NjE4NzMzIn0.eFcC6rL7Z45JUMYlHfckK9G_fq9AZJJNdEvJ2zE-BjE,Adzuna::API::Response::Job,"{'display_name': 'Windhagen, Gummersbach', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Oberbergischer Kreis', 'Gummersbach', 'Windhagen']}",,,,
"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",6.86811,0,Initiativbewerbung Data Science / BI,2026-05-12T23:14:56Z,https://www.adzuna.de/details/5727333234?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Skopos Group', '__CLASS__': 'Adzuna::API::Response::Company'}","Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 140 Mitarbeitende. Begleite unser Wachstum u…",50.87096,5727333234,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMzMzIzNCIsInMiOiJ0QWR4MHBDZjhSR1NiOFZwRFJEaVZBIn0.fjj4bw18T3d_nV61fRI-JR-VEeGMW4qIh38hyfwx0ZA,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hürth, Rhein-Erft-Kreis'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",13.420806,0,Engineering Manager (Data Science),2026-07-01T22:58:19Z,https://www.adzuna.de/details/5784246611?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Peec AI'}","What you’ll do Build, mentor, and lead an elite data science team as a trusted, empathetic player-coach, while clearly communicating complex technical ideas to executives, customers, and partners Personally design, train, deploy, and own the models that power Peec AI’s AI Search recommendations, taking hands-on responsibility for our most business-critical ML systems Develop and ship novel algorithms that reverse-engineer AI search and LLM behavior, turning deep technical insight into durable, …",52.507706,5784246611,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NDI0NjYxMSIsInMiOiJ0QWR4MHBDZjhSR1NiOFZwRFJEaVZBIn0.__P0HbZfghXgVIy8s5VwQFL8Y6CVTiesrqoa6BbGVJk,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",full_time,120000.0,160000.0,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,0,Data Science Team Leader,2026-08-23T17:34:44Z,https://www.adzuna.de/details/5853714510?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Just Eat'}","Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",,5853714510,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFkeDBwQ2Y4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNzE0NTEwIn0.LcdKBDYSFl_w6Lz9xx5xHw7fRsRjbYUohSUdM1arif4,Adzuna::API::Response::Job,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",full_time,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",7.55838,0,Duales Studium Data Science,2026-08-05T13:00:32Z,https://www.adzuna.de/details/5829025641?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Phoenix Contact GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","Als Industrieunternehmen sammeln wir an vielen Stellen wertvolle Daten – in kaufmännischen Abteilungen, in technischen Bereichen und direkt in der Produktion. Ihre Auswertung hilft uns dabei, Abläufe zu verbessern und effizienter zu gestalten. Dafür ist ein dauerhaftes und strukturiertes Datenmanagement unverzichtbar. Die Zukunft basiert auf der Analyse komplexer Daten. Nur wer diese richtig auswerten und interpretieren kann, sorgt für reibungslose Prozesse und treibt Innovationen voran. Durch …",53.57559,5829025641,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFkeDBwQ2Y4UkdTYjhWcERSRGlWQSIsImkiOiI1ODI5MDI1NjQxIn0.RTWOwEb0Kmmrn7vKmdiBohGwUflEUzpg--qfuaw_2SU,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Niedersachsen', 'Wittmund (Kreis)', 'Blomberg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Blomberg, Wittmund (Kreis)'}",,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",13.420806,0,"Data Science, Music & Audio",2025-11-18T19:20:38Z,https://www.adzuna.de/details/5502257930?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Melotech'}","Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as our first dedicated Data Scientist to bring order to the cha…",52.507706,5502257930,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFkeDBwQ2Y4UkdTYjhWcERSRGlWQSIsImkiOiI1NTAyMjU3OTMwIn0.YY3DV91IT7-jasIgVFkna2_vAPaEw4BZLv-NZnxAh9U,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",13.32966,0,Werkstudent*in Data Science & KI,2026-08-04T17:44:11Z,https://www.adzuna.de/details/5828014741?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'NOW Nationale Organisation für den Wandel in der Mobilität', '__CLASS__': 'Adzuna::API::Response::Company'}","Aufgaben Du unterstützt unser zentrales Daten & Cloud Team bei Datenanalysen, BI-Reporting und Cloud Administration. Du entwickelst und pflegst ETL-Pipelines für End-to-End-Datenanalysen – mit Python auf AWS. Du führst eigenständig Datenanalysen durch und bereitest die Ergebnisse in aussagekräftigen Dashboards und Berichten in Power BI auf. Du verantwortest Aufgaben rund um unser Data Warehouse, etwa Datenmodellierung und Sicherstellung der Datenqualität. Du identifizierst neue KI-Use-Cases, an…",52.50961,5828014741,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFkeDBwQ2Y4UkdTYjhWcERSRGlWQSIsImkiOiI1ODI4MDE0NzQxIn0.KkejM07tJLyKgPkGnglLVbM4Zv-BaxuVHkN1B1K3KaM,Adzuna::API::Response::Job,"{'display_name': 'Tiergarten, Berlin', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Tiergarten']}",part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",10.85789,0,Data Science Lead 1,2026-03-19T22:33:09Z,https://www.adzuna.de/details/5672477950?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'UCB'}","Make your mark for patients To strengthen our Global Advanced Analytics team, we are looking for an adaptable, collaborative individual with an intrapreneurial mindset for our Analytics Lead opening . This hybrid role is based in our headquarters in Monheim, Germany requiring 40% onsite presence and 5-10% international/ domestic travel. About the role You will help to inform on the commercial viability of various assets in development. You will be responsible for making exceptional business imp…",48.84099,5672477950,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEFkeDBwQ2Y4UkdTYjhWcERSRGlWQSIsImkiOiI1NjcyNDc3OTUwIn0.qBC5wqSLIhyBc259jJxgN2TeLBaZnUnb6dXDK2nSvC4,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Monheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Monheim, Donau-Ries (Kreis)'}",,,,
