__CLASS__,adref,redirect_url,longitude,company,title,latitude,created,description,id,category,salary_is_predicted,location,contract_time,salary_min,salary_max,contract_type
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjM2NjQyOSIsInMiOiJValJlT3kxNThSR3ZKTDZJQ0xhYXV3In0.s59BkXtCWKbzoV23vvUwF5YZ_icKDqpo_QDVE3Jx0WI,https://www.adzuna.de/details/5776366429?utm_medium=api&utm_source=a4bcf954,9.987297,"{'display_name': 'Lidl Stiftung & Co KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikum Data Science,53.557429,2026-06-25T16:40:04Z,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab sofort für 4 bis 6 Monate. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Da…",5776366429,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpSZU95MTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1Nzc2MzY1MzE2In0.r7KH3Dxgj32kZndfYaieOeyCEuMtqeEt53e7uzO2ZkU,https://www.adzuna.de/details/5776365316?utm_medium=api&utm_source=a4bcf954,8.70979,"{'display_name': 'Lidl Stiftung & Co KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikum Data Science,49.03629,2026-06-25T16:39:20Z,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab sofort für 4 bis 6 Monate. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Da…",5776365316,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Bretten'], 'display_name': 'Bretten, Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpSZU95MTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1Nzc1NzMyNjAxIn0.uJV0qCRuPycpuv_CR060xY5AM5Spwd5p2B16nupAQBs,https://www.adzuna.de/land/ad/5775732601?se=UjReOy158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=B658D1882A802DEEF2AF0243A4DB3B7C52FA2ABE,6.55171,"{'display_name': 'Hochschule Rhein-Waal', '__CLASS__': 'Adzuna::API::Response::Company'}",Wissenschaftliche*r Mitarbeiter*in mit dem Schwerpunkt Human-Computer-Interaction,51.50288,2026-06-25T06:22:49Z,"Seit rund 15 Jahren stehen wir an der Hochschule Rhein-Waal am Niederrhein für eine innovative, inter­disziplinäre und internationale Ausbildung junger Menschen aus der ganzen Welt. Wir bieten insgesamt 37 Bachelor- und Master­studien­gänge an den vier inter­disziplinären Fakultäten – Technologie und Bionik, Life Sciences, Gesell­schaft und Ökonomie sowie Kommunikation und Umwelt. Mehr als 90 Partner­hochschulen in 38 Ländern stehen für die internationale Kooperations­stärke der Hochschule Rhei…",5775732601,"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Wesel (Kreis)', 'Kamp-Lintfort'], 'display_name': 'Kamp-Lintfort, Wesel (Kreis)'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM3MTA3OSIsInMiOiJValJlT3kxNThSR3ZKTDZJQ0xhYXV3In0.fVgD1vk30EvezXOcjRTVliLUeGKb_b4bw1Rvfn_xYh8,https://www.adzuna.de/land/ad/5750371079?se=UjReOy158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=AC6146C57702988E005756988412B0811478F014,8.087806,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BWI GmbH'}",Duales Studium zum Bachelor of Science in Wirtschaftsinformatik KI & Data Science inkl. Ausbildung zum Fachinformatiker Anwend,53.550256,2026-06-03T11:35:27Z,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 7.700 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…",5750371079,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'area': ['Deutschland', 'Niedersachsen', 'Wilhelmshaven'], 'display_name': 'Wilhelmshaven, Niedersachsen', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpSZU95MTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1NzUwMzg5MDg2In0.FM9u6pnI6bM6DxsdKUH3aDFFYKRhMwqp0UkxwfqJoD8,https://www.adzuna.de/land/ad/5750389086?se=UjReOy158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=2A546E6A4CD6C05D1693DE36D50BCB026400255D,8.412378,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BBBank eG'}",Duales Studium Bachelor of Science (B.Sc.) Data Science und knstliche Intelligenz (m/w/d) 2027,49.001249,2026-06-03T11:38:38Z,"BBBank eG - Better Banking Wir sind die größte genossenschaftliche Privatkundenbank in Deutschland. Als Digitalbank mit bundesweitem Filialnetz anüber 100 Standorten vereinen wir Erfahrung und Innovation mit derüber 100-jährigen Kompetenz eines erfolgreichen Bankhauses– kundenorientiert, wirtschaftlich, nachhaltig und sympathisch. Wir leben, lieben und liefern Better Banking und setzen Maßstäbe, die nachhaltig sind. Für Wachstum mit Substanz. Für beständige Weiterentwicklung, die Kundenerlebnis…",5750389086,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs', 'label': 'Teilzeitstellen'}",0,"{'display_name': 'Karlsruhe, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODcwMzczMSIsInMiOiJValJlT3kxNThSR3ZKTDZJQ0xhYXV3In0.y29AKI9Qp8mZLRngIP451VcZkfIlYuaLg5v2ZYuVvbw,https://www.adzuna.de/land/ad/5768703731?se=UjReOy158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=57585F1B53173E142BBF2536C6E90FACA81D7CDC,12.373598,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BWI GmbH'}",Duales Studium zum Bachelor of Science in Wirtschaftsinformatik KI&Data Science inkl. Ausbildung zum Fachinformatiker Systemi,51.339254,2026-06-19T01:16:16Z,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 8.000 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…",5768703731,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Leipzig, Leipzig (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Leipzig (Kreis)', 'Leipzig']}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODU5MTQxNCIsInMiOiJValJlT3kxNThSR3ZKTDZJQ0xhYXV3In0.nW6csJ3g56m9MFi-yZVNmKCbmtGMdHNig0VbuolmJvo,https://www.adzuna.de/land/ad/5788591414?se=UjReOy158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=C324DFB5529A7982C109999BF348D3184B650ACE,11.083642,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DATEV eG'}","Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2027",49.443967,2026-07-05T01:48:24Z,Das ist dein Arbeitsumfeld: Gemeinsam mit rund 200 Auszubildenden und dual Studierenden meisterst du die abwechslungsreichen und anspruchsvollen Aufgaben und bist von Beginn an in ein Team eingebunden. Kompetente Ausbilderinnen und Ausbilder stehen dir mit Rat und Tat zur Seite und unterstützen dich bei deiner fachlichen und persönlichen Entwicklung. Nach erfolgreichem Abschluss darfst du dich auf eineÜbernahme von mind. einem Jahr freuen. Zum 01.09. starten wir in einen gemeinsamen Orientierun…,5788591414,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'area': ['Deutschland', 'Bayern', 'Nürnberg'], 'display_name': 'Nürnberg, Bayern', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpSZU95MTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1NzI3MzMzMjM0In0.plsaSyrhw7-8BIGyY9iHHVYQ8i24TIu1jEq_tl5j8Zs,https://www.adzuna.de/details/5727333234?utm_medium=api&utm_source=a4bcf954,6.86811,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Skopos Group'}",Initiativbewerbung Data Science / BI,50.87096,2026-05-12T23:14:56Z,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 140 Mitarbeitende. Begleite unser Wachstum u…",5727333234,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'display_name': 'Hürth, Rhein-Erft-Kreis', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpSZU95MTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1NjA3MjM3OTk0In0.SeWI9UOQP0y1lseXMOrV6OBtCHroZ_yMt_r64Uq2kiE,https://www.adzuna.de/details/5607237994?utm_medium=api&utm_source=a4bcf954,11.56803,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Flexa'}",Head of Data Science,48.1476,2026-01-31T07:21:56Z,"Short Facts Join us on our journey to build Europe's energy backbone : We at Flexa are building Europe's largest virtual power plant with currently above 100k assets signed up, aiming to breach the million in the near future. To optimize the value creation from both trading algorithms across markets and dispatching to the assets, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow…",5607237994,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt'], 'display_name': 'Maxvorstadt, München'}",full_time,140000.0,200000.0,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2Njk1NTM2MSIsInMiOiJValJlT3kxNThSR3ZKTDZJQ0xhYXV3In0.RTeOeqvFQFqBsAYMQ3HNAqDgwdax_iMNxRBgXCauRSY,https://www.adzuna.de/details/5766955361?utm_medium=api&utm_source=a4bcf954,9.1557,"{'display_name': 'Robert Bosch GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Pflichtpraktikum Data Science im Qualitätsmanagement,48.81065,2026-06-17T19:30:56Z,"Pflichtpraktikum Data Science im Qualitätsmanagement Wernerstraße 51, 70469 Stuttgart, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Rob…",5766955361,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Feuerbach'], 'display_name': 'Feuerbach, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDQ2Mzc4MyIsInMiOiJValJlT3kxNThSR3ZKTDZJQ0xhYXV3In0.Mvn3vzzqDahu7PznKRNy5-q2atlDw2Bw6JM4hXyvPlU,https://www.adzuna.de/details/5734463783?utm_medium=api&utm_source=a4bcf954,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Just Eat'}",Data Science Team Leader,,2026-05-19T23:10:02Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",5734463783,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",full_time,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpSZU95MTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1NTAyMjU3OTMwIn0.w6MPJHoh8fGnZ_k3estTzTyooEBMFBdvugrw7zqD3d0,https://www.adzuna.de/details/5502257930?utm_medium=api&utm_source=a4bcf954,13.420806,"{'display_name': 'Melotech', '__CLASS__': 'Adzuna::API::Response::Company'}","Data Science, Music & Audio",52.507706,2025-11-18T19:20:38Z,"Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as our first dedicated Data Scientist to bring order to the cha…",5502257930,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpSZU95MTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1NzMwNzY0MzczIn0.Fd_AphylsbdT6ywCEMSOBjJ99RPKMa1IXTSzuCaynII,https://www.adzuna.de/details/5730764373?utm_medium=api&utm_source=a4bcf954,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Just Eat'}",Data Science Team Leader,,2026-05-15T22:54:05Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",5730764373,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",full_time,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3MjQ3Nzk1MCIsInMiOiJValJlT3kxNThSR3ZKTDZJQ0xhYXV3In0.RJ8HOgizYJWWnOxVLa87PuV9y8gqfO9Zti_Z8TUijSo,https://www.adzuna.de/details/5672477950?utm_medium=api&utm_source=a4bcf954,10.85789,"{'display_name': 'UCB', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Lead 1,48.84099,2026-03-19T22:33:09Z,"Make your mark for patients To strengthen our Global Advanced Analytics team, we are looking for an adaptable, collaborative individual with an intrapreneurial mindset for our Analytics Lead opening . This hybrid role is based in our headquarters in Monheim, Germany requiring 40% onsite presence and 5-10% international/ domestic travel. About the role You will help to inform on the commercial viability of various assets in development. You will be responsible for making exceptional business imp…",5672477950,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Monheim'], 'display_name': 'Monheim, Donau-Ries (Kreis)'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpSZU95MTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI0ODcwNDg5MDc1In0.9T-S5m9LfHm4yLn8U1EBufehUHABAKHTEmjZ_ZPYbH8,https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,13.420806,"{'display_name': 'Mapp Digital Us Llc', '__CLASS__': 'Adzuna::API::Response::Company'}",Team Lead Data Science,52.507706,2024-09-20T13:48:26Z,"INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…",4870489075,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjM2NTQ2NCIsInMiOiJValJlT3kxNThSR3ZKTDZJQ0xhYXV3In0.R39I-zrox9AYvHI7J5sRCvoITVfVo8wTTmPvJEBZ0Dw,https://www.adzuna.de/details/5776365464?utm_medium=api&utm_source=a4bcf954,,"{'display_name': 'Lidl Stiftung & Co KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikum Data Science in Neckarsulm,,2026-06-25T16:39:25Z,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab sofort für 4 bis 6 Monate. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Da…",5776365464,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)'], 'display_name': 'München (Kreis), Bayern', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODEwODQ0OSIsInMiOiJValJlT3kxNThSR3ZKTDZJQ0xhYXV3In0.eyXQa-GGTTsoAvSYCxicsV2AjosW5ifiDrYHMzbhSro,https://www.adzuna.de/details/5708108449?utm_medium=api&utm_source=a4bcf954,,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikum Data Science in Neckarsulm,,2026-04-23T10:57:19Z,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab sofort für 4 bis 6 Monate. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Da…",5708108449,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",full_time,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpSZU95MTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1Nzg1NjkxMTIxIn0.z5AEGtI-cOsXguG8-huSEP6O1iz-vg6b5AAHUpXqabk,https://www.adzuna.de/land/ad/5785691121?se=UjReOy158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=D881FA7F5691F5C1B00A593FE737D9C64EF1F007,8.650578,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Föderale IT-Kooperation '}",Produktgruppenleitung Marktplätze (m/w/d),50.129683,2026-07-02T19:37:31Z,"Verwaltung und Innovation – passt das zusammen? Wir sagen: Ja! Mit rund 150 Mitarbeiter:innen treiben wir als agile Einheit die Digitalisierung der Verwaltung in Deutschland voran – schlank, spezialisiert und mit Gestaltungsspielraum. Als Umsetzungseinheit des IT-Planungsrats stärken wir die Handlungsfähigkeit, schaffen Synergien und vernetzen Akteure. Unsere Zusammenarbeit basiert auf Offenheit, Vertrauen und Wertschätzung – Vielfalt auf Augenhöhe prägt unser Miteinander. Was uns eint: die Mot…",5785691121,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpSZU95MTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1Nzg3MDAzODkyIn0.r_mMUqrrIipAdQ94QNvhKy8VY-oJGQYgdI0VG2KSokg,https://www.adzuna.de/land/ad/5787003892?se=UjReOy158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=8CAEB33E17EFABE7B1F57D5FF950E48502995189,12.33728,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CTC gGmbH – Center for the Transformation of Chemistry'}",Leitung Stabsstelle Interne Revision (m/w/d),51.52196,2026-07-03T19:38:29Z,"Das Center for the Transformation of Chemistry (CTC) ist ein neu entstehendes Großforschungszentrum in Mitteldeutschland mit den Standorten Delitzsch in Sachsen und Merseburg in Sachsen-Anhalt. Das Zentrum wird in der Gesellschaftsform einer gGmbH vom Bund sowie den Ländern Sachsen und Sachsen-Anhalt betrieben und finanziert. Am CTC wollen wir Chemie neu denken und umsetzen – und zwar auf vielen Ebenen: neue Materialien, neue chemische Prozesse und Anlagen und eine neue Art chemisch zu forschen…",5787003892,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Nordsachsen (Kreis)', 'Delitzsch'], 'display_name': 'Delitzsch, Nordsachsen (Kreis)'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWpSZU95MTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1NzgwNzkxNTQ3In0.eeDbee5w1pFb7T37tmL5drotbB09tnRijL4BR-1upww,https://www.adzuna.de/land/ad/5780791547?se=UjReOy158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=60FE9A4D67D0B68DB572D577BE23B3ECCD2325F3,6.089788,"{'display_name': 'adesso SE', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior GenAI Engineer (all genders),50.773914,2026-06-29T06:24:23Z,"adesso steht für digitale Exzellenz – und damit auch für vielfältige Entwicklungsmöglichkeiten für alle adessi. Wir wachsen gemeinsam und lernen voneinander: in anspruchsvollen Projekten, interdisziplinären Teams und mit zielgerichteten Trainingsangeboten. Wir haben IT im Herzen und den Erfolg unserer Kunden im Fokus. Als Treiber der KI-Transformation verbinden wir Mut zur Veränderung mit technologischer Expertise und zukunftsfähigen Strategien. Was uns stark macht, sind unsere adessi, die etwa…",5780791547,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Aachen, Aachen (Kreis)', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Aachen']}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MzE4MTA0NyIsInMiOiJValJlT3kxNThSR3ZKTDZJQ0xhYXV3In0.G-Hd2AjxaXFR4e9MjMDjni83uXU4jnJZwvWmNHgAqeU,https://www.adzuna.de/land/ad/5773181047?se=UjReOy158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=E5F32F42F1C428D39FF722C46C83603532888759,6.089788,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'adesso SE'}",Senior ML Engineer (all genders),50.773914,2026-06-23T06:22:14Z,"adesso steht für digitale Exzellenz – und damit auch für vielfältige Entwicklungsmöglichkeiten für alle adessi. Wir wachsen gemeinsam und lernen voneinander: in anspruchsvollen Projekten, interdisziplinären Teams und mit zielgerichteten Trainingsangeboten. Wir haben IT im Herzen und den Erfolg unserer Kunden im Fokus. Als Treiber der KI-Transformation verbinden wir Mut zur Veränderung mit technologischer Expertise und zukunftsfähigen Strategien. Was uns stark macht, sind unsere adessi, die etwa…",5773181047,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Aachen'], 'display_name': 'Aachen, Aachen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
