__CLASS__,description,location,id,longitude,latitude,adref,title,salary_is_predicted,redirect_url,category,company,created,contract_time,contract_type,salary_max,salary_min
Adzuna::API::Response::Job,"Im Strategy & Consulting bei Accenture vereinen wir einzigartige Persönlichkeiten und vielfältiges Know-how, um mit unserem Data Science Team die datengetriebene Revolution und die Zukunft der KI (Künstlicher Intelligenz) zu gestalten. Deine Mission​ Das ist genau dein Ding? Dann folge deiner Leidenschaft für Data Science und Machine Learning in einer Position als Data Scientist, in der du mit bahnbrechenden Technologien, wie Computer Vision und generativer KI, weltweit aufgestellte Unternehmen…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",5452165836,,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1MjE2NTgzNiIsInMiOiJodW52OG9TNDhCR3JRNnZfLV9TdXdBIn0.xzTVYyS7gQrqcOF8WoCVT70QhyAv6RVyJMsNAUYn5zM,Data Science Analyst (all genders),0,https://www.adzuna.de/details/5452165836?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'Accenture', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-17T14:32:03Z,full_time,,,
Adzuna::API::Response::Job,"Hallo, lass uns WIR sagen! Wir - die HUK-COBURG Versicherungsgruppe - zählen zu den 10 größten in Deutschland. Vor über 90 Jahren gegründet, sind wir mit über 13 Millionen Kund:innen heute der große Versicherer für Privathaushalte und der größte deutsche Autoversicherer. Dass wir oft preisgünstiger sind als andere Versicherungen, hat bei uns schon Tradition. Genau wie unser Ruf als Arbeitgeberin, mit der du wachsen und deine persönlichen Ziele erreichen kannst. Bei uns kannst du eine spannende …","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Coburg (Kreis)', 'Coburg'], 'display_name': 'Coburg, Coburg (Kreis)'}",5476053918,10.96603,50.25777,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NjA1MzkxOCIsInMiOiJodW52OG9TNDhCR3JRNnZfLV9TdXdBIn0.e2hzibfilqyOBJlnUCc2YnPFzD6i_ZIYETXtmIliDYE,Data Scientist – Quantitatives Risikomanagement / Asset Liability Management (w/m/d),0,https://www.adzuna.de/land/ad/5476053918?se=hunv8oS48BGrQ6v_-_SuwA&utm_medium=api&utm_source=a4bcf954&v=55841603CA5E84F22673BCE2788C5C113682B52D,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HUK-COBURG Versicherungsgruppe'}",2025-11-01T21:45:29Z,,,,
Adzuna::API::Response::Job,"Das Controlling-Team des Bayerischen Rundfunks gestaltet die finanzielle Steuerung mit modernen Analysen, Forecasts und Reportings und entwickelt diese mit innovativen Business-Intelligence-Lösungen kontinuierlich weiter. Zur Verstärkung unseres Teams suchen wir dich für die Unterstützung bei der Automatisierung von Reports und der Weiterentwicklung von Power-BI-Dashboards. Dabei erhältst du die Möglichkeit, praktische Erfahrung im Controlling einer großen öffentlich-rechtlichen Rundfunkanstalt…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",5476054532,11.555737,48.137418,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NjA1NDUzMiIsInMiOiJodW52OG9TNDhCR3JRNnZfLV9TdXdBIn0.Vzx8HDPcYgFpl3ptgcpwUTjUxZD_-oL0FPSv2TZ7Xqg,Werkstudent (w/m/d) im Bereich Technisches Controlling & Reporting (Wirtschaftsplan / Forecast / Investitionen),0,https://www.adzuna.de/land/ad/5476054532?se=hunv8oS48BGrQ6v_-_SuwA&utm_medium=api&utm_source=a4bcf954&v=25067F438D731039E37596F5B71B918CEF56751F,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bayerischer Rundfunk'}",2025-11-01T21:45:31Z,,,,
Adzuna::API::Response::Job,"Stepstone is a leading online job board in Germany, dedicated to connecting job seekers with their ideal employment opportunities. As a major player in the German job market, we play a key role in facilitating millions of job placements across various sectors and industries. We are proud to be part of The Stepstone Group, a global expert in job-tech platforms. Being part of a global team allows us to leverage cutting-edge technology, data, and industry expertise to enhance our services and cont…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']}",5449000231,6.808387,51.226802,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHVudjhvUzQ4QkdyUTZ2Xy1fU3V3QSIsImkiOiI1NDQ5MDAwMjMxIn0.jsyS6EcHeiMzNm74TQqh1wp6HWca3VKEJWHv7mP0Vm8,Product Analytics Manager (m/w/d),0,https://www.adzuna.de/land/ad/5449000231?se=hunv8oS48BGrQ6v_-_SuwA&utm_medium=api&utm_source=a4bcf954&v=FE6EBB0A43F1A432449172EF74FF33CF6113F701,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stepstone GmbH'}",2025-10-15T22:16:39Z,,,,
Adzuna::API::Response::Job,"Job Description We are seeking a Director of Data Science, Deep Learning to lead our deep learning team within the AdTech space, specifically within the Vendor Data team, to shape the future of AI-driven ads and deals at Delivery Hero. In this pivotal role, you will jointly architect state-of-the-art deep learning models, influence AI strategy, and develop cutting-edge methodologies to significantly enhance the success of thousands of vendors - restaurants, shops, and local businesses - across …","{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",5447852676,13.420806,52.507706,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHVudjhvUzQ4QkdyUTZ2Xy1fU3V3QSIsImkiOiI1NDQ3ODUyNjc2In0.QKR6fxDnTcNlPvl6rlIvXwKYIHIgPexBZDiqg24Qnd8,"Director, Data Science - Deep Learning & AI",0,https://www.adzuna.de/details/5447852676?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Delivery Hero', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-15T05:09:51Z,,,,
Adzuna::API::Response::Job,Job Description Develop and deploy lead scoring models to help sales teams prioritize high-value opportunities Build customer segmentation systems to identify patterns across large datasets Implement continuous learning pipelines for models that improve automatically over time Take models from experimentation to production-ready systems handling real traffic Monitor model performance and detect drift in production Work on real systems with high business impact and ownership Opportunity to conve…,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",5469169928,13.420806,52.507706,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHVudjhvUzQ4QkdyUTZ2Xy1fU3V3QSIsImkiOiI1NDY5MTY5OTI4In0.TVGlU4s9-MY4L6h_yIUpwAMegwB9p4cB-NvwVarfkdM,Data Science Intern (f/m/d),0,https://www.adzuna.de/details/5469169928?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Enpal Heat GmbH'}",2025-10-29T10:04:29Z,,,,
Adzuna::API::Response::Job,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…","{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5427364267,9.2274,49.18975,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyNzM2NDI2NyIsInMiOiJodW52OG9TNDhCR3JRNnZfLV9TdXdBIn0.EaKBQ9MO_8W86aMv5WCXpNdgktkyGU9FnBQfie3sbsQ,Wechselmanager mit Fokus Zeitreihen Qualität (m/w/d),0,https://www.adzuna.de/land/ad/5427364267?se=hunv8oS48BGrQ6v_-_SuwA&utm_medium=api&utm_source=a4bcf954&v=176D1C6656BA13F5504F6B07913B132D9CF48CB3,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-02T20:38:26Z,,,,
Adzuna::API::Response::Job,"Die red6 enterprise software GmbH ist ein Tochterunternehmen der HanseMerkur und spezialisiert auf digitale Business- und Insurance-Lösungen. Wir entwickeln innovative, maßgeschneiderte Softwarelösungen und begleiten unsere Kunden von der Idee bis zum Livegang. Dabei setzen wir auf neueste Technologien und agile Methoden. Teamgeist, Selbstorganisation und Agilität prägen unsere red6 Arbeitskultur. In interdisziplinären Teams gestalten wir gemeinsam die digitale Zukunft und fördern die persönlic…","{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5358614879,9.987297,53.557429,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHVudjhvUzQ4QkdyUTZ2Xy1fU3V3QSIsImkiOiI1MzU4NjE0ODc5In0.4Ly-d2lHpILRHHd1Qd9IY0SxENRsuSQHE2jRI2LQNFk,Data Science Consultant (m/w/d),0,https://www.adzuna.de/details/5358614879?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","{'display_name': 'red6 enterprise software GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-08-19T13:49:18Z,,,,
Adzuna::API::Response::Job,"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…","{'display_name': 'Bult, Hannover', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult'], '__CLASS__': 'Adzuna::API::Response::Location'}",5067020798,9.77223,52.36489,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA2NzAyMDc5OCIsInMiOiJodW52OG9TNDhCR3JRNnZfLV9TdXdBIn0.O87O8nNVMLdE5ot7w0IsAYFqHJkIJX02RbF4WpICoN0,Data Science Specialist (m/w/d),0,https://www.adzuna.de/details/5067020798?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IT-P GmbH'}",2025-02-28T14:07:24Z,part_time,,,
Adzuna::API::Response::Job,"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…","{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",4801220768,,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgwMTIyMDc2OCIsInMiOiJodW52OG9TNDhCR3JRNnZfLV9TdXdBIn0.jViNjAuC7vt1yPBgXEt9cYxAQmKu031E3Y0GogZENT0,Data Science Specialist (m/w/d),0,https://www.adzuna.de/details/4801220768?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'IT-P', '__CLASS__': 'Adzuna::API::Response::Company'}",2024-07-30T22:45:58Z,full_time,,,
Adzuna::API::Response::Job,"Responsibilities Gestalte die Zukunft mit KI – Starte dein Duales Studium im Bereich Data Science & Künstlicher Intelligenz ! Du möchtest mit smarten Lösungen die Welt der Banken-IT revolutionieren? Bei uns lernst du, wie du innovative Data-Science- und KI-Lösungen entwickelst, die unseren Kunden das Leben erleichtern. Gemeinsam gestalten wir die digitale Transformation – nach dem Motto: „Wir machen das Leben leichter mit KI.“ Deine Aufgaben: Entwickle KI-Lösungen: Du unterstützt bei der Entwic…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)']}",5183863620,,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHVudjhvUzQ4QkdyUTZ2Xy1fU3V3QSIsImkiOiI1MTgzODYzNjIwIn0.Fyuz-vSFoj0Pv30FcaKKEe5guSyLJoSBSlvE7VB-XuM,Duales Studium Data Science & Künstliche Intelligenz,0,https://www.adzuna.de/details/5183863620?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atruvia'}",2025-05-06T21:43:49Z,,,,
Adzuna::API::Response::Job,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'HafenCity, Hamburg', 'area': ['Deutschland', 'Hamburg', 'HafenCity']}",4352591932,9.99333,53.54167,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDM1MjU5MTkzMiIsInMiOiJodW52OG9TNDhCR3JRNnZfLV9TdXdBIn0.33M7AMlbkSGLVz95UESQ4U4HNKKk08r1oxqMFuJvSHk,Praktikum: Data Science (w/m/d),0,https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'Highberg DACH', '__CLASS__': 'Adzuna::API::Response::Company'}",2023-10-05T13:37:27Z,full_time,,,
Adzuna::API::Response::Job,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",4931290630,9.987297,53.557429,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTI5MDYzMCIsInMiOiJodW52OG9TNDhCR3JRNnZfLV9TdXdBIn0.B1KlBwToO8jCG2XjM9WeE8zGHiGT7-8APOZEp8pZLa8,Praktikum: Data Science (w/m/d),0,https://www.adzuna.de/details/4931290630?utm_medium=api&utm_source=a4bcf954,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}","{'display_name': 'Highberg', '__CLASS__': 'Adzuna::API::Response::Company'}",2024-11-08T12:47:42Z,full_time,,,
Adzuna::API::Response::Job,Data Science und KI (m/w/d) B.Sc. - 09599 Freiberg - Arbeitszeit: Vollzeit - Position: Duales Studium - Bildungsgrad Mindestvoraussetzung: Abitur - Beschäftigungsbeginn: 01.10.2025,"{'display_name': 'Freiberg, Mittelsachsen (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Mittelsachsen (Kreis)', 'Freiberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",5451449044,13.33722,50.91404,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1MTQ0OTA0NCIsInMiOiJodW52OG9TNDhCR3JRNnZfLV9TdXdBIn0.Wec6JEYOkrT9bs3YFNRJCthhafun-sKOWvh23QmTjGE,Data Science und KI (m/w/d),0,https://www.adzuna.de/details/5451449044?utm_medium=api&utm_source=a4bcf954,"{'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siltronic AG, Werk Freiberg'}",2025-10-17T07:45:44Z,,,,
Adzuna::API::Response::Job,"adjoe is redefining the future of mobile ads. Join us. Meet Your Team: Playtime Data Science The Playtime Data Science team powers adjoe’s rewarded ad unit, connecting over 200 million users with personalized game offers – at a rate of 2 billion requests per day. We develop deep learning models that predict user preferences, match games to players, and dynamically adjust pricing to ensure value for users, advertisers, and monetizers. Our infrastructure supports model training and batch inferenc…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",5183905825,9.987297,53.557429,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHVudjhvUzQ4QkdyUTZ2Xy1fU3V3QSIsImkiOiI1MTgzOTA1ODI1In0.cfOKhcKjMiCu-h1gRxIZz0WV4qizNmKLux6SVtO34yI,Data Science Lead (f/m/d),0,https://www.adzuna.de/details/5183905825?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'applike group', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-05-06T21:58:43Z,full_time,,,
Adzuna::API::Response::Job,Über Atruvia Wir sind der Digitalisierungspartner in der genossenschaftlichen FinanzGruppe und vereinen jahrzehntelanges Expertenwissen in Banking und Informationstechnologie. Die speziell auf Banken zugeschnittenen IT-Lösungen und Leistungen reichen vom Rechenzentrumsbetrieb über das Bankverfahren von Atruvia bis hin zur App-Entwicklung. Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß. Gestalte die Zukunft mit KI – Starte dein…,"{'display_name': 'Innenstadt, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Innenstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",5448993826,8.38979,49.01336,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHVudjhvUzQ4QkdyUTZ2Xy1fU3V3QSIsImkiOiI1NDQ4OTkzODI2In0.fGKV_jtps5NSEU-5bn4NAPqN-k1nmFBQ4hmYt4A67SU,Duales Studium Data Science und Künstliche Intelligenz,0,https://www.adzuna.de/details/5448993826?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-15T22:09:05Z,,,,
Adzuna::API::Response::Job,"Einleitung Für eines unserer Partnerunternehmen im Hamburg suchen wir Dichals Lead Data Science/Business Intelligence (gn) Deine Aufgaben In dieser Funktion übernimmst bzw. steuerst Du sämtliche BI- Prozesse Du baust ein Datenteam auf (In-App-Retentionsoptimierung, Kampagnenverteilungsoptimierung) Du erstellst, analysierst und kommunizierst Berichte und Statistiken Du verwandelst wiederkehrende Analysen in KPIs und Dashboard-Ansichten Du analysierst Daten aus verschiedenen Quellen (Redshift, Sp…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altona-Altstadt, Hamburg', 'area': ['Deutschland', 'Hamburg', 'Altona-Altstadt']}",3736575198,9.9477,53.54883,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzczNjU3NTE5OCIsInMiOiJodW52OG9TNDhCR3JRNnZfLV9TdXdBIn0.IaVEVr0wkbvcOJlHBLbvsAyjyafRQNhKXdL7cszLzwc,Lead Data Science/Business Intelligence (gn),0,https://www.adzuna.de/details/3736575198?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'workidentity GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2022-12-01T16:57:09Z,full_time,,,
Adzuna::API::Response::Job,Wir suchen Verstärkung für unser Team Test und Engineering innerhalb des Zentralen Bereichs Konstruktion am Standort Mindelheim für das Sommersemester 2026. Analyse kritischer Bearbeitungsprozesse durch umfangreiche Prozessdatenanalysen und den Einsatz von Maschine Learning Identifikation von Mustern und Zusammenhängen in großen Datensätzen zur Optimierung von Fertigungsabläufen Entwicklung und Implementierung von Prädiktionsmodellen zur vorausschauenden Wartung von Maschinenkomponenten Analyse…,"{'display_name': 'Mindelheim, Unterallgäu (Kreis)', 'area': ['Deutschland', 'Bayern', 'Unterallgäu (Kreis)', 'Mindelheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",5346994579,10.49959,48.03693,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0Njk5NDU3OSIsInMiOiJodW52OG9TNDhCR3JRNnZfLV9TdXdBIn0.OfDik4skxcfOXw2Zby_Y4e2mtAR4xPB4zvdCfZmhOfY,Praktikum Data Science (m/w/d),0,https://www.adzuna.de/details/5346994579?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GROB-WERKE & Co. KG'}",2025-08-10T22:52:16Z,,contract,,
Adzuna::API::Response::Job,"Einleitung Für eines unserer Partnerunternehmen im Hamburg suchen wir Dichals Lead Data Science/Business Intelligence (gn) Deine Aufgaben In dieser Funktion übernimmst bzw. steuerst Du sämtliche BI- Prozesse Du baust ein Datenteam auf (In-App-Retentionsoptimierung, Kampagnenverteilungsoptimierung) Du erstellst, analysierst und kommunizierst Berichte und Statistiken Du verwandelst wiederkehrende Analysen in KPIs und Dashboard-Ansichten Du analysierst Daten aus verschiedenen Quellen (Redshift, Sp…","{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",4801213177,9.987297,53.557429,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgwMTIxMzE3NyIsInMiOiJodW52OG9TNDhCR3JRNnZfLV9TdXdBIn0.A3kqSGBsMt0sF__2kq9QJEfcf7Ke5iVnXCcFULw7Ek8,Lead Data Science/Business Intelligence (gn),0,https://www.adzuna.de/details/4801213177?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'workidentity'}",2024-07-30T22:44:26Z,full_time,,,
Adzuna::API::Response::Job,"Short Facts Join us on our mission to build Europe’s largest virtual power plant. Flexa is at the forefront of enabling a smart and sustainable energy future. To drive this vision forward, we are looking for an experienced and forward-thinking Data Science Manager (d/f/m) to lead and grow our Data Science team. You will play a key role in shaping our algorithmic strategy, fostering technical excellence, and scaling a high-impact team, all while pushing the boundaries of what’s possible in energ…","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt'], 'display_name': 'Maxvorstadt, München', '__CLASS__': 'Adzuna::API::Response::Location'}",5460762516,11.56803,48.1476,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ2MDc2MjUxNiIsInMiOiJodW52OG9TNDhCR3JRNnZfLV9TdXdBIn0.lYBxshZYasD6TBTY6pskWwbwMz0tYVoaQ8jdgSm_Wqk,Data Science Manager (d/m/f),0,https://www.adzuna.de/details/5460762516?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'Flexa', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-23T14:57:27Z,full_time,,135000.0,115000.0
Adzuna::API::Response::Job,"Für unseren Standort in Stuttgart suchen wir zum nächstmöglichen Zeitpunkt eine:n Werkstudent:in im Bereich der Data Science. Hast Du Bock? Wir sind ein Technologieunternehmen, das die Bau- und Entsorgungsbranche deutschlandweit digitalisiert. Unser Ziel ist es, die Kreislaufwirtschaft in der Baubranche zu stärken und so einen Beitrag zur Nachhaltigkeit in diesem Sektor zu leisten. Dafür bieten wir eine unabhängige digitale Plattform für die Ver- und Entsorgung von mineralischen Baustoffen, die…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",5367862279,,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHVudjhvUzQ4QkdyUTZ2Xy1fU3V3QSIsImkiOiI1MzY3ODYyMjc5In0.bdzXUPN70QZFowwc2mTc-nRoFlOPluFlblT25kpItzU,Werkstudent:in Data Science (m/w/d),0,https://www.adzuna.de/details/5367862279?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mineral Minds Karriere'}",2025-08-25T22:47:23Z,,,,
