adref,description,created,id,__CLASS__,redirect_url,longitude,latitude,location,salary_is_predicted,category,company,title,contract_time,contract_type,salary_max,salary_min
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXF0MDY3VmQ4UkdKc1A2MmNkN2xNdyIsImkiOiI1NzI2MjEzNjIxIn0._fcTrZyyGZxKAuBO7t_KIIDAK5WgUpI5RkDz7GpAabw,"Stellenbeschreibung Du hast (bald) Dein Abitur in der Tasche und interessierst Dich für Daten, Analysen und Programmierung? Du willst direkt in die Praxis einsteigen und gleichzeitig ein Studium absolvieren? Dann starte dein duales Studium Data Science bei SIXT in Kooperation mit der DHBW Stuttgart. Bei SIXT wirst Du vom ersten Tag an Teil unseres internationalen Unternehmens. Du erhältst Einblicke in alle zentralen Bereiche rund um das Thema Data Science und lernst praxisnah wie Du im Team dat…",2026-05-11T23:52:21Z,5726213621,Adzuna::API::Response::Job,https://www.adzuna.de/details/5726213621?utm_medium=api&utm_source=a4bcf954,9.187224,48.776198,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",0,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'SIXT Germany', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium Data Science – in Kooperation mit der DHBW Stuttgart,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNjIxMzYyNSIsInMiOiJBcXQwNjdWZDhSR0pzUDYyY2Q3bE13In0.H-11yLpcotEH2KsFIGq2Zi0z65jjnNPp21wBn0gnR28,"Stellenbeschreibung Du hast (bald) Dein Abitur in der Tasche und interessierst Dich für Daten, Analysen und Programmierung? Du willst direkt in die Praxis einsteigen und gleichzeitig ein Studium absolvieren? Dann starte dein duales Studium Data Science bei SIXT in Kooperation mit der DHBW Stuttgart. Bei SIXT wirst Du vom ersten Tag an Teil unseres internationalen Unternehmens. Du erhältst Einblicke in alle zentralen Bereiche rund um das Thema Data Science und lernst praxisnah wie Du im Team dat…",2026-05-11T23:52:21Z,5726213625,Adzuna::API::Response::Job,https://www.adzuna.de/details/5726213625?utm_medium=api&utm_source=a4bcf954,,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SIXT Germany'}",Duales Studium Data Science – in Kooperation mit der DHBW Stuttgart,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXF0MDY3VmQ4UkdKc1A2MmNkN2xNdyIsImkiOiI1NzM1NjQ3Njc4In0.k9bUempSBOBuIvofjTPZk3ZjQzTK589EHwjT_-6sqgI,"Job Description We are on the lookout for a Manager, Data Science to join the Search Ranking team on our journey to always deliver amazing experiences. Science is at the core of our services, using Machine Learning and AI to create truly personalized recommendations, decode our customers’ queries and intent, learn to rank our search results, and create semantic matching. All of that for a diverse set of languages like Spanish, Arabic, English, Mandarin, or Korean. Since our algorithms run on a …",2026-05-21T00:23:35Z,5735647678,Adzuna::API::Response::Job,https://www.adzuna.de/details/5735647678?utm_medium=api&utm_source=a4bcf954,13.420806,52.507706,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Delivery Hero'}","Manager, Data Science - (Global Discovery, Search Ranking)",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXF0MDY3VmQ4UkdKc1A2MmNkN2xNdyIsImkiOiI1NzI2MjEzNzQ1In0.GA36P6rRwDU3nBCfYx01k9Fg_BKoRR09fR-ix8G6HXQ,"Stellenbeschreibung Mitarbeit bei der Entwicklung und Optimierung von KI- und Machine-Learning-Lösungen Unterstützung beim Aufbau und der Pflege von Datenpipelines sowie bei Datenaufbereitung und Feature Engineering Mitwirkung beim Training, Monitoring und der Analyse von Machine-Learning-Modellen Unterstützung beim Tracking von Experimenten und der Dokumentation von Modellen und Ergebnissen (z. B. mit MLflow) Mitarbeit bei der Integration moderner Large Language Models, Prompting-Ansätzen und …",2026-05-11T23:52:21Z,5726213745,Adzuna::API::Response::Job,https://www.adzuna.de/details/5726213745?utm_medium=api&utm_source=a4bcf954,7.621504,51.955292,"{'display_name': 'Münster, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'display_name': 'CHECK24 Travel', '__CLASS__': 'Adzuna::API::Response::Company'}",Werkstudent (m/w/d) Data Science – Hotel,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXF0MDY3VmQ4UkdKc1A2MmNkN2xNdyIsImkiOiI1NzQ1NjYzMzQwIn0.BB-W0N-yTosx3AVon1DvDqg-y7HameCZt9JaI4InJRQ,"Starte durch bei HDI Global! Als einer der welt­weit führenden Industrie­versicherer haben wir in unserer 120-jährigen Unter­nehmens­geschichte mit Pionier­geist und Gemeinschafts­sinn viele Heraus­forderungen gemeistert und sind für die Zukunft sehr gut auf­gestellt. Wir bieten Dir die Mög­lich­keit, immer wieder neue Wege zu gehen und uns so gemein­sam weiter­zu­entwickeln. Aufgaben Analyse der Anforderungen und Risiken beim Einsatz von künstlicher Intelligenz (KI) im globalen Umfeld sowie Be…",2026-05-30T17:01:36Z,5745663340,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5745663340?se=Aqt067Vd8RGJsP62cd7lMw&utm_medium=api&utm_source=a4bcf954&v=6C45F06FDA0839DC9FFD32E2D57C99A5B4192780,9.742751,52.378818,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover'], 'display_name': 'Hannover, Region Hannover (Kreis)'}",0,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'HDI Global', '__CLASS__': 'Adzuna::API::Response::Company'}",AI Compliance Manager:in – Focus Technical AI Governance,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzM0ODI4OCIsInMiOiJBcXQwNjdWZDhSR0pzUDYyY2Q3bE13In0.o-vzHT6SLrhai3BGg5GHNMPRO9ZZzkz6-fl3z0hHqng,"Das ist die Herausforderung Im Studium mit vertiefter Praxis kombinierst Du ideal Theorie und Praxis . Deine im Hochschulstudium erworbenen Kenntnisse wendest Du in den betrieblichen Praxisphasen in konkreten Projekten an. So lernst Du nicht nur, warum etwas funktioniert, sondern auch, wie es funktioniert und wie es gemacht wird. In den 3,5 Jahren deines Bachelorstudiums absolvierst Du in den vorlesungsfreien Zeiten sowie im Praxissemester Deine Praxisphasen bei XITASO. Auch Deine Bachelorarbei…",2026-05-12T23:30:21Z,5727348288,Adzuna::API::Response::Job,https://www.adzuna.de/details/5727348288?utm_medium=api&utm_source=a4bcf954,10.904,48.38236,"{'display_name': 'Lechhausen, Augsburg', 'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg', 'Lechhausen'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'display_name': 'XITASO', '__CLASS__': 'Adzuna::API::Response::Company'}",Studium mit vertiefter Praxis: Data Science B.Sc.,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzMzY1NDI4MSIsInMiOiJBcXQwNjdWZDhSR0pzUDYyY2Q3bE13In0.Y-fy9KqIVH1U599eeeou2Vj6rBta7GGSVM-IMW1Xzto,"Dein Berufsbild: Du möchtest irgendwas mit Mathe machen und findest die Wirtschaftswelt spannend? Dann entscheide dich für ein Studium in Data Science und Künstliche Intelligenz und hol alles aus den Daten heraus. Data Science und Künstliche Intelligenz Spezialisten (w/m/d) sind die Schnittstelle zwischen IT und Business. Sie beherrschen die verschiedenen Technologien, bewerten deren Potenziale und wissen, wie man sie technisch umsetzt. In deinem dualen Studium erlernst du die Grundlagen, Konze…",2026-02-17T22:15:22Z,5633654281,Adzuna::API::Response::Job,https://www.adzuna.de/details/5633654281?utm_medium=api&utm_source=a4bcf954,8.650578,50.129683,"{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siemens AG'}",: Data Science und Künstliche Intelligenz (B.Sc.) 2026,,contract,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMzNDIzMCIsInMiOiJBcXQwNjdWZDhSR0pzUDYyY2Q3bE13In0._GufBwhEOH1AG3v3rItTU-SjV8k6EW3CQOtxlY_bZDU,"Your mission We are currently looking for a freelance lecturer (m/f/d) to teach a variety of Data Science modules in between January and July 2026. The courses either consist of 3 hours of teaching per week over 14 weeks, or 8 hours of teaching in six block sessions, plus supervision and assessment of a examination. Topic areas include: Machine Learning Data Bases Data Visualization Information Retrieval Language Processing Disruptive Computing Deep Neural Networks If you are seeking a practice…",2026-05-12T23:16:05Z,5727334230,Adzuna::API::Response::Job,https://www.adzuna.de/details/5727334230?utm_medium=api&utm_source=a4bcf954,13.10641,52.39407,"{'area': ['Deutschland', 'Brandenburg', 'Potsdam', 'Babelsberg Süd'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Babelsberg Süd, Potsdam'}",0,"{'tag': 'teaching-jobs', 'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'XU Exponential University of Applied Science'}",Freelance Lecturer Data Science (m/f/d),part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTA4MTY2NyIsInMiOiJBcXQwNjdWZDhSR0pzUDYyY2Q3bE13In0.rHHxB-x8bb8x7BdJrmY-YbtzNttGGYELhPniEWlSeHg,"Senior Consultant Data Science (m/w/d) InDeutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bist bereit, deine persönliche Entwicklung in den Bereichen Data Science, Analytics und KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierte Entscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdaten in umsetzbare Erkenntnisse verwandeln. Werde Pionier der digitalen Transformation und unterstütze uns als (Senior) Consultant – Data Science. Mehr von…",2026-05-20T12:42:37Z,5735081667,Adzuna::API::Response::Job,https://www.adzuna.de/details/5735081667?utm_medium=api&utm_source=a4bcf954,9.987297,53.557429,"{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}",0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXF0MDY3VmQ4UkdKc1A2MmNkN2xNdyIsImkiOiI1NzM1MDgxNjcxIn0.BAGrd0i-MF-jjTf-9Wr3Yyup_UefWZqcUsaefOC80HM,"Senior Consultant Data Science (m/w/d) InDeutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bist bereit, deine persönliche Entwicklung in den Bereichen Data Science, Analytics und KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierte Entscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdaten in umsetzbare Erkenntnisse verwandeln. Werde Pionier der digitalen Transformation und unterstütze uns als (Senior) Consultant – Data Science. Mehr von…",2026-05-20T12:42:37Z,5735081671,Adzuna::API::Response::Job,https://www.adzuna.de/details/5735081671?utm_medium=api&utm_source=a4bcf954,13.420806,52.507706,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",Senior Consultant Data Science (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXF0MDY3VmQ4UkdKc1A2MmNkN2xNdyIsImkiOiI1NzM1MDgxNjY4In0.Cmedj4MrtE3VbeUCXZF3ma0J_iQAvKw88DzRzUQnt-M,"Senior Consultant Data Science (m/w/d) InDeutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bist bereit, deine persönliche Entwicklung in den Bereichen Data Science, Analytics und KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierte Entscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdaten in umsetzbare Erkenntnisse verwandeln. Werde Pionier der digitalen Transformation und unterstütze uns als (Senior) Consultant – Data Science. Mehr von…",2026-05-20T12:42:37Z,5735081668,Adzuna::API::Response::Job,https://www.adzuna.de/details/5735081668?utm_medium=api&utm_source=a4bcf954,,,"{'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Eschborn, Main-Taunus-Kreis'}",0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",Senior Consultant Data Science (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXF0MDY3VmQ4UkdKc1A2MmNkN2xNdyIsImkiOiI1NzM1MDgxNjY5In0.48IdHeQbdm_EFUbmwEgkRyO19bFoA69MA_epyTgL3kU,"Senior Consultant Data Science (m/w/d) InDeutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bist bereit, deine persönliche Entwicklung in den Bereichen Data Science, Analytics und KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierte Entscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdaten in umsetzbare Erkenntnisse verwandeln. Werde Pionier der digitalen Transformation und unterstütze uns als (Senior) Consultant – Data Science. Mehr von…",2026-05-20T12:42:37Z,5735081669,Adzuna::API::Response::Job,https://www.adzuna.de/details/5735081669?utm_medium=api&utm_source=a4bcf954,,,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXF0MDY3VmQ4UkdKc1A2MmNkN2xNdyIsImkiOiI1NzM1MDgxNjY2In0.YgB8QMS5D9Qf41duzEiY5sXfTE4uMYuAkWQbmrsaM08,"Senior Consultant Data Science (m/w/d) InDeutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bist bereit, deine persönliche Entwicklung in den Bereichen Data Science, Analytics und KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierte Entscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdaten in umsetzbare Erkenntnisse verwandeln. Werde Pionier der digitalen Transformation und unterstütze uns als (Senior) Consultant – Data Science. Mehr von…",2026-05-20T12:42:37Z,5735081666,Adzuna::API::Response::Job,https://www.adzuna.de/details/5735081666?utm_medium=api&utm_source=a4bcf954,,,"{'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTA4MTY2NSIsInMiOiJBcXQwNjdWZDhSR0pzUDYyY2Q3bE13In0.VLYvy6Dq5k3pRDr-LcPSwHlgJ6ZAGLAVKisq2OgI7i4,"Senior Consultant Data Science (m/w/d) InDeutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bist bereit, deine persönliche Entwicklung in den Bereichen Data Science, Analytics und KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierte Entscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdaten in umsetzbare Erkenntnisse verwandeln. Werde Pionier der digitalen Transformation und unterstütze uns als (Senior) Consultant – Data Science. Mehr von…",2026-05-20T12:42:37Z,5735081665,Adzuna::API::Response::Job,https://www.adzuna.de/details/5735081665?utm_medium=api&utm_source=a4bcf954,7.112412,50.71942,"{'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}",0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDgxNDg2NiIsInMiOiJBcXQwNjdWZDhSR0pzUDYyY2Q3bE13In0.wevua0O9BllU9DWyvwma7h30hN2ALClUdgPQ7sSYz84,"Wir suchen dich als Werkstudent (m/w/d) für unser Team Energiehandel in den Bereichen Energiehandel und Data Science . An der Schnittstelle zwischen Daten, Energiehandel und Produktentwicklung unterstützt du dabei, Informationen aus unterschiedlichen Quellen aufzubereiten und nutzbar zu machen. Du hilfst, Prozesse zu automatisieren und damit die Grundlage für Analysen und neue Produkte zu schaffen. Gleichzeitig erhältst du Einblicke in den Energiehandel und kannst dein Wissen in den Bereichen D…",2026-05-10T05:04:12Z,5724814866,Adzuna::API::Response::Job,https://www.adzuna.de/details/5724814866?utm_medium=api&utm_source=a4bcf954,,,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'display_name': 'AÜW - Allgäuer Überlandwerk GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Werkstudent – Energiehandel & Data Science (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXF0MDY3VmQ4UkdKc1A2MmNkN2xNdyIsImkiOiI1NzI1MzU1MjU3In0.sq8V2Cf4--IKOs3SXn39CJSudr6AV13V5tR5ZH1PlHA,"Beschreibung Wir suchen dich als Werkstudent (m/w/d) für unser Team Energiehandel in den Bereichen Energiehandel und Data Science . An der Schnittstelle zwischen Daten, Energiehandel und Produktentwicklung unterstützt du dabei, Informationen aus unterschiedlichen Quellen aufzubereiten und nutzbar zu machen. Du hilfst, Prozesse zu automatisieren und damit die Grundlage für Analysen und neue Produkte zu schaffen. Gleichzeitig erhältst du Einblicke in den Energiehandel und kannst dein Wissen in de…",2026-05-10T22:47:08Z,5725355257,Adzuna::API::Response::Job,https://www.adzuna.de/details/5725355257?utm_medium=api&utm_source=a4bcf954,10.29968,47.71169,"{'display_name': 'Bühl, Kempten (Allgäu)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)', 'Bühl']}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AÜW'}",Werkstudent – Energiehandel & Data Science (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1ODkxNTAyOSIsInMiOiJBcXQwNjdWZDhSR0pzUDYyY2Q3bE13In0.7lQA3CbAcI875bdJtVJf0sLLB7fxVGlyOMB-YWtBk5U,"Your Tasks: Sie gestalten aktiv Data-Science-Projekte mit und nutzen dabei den Freiraum, eigene Ideen einzubringen und Lösungen selbst zu gestalten. Hierbei sind Sie für die Konzeption, Entwicklung, Implementierung und fortlaufende Optimierung datengetriebener Modelle zuständig, die von Ihren Kollegen in der chemischen Klebstoffentwicklung genutzt werden. Zudem sind Sie für die Aufbereitung der benötigten Eingangsdaten verantwortlich. Ihr chemisches Verständnis hilft Ihnen wichtige Zusammenhäng…",2026-03-09T00:55:48Z,5658915029,Adzuna::API::Response::Job,https://www.adzuna.de/details/5658915029?utm_medium=api&utm_source=a4bcf954,11.03474,48.06703,"{'display_name': 'Windach, Landsberg am Lech (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Windach']}",0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DELO'}",Chemiker mit Data-Science-Fokus (w/m/d),full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXF0MDY3VmQ4UkdKc1A2MmNkN2xNdyIsImkiOiI1NzI5NzcyNzcwIn0.b1LgzCPtYOiKhiRstaXxmwhOuCzSJnvaJRdkRjtUSVY,"Your mission Your mission In recent years, we have developed virtual sensor technologies that replace or enhance physical sensors in automotive chassis systems, especially for tires and suspension. Because these applications depend on clean data for effective training and validation, we created DataPilot, a SaaS product that checks, corrects, and labels driving maneuvers. We are looking for a Data-Science specialist eager to work with data from different sources and develop DataPilot. Your resp…",2026-05-14T23:20:16Z,5729772770,Adzuna::API::Response::Job,https://www.adzuna.de/details/5729772770?utm_medium=api&utm_source=a4bcf954,,,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'display_name': 'Compredict', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Specialist (1 year limited contract),full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjcyOTQ3MSIsInMiOiJBcXQwNjdWZDhSR0pzUDYyY2Q3bE13In0.IGFTyxm6MNVQX_15hh7hiikSHvU0MyXMO40KoDBK85Q,"Du studierst Data Science oder Wirtschaftsinformatik und bist auf der Suche nach einer spannenden und zukunftsorientierten Tätigkeit? Dann bist Du bei uns genau richtig! Am Standort Wallau suchen wir für die GEA Digital Unit Food & Healthcare Technologies einen Werkstudenten (m/w/d) zum nächstmöglichen Zeitpunkt. GEA Digital Unit Food & Healthcare Technologies steht für die Entwicklung digitaler Produkte und Dienstleistungen, die Etablierung neuer Geschäftsmodelle sowie die Digitalisierung der …",2026-05-27T23:42:46Z,5742729471,Adzuna::API::Response::Job,https://www.adzuna.de/details/5742729471?utm_medium=api&utm_source=a4bcf954,,,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'GEA', '__CLASS__': 'Adzuna::API::Response::Company'}",Werkstudent (m/w/d) - Data Science / Wirtschaftsinformatik,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXF0MDY3VmQ4UkdKc1A2MmNkN2xNdyIsImkiOiI1NjQ2MTQxODMyIn0.J6fmr3hKVbps4WiY7JlHqhx4MQpRrqfci4NBchWaNQY,"Vernetze mit uns die Welt von morgen. Du hast Lust, deine Tatkraft bei uns einzubringen und dadurch deine eigene Zukunft und die aller Menschen sicherer und lebenswerter zu machen? Wir freuen uns darauf, dich dabei tatkräftig zu unterstützen – und gemeinsam mit dir neue und zuverlässige Verbindungen für die Energieversorgung von morgen zu schaffen. Du@Netze BW Du denkst gerne analytisch und gleichzeitig kreativ? IT macht dir am meisten Spaß, wenn du mit ihr innovative Lösungen mit praktischem M…",2026-02-26T13:04:40Z,5646141832,Adzuna::API::Response::Job,https://www.adzuna.de/details/5646141832?utm_medium=api&utm_source=a4bcf954,9.187224,48.776198,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Netze BW GmbH'}",Duales Studium Wirtschaftsinformatik / Data Science (B. Sc.),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NjY5MTEwNCIsInMiOiJBcXQwNjdWZDhSR0pzUDYyY2Q3bE13In0.wx_M6n9jywSuuY2-Xw_my7Fn_DGC-S6G1G8TnLiYvEw,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest kom…",2026-01-09T20:36:10Z,5576691104,Adzuna::API::Response::Job,https://www.adzuna.de/details/5576691104?utm_medium=api&utm_source=a4bcf954,8.26743,49.99512,"{'display_name': 'Oberstadt, Mainz', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt']}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (w/m/d),full_time,permanent,,
