location,category,latitude,description,created,longitude,salary_is_predicted,id,adref,company,__CLASS__,redirect_url,title,contract_time,salary_max,contract_type,salary_min
"{'display_name': 'Karlsruhe, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",49.001249,"Deine Aufgaben Sammle wertvolle praktische Erfahrungen in der Anwendung von KI, indem du an spannenden Forschungs- und Kundenprojekten mitwirkst. Nimm an unseren Workshops mit namhaften Kunden teil und unterstütze dabei, kundenspezifische Anforderungen zu identifizieren und Lösungen zu entwickeln. Leite durch fortgeschrittene Analysen und Visualisierungen Erkenntnisse aus Daten ab. Unterstütze bei der Erprobung und Auswahl geeigneter Machine Learning Verfahren. Helfe bei der Implementierung von…",2024-12-11T12:44:02Z,8.412378,0,4971811867,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk3MTgxMTg2NyIsInMiOiJxSHJfUUlKVjhCR1RjX25lSkVqd1p3In0.rLfqXDrSi5JWELhAfZfSHQv_miHd10FFjUHnVy0-IGs,"{'display_name': 'prenode', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/4971811867?utm_medium=api&utm_source=a4bcf954,Praktikum: Data Science und KI,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",2025-05-09T20:37:52Z,,0,5191089945,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUhyX1FJSlY4QkdUY19uZUpFandadyIsImkiOiI1MTkxMDg5OTQ1In0.QDBteUofqRDr69AvL0_dwBECxSHbRFR1A9kOK8DfhY4,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5191089945?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science in Neckarsulm,full_time,,,
"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",52.507706,"INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…",2024-09-20T13:48:26Z,13.420806,0,4870489075,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg3MDQ4OTA3NSIsInMiOiJxSHJfUUlKVjhCR1RjX25lSkVqd1p3In0.IBgLxVlI_W9fY0hC7VXg-mn9o80oUVR2DQNUsjbvEgs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mapp Digital Us Llc'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,Team Lead Data Science,full_time,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hürth, Rhein-Erft-Kreis'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",50.87096,START YOUR CAREER WITH OUR CONSULTING ACTIVITIES IN MACHINE LEARNING! - Bei Niologic bauen wir das führende Beratungsunternehmen für Product Engineering für KI und Location Intelligence in Deutschland auf. Durch die Kombination der Megatrends KI und Location Intelligence wollen wir für unsere Kunden die neuesten Trends in Produktion bringen und ihr tägliches Leben positiv verändern. Entgegen aktueller Branchentrends und mit dem Vertrauen führender Marken im Rücken wollen wir von einem außergewö…,2025-03-13T10:46:40Z,6.86811,0,5090920846,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUhyX1FJSlY4QkdUY19uZUpFandadyIsImkiOiI1MDkwOTIwODQ2In0.8xmow0ST8tXe3_AyIJjJ568CY4u3YJ5v6279kim9aM8,"{'display_name': 'niologic', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5090920846?utm_medium=api&utm_source=a4bcf954,Trainee Data Science in der Unternehmensberatung,,,,
"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'sales-jobs', 'label': 'Vertriebsstellen'}",52.507706,"Aufgaben … Dich, als Partnermanagement Intern (m/w/d) , um gemeinsam mit uns bei thermondo einen wichtigen Beitrag zur Klimaneutralität zu leisten. Mit Deinem Interesse an erneuerbaren Energien und Deiner Identifikation mit unseren Werten - u nser Wort zählt, jeden Tag besser und zusammen stärker - schaffst Du einen echten Mehrwert für uns alle. Wenn Du daran Spaß hast Analyse, Umstellung und Bereinigung von Listen im Hinblick auf Dienstleistungskosten und Materialkosten externer Partner Entwic…",2025-06-27T20:41:43Z,13.420806,0,5272160948,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUhyX1FJSlY4QkdUY19uZUpFandadyIsImkiOiI1MjcyMTYwOTQ4In0.5XmzEtvB1hClmupdufCfEvR3DqeqleIKKcr5YouQKSk,"{'display_name': 'Thermondo GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5272160948?se=qHr_QIJV8BGTc_neJEjwZw&utm_medium=api&utm_source=a4bcf954&v=845F34931ED2FF150D43342DCF2C2237362F8E89,Partnermanagement Intern (m/w/d),,,,
"{'display_name': 'Bielefeld, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bielefeld']}","{'tag': 'engineering-jobs', 'label': 'Technikerstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",52.021203,"hachmeister  partner ist die führende Unternehmensberatung in der Fashion, Sport und Lifestyle Branche. Durch die Vernetzung mit einer Vielzahl von Partnerunternehmen verfügen wir über ein einzigartiges Datenpanel. Dieses bildet die Grundlage unserer Benchmarking Services und Softwarelösungen, die in vielen Kernprozessen der Branche zum Einsatz kommen. Mit unserem Panel werten wir permanent Daten von über 1500 Verkaufspunkten mit einem Jahresumsatz von mehr als 8 Mrd. € aus. Hierzu gehören Kund…",2025-06-20T08:10:29Z,8.543293,0,5259457604,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1OTQ1NzYwNCIsInMiOiJxSHJfUUlKVjhCR1RjX25lSkVqd1p3In0.dPgIr7dzUIHXYfOmDVZY73vHqI-vald7J5wG32keseE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'hachmeister + partner GmbH & Co. KG'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5259457604?se=qHr_QIJV8BGTc_neJEjwZw&utm_medium=api&utm_source=a4bcf954&v=E0FD5930985F058C3DC56EB627645AE622BCB3E0,Senior Engineer Machine Learning (m/w/d),,,,
"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",50.129683,"Mit über 110.000 Mitarbeitenden in 130 Ländern streben wir danach, einer der Top-5-Kontraktlogistikanbieter zu werden. Wir wachsen stetig – bist Du bereit, mit uns zu wachsen? Unsere Mitarbeitenden sind unser Erfolgsfaktor. Wir fördern ein Arbeitsumfeld, das persönliche Entwicklung und Innovation unterstützt. Für unseren Standort in Frankfurt am Main suchen wir zum nächstmöglichen Zeitpunkt Dich als: HRIS-Expert / Manager – SAP SuccessFactors (m⁠/⁠w⁠/⁠d) Aufgaben Leitung der digitalen HR-Transf…",2025-06-25T08:20:05Z,8.650578,0,5266910797,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI2NjkxMDc5NyIsInMiOiJxSHJfUUlKVjhCR1RjX25lSkVqd1p3In0.byqMMGTRrVsm3YzRsHX2koXkq2RQiQkVfrAStG9pAK0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CEVA Logistics GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5266910797?se=qHr_QIJV8BGTc_neJEjwZw&utm_medium=api&utm_source=a4bcf954&v=C46E18CB377A22B251860814B7AE2BC8667FDB5A,Wirtschaftsinformatiker / Informatiker als HRIS-Expert / Manager – SAP SuccessFactors (m/w/d),,,,
"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",48.776198,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",2025-06-29T20:16:36Z,9.187224,0,5275063149,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUhyX1FJSlY4QkdUY19uZUpFandadyIsImkiOiI1Mjc1MDYzMTQ5In0.E2I5zKEiCd1zUWuptJ55g36-FV5cgGOX18t3PEyZ3wQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Bank AG'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5275063149?se=qHr_QIJV8BGTc_neJEjwZw&utm_medium=api&utm_source=a4bcf954&v=07337E545373DDE7B7505DEBB978BCBDBD7AF156,Praktikant*in Risk Steering and Analytics,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], 'display_name': 'Essen, Nordrhein-Westfalen'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",51.444823,"Die Unternehmensgruppe ALDI Nord ist einer der führenden Lebensmitteleinzelhändler. Mit einer Tradition von über 110 Jahren steht ALDI für die Erfindung des Discount-Prinzips. Unsere Mission ist es, Menschen überall und jederzeit mit dem zu versorgen, was sie für ihr tägliches Leben brauchen: qualitative Produkte zum niedrigen Preis - einfach und schnell. Dazu gehört auch, das Einkaufen für unsere Kundinnen und Kunden so einfach wie möglich zu machen. Dafür geben wir jeden Tag unser Bestes und …",2025-06-19T08:40:29Z,7.014478,0,5257683945,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NzY4Mzk0NSIsInMiOiJxSHJfUUlKVjhCR1RjX25lSkVqd1p3In0.cZ7zbXQspQcL_tv6duhOVVxdcZ2jky2T_mb-Xktp6M0,"{'display_name': 'ALDI Nord', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5257683945?se=qHr_QIJV8BGTc_neJEjwZw&utm_medium=api&utm_source=a4bcf954&v=FE5294E47B93731D1FCEE5D148FE401216578D86,Manager Business Analytics – Procurement (m/w/d),,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover'], 'display_name': 'Hannover, Region Hannover (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",52.378818,"Continental develops pioneering technologies and services for sustainable and connected mobility of people and their goods. Founded in 1871, the technology company offers safe, efficient, intelligent and affordable solutions for vehicles, machines, traffic and transportation. In 2024, Continental generated preliminary sales of €39.7 billion and currently employs around 190,000 people in 55 countries and markets. Aufgaben Continental's digital capabilities are growing every day. Our eCommerce, F…",2025-06-21T08:10:30Z,9.742751,0,5261113021,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI2MTExMzAyMSIsInMiOiJxSHJfUUlKVjhCR1RjX25lSkVqd1p3In0.0rKyQueqvH9QpNeWuGaBb6zy2F9iCf6Y-6gLcpaG7AQ,"{'display_name': 'Continental AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5261113021?se=qHr_QIJV8BGTc_neJEjwZw&utm_medium=api&utm_source=a4bcf954&v=15F1D8FA59E44D6D94070B3EE07B70D036F12E7E,Salesforce Architect (m/f/d) - REF84289K,,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs'}",51.226802,"1&1 gehört mit über 3.200 Mitarbeitenden und fast 16 Millionen Kundenverträgen zu den führenden Telekommunikationsanbietern in Deutschland. Mit Pioniergeist, ungewöhnlichen Ideen und kreativen Teams haben wir eine führende Marktstellung im Mobilfunk und bei Breitband-Anschlüssen erobert. Durch die Kombination des über 50.000 km langen 1&1 Glasfasernetzes und regionalen Netzen schaffen wir das weitreichendste Glasfasernetz Deutschlands. Außerdem bauen wir das modernste 5G-Netz Europas, auf der B…",2025-06-27T20:41:43Z,6.808387,0,5272161028,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUhyX1FJSlY4QkdUY19uZUpFandadyIsImkiOiI1MjcyMTYxMDI4In0.lUjMMq3hvP_LgXU4jWXPk4NAB7vsyZ9GOvKlT-5TLf4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': '1&1'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5272161028?se=qHr_QIJV8BGTc_neJEjwZw&utm_medium=api&utm_source=a4bcf954&v=217B0BBA26E5D98C44F8C2EB6037E3552F82BC9B,Werkstudent (m/w/d) - Quality Management,,,,
"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",53.557429,"BE THE CHANGE I BE SGS heißt es für neugierige, leidenschaftliche und engagierte Menschen, die Stabilität, Entwicklungsmöglichkeiten und die Chance suchen, etwas zu bewirken. Die SGS-Gruppe ist das weltweit führende Unternehmen in den Bereichen Prüfen, Inspizieren und Zertifizieren. Mit mehr als 99.250 Mitarbeitenden betreiben wir ein Netzwerk von mehr als 2.700 Niederlassungen und Laboratorien. Die zur SGS-Gruppe in Deutschland gehörenden Gesellschaften erbringen Dienstleistungen, die das Lebe…",2025-06-29T08:43:08Z,9.987297,0,5274420737,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUhyX1FJSlY4QkdUY19uZUpFandadyIsImkiOiI1Mjc0NDIwNzM3In0.nqIGrcw2Um7jQ6oi33EXldKecPrMuarL3ZaeYZhNGRs,"{'display_name': 'SGS Holding Deutschland B.V. & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5274420737?se=qHr_QIJV8BGTc_neJEjwZw&utm_medium=api&utm_source=a4bcf954&v=7F54CD3C994C7AD23C6BE3FEF798C13018C1E5F1,Senior KI Spezialist (m/w/d),,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Paderborn (Kreis)', 'Paderborn'], 'display_name': 'Paderborn, Paderborn (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",51.737096,"Die LIRA service GmbH, mit Ihren mittlerweile rund 70 Mitarbeitern, ist exklusiver IT-Dienstleister für die weltweiten Kronospan Standorte. In Sandebeck bzw. in Paderborn findet die Betreuung des hauseigenen ERP Packages mit Kernkomponenten wie Verkaufsabwicklung, Einkaufsprozessen, Produktions-, Lager- und Versandlogistik statt. Dies umfasst Planung, Design, Entwicklung, Test und Betrieb der Software, Support, Datenbankadministration sowie die Netzwerk- und sonstige Informations- und Telekommu…",2025-06-17T20:37:13Z,8.753842,0,5255328267,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMyODI2NyIsInMiOiJxSHJfUUlKVjhCR1RjX25lSkVqd1p3In0.F8Fko1i-0mi6Z8oVeza-foV_Z1mO3-YJUMDdejUf7As,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'LIRA service GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5255328267?se=qHr_QIJV8BGTc_neJEjwZw&utm_medium=api&utm_source=a4bcf954&v=70BBB520C5D310C6DA06B60DD15DE622E27D11C1,Informatiker für interne KI-Projekte (m/w/d),,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",52.507706,"Job Description We are on the lookout for a Senior Manager, Data Science & Insights to join the People & Culture team shaping the future of data-driven decision-making at Delivery Hero. You will play a crucial role in enabling our stakeholders to achieve business objectives by bridging the gap between data and actionable insights. You will shape our data strategy, build strong stakeholder relationships, and drive analytics excellence. You will lead a team of up to 7 fostering a culture of excel…",2025-06-20T01:42:33Z,13.420806,0,5258995565,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUhyX1FJSlY4QkdUY19uZUpFandadyIsImkiOiI1MjU4OTk1NTY1In0.FzaiPtyWus89Lnpm03QwVaSOmmjZ2QXY0Szrko8tyAE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Delivery Hero'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5258995565?utm_medium=api&utm_source=a4bcf954,"Senior Manager, Data Science & Insights",,,,
"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",48.137418,"UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team sucht Dich: Werkstudent Data Science / Data Engineering (all genders) in München Kennziffer – WS MUC MCID Bei der Instandhaltung von Flugzeugtriebwerken entstehen eine Vielzahl verschiedenster Daten. Erst wenn diese Informationen aufbereitet, geprüft und zu…",2025-04-13T08:27:59Z,11.555737,0,5143047914,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUhyX1FJSlY4QkdUY19uZUpFandadyIsImkiOiI1MTQzMDQ3OTE0In0.X86VeYx91J5emD8Q1D6xLlZ-N3M16s7axH6z-6E0PTs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines AG'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5143047914?utm_medium=api&utm_source=a4bcf954,Werkstudent Data Science / Data Engineering (all genders),part_time,,contract,
"{'display_name': 'Allach-Untermenzing, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs', 'label': 'Stellen aus Fertigung'}",48.18449,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in München sucht Dich: Werkstudent Data Science / Data Engineering (all genders) Bei der Instandhaltung von Flugzeugtriebwerken entstehen eine Vielzahl verschiedenster Daten. Erst wenn diese Informationen aufbereitet, geprüft und zusammengeführt sind, kön…",2025-04-16T21:50:01Z,11.44811,0,5148236983,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE0ODIzNjk4MyIsInMiOiJxSHJfUUlKVjhCR1RjX25lSkVqd1p3In0.qv8ACi_58m1vzqgHtNJRtP2kjGo86cv2ucE_tvhJDGE,"{'display_name': 'MTU Aero Engines AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5148236983?utm_medium=api&utm_source=a4bcf954,Werkstudent Data Science / Data Engineering (all genders),part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], 'display_name': 'Mitte, Ulm'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs', 'label': 'Stellen aus Handel & Bau'}",48.36497,"Life is always about becoming Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können . klicken sie bewerben, für die volle Stellenbeschreibung",2025-06-29T00:40:22Z,8.29909,0,5274149817,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUhyX1FJSlY4QkdUY19uZUpFandadyIsImkiOiI1Mjc0MTQ5ODE3In0.mZiPogEzwg5J6QWwcHET3k4UPXnm5l1SOYkM6VSI5KE,"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5274149817?se=qHr_QIJV8BGTc_neJEjwZw&utm_medium=api&utm_source=a4bcf954&v=E547CBD7D570E930B11CDF2F4B85DF0C3BED24AB,Duales Studium Data Science / Künstliche Intelligenz In Kooperation Mit Der Dualen Hochschule Baden-württemberg 2026 (m/w/d),,,,
"{'display_name': 'Braunschweig, Niedersachsen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Braunschweig']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",52.263026,"Die Öffentliche Versicherung Braunschweig blickt auf über 270 Jahre Unternehmensgeschichte zurück. Sie ist Marktführer in ihrem Geschäftsgebiet, welches das gesamte ehemalige Braunschweiger Land umfasst. In rund 130 Geschäftsstellen werden in einem der dichtesten Filialnetze Deutschlands circa 350.000 Kunden betreut – und damit nahezu jeder zweite Einwohner der Region. Eine Verantwortung, die bei der Öffentlichen sehr ernst genommen wird: als verlässlicher regionaler Partner, der nah dran ist a…",2025-06-05T20:09:58Z,10.517347,0,5234827924,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUhyX1FJSlY4QkdUY19uZUpFandadyIsImkiOiI1MjM0ODI3OTI0In0.UMZsC792QqxEXNddDzS-X63yT0hTctKxk7FQz3gJOMg,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Öffentliche Sachversicherung Braunschweig'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5234827924?se=qHr_QIJV8BGTc_neJEjwZw&utm_medium=api&utm_source=a4bcf954&v=76F8AA0E6017EBFA684C76705E754F55343AAEAD,Abteilungsleitung (m/w/d) Vertriebscontrolling und -steuerung,,,,
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,"Über uns Publicis Media ist das weltweit zweitgrößte Mediaagenturnetzwerk und Teil des französischen Kommunikationskonzerns Publicis Groupe. Als globale Holding lebt Publicis Media durch seine globalen Agenturmarken Zenith, Starcom und Spark, die das Kundengeschäft in der strategischen Kommunikationsberatung in über 100 Ländern steuern und ständig weiterentwickeln. Darüber hinaus unterstützen bei Publicis Media zentrale Spezialistenteams die Kunden der Agenturen in den Bereichen: Data und Techn…",2025-05-01T23:51:25Z,,0,5174745174,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE3NDc0NTE3NCIsInMiOiJxSHJfUUlKVjhCR1RjX25lSkVqd1p3In0.eszBUNKPuticnGHpOzgHGRMuYxaYbJOqvix4HJy0DTs,"{'display_name': 'Publicis Media Germany', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5174745174?se=qHr_QIJV8BGTc_neJEjwZw&utm_medium=api&utm_source=a4bcf954&v=64EE25BE4CE17FB3225A40E09AF9F044C5ABDE33,Publicis Media - Duales BA-Studium Wirtschaftsinformatik Data Science & KI (m/w/d) - Düsseldorf,,,,
"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",51.226802,"At The Stepstone Group, we have a simple yet very important mission: The right job for everyone. Using our data, platform, and technology, we create opportunities for jobseekers and companies around the world to find a perfect match in fair and equitable way. With over 20 brands across 30 countries, we strive for fair and unbiased hiring. Join our team of 4,000 employees and be part of reshaping the labour market and becoming the world's leading job platform. Aufgaben We are looking for a Data …",2025-06-24T20:16:34Z,6.808387,0,5266073190,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUhyX1FJSlY4QkdUY19uZUpFandadyIsImkiOiI1MjY2MDczMTkwIn0.e7W9UC-4KkZOjRWY1PguGXSrJU9zg7AXhXupMDHLSLk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stepstone GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5266073190?se=qHr_QIJV8BGTc_neJEjwZw&utm_medium=api&utm_source=a4bcf954&v=565BB997EDEC89CBD809781D8A5DF407786F1E15,Data Analyst (m/f/d) Commercial,,,,
