adref,title,id,longitude,created,latitude,salary_is_predicted,company,redirect_url,description,location,__CLASS__,category,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyMTE4MjQ2MSIsInMiOiJOTi0zc201TzhCR2Q3N2ZQSXgxc21BIn0.9Mij4LepWNCs3hzVvXkkqE1FPHRJWA-TJ8SUeRLcwbs,Lead Architect – IT Platform (m/w/d),5221182461,8.40934,2025-05-29T07:49:20Z,48.943,0,"{'display_name': 'VIVAVIS AG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5221182461?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=D6F5C5161B2AD73C891099CCFA64CD9F528A7295,"Wir übernehmen Verantwortung für das nachhaltige Management von Energie und Wasser und leisten damit unseren Beitrag zur Energiewende. Durch Data Science machen wir Daten zu nutzbaren Informationen und helfen unseren Kunden, neue zukunftsfähige Geschäftsfelder in der Energiebranche zu erschließen. Der Geschäftsbereich Digital Platform Services konzentriert sich auf den Aufbau eines IT Service- und Cybersecurity-Portfolios sowie die Entwicklung und Bereitstellung einer sicheren digitalen Plattfo…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Ettlingen'], 'display_name': 'Ettlingen, Karlsruhe (Kreis)'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk4tM3NtNU84QkdkNzdmUEl4MXNtQSIsImkiOiI1MjU1MTY5MzA5In0.JLoFrQ-haqpUKRYO8XgUaTJDbjOjPUuZdPE5Z42Rg3M,Thesisverfasser im Bereich Flottenanalyse Nutzung elektrische Fahrzeuge (w/m/d),5255169309,11.555737,2025-06-17T20:17:41Z,48.137418,0,"{'display_name': 'MAN Truck & Bus Group', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5255169309?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=7CD49B1938B611471D031080679BC7B1B36E81BF,"Zu besetzen ab: 01.09.2025 Dein Arbeitsumfeld Wir bei MAN Truck & Bus sind Teil eines starken internationalen Teams und einer der führenden europäischen Nutzfahrzeughersteller und Anbieter von Transportlösungen. Zusammen mit den Marken Scania, Volkswagen Truck & Bus und International gehören wir zur TRATON GROUP. Als Teil dieses Verbundes stehen wir vor großen Herausforderungen: Unsere Fahrzeuge werden immer autonomer und vernetzter, um emissionsärmer unterwegs zu sein. Dafür arbeiten wir an na…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE2OTk1NTk1NyIsInMiOiJOTi0zc201TzhCR2Q3N2ZQSXgxc21BIn0.aURgkxo1C2nMOOefTi-NCAK6to8fUREPRoEl29TEXx0,(Senior) Data Scientist (m/w/d) InsurTech,5169955957,9.987297,2025-04-30T07:14:06Z,53.557429,0,"{'display_name': 'CHECK24', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5169955957?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=E677514D6EDD1617B44BF920A497677AD1112E70,"Du brennst für Data Science, Machine Learning und Large Language Models und möchtest Dein Wissen in die Praxis umsetzen? Dann bist Du bei CHECK24 genau richtig! In unserer internen BI- und Data-Science-Community arbeiten wir standortübergreifend zusammen, um das bestmögliche Kundenerlebnis zu schaffen und unsere Vergleichsplattform kontinuierlich zu optimieren. Wir suchen Dich als Data-Science-Talent mit einem exzellenten Hochschulabschluss in Data Science, Statistik, Mathematik, Informatik ode…","{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}",Adzuna::API::Response::Job,"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk4tM3NtNU84QkdkNzdmUEl4MXNtQSIsImkiOiI1MTk3MTU5NTg3In0.GCi_AdwZM4m2NdIfgFx3ilOmVV3SE06JpyDW0fUe7b0,Praktikant Data Science im Bereich prüfungsnahe Beratung / Quants (Financial Services) (w/m/d),5197159587,,2025-05-13T22:23:31Z,,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'EY Deutschland'}",https://www.adzuna.de/land/ad/5197159587?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=AADA4988ABFD760FD44321CA23706DD19F56CC93,"Bei EY setzen wir alles daran, dass die Welt besser funktioniert. Dafür hinterfragen wir täglich den Status quo und suchen schon heute die Antworten von morgen. Stillstand? Keine Option. Wandel? Sehen wir als Chance und Treiber für Innovation. Wenn du auch so tickst, dann bist du bei uns genau richtig. Wir suchen Macher:innen, die Unternehmen, Entrepreneuren, Privatpersonen und der öffentlichen Hand helfen, über sich hinaus zu wachsen. Das erfordert Zusammenarbeit auf Augenhöhe und das Verlasse…","{'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Eschborn, Main-Taunus-Kreis'}",Adzuna::API::Response::Job,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTgzNDcwNCIsInMiOiJOTi0zc201TzhCR2Q3N2ZQSXgxc21BIn0.ObEway8myUGI2LQvYrvs6uhc-6FzZ_LwIZW13unqGHA,"Pflichtpraktikum im Bereich ""Final Assembly""",5255834704,10.373516,2025-06-18T08:09:14Z,52.120502,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Gruppe'}",https://www.adzuna.de/land/ad/5255834704?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=956A857973E60D516164A636FFC2C9B755C120B6,"Möchten Sie Ihre Ideen in nutzbringende und sinnvolle Technologien verwandeln? Ob im Bereich Mobility Solutions, Consumer Goods, Industrial Technology oder Energy and Building Technology - mit uns verbessern Sie die Lebensqualität der Menschen auf der ganzen Welt. Willkommen bei Bosch. Die Robert Bosch Elektronik GmbH freut sich auf Ihre Bewerbung! Anstellungsart: Befristet Arbeitszeit: Vollzeit Arbeitsort: Salzgitter Aufgaben Du suchst ein Praktikum in einem dynamischen Fertigungsbereich der E…","{'display_name': 'Salzgitter, Niedersachsen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Salzgitter']}",Adzuna::API::Response::Job,"{'label': 'Stellen aus Fertigung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyMzY3MjU3MyIsInMiOiJOTi0zc201TzhCR2Q3N2ZQSXgxc21BIn0.OobA20_RNcZuVv6Js7Dd-EBA6ZJNkf2amxDc57qt-SM,Vertriebsdatenmanager (m/w/d),5223672573,10.79078,2025-05-30T19:47:57Z,51.83828,0,"{'display_name': 'Harzsparkasse', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5223672573?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=53F958EB7C1309A0799A1DEB56D04B8F4E484D60,"Aufgaben Profil Wir bieten Willkommen in der Harzsparkasse! Die Harzsparkasse zeichnet sich durch eine tiefe Verbundenheit zur Region aus und legt großen Wert darauf, lokale Gemeinschaften zu stärken und zu unterstützen. Sie haben ein gutes Gespür für Zahlen, erkennen Trends in Daten und möchten Ihre Stärken dort einbringen, wo sie wirklich etwas bewegen? Dann sind Sie bei uns genau richtig! Zur Verstärkung unseres Teams suchen wir eine engagierte Persönlichkeit, die das Vertriebscontrolling mi…","{'area': ['Deutschland', 'Sachsen-Anhalt', 'Harz (Kreis)', 'Wernigerode'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wernigerode, Harz (Kreis)'}",Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk4tM3NtNU84QkdkNzdmUEl4MXNtQSIsImkiOiI1MjM0ODI2ODIzIn0.bXHx6cW1Bj36rvUiu_9suLRgs9Hjp9DGg8-6QMetxFo,(Senior) Partner Manager IPAI (m/w/d),5234826823,9.209895,2025-06-05T20:09:54Z,49.142335,0,"{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5234826823?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=5CBECF34835745A11DF7C93C155D5F564C99CB19,"Künstliche Intelligenz ist die Zukunfts- und Schlüsseltechnologie und befähigt uns, die Herausforderungen der nächsten Jahrzehnte zu lösen. Nur wenn die deutsche Wirtschaft eine führende Position in der Wertschöpfung im Bereich KI schafft, kann sie ihre Wettbewerbsfähigkeit halten und nachhaltige und ethische Werte aktiv gestalten. Durch die Zusammenarbeit im Ökosystem gelingt diese Transformation – durch die Bündelung von Ressourcen. IPAI will diese Plattform darstellen. Wir bringen die Wertsc…","{'display_name': 'Heilbronn, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk4tM3NtNU84QkdkNzdmUEl4MXNtQSIsImkiOiI1MjQ2OTA4NDg3In0.dtNHMJE4WPCdR4ucAxH-202n5YgtCGYb2S9UtNvjLos,Wirtschaftsinformatiker / Informatiker als HRIS-Expert / Manager – SAP SuccessFactors (m/w/d),5246908487,8.650578,2025-06-12T20:09:22Z,50.129683,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CEVA Logistics GmbH'}",https://www.adzuna.de/land/ad/5246908487?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=D9A7A5B20D0AD02362385393B014F90CA79098BA,"Mit über 110.000 Mitarbeitenden in 130 Ländern streben wir danach, einer der Top-5-Kontraktlogistikanbieter zu werden. Wir wachsen stetig – bist Du bereit, mit uns zu wachsen? Unsere Mitarbeitenden sind unser Erfolgsfaktor. Wir fördern ein Arbeitsumfeld, das persönliche Entwicklung und Innovation unterstützt. Für unseren Standort in Frankfurt am Main suchen wir zum nächstmöglichen Zeitpunkt Dich als: HRIS-Expert / Manager – SAP SuccessFactors (m⁠/⁠w⁠/⁠d) Aufgaben Leitung der digitalen HR-Transf…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}",Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MzQzNzY4OSIsInMiOiJOTi0zc201TzhCR2Q3N2ZQSXgxc21BIn0.cp9EV6JBaVINdOAP28K29g_y1Z3h146PdzPd1UTudDE,Master Data & Process Architect (m/w/d),5253437689,7.96497,2025-06-16T20:06:42Z,50.88299,0,"{'display_name': 'LEIFHEIT AG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5253437689?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=E9F7870BDE539F28C189043580718AE767B83749,"Unsere Ideen, die Dein Leben leichter machen: Seit 65 Jahren gehört die Leifheit AG zu den führenden Anbietern von Haushaltswaren in Europa. Mit den Marken Leifheit und Soehnle, zwei der bekanntesten Marken Deutschlands, möchten wir das Leben von Verbrauchern erleichtern. Unsere Geschäftsbereiche sind Reinigung, Wäschepflege, Küchenhelfer, Personen- und Küchenwagen – dabei begeistern wir durch hochwertige und innovative Produkte mit überlegenem Gebrauchsnutzen und funktionalem Design. Rund 1.10…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Siegen-Wittgenstein (Kreis)', 'Siegen', 'Seelbach'], 'display_name': 'Seelbach, Siegen'}",Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI2MTExMjMyMyIsInMiOiJOTi0zc201TzhCR2Q3N2ZQSXgxc21BIn0.VdItkXw5ofBBKpUleMvWP__WbppGCYZ11t-CpLTZP_g,Senior Engineer Machine Learning (m/w/d),5261112323,8.543293,2025-06-21T08:10:13Z,52.021203,0,"{'display_name': 'hachmeister + partner GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5261112323?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=4E8896382BFC1347C0D4F47CDEB091CB4ACDAE75,"hachmeister  partner ist die führende Unternehmensberatung in der Fashion, Sport und Lifestyle Branche. Durch die Vernetzung mit einer Vielzahl von Partnerunternehmen verfügen wir über ein einzigartiges Datenpanel. Dieses bildet die Grundlage unserer Benchmarking Services und Softwarelösungen, die in vielen Kernprozessen der Branche zum Einsatz kommen. Mit unserem Panel werten wir permanent Daten von über 1500 Verkaufspunkten mit einem Jahresumsatz von mehr als 8 Mrd. € aus. Hierzu gehören Kund…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bielefeld'], 'display_name': 'Bielefeld, Nordrhein-Westfalen'}",Adzuna::API::Response::Job,"{'label': 'Technikerstellen', 'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk4tM3NtNU84QkdkNzdmUEl4MXNtQSIsImkiOiI1MjYxMTMxNzY4In0.-TAUpYXgQnlAtN016xAKEFn50sND8qAJzgyk-s-waaU,(Senior) Machine Learning Engineer / AI Developer (m/w/d),5261131768,8.697363,2025-06-21T08:41:40Z,48.883606,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRUNO BADER GmbH + Co. KG'}",https://www.adzuna.de/land/ad/5261131768?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=BCFD010660DBF9A00D84C1BCCBBCBC150A2372D0,"BADER ist ein Multichannel-Distanzhändler mit über 95-jähriger Geschichte. Familiengeführt in dritter Generation gehört BADER zu den attraktivsten Arbeitgebern der Region. Eine Kultur des Miteinanders sichert den wirtschaftlichen Erfolg in einem Unternehmen mit flachen Hierarchien und kurzen Wegen. BADER wächst und entwickelt sich stetig weiter - deshalb freuen wir uns, wenn auch Du bald unser BADER-Team unterstützt. Hallo, wir sind die Abteilung Data Analytics! Wir bestehen aus fünfzehn Expert…","{'area': ['Deutschland', 'Baden-Württemberg', 'Pforzheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pforzheim, Baden-Württemberg'}",Adzuna::API::Response::Job,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNzQ0NDI4MSIsInMiOiJOTi0zc201TzhCR2Q3N2ZQSXgxc21BIn0.RQFa3xJ2TbymeQMQmFjGpdg3LwyXFXhNtlE_xOP8hAo,Duales Studium Wirtschaftsinformatik Data Science (B.Sc.) - Start Oktober 2025 (m/w/d),5237444281,,2025-06-07T01:56:22Z,,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'RSM Ebner Stolz'}",https://www.adzuna.de/land/ad/5237444281?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=04D77F590583C79DB44421B161BAD8DF0812C1C0,"Willst du wissen, was Unternehmen erfolgreich macht? Direkt mit Entscheidern am Tisch sitzen? Unmittelbar erleben, was dein Können bewirkt? Gemeinsam mit dir bringt RSM Ebner Stolz den Mittelstand voran - in Wirtschaftsprüfung, Steuer-, Rechts- und Unternehmensberatung. Mit über 2.700 Mitarbeitenden sind wir deutschlandweit präsent, weltweit an mehr als 820 Standorten unseres internationalen RSM-Netzwerks vertreten. Unser Erfolg lebt von starken Menschen mit Ecken und Kanten. Deshalb stehen wir…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Adzuna::API::Response::Job,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk4tM3NtNU84QkdkNzdmUEl4MXNtQSIsImkiOiI1MjQyOTA5ODUzIn0.3vDIhX2hjNfpgG6SvYpGPto8mUhIdiUjRuhxrQ41QeM,Duales Studium mit vertiefter Praxis: Bachelor of Science Künstliche Intelligenz und Data Science (m/w/d),5242909853,12.17958,2025-06-10T19:33:21Z,49.49349,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gerresheimer AG'}",https://www.adzuna.de/land/ad/5242909853?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=768F7BF0CB26B9217ACE26E9A70F4211333E08A5,"Über Gerresheimer Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner der Pharma-, Biotech- und Kosmetikindustrie. Das Unternehmen bietet ein umfassendes Portfolio an pharmazeutischen Primärverpackungen, Verabreichungssystemen für Medikamente und digitalen Lösungen. Gerresheimer sorgt dafür, dass Medikamente sicher zum Patienten gelangen und zuverlässig verabreicht werden können. Mit rund 13.400 Mitarbeitenden, und über 40 Produktionsstandorten in 16 Ländern in Euro…","{'display_name': 'Pfreimd, Schwandorf (Kreis)', 'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxOTI2NjkxOCIsInMiOiJOTi0zc201TzhCR2Q3N2ZQSXgxc21BIn0.K5dh8i4yCTaO5NvjZ2WHjDjHBGQS6BnN1F4_etp6MtY,IT Systems Administrator (m/f/d) at Munich Data Science Institute,5219266918,11.56907,2025-05-28T02:27:57Z,48.14093,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität München '}",https://www.adzuna.de/land/ad/5219266918?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=D10C28FD5905112EFA191188E580ED5C4325D69D,"Munich Data Science Institute (MDSI) Technische Universität MünchenTUM - Logo IT Systems Administrator (m/f/d) at Munich Data Science Institute The Munich Data Science Institute (MDSI) is an integrative research institute at the Technical University of Munich (TUM). It is interdisciplinary and cross-departmental in the fields of data science, machine learning, and artificial intelligence. The institute acts as a facilitator and multiplier of state-of-the-art data science practices, technologies…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München'}",Adzuna::API::Response::Job,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk4tM3NtNU84QkdkNzdmUEl4MXNtQSIsImkiOiI1MjU1MzI5OTc2In0.aWH14S-ZcHvus-tioeQCVtZJjbRUtO0vFH745jcKXyo,Senior Analytics Insight Specialist (m/w/d),5255329976,8.650578,2025-06-17T20:37:43Z,50.129683,0,"{'display_name': 'IQVIA Commercial GmbH & Co. OHG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5255329976?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=3D3AC8CA15909798AA3031A47386020BCB90C4B6,"IQVIA TM – The Human Data Science Company TM – ist ein führender, globaler Anbieter von zukunftsweisender Analytik, Technologielösungen und klinischer Auftragsforschung. IQVIA unterstützt Life-Science-Unternehmen, Verbände, Institutionen, Kostenträger und weitere Akteure im Gesundheitswesen darin, bessere Ergebnisse in der Gesundheitsversorgung zu erzielen. Werde Teil unserer Community  von rund 90.000 Mitarbeiterinnen und Mitarbeitern in über 100 Ländern, die sich dafür einsetzen, das Potenzia…","{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI2MDMwMzY3OCIsInMiOiJOTi0zc201TzhCR2Q3N2ZQSXgxc21BIn0.bWNhLqIK8GgiVTHeeNAeOZUmT15duo3bCHAjIQ_E9cU,GIS Solution Engineer (m/w/d),5260303678,,2025-06-20T20:16:12Z,,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BWI GmbH'}",https://www.adzuna.de/land/ad/5260303678?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=4F0043D2B21CDBFEEBCA1A619F7A8D32684190EB,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 7.700 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk4tM3NtNU84QkdkNzdmUEl4MXNtQSIsImkiOiI1MjQ3OTcwNTA0In0.4i4xhHkSzciMOOZiPtkcL7Eu-CUIwGDVreAJgTmehQI,Lead Consultant – Generative AI & Data Science (m/w/d),5247970504,,2025-06-13T08:26:46Z,,0,"{'display_name': 'Venquis', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5247970504?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=380F54E5E82935CD0550E77B1BB25463A53904CF,"Über das Unternehmen Unser Mandant ist eine etablierte, innovationsgetriebene Unternehmensberatung, die führende Unternehmen bei der digitalen und datengetriebenen Transformation begleitet. Über die Rolle Im Zuge des weiteren Wachstums suchen wir eine erfahrene Führungspersönlichkeit mit tiefem technischen Verständnis und strategischem Weitblick im Bereich KI und Generative AI. Verantwortlichkeiten Team Leadership mit Impact: Du übernimmst die disziplinarische Führung eines rund zehnköpfigen Te…","{'area': ['Deutschland', 'Bayern'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bayern, Deutschland'}",Adzuna::API::Response::Job,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MDMwMjA4NSIsInMiOiJOTi0zc201TzhCR2Q3N2ZQSXgxc21BIn0.DwgNUxmlUMztKP6jHrCuylvb3mtfrTFailQ-oByPMK8,Abschlussarbeit: Identifikation und Benchmarking von Suchalgorithmen in maritimer Simulationsumgebung (m/w/d),5240302085,8.786477,2025-06-08T20:02:08Z,53.10403,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ATLAS ELEKTRONIK GmbH'}",https://www.adzuna.de/land/ad/5240302085?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=1FD17CACBD6EA71B1CD722015B267E80AF8D46FE,"Das ATLAS-Labor (A-LAB) für Studierende und Promovenden beschäftigt sich mit maritimen Technologien von Morgen. In einem Team aus jungen motivierten Mitarbeiterinnen und Mitarbeitern bekommen Sie die Chance, durch Unterstützung und in enger Abstimmung mit unseren Experten, Ihr Forschungs- und Entwicklungsthema voran zu treiben. ATLAS ELEKTRONIK ist ein Unternehmen der thyssenkrupp AG und steht für maritime Sicherheit. Seit Jahrzehnten unterstützen wir als führendes Systemhaus für maritime Elekt…","{'area': ['Deutschland', 'Bremen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bremen, Deutschland'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk4tM3NtNU84QkdkNzdmUEl4MXNtQSIsImkiOiI1MjI0NDA0NjY5In0.Dw5n52syDBSvuzo4lYEDdpsHZcDgpBP4qoKOp18K4ZE,Praktikum im Bereich digitale Knowledge Plattform des globalen Service Teams (m/w/x),5224404669,10.10558,2025-05-31T07:46:41Z,48.78408,0,"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5224404669?se=NN-3sm5O8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=3CD87B79B3CE046035A22E3E79240AF8D970255F,"Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitarbeitenden von ZEISS arbeiten in einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten. Unsere Kul…","{'display_name': 'Oberkochen, Ostalbkreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'customer-services-jobs', 'label': 'Kundendienststellen'}",,,,
