longitude,created,company,location,description,category,salary_is_predicted,__CLASS__,title,latitude,redirect_url,adref,id,contract_time,salary_min,contract_type,salary_max
13.35662,2025-11-14T14:41:56Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'area': ['Deutschland', 'Berlin', 'Moabit'], 'display_name': 'Moabit, Berlin', '__CLASS__': 'Adzuna::API::Response::Location'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Berlin Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten…","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),52.5259,https://www.adzuna.de/details/5496063596?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NjA2MzU5NiIsInMiOiI0aE03ZkFYSjhCR3dCNUZSX1lQRVpBIn0.zsqvYSWexMgzWax2_AJwul1nF6-LqqPe7QL0Mmmcp1o,5496063596,,,permanent,
8.56413,2025-11-14T14:41:56Z,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Flughafen, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen']}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Frankfurt Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),50.05078,https://www.adzuna.de/details/5496063591?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGhNN2ZBWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDk2MDYzNTkxIn0.v4dm8U_GA2FuqLAgHHEfrG9tGr41CF1V057ll9Qi-Q4,5496063591,,,permanent,
8.50014,2025-11-14T14:41:56Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neuostheim, Mannheim', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim']}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Dat…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),49.46856,https://www.adzuna.de/details/5496063593?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGhNN2ZBWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDk2MDYzNTkzIn0.iV4isDEYNeudcee6Lo2hkP7nJjY0__JP-X529f8Mu-I,5496063593,,,permanent,
8.29909,2025-11-14T14:41:56Z,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ulm', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte']}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten au…","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",0,Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),48.36497,https://www.adzuna.de/details/5496063594?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGhNN2ZBWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDk2MDYzNTk0In0.WJBM0jvSeFbKZTCnoqUTDl3OuNZ_Sb98zIaAV9u_rxk,5496063594,,,permanent,
8.26743,2025-11-14T14:41:56Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberstadt, Mainz', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt']}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten …","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),49.99512,https://www.adzuna.de/details/5496063592?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGhNN2ZBWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDk2MDYzNTkyIn0.nx_PlAJragqRMQf3GV-YJGiTNMXDaQ5wPnZA8pN0o_c,5496063592,,,permanent,
,2025-11-14T14:41:56Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten auf, m…","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",0,Adzuna::API::Response::Job,Senior Consultant Data Science (w/m/d),,https://www.adzuna.de/details/5496063597?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGhNN2ZBWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDk2MDYzNTk3In0.9L_LGIPhBtUqH0vVPrlCKBnwuqh8JgwAcn8ffVvjLXE,5496063597,,,permanent,
13.42321,2025-09-13T23:39:07Z,"{'display_name': 'GlassDollar', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Prenzlauer Berg, Berlin', 'area': ['Deutschland', 'Berlin', 'Prenzlauer Berg']}","TL;DR Join GlassDollar as a Data Science / Analytics Intern (f/m/x) and learn how to understand user value and ship tools that actually get used. From scraping real-time market data to building dashboards—you’ll work hands-on with our venture and marketing teams to drive better decisions, faster. What we´re looking for Solid Python skills You’re confident in writing clean scripts and automating data flows. Analytical thinking You can connect dots, question data, and extract what actually matter…","{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",0,Adzuna::API::Response::Job,Data Science / Analytics intern (m/f/d),52.55114,https://www.adzuna.de/details/5397924988?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5NzkyNDk4OCIsInMiOiI0aE03ZkFYSjhCR3dCNUZSX1lQRVpBIn0.XdUkH_JkZC07IWw7OE1P_2yuX5yIdiTev-ud_pWk7Xc,5397924988,part_time,,,
8.53179,2025-10-30T11:53:35Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'All for One Group SE'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Weingarten (Baden)'], 'display_name': 'Weingarten (Baden), Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Rund 3.000 Kolleg:innen, über 4.000 Kund:innen – und ein gemeinsames Ziel: Unternehmen wirklich voranzubringen. Wir sind All for One – führender IT-, Consulting- und Service-Provider rund um SAP, und weltweit an der Spitze, wenn es um SAP-Transformationen und Cloud-Lösungen geht. Wir kennen den Mittelstand und begleiten ihn in allen Themen, die heute wirklich zählen: von Digitalisierung und Datennutzung über Cybersecurity und Employee Experience bis hin zu New Work und Nachhaltigkeit. Was uns a…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Adzuna::API::Response::Job,Duales Studium Wirtschaftsinformatik (B.Sc.) - Data Science,49.05204,https://www.adzuna.de/details/5470858788?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1ODc4OCIsInMiOiI0aE03ZkFYSjhCR3dCNUZSX1lQRVpBIn0.jnqsUgLADjE9bIuZnRxijwnslF9KpRl6kl341ijeONQ,5470858788,,,,
9.70266,2024-11-08T12:49:30Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Maintenance Hannover'}","{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], 'display_name': 'Schulenkamp, Langenhagen', '__CLASS__': 'Adzuna::API::Response::Location'}","UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science - Business Analytics (all genders) STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unterstützung bei der Dokumentation von Abläuf…","{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Werkstudent Data Science - Business Analytics (all genders),52.46704,https://www.adzuna.de/details/4931314072?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTMxNDA3MiIsInMiOiI0aE03ZkFYSjhCR3dCNUZSX1lQRVpBIn0.29P3FT2X0e1_gNt2obmk86k4AuTWEiiyhrAjb1UWwmo,4931314072,part_time,,,
9.73965,2025-05-16T20:02:18Z,"{'display_name': 'MTU Aero Engines', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Langenhagen, Region Hannover (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen'], '__CLASS__': 'Adzuna::API::Response::Location'}","Kennziffer – WS HAN MVOS UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht dich: Werkstudent Data Science - Business Analytics (all genders) Code - WS HAN MVOS STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unte…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Werkstudent Data Science - Business Analytics (all genders),52.44731,https://www.adzuna.de/details/5202238384?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXM1UGZRWEo4QkdZU2ZkT1IyRDVhUSIsImkiOiI1MjAyMjM4Mzg0In0.jZJzUKtP5XPFy8i1Q0OVsFZ5WLdb-UZsCKd9KwnLkjk,5202238384,,,,
11.08475,2025-08-12T02:56:27Z,"{'display_name': 'MID GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Gleißbühl, Nürnberg', 'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Gleißbühl']}","Werde MIDgestalter:in! Teil von MID zu sein, bedeutet MIDgestalter:in zu sein! Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden kön…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Senior Consultant (m/w/d) Data Science,49.44932,https://www.adzuna.de/details/5348549890?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0ODU0OTg5MCIsInMiOiJZczVQZlFYSjhCR1lTZmRPUjJENWFRIn0.fu00y-zcYXjr6n9zQU7Vzp19SFPtD8uG1i_OoFD2Xf0,5348549890,full_time,,,
,2025-11-21T19:32:31Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GSK'}","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Für unser Data & Analytics Team bei ViiV Healthcare am Standort München suchen wir einen Werkstudent (m/w/d) Analytics & Data Science. ViiV Healthcare ist ein unabhängiges, weltweit tätiges pharmazeutisches Unternehmen, das sich zu 100% dem Fortschritt in der Behandlung und Versorgung von Menschen mit HIV verschrieben hat. Es gibt – über unser vielfältiges Engagement in Entwicklung und Vertrieb von antiretroviralen Medikamenten hinaus – viele wichtige Bereiche rund um HIV, in denen wir tätig si…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Gesundheitswesen & Pflege', 'tag': 'healthcare-nursing-jobs'}",0,Adzuna::API::Response::Job,Werkstudent (m/w/d) Analytics & Data Science,,https://www.adzuna.de/details/5508206619?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXM1UGZRWEo4QkdZU2ZkT1IyRDVhUSIsImkiOiI1NTA4MjA2NjE5In0.yWM4gYYAXRj38xezTcoEerQyuXQVy5DCkyQJDm3YTWU,5508206619,full_time,,,
11.59038,2025-06-19T15:08:45Z,"{'display_name': 'PMMG Group', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Schwabing-Freimann, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], '__CLASS__': 'Adzuna::API::Response::Location'}","Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",0,Adzuna::API::Response::Job,Werkstudent Process & Data Science (w/m/d),48.16652,https://www.adzuna.de/details/5258138815?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXM1UGZRWEo4QkdZU2ZkT1IyRDVhUSIsImkiOiI1MjU4MTM4ODE1In0.f6RkvIxW9YCa8f0_VUZU8qC2VC8qlrm6ovO_MHwbi9Y,5258138815,part_time,,,
11.59038,2025-06-28T14:52:14Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PMMG Process Solutions'}","{'display_name': 'Schwabing-Freimann, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], '__CLASS__': 'Adzuna::API::Response::Location'}","Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,Adzuna::API::Response::Job,Werkstudent Process & Data Science (w/m/d),48.16652,https://www.adzuna.de/details/5273301446?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3MzMwMTQ0NiIsInMiOiJZczVQZlFYSjhCR1lTZmRPUjJENWFRIn0._Xocr4weQUhu-0_cF13qBcgRj4ua0M-yVe5Lse_Lt_4,5273301446,part_time,,,
9.987297,2025-11-21T18:28:36Z,"{'display_name': 'ECDB', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}","Über uns ECDB – Die Zukunft des eCommerce mit Daten gestalten! Wir bei ECDB sind überzeugt: Daten entscheiden über Erfolg im eCommerce. Deshalb liefern wir führenden Unternehmen wie Amazon, Google und PayPal die präzisesten Analysen und Markt-Insights. Mit Milliarden von Transaktionen als Basis entwickeln wir eine der umfassendsten eCommerce-Datenplattformen weltweit. Unser Team aus über 50 Expert:innen kombiniert modernste Technologien mit tiefem Branchenwissen – und genau hier kommst du ins S…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Adzuna::API::Response::Job,Team Lead Data Science (m/w/d),53.557429,https://www.adzuna.de/details/5508019649?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXM1UGZRWEo4QkdZU2ZkT1IyRDVhUSIsImkiOiI1NTA4MDE5NjQ5In0.jWlzbW6jb05qOasT5rvcyToX-RbIKYBUeWv6M3-r94c,5508019649,full_time,,,
13.86232,2025-02-24T18:13:01Z,"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide'], 'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)'}","WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}",0,Adzuna::API::Response::Job,Praktikum Data Science in der Digitalisierung (m/w/d),51.47465,https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA2MjI0OTMyNyIsInMiOiJZczVQZlFYSjhCR1lTZmRPUjJENWFRIn0.kAxv8cJY_jXPlkTsTfbNRPpqkRdhygfGwmReWN6cdgw,5062249327,,,contract,
7.12532,2025-10-18T04:19:37Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'karriere tutor GmbH'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Gronau'], 'display_name': 'Gronau, Bonn', '__CLASS__': 'Adzuna::API::Response::Location'}","Deine Rolle bei karriere tutor® karriere tutor® steht für moderne, praxisnahe Weiterbildung und Umschulung – und für eine Lernkultur, die Menschen stark macht. Du möchtest mit deinem Know-how und deiner Persönlichkeit etwas bewegen? Dann werde Teil unseres Teams und begleite unsere Teilnehmenden in ihrer persönlichen Entwicklung. So sieht dein Tag bei uns aus: Du bist die wichtigste Person für unsere Teilnehmenden am Umschulungsstandort in Augsburg, Bonn, Bremen, Dortmund, Düsseldorf oder Norde…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,Adzuna::API::Response::Job,Dozent (w/m/d) für Data Science am Umschulungsstandort,50.71807,https://www.adzuna.de/details/5453167276?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXM1UGZRWEo4QkdZU2ZkT1IyRDVhUSIsImkiOiI1NDUzMTY3Mjc2In0.v0os5FFZfiYwAWrWWpKg0HBXIONwb7jKxLaJ5LEHBKA,5453167276,full_time,,,
10.14187,2025-10-21T04:16:57Z,"{'display_name': 'karriere tutor GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt, Kiel', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Altstadt']}","Deine Rolle bei karriere tutor® karriere tutor® steht für moderne, praxisnahe Weiterbildung und Umschulung – und für eine Lernkultur, die Menschen stark macht. Du möchtest mit deinem Know-how und deiner Persönlichkeit etwas bewegen? Dann werde Teil unseres Teams und begleite unsere Teilnehmenden in ihrer persönlichen Entwicklung. So sieht dein Tag bei uns aus: Du bist die wichtigste Person für unsere Teilnehmenden am Umschulungsstandort Kiel und begleitest sie engagiert und kompetent durch ihre…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Adzuna::API::Response::Job,Dozent (w/m/d) für Data Science in Kiel,54.32167,https://www.adzuna.de/details/5456844093?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1Njg0NDA5MyIsInMiOiJZczVQZlFYSjhCR1lTZmRPUjJENWFRIn0.EIJlen5V87jmG9Em3OL8GF6OzkFhU_Kxgz1gG752sWA,5456844093,full_time,,,
7.12532,2025-11-12T20:58:53Z,"{'display_name': 'karriere tutor GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Gronau'], 'display_name': 'Gronau, Bonn', '__CLASS__': 'Adzuna::API::Response::Location'}","&Uuml;ber uns Gemeinsam. Digital. Erfolgreich. &ndash; das ist karriere tutor&reg; Karriere tutor&reg; ist der Spezialist f&uuml;r Online-Weiterbildung. Unser Ziel ist es, Menschen mit unseren Weiterbildungen beruflich erfolgreicher und gl&uuml;cklicher zu machen. Wir schaffen Chancen durch Bildung und &ouml;ffnen unseren Kundinnen und Kunden neue Karrieret&uuml;ren. Dabei holen wir die Menschen dort ab, wo sie stehen, legen mit ihnen gemeinsam den Weg fest, begleiten sie bis zum erfolgreichen …","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs', 'label': 'Lehrberufe'}",0,Adzuna::API::Response::Job,Dozent (w/m/d) für Data Science in Bonn,50.71807,https://www.adzuna.de/details/5492698075?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5MjY5ODA3NSIsInMiOiJZczVQZlFYSjhCR1lTZmRPUjJENWFRIn0.xv08X8FJh53g2Z7rEdH8-RxJ-4hpZGU4f0jiWbCz0ak,5492698075,,,,
8.76072,2024-09-25T15:43:03Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'statworx'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Fechenheim, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Fechenheim']}",Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkeitsfelder. Wir befähigen Menschen auf allen Kompetenzniveaus mit unseren Daten- & KI-Bildungsformaten. Kurz gesagt: Wir unterstützen Unternehmen bei allen Aspekten der digitalen Transformation – seit …,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",0,Adzuna::API::Response::Job,Consultant Data Science - Fokus NLP (alle Geschlechter),50.12595,https://www.adzuna.de/details/4875912330?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg3NTkxMjMzMCIsInMiOiJZczVQZlFYSjhCR1lTZmRPUjJENWFRIn0.sXCb6ubAGy6EObd4VoExrP1U20zgi23mrA0cSfqXRoY,4875912330,full_time,,,
7.17468,2025-11-03T19:24:21Z,"{'display_name': 'Bundesinstitut für Bau-, Stadt- und Raumforschung ', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Lannesdorf, Bonn', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Lannesdorf']}","Das Bundesinstitut für Bau-, Stadt- und Raumforschung (BBSR) sucht für das Referat RS 1 „Raumentwicklung“ in Bonn zum nächstmöglichen Zeitpunkt befristet für 3 Jahre zwei wissenschaftliche Mitarbeiterinnen / wissenschaftliche Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science Knr. S 053.1-25 Bewerbungsfrist: 30.11.2025 Beschäftigungsdauer: befristet für 3 Jahre Wochenstunden: 39 h Vergütung: E 13 TVöD Arbeitsort: Bonn Das BBSR im Bundesamt für Bauwesen und Raumordnun…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,Adzuna::API::Response::Job,Doktorand - Spatial Data Science (m/w/d),50.66586,https://www.adzuna.de/details/5478581671?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3ODU4MTY3MSIsInMiOiJZczVQZlFYSjhCR1lTZmRPUjJENWFRIn0.X02motYqphEXFrXkFOHG_20fp4MlPBYmMkaR9pOo7oM,5478581671,,,,
