title,redirect_url,company,longitude,adref,salary_is_predicted,__CLASS__,location,latitude,description,id,category,created,contract_time,contract_type,salary_max,salary_min
Werkstudent Content Development (m/w/d)*,https://www.adzuna.de/land/ad/5297829907?se=8LbHjINr8BGWjroaiUFqIw&utm_medium=api&utm_source=a4bcf954&v=CA5F51965103288ABBCA59F461F38F09B9C06BA8,"{'display_name': 'Saatmann GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",8.323016,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOExiSGpJTnI4QkdXanJvYWlVRnFJdyIsImkiOiI1Mjk3ODI5OTA3In0.HytqvCMlw7i_Y6YcTAZBEvXPpkCERECyRvV9XHGhi0M,0,Adzuna::API::Response::Job,"{'display_name': 'Worms, Rheinland-Pfalz', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Worms']}",49.643649,Die Saatmann GmbH ist das bundesweit führende Software-Haus für Lösungen rund um die Qualitätssicherung im Gesundheitswesen . Als Vorreiter im e-Health- Bereich unterstützen wir mit unseren mehr als 30 Jahren Branchenerfahrung und unserer technischen Expertise derzeit über als 1.300 Krankenhäuser mit unseren Produkten. Ein hochmotiviertes Team mit 70 Mitarbeiterinnen und Mitarbeitern arbeitet gemeinsam an der Zukunft der Qualitätssicherung im Gesundheitswesen. Zur Verstärkung unseres Content-En…,5297829907,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-07-11T18:09:33Z,,,,
Data Science Specialist (m/w/d),https://www.adzuna.de/details/5067020798?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IT-P GmbH'}",9.77223,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOExiSGpJTnI4QkdXanJvYWlVRnFJdyIsImkiOiI1MDY3MDIwNzk4In0.PbezejZLo_gcjF6d17UcNVY3kcy7bLu3ntyDkjTMLTo,0,Adzuna::API::Response::Job,"{'display_name': 'Bult, Hannover', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult']}",52.36489,Wir bieten dir Mobiles Arbeiten Flexible Arbeitszeiten und individuelle Arbeitszeit-Modelle Gestaltungsfreiraum und Platz für eigene Ideen Geförderte Weiterbildungen Ein starkes Miteinander und eine familienorientierte Kultur …und vieles mehr Das macht deine Arbeit bei uns spannend Analyse und Erkennen von Kundenbedürfnissen sowie Erarbeitung neuer Konzepte zur Wertschöpfung aus den Daten unserer Kunden unter Berücksichtigung der Governance Du bist das Bindeglied zwischen den Fachleuten (Busine…,5067020798,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-02-28T14:07:24Z,part_time,,,
Data Science Specialist (m/w/d),https://www.adzuna.de/details/4801220768?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'IT-P', '__CLASS__': 'Adzuna::API::Response::Company'}",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOExiSGpJTnI4QkdXanJvYWlVRnFJdyIsImkiOiI0ODAxMjIwNzY4In0.vzjjngvSBz3iDyIobCpx6WNLiSCTpA2TSQnMTeBXzuU,0,Adzuna::API::Response::Job,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,Wir bieten dir Mobiles Arbeiten Flexible Arbeitszeiten und individuelle Arbeitszeit-Modelle Gestaltungsfreiraum und Platz für eigene Ideen Geförderte Weiterbildungen Ein starkes Miteinander und eine familienorientierte Kultur …und vieles mehr Das macht deine Arbeit bei uns spannend Analyse und Erkennen von Kundenbedürfnissen sowie Erarbeitung neuer Konzepte zur Wertschöpfung aus den Daten unserer Kunden unter Berücksichtigung der Governance Du bist das Bindeglied zwischen den Fachleuten (Busine…,4801220768,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2024-07-30T22:45:58Z,full_time,,,
Praktikant (m/w/d) Data Science,https://www.adzuna.de/details/5253579251?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MSD Deutschland'}",11.555737,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MzU3OTI1MSIsInMiOiI4TGJIaklOcjhCR1dqcm9haVVGcUl3In0._fLFEMZ0LaLMG5GA2LndEboRTVezSUwOUe9kg15Cc_s,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",48.137418,"Für unsere Abteilung Data Science in München suchen wir ab sofort einen Praktikanten (m/w/d) - ab sofort für mindestens 6 Monate. Unsere Teams im Bereich Digital arbeiten kross-funktional, um Innovationen voranzutreiben. Das Human Health Data Science Team entwickelt Analytics-Lösungen, die die Unternehmensstrategie unterstützen, und ist Hauptansprechpartner für alle Fragen rund um quantitative Analysen. Deine Aufgaben Sammeln, Bereinigen und Vorverarbeiten von Daten für weitere Analysen. Durchf…",5253579251,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-16T20:36:19Z,,,,
Praktikum: Data Science (w/m/d),https://www.adzuna.de/details/4931290630?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Highberg', '__CLASS__': 'Adzuna::API::Response::Company'}",9.987297,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTI5MDYzMCIsInMiOiI4TGJIaklOcjhCR1dqcm9haVVGcUl3In0.0_Lu-C1uQwo_CRH2juyOcRgPazhvd1txaYJRn-u2Puo,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}",53.557429,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",4931290630,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2024-11-08T12:47:42Z,full_time,,,
Praktikum: Data Science (w/m/d),https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg DACH'}",9.99333,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDM1MjU5MTkzMiIsInMiOiI4TGJIaklOcjhCR1dqcm9haVVGcUl3In0.TJCvDIbHuN3EnWiYolb9w6pJbTsXp9ci_omo0DF9pPI,0,Adzuna::API::Response::Job,"{'display_name': 'HafenCity, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'HafenCity']}",53.54167,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",4352591932,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2023-10-05T13:37:27Z,full_time,,,
Praktikant (m/w/d) Data Science,https://www.adzuna.de/details/5240070096?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MSD Sharp & Dohme'}",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MDA3MDA5NiIsInMiOiI4TGJIaklOcjhCR1dqcm9haVVGcUl3In0.ELlqdGyrmBqKfTRzlyMui6EtF4mKSiNkc4wCpYl2dc4,0,Adzuna::API::Response::Job,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,"Job Description Für unsere Abteilung Data Science in München suchen wir ab sofort einen Praktikanten (m/w/d) – ab sofort für mindestens 6 Monate. Unsere Teams im Bereich Digital arbeiten kross-funktional, um Innovationen voranzutreiben. Das Human Health Data Science Team entwickelt Analytics-Lösungen, die die Unternehmensstrategie unterstützen, und ist Hauptansprechpartner für alle Fragen rund um quantitative Analysen. Deine Aufgaben Sammeln, Bereinigen und Vorverarbeiten von Daten für weitere …",5240070096,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-06-08T14:40:07Z,full_time,,,
Data Science und KI (m/w/d),https://www.adzuna.de/details/5311602878?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Siltronic AG, Werk Freiberg', '__CLASS__': 'Adzuna::API::Response::Company'}",13.33722,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxMTYwMjg3OCIsInMiOiI4TGJIaklOcjhCR1dqcm9haVVGcUl3In0.bEE9LCzF8X8UWmeLnmtRSPlQji38VNNDu4RlwCsj8AI,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Freiberg, Mittelsachsen (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Mittelsachsen (Kreis)', 'Freiberg']}",50.91404,Data Science und KI (m/w/d) B.Sc. - 09599 Freiberg - Arbeitszeit: Vollzeit - Position: Duales Studium - Bildungsgrad Mindestvoraussetzung: Abitur - Beschäftigungsbeginn: 01.10.2025,5311602878,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-07-19T05:27:41Z,,,,
Consultant Data Science (m/w/d),https://www.adzuna.de/details/5324086609?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",9.2274,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyNDA4NjYwOSIsInMiOiI4TGJIaklOcjhCR1dqcm9haVVGcUl3In0.XYmlmJdFWO-3HdyLyGxffSyfhBzovUSSsA8vhMeiHKs,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",49.18975,"Dich fasziniert die Welt des Handels? Du suchst nach abwechslungsreichen Aufgaben und besten Perspektiven für deine Zukunft? Dann bist du hier richtig! Deine Aufgaben Teamplayer durch und durch? Im Austausch mit unseren Stakeholdern fungierst du als kompetenter Berater rund um alle Data Science Themen. Für relevante Fragestellungen aus verschiedenen Fachbereichen findest du Lösungen, die für interne und externe Kunden einen relevanten Mehrwert bieten. Lass die Technik für dich arbeiten: Verwend…",5324086609,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2025-07-27T02:56:55Z,,,,
Data Science Lead (f/m/d),https://www.adzuna.de/details/5183905825?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'applike group', '__CLASS__': 'Adzuna::API::Response::Company'}",9.987297,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOExiSGpJTnI4QkdXanJvYWlVRnFJdyIsImkiOiI1MTgzOTA1ODI1In0.T2BK-NpxUGqLbsRdc7DVnTLbRsOYKKrbZrxK3B76HPk,0,Adzuna::API::Response::Job,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",53.557429,"adjoe is redefining the future of mobile ads. Join us. Meet Your Team: Playtime Data Science The Playtime Data Science team powers adjoe’s rewarded ad unit, connecting over 200 million users with personalized game offers – at a rate of 2 billion requests per day. We develop deep learning models that predict user preferences, match games to players, and dynamically adjust pricing to ensure value for users, advertisers, and monetizers. Our infrastructure supports model training and batch inferenc…",5183905825,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2025-05-06T21:58:43Z,full_time,,,
Werkstudent Data Science (m/w/d),https://www.adzuna.de/details/5299870409?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'esentri AG'}",8.40934,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5OTg3MDQwOSIsInMiOiI4TGJIaklOcjhCR1dqcm9haVVGcUl3In0.Sa1sbYUf6kHmd9blZZyXDLILCYcyTxBRB3DeqMoCsI4,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ettlingen, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Ettlingen']}",48.943,"Das Coole an dem Job? ""Data & AI"" ist eine Dimension, welche die strategische Ausrichtung der Geschäftskreise ""Enterprise Analytics & Sustainability"" und ""Industrial Analytics & IoT"" definiert. Mit modernen analytischen Methoden der Data Science und des maschinellen Lernens lösen beide Kreise konkrete und relevante Kundenprobleme und zeigen neue Horizonte auf. Dabei nehmen wir unsere ethische Verantwortung wahr und tragen zu positiven Veränderungen in unserer Gesellschaft bei. Wir generieren au…",5299870409,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-12T22:10:57Z,part_time,,,
Lead Data Science/Business Intelligence (gn),https://www.adzuna.de/details/3736575198?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'workidentity GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",9.9477,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzczNjU3NTE5OCIsInMiOiI4TGJIaklOcjhCR1dqcm9haVVGcUl3In0.SifhGi8yOI4YG1MdvDWQ5vVmuay9O6xinUIgTaxp_xM,0,Adzuna::API::Response::Job,"{'display_name': 'Altona-Altstadt, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Altona-Altstadt']}",53.54883,"Einleitung Für eines unserer Partnerunternehmen im Hamburg suchen wir Dichals Lead Data Science/Business Intelligence (gn) Deine Aufgaben In dieser Funktion übernimmst bzw. steuerst Du sämtliche BI- Prozesse Du baust ein Datenteam auf (In-App-Retentionsoptimierung, Kampagnenverteilungsoptimierung) Du erstellst, analysierst und kommunizierst Berichte und Statistiken Du verwandelst wiederkehrende Analysen in KPIs und Dashboard-Ansichten Du analysierst Daten aus verschiedenen Quellen (Redshift, Sp…",3736575198,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2022-12-01T16:57:09Z,full_time,,,
Manager / Senior Manager of Data Science,https://www.adzuna.de/details/5310311725?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Typeform'}",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOExiSGpJTnI4QkdXanJvYWlVRnFJdyIsImkiOiI1MzEwMzExNzI1In0.eNU0mIMHa0rkANOzNz_j9YaIDQzJDei2lLjthtqxrFE,0,Adzuna::API::Response::Job,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,"Who we are Typeform is a refreshingly different form builder. We help over 150,000 businesses collect the data they need with forms, surveys, and quizzes that people enjoy. Designed to look striking and feel effortless to fill out, Typeform drives 500 million responses every year—and integrates with essential tools like Slack, Zapier, and Hubspot. About the Team At Typeform, the Data & Insights team drives strategic decision-making and product innovation by combining world-class data infrastruc…",5310311725,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-18T22:15:26Z,,,,
Praktikum Data Science & Business Analytics im Controlling,https://www.adzuna.de/details/5321035175?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}",8.13723,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyMTAzNTE3NSIsInMiOiI4TGJIaklOcjhCR1dqcm9haVVGcUl3In0.RcDeDckZ7bIc5J-hxOESZ3mdrb2o5oRn0-fMkZbPy1k,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bühl, Rastatt (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Rastatt (Kreis)', 'Bühl']}",48.69747,"Praktikum Data Science & Business Analytics im Controlling Robert-Bosch-Straße 1, 77815 Bühl, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. …",5321035175,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-07-25T02:46:18Z,full_time,,,
Lead Data Science/Business Intelligence (gn),https://www.adzuna.de/details/4801213177?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'workidentity', '__CLASS__': 'Adzuna::API::Response::Company'}",9.987297,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOExiSGpJTnI4QkdXanJvYWlVRnFJdyIsImkiOiI0ODAxMjEzMTc3In0.uQNkwq05LJiPr_EjIznJ06xs0PxWSy9W4tsHrALQkFQ,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",53.557429,"Einleitung Für eines unserer Partnerunternehmen im Hamburg suchen wir Dichals Lead Data Science/Business Intelligence (gn) Deine Aufgaben In dieser Funktion übernimmst bzw. steuerst Du sämtliche BI- Prozesse Du baust ein Datenteam auf (In-App-Retentionsoptimierung, Kampagnenverteilungsoptimierung) Du erstellst, analysierst und kommunizierst Berichte und Statistiken Du verwandelst wiederkehrende Analysen in KPIs und Dashboard-Ansichten Du analysierst Daten aus verschiedenen Quellen (Redshift, Sp…",4801213177,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2024-07-30T22:44:26Z,full_time,,,
Data Science Manager (d/m/f),https://www.adzuna.de/details/5301006994?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Flexa'}",11.56803,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOExiSGpJTnI4QkdXanJvYWlVRnFJdyIsImkiOiI1MzAxMDA2OTk0In0.RgbLILB-S9N52bpLZzhNS-FHL8ME5YSNHuehqrbER8E,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Maxvorstadt, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt']}",48.1476,"Short Facts Join us on our mission to build Europe’s largest virtual power plant. Flexa is at the forefront of enabling a smart and sustainable energy future. To drive this vision forward, we are looking for an experienced and forward-thinking Data Science Manager (d/f/m) to lead and grow our Data Science team. You will play a key role in shaping our algorithmic strategy, fostering technical excellence, and scaling a high-impact team, all while pushing the boundaries of what’s possible in energ…",5301006994,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-07-13T21:53:07Z,full_time,,135000.0,115000.0
Data Science Manager (d/f/m),https://www.adzuna.de/details/5317415414?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Entrix GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",11.56803,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOExiSGpJTnI4QkdXanJvYWlVRnFJdyIsImkiOiI1MzE3NDE1NDE0In0.geNB0-ctJIdesylGnrRZjhpCdqXCpvuBLd2EnnB55Jk,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Maxvorstadt, München'}",48.1476,"Short Facts Join us on our journey: To drive the smart and sustainable energy future, we are looking for a Data Science Manager (d/f/m) to oversee strategic tech initiatives from development through to successful execution. Location: Munich, Germany Employment Type: Full-time Salary Range: € 115.000 - 135.000  competitive VSOP package Working Mode: In office setup Language Requirement: C1 Level English Your Responsibilities Lead, coach, and support a growing team of Data Scientists and Data Eng…",5317415414,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2025-07-23T02:51:32Z,full_time,,135000.0,115000.0
Pflichtpraktikum in den Bereichen Wasserstoffcampus und energieorientiertes Data Science,https://www.adzuna.de/details/5312339591?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Robert Bosch Elektronik GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",10.31683,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxMjMzOTU5MSIsInMiOiI4TGJIaklOcjhCR1dqcm9haVVGcUl3In0.meIkh1XCDSIjq7WJjTMiTX4afnV3wtTKz48O06ITiRM,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bruchmachtersen, Salzgitter', 'area': ['Deutschland', 'Niedersachsen', 'Salzgitter', 'Bruchmachtersen']}",52.13979,"Pflichtpraktikum in den Bereichen Wasserstoffcampus und energieorientiertes Data Science John-F.-Kennedy-Straße 43-53, 38228 Salzgitter, Deutschland Praktikant/in Robert Bosch Elektronik GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arb…",5312339591,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-07-19T20:43:13Z,,contract,,
Praktikant (m/w/d) Data Science,https://www.adzuna.de/details/5150487114?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Südkurier', '__CLASS__': 'Adzuna::API::Response::Company'}",9.1484,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE1MDQ4NzExNCIsInMiOiI4TGJIaklOcjhCR1dqcm9haVVGcUl3In0.x5tyyh_cgNNEG9VTPbvHhlEf_W4CSR6Ei05LHJmWKHw,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Konstanz (Kreis)', 'Konstanz', 'Fürstenberg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Fürstenberg, Konstanz'}",47.6881,"Praktikant (m/w/d) Data Science ab 01.09.2025 Konstanz befristet Pflichtpraktikum WIR BIETEN DIR Mitarbeit an zukunftsorientierten Projekten eines modernen Medienhauses Strukturierte Einarbeitung und persönliche Betreuung während des Praktikums Eine Praktikumsvergütung (750 EUR brutto / Monat), Urlaubsanspruch (bis zu 10 Tage), flexible Arbeitszeitgestaltung inkl. mobiles Arbeiten und vielfältige Weiterbildungsangebote Werde Teil einer Community von Praktikanten und nutze die Möglichkeit des Ne…",5150487114,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",2025-04-17T21:35:56Z,,contract,,
Duales Studium Data Science und Künstliche Intelligenz,https://www.adzuna.de/details/5183863620?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Atruvia', '__CLASS__': 'Adzuna::API::Response::Company'}",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOExiSGpJTnI4QkdXanJvYWlVRnFJdyIsImkiOiI1MTgzODYzNjIwIn0.Ut-r26okNOWgQfHxWY26QeIlgs_f2vsY-L1nu3YsmYo,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg'}",,"Responsibilities Die Softwareentwicklung ist einer der wichtigsten Bereiche bei Atruvia. Als Kompetenzzentrum für bankfachliche IT-Lösungen realisieren wir jedes Jahr über 200 Softwareprojekte, die unseren Kunden mehr Effizienz und Flexibilität im Kerngeschäft einbringen. Mit unseren smarten (analytischen) Lösungen erarbeiten wir gemeinsam mit unseren Kunden innovative Produkte - nach dem Motto “Wir machen das Leben leichter mit KI”. Aufgaben Du entwickelst maßgeschneiderte Data-Science und KI-…",5183863620,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-05-06T21:43:49Z,,,,
Consultant* - Data Analytics & Data Science - Capco,https://www.adzuna.de/details/5297534925?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Capco', '__CLASS__': 'Adzuna::API::Response::Company'}",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOExiSGpJTnI4QkdXanJvYWlVRnFJdyIsImkiOiI1Mjk3NTM0OTI1In0.4rM0EoDKgGKmMA0NgY4ti1l3ovJwN-v7wOVmEQENNic,0,Adzuna::API::Response::Job,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",,"Als globale Unternehmensberatung mit Fokus auf die Finanzdienstleistungsbranche kombinieren wir bei Capco innovatives Denken mit einzigartigem Know-How. So divers wie unsere Mitarbeiter*, sind auch unsere Lösungen, die wir unseren Kunden anbieten. Bringe Dich ein und setze Deine Ideen bei Capco in die Tat um als… Senior Consultant/Manager* - Data Analytics In Frankfurt am Main, Düsseldorf, München, Berlin oder Wien Deine Capco Benefits Du bist uns wichtig! Daher bekommst Du einen persönlichen C…",5297534925,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-07-11T10:50:51Z,full_time,,,
Duales Studium Wirtschaftsinformatik - Data Science 2026,https://www.adzuna.de/details/5324836592?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",9.2274,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOExiSGpJTnI4QkdXanJvYWlVRnFJdyIsImkiOiI1MzI0ODM2NTkyIn0.KLHLU2W73-EmPkW6T4rm3OgvKZCwqB6LPM7RoDSGa4A,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",49.18975,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",5324836592,"{'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-28T02:44:40Z,full_time,,,
